,prediction,real_values,metrics
2020-05-10 06:00:00,"[1.827699341614807, 1.805240090655067, 1.7839720026662342, 1.7641534924800444, 1.7460395890818787, 1.7298800301349586]","[2, 2, 2, 2, 2, 2]",0.22633724776058084
2020-05-10 06:15:00,"[1.7759546014273742, 1.7577825037645531, 1.7415550720451014, 1.7275155971742895, 1.7158983878167349, 1.706926961197785]","[2, 2, 2, 2, 2, 2]",0.2634744512569569
2020-05-10 06:30:00,"[1.767004128907464, 1.7556227659477817, 1.7468749043881655, 1.7409717367779136, 1.738110302616802, 1.7384719019412105]","[2, 2, 2, 2, 2, 2]",0.2523748611738908
2020-05-10 06:45:00,"[1.7165906394851824, 1.7133414697733889, 1.713302124295696, 1.7166378051928657, 1.723495195559813, 1.7340012011252317]","[2, 2, 2, 2, 2, 2]",0.28053343586808005
2020-05-10 07:00:00,"[1.716982817868665, 1.723885426722167, 1.7344420868445054, 1.7487596793060725, 1.7669231139253183, 1.7889944844063101]","[2, 2, 2, 2, 2, 2]",0.25456788530536695
2020-05-10 07:15:00,"[1.7953340453777873, 1.8136023790763116, 1.835755813975525, 1.8618333370447695, 1.8918500656875106, 1.9257968928038338]","[2, 2, 2, 2, 2, 2]",0.15269845822831174
2020-05-10 07:30:00,"[1.8255895036099166, 1.8550554438934235, 1.8884394567502514, 1.9257099996167655, 1.966811216964701, 2.0116630926281553]","[2, 2, 2, 2, 2, 2]",0.10849748661613082
2020-05-10 07:45:00,"[1.911470712791889, 1.9522908459298287, 1.9968544183590917, 2.045058385554521, 2.0967763964570363, 2.1518594581100388]","[2, 2, 2, 2, 2, 2]",0.08619814073496702
2020-05-10 08:00:00,"[2.0560806609076057, 2.1079235474278786, 2.163139957297229, 2.22155905444019, 2.282989079644129, 2.347218491790323]","[2, 2, 2, 2, 2, 2]",0.22027978161405024
2020-05-10 08:15:00,"[2.228471251354736, 2.289779419072609, 2.353891435184686, 2.42057869509642, 2.489595540288905, 2.560680804683019]","[2, 2, 2, 2, 2, 2]",0.40668652319497967
2020-05-10 08:30:00,"[2.3900611635199307, 2.458616086484551, 2.529252658494837, 2.601697194109477, 2.6756638948611577, 2.7508567098496166]","[2, 2, 2, 2, 2, 2]",0.5809377209215486
2020-05-10 08:45:00,"[2.5959449266259758, 2.6697815993877554, 2.7448686256442762, 2.820902966084624, 2.897575233625516, 2.9745717503317586]","[2, 2, 2, 2, 2, 2]",0.7945543921184159
2020-05-10 09:00:00,"[2.800226025422762, 2.8766132921895347, 2.9533631957381807, 3.030161106382377, 3.1066920917147822, 3.182643036250968]","[2, 2, 2, 2, 2, 2]",1.0001964624475295
2020-05-10 09:15:00,"[2.9708815514117606, 3.0469024721822477, 3.1223856239244605, 3.197023290815636, 3.2705135568930537, 3.3425623560000868]","[2, 2, 2, 2, 2, 2]",1.1653260200960895
2020-05-10 09:30:00,"[3.171042777557729, 3.244460343451325, 3.316487420887835, 3.386839957718386, 3.4552454034587154, 3.5214445677336483]","[2, 2, 2, 2, 2, 2]",1.3545614104417276
2020-05-10 09:45:00,"[3.3300929432172284, 3.3982153898732173, 3.4641884555099325, 3.5277685706911335, 3.5887286484304597, 3.6468596326524545]","[2, 2, 2, 2, 2, 2]",1.4965673790889282
2020-05-10 10:00:00,"[3.4732398894936085, 3.5339544559779323, 3.5919066781558833, 3.6469079470099275, 3.698790054084209, 3.747406330327745]","[2, 2, 2, 2, 2, 2]",1.6180874118341255
2020-05-10 10:15:00,"[3.5875079130723098, 3.6390964030572874, 3.687505330712964, 3.732610650711599, 3.7743111879887454, 3.812529302430446]","[2, 2, 2, 2, 2, 2]",1.707331005044497
2020-05-10 10:30:00,"[3.7051580993472246, 3.746889119107079, 3.7852124272466985, 3.8200743759328866, 3.851445263483692, 3.879319488494896]","[2, 2, 2, 2, 2, 2]",1.7990057988632036
2020-05-10 10:45:00,"[3.763018551498055, 3.7940702248965037, 3.821699087127619, 3.8459237461769726, 3.866786299569997, 3.8843519730711473]","[2, 2, 2, 2, 2, 2]",1.8297822216595199
2020-05-10 11:00:00,"[3.7494622050394755, 3.769896446058921, 3.7871182991269117, 3.8012161217123475, 3.8122996967275675, 3.8204993814316346]","[2, 2, 2, 2, 2, 2]",1.7902500271086959
2020-05-10 11:15:00,"[3.7875456680526343, 3.7984310919215467, 3.8064916385704652, 3.8118774605950208, 3.8147568062503474, 3.8153147434461476]","[2, 2, 2, 2, 2, 2]",1.8057637241070625
2020-05-10 11:30:00,"[3.6303856868965694, 3.633531699339358, 3.6345213535354484, 3.633552032722777, 3.630834113818991, 3.626589372416214]","[2, 2, 2, 2, 2, 2]",1.6315712515247862
2020-05-10 11:45:00,"[3.670033724253535, 3.6667296383342487, 3.6619361446392706, 3.65588791029121, 3.6488273624641008, 3.6410028587040566]","[2, 2, 2, 2, 2, 2]",1.657433704116004
2020-05-10 12:00:00,"[3.5839234545815337, 3.576355234668205, 3.5680964070174626, 3.559400241383461, 3.5505217382915024, 3.541715700787724]","[2, 2, 2, 2, 2, 2]",1.5634027927002212
2020-05-10 12:15:00,"[3.4476887142358303, 3.438542946807818, 3.4295560002615977, 3.4209797850402346, 3.4130616871017123, 3.4060426829752264]","[2, 2, 2, 2, 2, 2]",1.4260505886547965
2020-05-10 12:30:00,"[3.398868950139834, 3.3907936713547806, 3.383686716309365, 3.377781221303179, 3.3732998904364244, 3.3704532802498623]","[2, 2, 2, 2, 2, 2]",1.3825161952657679
2020-05-10 12:45:00,"[3.236748230689578, 3.231744562398272, 3.2284465703979963, 3.227050760374687, 3.2277379267925603, 3.230671730157074]","[2, 2, 2, 2, 2, 2]",1.2304043185245321
2020-05-10 13:00:00,"[3.2658831422609405, 3.265822409423157, 3.2680844298643477, 3.2728183060740133, 3.280153092217157, 3.2901967434354007]","[2, 2, 2, 2, 2, 2]",1.2738570458705487
2020-05-10 13:15:00,"[3.173996784127478, 3.1817674674948893, 3.1922940250359577, 3.2056592859097726, 3.221923090657574, 3.2411217277002375]","[2, 2, 2, 2, 2, 2]",1.2030171330630632
2020-05-10 13:30:00,"[3.150896854377274, 3.166756588079598, 3.1856181145563736, 3.207494394568706, 3.2323738433248037, 3.2602202773405957]","[2, 2, 2, 2, 2, 2]",1.201146533445806
2020-05-10 13:45:00,"[3.1307296937937235, 3.155463416749677, 3.183227724087246, 3.2139617372264007, 3.2475800720037613, 3.2839733128401587]","[2, 2, 2, 2, 2, 2]",1.2036347590055958
2020-05-10 14:00:00,"[3.2254511312495535, 3.258898882828513, 3.2951865325754177, 3.3341822067753397, 3.3757310491664376, 3.4196561917213852]","[2, 2, 2, 2, 2, 2]",1.3198590082304114
2020-05-10 14:15:00,"[3.2681962874770907, 3.3094539512160077, 3.353158166624969, 3.3991115378925656, 3.4470966813858306, 3.4968776448341274]","[2, 2, 2, 2, 2, 2]",1.381199544006096
2020-05-10 14:30:00,"[3.2523933347162517, 3.2989221702775082, 3.3473839049491483, 3.3975262423343278, 3.449080851395207, 3.501765156503329]","[2, 2, 2, 2, 2, 2]",1.3771555681776948
2020-05-10 14:45:00,"[3.3600801543049945, 3.411552160995325, 3.464200809808721, 3.517731368840736, 3.571838441324849, 3.6262080189048653]","[2, 2, 2, 2, 2, 2]",1.4947083692775198
2020-05-10 15:00:00,"[3.4633201674977663, 3.516918638386745, 3.570859917511563, 3.6248245432247916, 3.678488259250225, 3.731524203743608]","[2, 2, 2, 2, 2, 2]",1.6002865706591254
2020-05-10 15:15:00,"[3.6017155583706586, 3.655463054743404, 3.7086502007595517, 3.7609492243289346, 3.812033725807747, 3.8615808798788747]","[2, 2, 2, 2, 2, 2]",1.7356760417083712
2020-05-10 15:30:00,"[3.7139713434722763, 3.7647193567847625, 3.8140009397695005, 3.8614999879860674, 3.9069078432314934, 3.949925370062813]","[2, 2, 2, 2, 2, 2]",1.8369458466253221
2020-05-10 15:45:00,"[3.7772259735854306, 3.82234379357201, 3.8651790391377756, 3.905442789283436, 3.9428590478222962, 3.977166588707878]","[2, 2, 2, 2, 2, 2]",1.8829481818695901
2020-05-10 16:00:00,"[3.837277780582715, 3.87417749502586, 3.9080545594798504, 3.938665159990099, 3.9657830780801033, 3.9892011857375573]","[2, 2, 2, 2, 2, 2]",1.9195681023692728
2020-05-10 16:15:00,"[3.868818410986881, 3.8957776683270278, 3.9191303611756707, 3.9386889217209395, 3.9542869275599726, 3.9657801765177187]","[2, 2, 2, 2, 2, 2]",1.9240391713347291
2020-05-10 16:30:00,"[3.832765228673106, 3.847895126340082, 3.85901665964968, 3.8660078575742824, 3.8687701504032703, 3.867228970569278]","[2, 2, 2, 2, 2, 2]",1.8569921445866922
2020-05-10 16:45:00,"[3.7834645377182374, 3.7859594463158395, 3.784245544595616, 3.7782713734905253, 3.7680096553860887, 3.75345740133576]","[2, 2, 2, 2, 2, 2]",1.7756054902579985
