,prediction,real_values,metrics
2020-05-10 06:00:00,"[25.55292471519288, 25.53251954471411, 25.509895047765568, 25.484916838586656, 25.457459951560043, 25.427409880283093]","[26, 26, 26, 26, 26, 26]",0.5076312577541897
2020-05-10 06:15:00,"[25.548160919569114, 25.520666787368206, 25.490548539176967, 25.457704506655713, 25.42204556404222, 25.3834959525517]","[26, 26, 26, 26, 26, 26]",0.5325493164856816
2020-05-10 06:30:00,"[25.408412731345635, 25.372530996295087, 25.33374834633154, 25.29200437116468, 25.247253444036268, 25.199465275482346]","[26, 26, 26, 26, 26, 26]",0.6947811581335117
2020-05-10 06:45:00,"[25.325836691677104, 25.280625602540077, 25.232333747681007, 25.18094907927722, 25.126475929186274, 25.068935238042673]","[26, 26, 26, 26, 26, 25]",0.7071006464230069
2020-05-10 07:00:00,"[25.15088968105107, 25.096089424194037, 25.038196779119158, 24.977251087186993, 24.913308538125563, 24.84644205959399]","[26, 26, 25, 25, 25, 25]",0.5117151910311595
2020-05-10 07:15:00,"[25.02291864423815, 24.958871219536245, 24.89186681231044, 24.821996329931185, 24.749367066179875, 24.674102248836878]","[25, 25, 25, 25, 25, 25]",0.18913008988633864
2020-05-10 07:30:00,"[24.760719548532013, 24.68766391005403, 24.61197978008434, 24.533807409517856, 24.45330170914419, 24.3706314776522]","[25, 25, 25, 25, 25, 25]",0.45049749317989707
2020-05-10 07:45:00,"[24.53967488939148, 24.45909273648781, 24.3763332045844, 24.291579008455866, 24.205024958021337, 24.116876910630413]","[25, 25, 25, 25, 25, 25]",0.6840068416431698
2020-05-10 08:00:00,"[24.269156586669503, 24.182241877076006, 24.093716608767796, 24.00379816674905, 23.912712732795534, 23.820694019446744]","[25, 25, 25, 25, 25, 25]",0.965192926950037
2020-05-10 08:15:00,"[24.043446853018875, 23.95259789715017, 23.860786581941476, 23.768253373381935, 23.675243730764272, 23.58200670260965]","[25, 25, 25, 25, 25, 26]",1.4392545993920678
2020-05-10 08:30:00,"[23.78609016757234, 23.692996238084714, 23.59963342762347, 23.506254167239216, 23.41311181385791, 23.320459186230206]","[25, 25, 26, 26, 26, 26]",2.1997838278407906
2020-05-10 08:45:00,"[23.653734793906846, 23.560813184956746, 23.46831624820177, 23.37649709466773, 23.285605688308415, 23.19588739739335]","[26, 26, 26, 26, 26, 26]",2.581271224831262
2020-05-10 09:00:00,"[23.43377915120281, 23.34269498022284, 23.25267904300731, 23.16397319718681, 23.076812467518497, 22.991423695724514]","[26, 26, 26, 26, 26, 25]",2.63998055548687
2020-05-10 09:15:00,"[23.28092689578025, 23.194394604808846, 23.109519897007537, 23.026520810840978, 22.94560527575792, 22.866969936928175]","[26, 26, 25, 25, 25, 25]",2.291421329016591
2020-05-10 09:30:00,"[23.129169700331513, 23.048359143688383, 22.96972532270776, 22.893454666366544, 22.819720780642832, 22.748683504685523]","[25, 25, 25, 25, 25, 25]",2.0692389900043437
2020-05-10 09:45:00,"[22.962390365433496, 22.888740143292768, 22.817706821826334, 22.749436891344992, 22.684061877703193, 22.621697681288957]","[25, 25, 25, 25, 25, 25]",2.215724122886913
2020-05-10 10:00:00,"[22.799941748589102, 22.734319232415753, 22.671623231026782, 22.61195595368131, 22.555403417751684, 22.50203509351631]","[25, 25, 25, 25, 25, 25]",2.3563226830387944
2020-05-10 10:15:00,"[22.726233712435032, 22.670138142521548, 22.617131867667116, 22.567268764311123, 22.520586315713913, 22.477105581007116]","[25, 25, 25, 25, 25, 25]",2.405098739268806
2020-05-10 10:30:00,"[22.656989894619684, 22.61057325336176, 22.567265435147153, 22.52707298132573, 22.489986776562752, 22.455982326435656]","[25, 25, 25, 25, 25, 25]",2.4496535244608584
2020-05-10 10:45:00,"[22.59427180188336, 22.557111237856954, 22.522934411808116, 22.49170357129253, 22.463366971823255, 22.43785943426235]","[25, 25, 25, 25, 25, 25]",2.489367723208879
2020-05-10 11:00:00,"[22.61416170225603, 22.586333708862043, 22.56123347903023, 22.538783811642347, 22.518895985378016, 22.501470553066476]","[25, 25, 25, 25, 25, 25]",2.446824579809566
2020-05-10 11:15:00,"[22.593156851958746, 22.5732223778132, 22.55565406390668, 22.54034464219037, 22.52717839388069, 22.5160321086474]","[25, 25, 25, 25, 25, 25]",2.4492113792769596
2020-05-10 11:30:00,"[22.63913105672642, 22.625829721090838, 22.614447111789048, 22.604856564890774, 22.5969265800519, 22.5905218704154]","[25, 25, 25, 26, 26, 26]",2.933533081049174
2020-05-10 11:45:00,"[22.68871894778434, 22.68108543761479, 22.674884728847143, 22.66997914089701, 22.666229811810815, 22.663497770237388]","[26, 26, 26, 27, 27, 27]",3.8594486635327727
