,prediction,real_values,metrics
2020-05-10 06:00:00,"[-1.665794663564713, -1.7951950167510664, -1.9252762569144415, -2.0556612690107623, -2.185969299836457, -2.3158181533819375]","[4, 4, 4, 4, 4, 4]",5.9947368819478335
2020-05-10 06:15:00,"[-1.8663642832876741, -1.996221242744726, -2.1258889438311153, -2.254984357365501, -2.3831259264654627, -2.509935782279542]","[4, 4, 4, 4, 4, 4]",6.193327111250932
2020-05-10 06:30:00,"[-2.0530206303964276, -2.180756561706245, -2.3074341100226228, -2.4326794035182875, -2.5561250928539305, -2.677412484498146]","[4, 4, 4, 4, 4, 4]",6.371479596727455
2020-05-10 06:45:00,"[-2.202366158660422, -2.325238278650148, -2.4462381911109405, -2.565016009852944, -2.681232995254307, -2.794563508440595]","[4, 4, 4, 4, 4, 4]",6.505592144212896
2020-05-10 07:00:00,"[-2.3542355647612996, -2.4700801882585384, -2.5833312084193576, -2.6936756427282322, -2.800815614231287, -2.9044700439124655]","[4, 4, 4, 4, 4, 4]",6.637100148293068
2020-05-10 07:15:00,"[-2.4756082120036993, -2.582396916467726, -2.685995746484005, -2.7861395772407143, -2.8825814847084827, -2.975094104996161]","[4, 4, 4, 4, 4, 4]",6.733467977601299
2020-05-10 07:30:00,"[-2.404923850439336, -2.499451310369013, -2.5903514533601, -2.6774176026163414, -2.760463255263028, -2.8393230495894715]","[4, 4, 4, 4, 4, 4]",6.63031872269008
2020-05-10 07:45:00,"[-2.572086086904924, -2.655822571512531, -2.735669000669578, -2.8114778024539775, -2.8831224165052225, -2.950497868103862]","[4, 4, 4, 4, 4, 4]",6.769349441811997
2020-05-10 08:00:00,"[-2.5021368433121816, -2.572599773423113, -2.639088202601528, -2.701517221358609, -2.7598224981850037, -2.813960444215675]","[4, 4, 4, 4, 4, 4]",6.665707435363382
2020-05-10 08:15:00,"[-2.3180515804279826, -2.37448338578471, -2.4270470813337517, -2.4757200189503292, -2.5204985348084574, -2.5613977241236063]","[4, 4, 4, 4, 4, 4]",6.446737409918837
2020-05-10 08:30:00,"[-2.1810348716896066, -2.224792845003199, -2.264959349510317, -2.3015666555625, -2.3346634495145335, -2.364314280824661]","[4, 4, 4, 4, 4, 4]",6.27886870512892
2020-05-10 08:45:00,"[-2.033741466659847, -2.065697410037868, -2.0944882238258686, -2.120192457505505, -2.142901479539358, -2.1627186579842785]","[4, 4, 4, 4, 4, 4]",6.1034498909589985
2020-05-10 09:00:00,"[-1.9092191757076327, -1.9314850780560124, -1.951134564011517, -1.9682805019625387, -1.9830444443923287, -1.995555634553507]","[4, 4, 4, 4, 4, 4]",5.956526804514956
2020-05-10 09:15:00,"[-1.5806844224573555, -1.5929578407965252, -1.6032383454179822, -1.6116626598358603, -1.6183714066089019, -1.6235080178963304]","[4, 4, 4, 4, 4, 4]",5.605089851871078
2020-05-10 09:30:00,"[-1.4751366493137612, -1.4822121726007964, -1.4879687146587621, -1.4925487711651888, -1.4960942441474903, -1.4987453811062355]","[4, 4, 4, 4, 4, 4]",5.488790348786044
2020-05-10 09:45:00,"[-1.1958325561874301, -1.197994792398414, -1.1995173248575126, -1.2005379807987904, -1.201189456399204, -1.2015983577195792]","[4, 4, 4, 4, 4, 4]",5.199445463241756
2020-05-10 10:00:00,"[-0.9752965636154651, -0.9750018271921537, -0.974700769797094, -0.9745127170186962, -0.9745478198475159, -0.9749062890406497]","[4, 4, 4, 4, 4, 4]",4.974827671956345
2020-05-10 10:15:00,"[-0.7494212891279592, -0.7485409438206807, -0.7482096999450913, -0.7485155322028065, -0.7495339155462277, -0.751327337444379]","[4, 4, 4, 4, 4, 4]",4.749258234599333
2020-05-10 10:30:00,"[-0.32018415707746684, -0.31817096896503094, -0.31714538288095917, -0.31715890055281615, -0.31824804769539683, -0.3204341956414256]","[4, 4, 4, 4, 4, 4]",4.318557142112034
2020-05-10 10:45:00,"[-0.11259334835994461, -0.11285977847798256, -0.1144262810850174, -0.11729882935455782, -0.121467092576101, -0.12690461303137468]","[4, 4, 4, 4, 4, 4]",4.11759487968667
2020-05-10 11:00:00,"[0.14760785452463088, 0.14506032259347124, 0.14106580560889348, 0.1356666808402216, 0.12892179398589543, 0.12090591631113046]","[4, 4, 4, 4, 4, 4]",3.8634731279933474
2020-05-10 11:15:00,"[0.34689926308163443, 0.3411351257814249, 0.333915291084791, 0.32532885329229355, 0.3154804079002075, 0.3044891695337255]","[4, 4, 4, 4, 4, 4]",3.6721543906793284
2020-05-10 11:30:00,"[0.64427342453917, 0.6366661778603663, 0.627768948918874, 0.6177149779407705, 0.606651033694996, 0.5947362188275677]","[4, 4, 4, 4, 4, 4]",3.378741089696289
2020-05-10 11:45:00,"[1.0622098848009212, 1.0542499447680507, 1.0452878926675826, 1.0354915182901845, 1.0250393074530282, 1.0141190118233312]","[4, 4, 4, 4, 4, 4]",2.96064645874177
2020-05-10 12:00:00,"[1.1262378830596291, 1.1160199277903142, 1.1051689684384542, 1.09387898764066, 1.0823509693065914, 1.0707913099632802]","[4, 4, 4, 4, 4, 4]",2.900987625433942
2020-05-10 12:15:00,"[1.4836942740647552, 1.4750241513956515, 1.4662284445287899, 1.4575168977806507, 1.449102144709879, 1.4411980355765461]","[4, 4, 4, 4, 4, 4]",2.5379146138794324
2020-05-10 12:30:00,"[1.886689532040578, 1.8821126773808032, 1.8779102820549105, 1.8742906225669522, 1.8714606849394302, 1.869624530426758]","[4, 4, 4, 4, 4, 4]",2.1229936501212534
2020-05-10 12:45:00,"[1.7013210078857448, 1.6960262616745163, 1.6915948268090522, 1.6882292435561794, 1.686126616657956, 1.685477069728528]","[4, 4, 4, 4, 4, 4]",2.3085444547930942
2020-05-10 13:00:00,"[1.8818241914737857, 1.8810838756719792, 1.8816823194260244, 1.8838005001067204, 1.8876102172884073, 1.893272736231936]","[4, 4, 4, 4, 4, 4]",2.1151254799243726
2020-05-10 13:15:00,"[2.0847512807716186, 2.090085930310927, 2.0971866134985517, 2.1062012266362173, 2.1172652104213157, 2.1305004600514343]","[4, 4, 4, 4, 4, 4]",1.8957338423287564
