,prediction,real_values,metrics
2020-05-10 06:00:00,"[10.131914031114587, 10.084203976152144, 10.038769522500244, 9.995747298391883, 9.95525994107347, 9.91741562253173]","[14, 14, 14, 14, 14, 14]",3.980124610710756
2020-05-10 06:15:00,"[10.662461292475644, 10.628040710476174, 10.59605598250699, 10.566589064655997, 10.539708131685702, 10.515467504418313]","[14, 14, 14, 14, 14, 14]",3.415650404785849
2020-05-10 06:30:00,"[10.664215301693172, 10.637602828767037, 10.613458973511662, 10.591822474281686, 10.57271945379008, 10.556163680867872]","[14, 14, 14, 14, 14, 14]",3.3942050860468047
2020-05-10 06:45:00,"[10.846274341526463, 10.828789006724373, 10.813668536465205, 10.800911108518624, 10.790504374689169, 10.78242600114598]","[14, 14, 14, 14, 14, 14]",3.1896469823186986
2020-05-10 07:00:00,"[11.116078923156316, 11.108288442729553, 11.102649224301505, 11.099124737728932, 11.097670897799837, 11.098236813872298]","[14, 14, 14, 14, 14, 14]",2.8963327133479106
2020-05-10 07:15:00,"[11.697533728096255, 11.701311763863886, 11.706965642682446, 11.714429603494642, 11.723633446697853, 11.734503410358995]","[14, 14, 14, 14, 14, 14]",2.286973131459025
2020-05-10 07:30:00,"[12.170695945804654, 12.183686689099376, 12.198181775227889, 12.21409768429839, 12.231350208499352, 12.249855362695863]","[14, 14, 14, 14, 14, 14]",1.7922272781309168
2020-05-10 07:45:00,"[12.080927660073312, 12.096533429486032, 12.113277702293662, 12.131079885240318, 12.149862254879459, 12.16955077231259]","[14, 14, 14, 14, 14, 14]",1.8767063838017162
2020-05-10 08:00:00,"[12.636046653455015, 12.65980083500509, 12.684339743384012, 12.709582460479368, 12.73545382899384, 12.761885130315724]","[14, 14, 14, 14, 14, 14]",1.3028588641704635
2020-05-10 08:15:00,"[12.673201629336742, 12.698377373571697, 12.724007503600932, 12.750031314621483, 12.776396482449815, 12.803059493618932]","[14, 14, 14, 14, 14, 15]",1.4702010690184244
2020-05-10 08:30:00,"[12.989728728473123, 13.0181017185351, 13.046688711681282, 13.075452018919872, 13.104363882639193, 13.133406610325336]","[14, 14, 15, 15, 15, 15]",1.6624123721061255
2020-05-10 08:45:00,"[13.153633781295655, 13.182695027857031, 13.21176643395071, 13.240838656820372, 13.269913202318609, 13.299002240189171]","[15, 15, 15, 15, 15, 15]",1.7743866170137008
2020-05-10 09:00:00,"[13.555540720034205, 13.587543762498248, 13.619432076831572, 13.651222626424987, 13.682943129803979, 13.714631559754126]","[15, 15, 15, 16, 16, 15]",1.7571351087465796
2020-05-10 09:15:00,"[13.92797958341798, 13.962044525124178, 13.995971627034544, 14.02980392176218, 14.063594093382319, 14.097403679404193]","[16, 16, 15, 15, 15, 16]",1.5754688883710122
2020-05-10 09:30:00,"[14.16953040122341, 14.204126635201755, 14.238598487610423, 14.273011145498664, 14.307437568204552, 14.341957442522352]","[15, 15, 16, 16, 15, 15]",1.1776235029423812
2020-05-10 09:45:00,"[14.326448512916933, 14.361140140928608, 14.395841996551635, 14.43064024290394, 14.46562610881382, 14.500894629252386]","[16, 15, 15, 15, 15, 14]",0.8597039035599413
2020-05-10 10:00:00,"[14.558820252744386, 14.594586583416003, 14.63054043698835, 14.666779443494137, 14.70340318012926, 14.740511786795723]","[15, 15, 14, 13, 13, 13]",1.2560319951946715
2020-05-10 10:15:00,"[14.914873781411826, 14.953897461317146, 14.99335542008489, 15.033341674224571, 15.073948284275456, 15.115263967718633]","[13, 13, 13, 13, 13, 13]",2.0152751764948498
2020-05-10 10:30:00,"[15.039736962483317, 15.081014468142012, 15.123029872484873, 15.16586290850178, 15.209587171112174, 15.254268836150052]","[13, 13, 13, 13, 13, 12]",2.350953962235504
2020-05-10 10:45:00,"[15.136401403233108, 15.179589371776705, 15.223754210893032, 15.268951379544676, 15.315226499575578, 15.362614283049167]","[13, 13, 12, 12, 11, 11]",3.3676658148901857
2020-05-10 11:00:00,"[15.271126858061672, 15.318105307280335, 15.366262772806627, 15.415619141379272, 15.466181193064488, 15.517941831024533]","[12, 11, 11, 12, 14, 14]",3.279503107172351
2020-05-10 11:15:00,"[15.357593856220284, 15.408958226696404, 15.4616345284451, 15.515597453294983, 15.570806143707829, 15.627203809904044]","[12, 14, 14, 14, 14, 14]",1.9496681385626178
2020-05-10 11:30:00,"[15.46732086630081, 15.522512924514057, 15.578963006633032, 15.636597649930836, 15.695326898778461, 15.755044346018847]","[14, 14, 14, 14, 12, 12]",2.496612742079176
2020-05-10 11:45:00,"[15.70324584436808, 15.762388615665504, 15.822490706555529, 15.88342785766023, 15.945060153544434, 16.007232513578384]","[14, 12, 12, 12, 12, 12]",3.6141037077438067
2020-05-10 12:00:00,"[15.740008786424903, 15.802810025520172, 15.866232220196464, 15.930100537415006, 15.994225981159113, 16.05840633038104]","[12, 12, 12, 12, 12, 13]",3.745000269196441
2020-05-10 12:15:00,"[15.840943646025092, 15.904100998108595, 15.967464245103152, 16.030820680879774, 16.09394596707393, 16.156605448800075]","[12, 12, 13, 12, 12, 11]",4.049674584429846
2020-05-10 12:30:00,"[15.99839752739437, 16.061535424813023, 16.12428084583858, 16.186390184742656, 16.247612239689317, 16.307689846293457]","[12, 12, 11, 11, 11, 12]",4.685683446405382
2020-05-10 12:45:00,"[15.993877031163025, 16.05631451451558, 16.117675003932035, 16.17768969771007, 16.23608691759226, 16.292593998911897]","[11, 11, 12, 12, 12, 12]",4.496003012553277
2020-05-10 13:00:00,"[16.08160182022555, 16.140726007070302, 16.19810759612172, 16.253471085317017, 16.30654322597017, 16.357055041093624]","[12, 12, 12, 12, 12, 12]",4.2239683579743
