,prediction,real_values,metrics
2020-05-10 06:00:00,"[11.318403939621502, 11.333160246485669, 11.349740916867791, 11.368235655453152, 11.388731081835394, 11.411309909089756]","[10, 10, 10, 10, 10, 10]",1.3619681971011832
2020-05-10 06:15:00,"[11.268342942197323, 11.288276535826805, 11.31035420616049, 11.334654257347736, 11.361249108749623, 11.390204491668404]","[10, 10, 10, 10, 10, 10]",1.3261691727660072
2020-05-10 06:30:00,"[11.314166055252558, 11.340920332552372, 11.370093719958525, 11.401743386130338, 11.4359179630174, 11.472656834370248]","[10, 10, 10, 10, 10, 11]",1.2683589108669333
2020-05-10 06:45:00,"[11.298537486063895, 11.332043527146155, 11.368176119766899, 11.406965447714024, 11.448430790366485, 11.492579953703236]","[10, 10, 11, 11, 11, 11]",0.837201616125987
2020-05-10 07:00:00,"[11.364778806779245, 11.406111449859095, 11.450177279882311, 11.496971658394617, 11.54647724278899, 11.598663622585235]","[11, 11, 11, 11, 11, 12]",0.4485790091823927
2020-05-10 07:15:00,"[11.50724651623705, 11.557044999459668, 11.609541199274302, 11.664690659685146, 11.722435277545214, 11.7827031852808]","[11, 11, 12, 12, 12, 12]",0.3993220649347865
2020-05-10 07:30:00,"[11.670861355228315, 11.72867969247236, 11.789029937663754, 11.851826188357899, 11.916968763912145, 11.984344356341582]","[12, 12, 12, 12, 13, 12]",0.4867601325666969
2020-05-10 07:45:00,"[11.853842805959097, 11.918919988722386, 11.98621818348962, 12.05561093077685, 12.12695878188783, 12.200109719830126]","[12, 13, 12, 12, 12, 12]",0.4563516302353996
2020-05-10 08:00:00,"[12.056828800874154, 12.128083935159463, 12.20112403826608, 12.27578541516808, 12.351893003202932, 12.429261047685772]","[12, 12, 12, 12, 12, 12]",0.2721020684124737
2020-05-10 08:15:00,"[12.27000764529291, 12.346080035186725, 12.423418959848474, 12.501828768196658, 12.58110466973158, 12.66103363763726]","[12, 12, 12, 12, 12, 12]",0.48277657957075126
