,prediction,real_values,metrics
2020-05-10 06:00:00,"[5.883608609702518, 5.893322464727289, 5.902235489000981, 5.910252236557791, 5.9172857308867, 5.923257961230949]","[10, 11, 11, 11, 11, 11]",4.941707918356654
2020-05-10 06:15:00,"[6.147615459184351, 6.155813103839949, 6.162722858310694, 6.168274798978391, 6.172409969125452, 6.175080690266658]","[11, 11, 11, 11, 11, 11]",4.836356632014944
2020-05-10 06:30:00,"[6.288435430999209, 6.292615784488797, 6.295105520057543, 6.29586980100761, 6.294886741826308, 6.292147480181436]","[11, 11, 11, 11, 11, 11]",4.706823875278967
2020-05-10 06:45:00,"[6.465562716355067, 6.464716273884465, 6.461829145545805, 6.456904028445059, 6.449958105589943, 6.441022892976904]","[11, 11, 11, 11, 11, 11]",4.543342917021586
2020-05-10 07:00:00,"[6.6424253218005855, 6.636286476880227, 6.627971666159582, 6.617527553786131, 6.605015595746256, 6.590511600004314]","[11, 11, 11, 11, 11, 11]",4.3800803863437725
2020-05-10 07:15:00,"[6.577453623577736, 6.5641397641258346, 6.548730931570533, 6.531320860708622, 6.512016837342174, 6.490938947656671]","[11, 11, 11, 11, 11, 11]",4.462665244286383
2020-05-10 07:30:00,"[6.7798974209653515, 6.761847627000032, 6.741804171537628, 6.719899071161601, 6.696276703291124, 6.671092828906112]","[11, 11, 11, 11, 11, 11]",4.271693038665517
2020-05-10 07:45:00,"[6.87878828029774, 6.8544254364883885, 6.828245439093992, 6.800419602698816, 6.771130155988711, 6.740569067933694]","[11, 11, 11, 11, 11, 11]",4.18800426123457
2020-05-10 08:00:00,"[6.987989347668919, 6.959691385489807, 6.929950857736858, 6.898967292232708, 6.8669482851551615, 6.834108176730883]","[11, 11, 11, 11, 11, 11]",4.087396555801744
2020-05-10 08:15:00,"[7.011251117863026, 6.980837059186707, 6.949458216523618, 6.917326825494612, 6.88465953419397, 6.851676024121997]","[11, 11, 11, 11, 12, 12]",4.431155703665858
2020-05-10 08:30:00,"[6.951591640708312, 6.9184862751738425, 6.88488528015081, 6.85101144491861, 6.8170887802096605, 6.783341127338377]","[11, 12, 12, 12, 12, 12]",4.982702951590035
2020-05-10 08:45:00,"[7.0718060342087155, 7.035763315785324, 6.999724363142098, 6.963936081288314, 6.928644246481402, 6.894092026485974]","[12, 12, 12, 11, 11, 11]",4.539782079581214
