,prediction,real_values,metrics
2020-05-10 06:00:00,"[9.971317331892878, 9.950349837924133, 9.929219825688133, 9.908233167221725, 9.88769951512534, 9.867930081406737]","[10, 10, 10, 10, 10, 10]",0.08829182768711982
2020-05-10 06:15:00,"[9.90183169774242, 9.881316348366049, 9.861563240766992, 9.84288302249189, 9.825583401492823, 9.809966898035212]","[10, 10, 10, 10, 10, 10]",0.14950308544123753
2020-05-10 06:30:00,"[9.859296338898366, 9.842102007830587, 9.826582663538659, 9.813033064485278, 9.801738434623362, 9.792972339275495]","[10, 10, 10, 10, 10, 10]",0.17885170968817687
2020-05-10 06:45:00,"[9.82818485614935, 9.81699501127625, 9.808328101581445, 9.802443930935143, 9.799586656051002, 9.799982923870466]","[10, 10, 10, 10, 10, 10]",0.19102797604808136
2020-05-10 07:00:00,"[9.834392490505127, 9.831934178793627, 9.832728818345418, 9.836983530468077, 9.844884549347418, 9.8565957487829]","[10, 10, 10, 10, 10, 10]",0.16065053548408034
2020-05-10 07:15:00,"[9.805955202808514, 9.813211749352133, 9.824253974683824, 9.83922307846685, 9.858235604964408, 9.881382446344048]","[10, 10, 10, 10, 10, 10]",0.1650486723890946
2020-05-10 07:30:00,"[9.860630586154603, 9.879721712703049, 9.902939645313563, 9.93034895994252, 9.961987202698543, 9.997864444428485]","[10, 10, 10, 10, 10, 10]",0.09093240447343653
2020-05-10 07:45:00,"[9.926957573193638, 9.958226822229872, 9.993716148709881, 10.033409161162995, 10.077261815990067, 10.12520254435054]","[10, 10, 10, 10, 10, 10]",0.07057019986434374
2020-05-10 08:00:00,"[10.05891081194688, 10.103792487721364, 10.152773492517465, 10.205751693986779, 10.262598177962532, 10.323157982342277]","[10, 10, 10, 10, 10, 10]",0.20546927932857192
2020-05-10 08:15:00,"[10.203303944693216, 10.259406952821175, 10.319231819734416, 10.38260158972274, 10.449315243291112, 10.519148940112558]","[10, 10, 10, 10, 10, 10]",0.37155466223308403
2020-05-10 08:30:00,"[10.392149554170297, 10.459971398728676, 10.530912435141666, 10.604722702904079, 10.68113241103079, 10.759853679981978]","[10, 10, 10, 10, 10, 10]",0.5851255560445718
2020-05-10 08:45:00,"[10.555610799877549, 10.63069372700067, 10.708131022321952, 10.787623565391858, 10.86885772254402, 10.951507399920263]","[10, 10, 10, 10, 10, 10]",0.7625132171402322
2020-05-10 09:00:00,"[10.804782236663547, 10.886909172653441, 10.970457142151302, 11.055086141488136, 11.140448102628639, 11.226189197435517]","[10, 10, 10, 10, 10, 10]",1.024161281439241
2020-05-10 09:15:00,"[11.015326934932961, 11.100088552836214, 11.18529599458221, 11.270594071850098, 11.355626127942543, 11.440036405086886]","[10, 10, 10, 10, 10, 10]",1.2363822592420552
2020-05-10 09:30:00,"[11.191544443966539, 11.276085378925199, 11.360064152825114, 11.443129335977877, 11.524934793784995, 11.605141982341431]","[10, 10, 10, 10, 10, 10]",1.4072713399332473
2020-05-10 09:45:00,"[11.432465066536158, 11.514815885150252, 11.595575828179047, 11.674414770746132, 11.751014644632269, 11.825071534491764]","[10, 10, 10, 10, 10, 10]",1.637736688870795
2020-05-10 10:00:00,"[11.627686184587848, 11.70405887930314, 11.778003562997728, 11.849231864908957, 11.917472734228049, 11.982474200069493]","[10, 10, 10, 10, 10, 10]",1.813883484879264
2020-05-10 10:15:00,"[11.768730157129518, 11.836620420563523, 11.901329885732753, 11.962627379838965, 12.02030359355651, 12.074172399884104]","[10, 10, 10, 10, 10, 10]",1.9301278135148963
2020-05-10 10:30:00,"[11.859957714205873, 11.917371128926598, 11.971097533070578, 12.020975304786496, 12.066867499993405, 12.108662653797763]","[10, 10, 10, 10, 10, 10]",1.992641499039211
