,prediction,real_values,metrics
2020-05-10 06:00:00,"[0.2832205639623253, 0.28438281809158505, 0.28732922040580533, 0.2923027555090376, 0.2995492404880358, 0.3093152584632848]","[2, 2, 2, 2, 2, 2]",1.7073416327617281
2020-05-10 06:15:00,"[0.3963698215656346, 0.40376511022081063, 0.41359167709307276, 0.42609636958408403, 0.4415230470470952, 0.46011038793730874]","[2, 2, 2, 2, 2, 2]",1.5765769886890257
2020-05-10 06:30:00,"[0.5121501145377414, 0.5282803582245541, 0.5474941235031165, 0.5700227129708855, 0.5960883767224663, 0.6259021570335335]","[2, 2, 2, 2, 2, 2]",1.4372066121678355
2020-05-10 06:45:00,"[0.5864454664426706, 0.6115766552622606, 0.6403819442211498, 0.673062167082846, 0.7098031902789506, 0.7507739144389518]","[2, 2, 2, 2, 2, 2]",1.3391760336266787
2020-05-10 07:00:00,"[0.61044403285696, 0.6457647377617322, 0.6852364339908217, 0.7290128996606626, 0.7772277381890236, 0.8299926854879964]","[2, 2, 2, 2, 2, 2]",1.2892452246251467
2020-05-10 07:15:00,"[0.7301239956936725, 0.7776732680391858, 0.8297032116764078, 0.8863045152985263, 0.9475435131840166, 1.0134609255565261]","[2, 2, 2, 2, 2, 2]",1.1399929761061982
2020-05-10 07:30:00,"[1.0497739936032124, 1.1126718923756287, 1.1801920343061307, 1.25234814590304, 1.3291267452615996, 1.4104864359526146]","[2, 2, 2, 2, 2, 2]",0.787289251745287
2020-05-10 07:45:00,"[1.2601990857113656, 1.3360905288645126, 1.4165185403281255, 1.5014152901869562, 1.5906844316847426, 1.6842009924099395]","[2, 2, 2, 2, 3, 3]",0.9393806385731528
2020-05-10 08:00:00,"[1.5265333617783492, 1.6158834969280267, 1.70945137413929, 1.8070855557562098, 1.9086066241556017, 2.0138076973512873]","[2, 3, 3, 3, 3, 3]",1.1099718117458464
2020-05-10 08:15:00,"[1.8726022027110483, 1.9743839425909806, 2.0797979452800095, 2.188611462060058, 2.3005661856197275, 2.4153793731532853]","[3, 3, 3, 3, 3, 3]",0.8811948526093791
2020-05-10 08:30:00,"[2.244182171154334, 2.3561788522822806, 2.4709832004881713, 2.5882925057654305, 2.7077828574561984, 2.8291108111769088]","[3, 3, 3, 3, 3, 3]",0.5082194520869343
2020-05-10 08:45:00,"[2.6400557379354117, 2.7591395487003525, 2.880035126487106, 3.0023852481954503, 3.1258171321291646, 3.2499445301125083]","[3, 3, 3, 3, 3, 3]",0.216130017948217
2020-05-10 09:00:00,"[2.941180059958744, 3.0640256623150726, 3.187567690532598, 3.311412556548741, 3.4351579429966033, 3.5583951995007097]","[3, 3, 3, 3, 3, 2]",0.6779474565270758
2020-05-10 09:15:00,"[3.381723822143912, 3.505543585428989, 3.6288359364109946, 3.7511869773133197, 3.8721813219941996, 3.9914046658363738]","[3, 3, 2, 2, 2, 1]",1.7594797766966885
2020-05-10 09:30:00,"[3.6476944134126033, 3.767457131349433, 3.8855293567180045, 4.00150784528721, 4.114995450741763, 4.225603661093819]","[2, 2, 1, 1, 2, 2]",2.3309743319723526
2020-05-10 09:45:00,"[3.9304076048315637, 4.044218986658327, 4.155334533143028, 4.26338418049266, 4.368010838117029, 4.46887272436202]","[1, 2, 2, 3, 3, 3]",1.9594543146297732
2020-05-10 10:00:00,"[4.160039931795891, 4.262517191830309, 4.361249349990498, 4.455909363389769, 4.546189385216888, 4.6318028183327336]","[3, 3, 3, 3, 3, 3]",1.412196647257957
2020-05-10 10:15:00,"[4.435885407735782, 4.5267968572083905, 4.613160501068796, 4.694717472318081, 4.771233482936097, 4.842500413172822]","[3, 3, 3, 3, 3, 3]",1.6532445616692975
2020-05-10 10:30:00,"[4.581992788047406, 4.65646279399251, 4.72571615129595, 4.7895731325249775, 4.847882346126731, 4.900521780020478]","[3, 3, 3, 3, 3, 3]",1.7537526717619698
2020-05-10 10:45:00,"[4.748336757254188, 4.807146289611298, 4.860426944021887, 4.9080900258922995, 4.950077167277103, 4.986360742106218]","[3, 3, 3, 3, 3, 3]",1.878513820634569
2020-05-10 11:00:00,"[4.915267503033755, 4.958754897256093, 4.9966558603246956, 5.028975508406175, 5.055749415711546, 5.077043373765807]","[3, 3, 3, 3, 3, 3]",2.0061805099361383
2020-05-10 11:15:00,"[4.868617240117564, 4.892745555660714, 4.911476515831142, 4.9249089033622955, 4.933169956147148, 4.936414484064309]","[3, 3, 3, 3, 3, 3]",1.911372980294504
2020-05-10 11:30:00,"[4.820997726468693, 4.828429258650197, 4.830947701654514, 4.828736336629823, 4.822003155652929, 4.810979400716836]","[3, 3, 3, 3, 3, 3]",1.8236947038830456
2020-05-10 11:45:00,"[4.80725148659508, 4.800674657011744, 4.7899079498835055, 4.775205605611264, 4.756841086352769, 4.735105135683922]","[3, 3, 3, 4, 4, 4]",1.3800053953235292
2020-05-10 12:00:00,"[4.724440608440379, 4.706335405341647, 4.684977334119136, 4.660673456409311, 4.633743291312407, 4.604516524025135]","[4, 4, 4, 4, 4, 4]",0.6703827328922279
2020-05-10 12:15:00,"[4.657943474216441, 4.631491747549047, 4.602765310576371, 4.57210174402092, 4.539843824370003, 4.50633704435861]","[4, 4, 4, 3, 3, 3]",1.1766245259450065
2020-05-10 12:30:00,"[4.482467000896752, 4.448333914022157, 4.413034536861076, 4.376919155925886, 4.340335261981584, 4.303625018867616]","[3, 3, 3, 3, 3, 3]",1.395462247423247
2020-05-10 12:45:00,"[4.308967663434162, 4.271914391296849, 4.234838930966996, 4.198077245031229, 4.161954443286799, 4.126782389732421]","[3, 3, 3, 3, 3, 3]",1.2186847770775056
2020-05-10 13:00:00,"[4.202177592479959, 4.166226769515009, 4.131273140007475, 4.097614041106835, 4.065528742912017, 4.035276363990667]","[3, 3, 3, 3, 3, 4]",1.0349273135635855
2020-05-10 13:15:00,"[4.048829566195666, 4.016335693225735, 3.9857636299546604, 3.9573518110964887, 3.931314257325958, 3.907838944840315]","[3, 3, 4, 4, 3, 3]",0.7985947071958152
2020-05-10 13:30:00,"[3.94725060282377, 3.9217393209179967, 3.8988429778090525, 3.8787208912229594, 3.8615032874211206, 3.8472902597741276]","[4, 3, 3, 3, 3, 3]",0.8054547035270045
2020-05-10 13:45:00,"[3.869039627439273, 3.8507493756358517, 3.8355273334541944, 3.8234468073015355, 3.814549154480434, 3.808843378324479]","[3, 3, 3, 3, 3, 3]",0.833955722179231
2020-05-10 14:00:00,"[3.732463527356241, 3.72320771749307, 3.7172385010993816, 3.714533141165291, 3.7150359290012385, 3.7186584791326918]","[3, 3, 3, 3, 4, 4]",0.6116750869478045
2020-05-10 14:15:00,"[3.736667042908923, 3.737022297489516, 3.7405693032960303, 3.747188642701742, 3.756729061443123, 3.769008458728227]","[3, 4, 4, 5, 5, 5]",0.9407212648491611
2020-05-10 14:30:00,"[3.7094993029969454, 3.7189324276278573, 3.731151825418424, 3.745946826489088, 3.7630783462111967, 3.782280522369129]","[5, 5, 5, 5, 4, 4]",1.0482274615634475
2020-05-10 14:45:00,"[3.675481995772326, 3.6916907335674707, 3.7099766009104678, 3.7300527785511552, 3.751609489558215, 3.7743161668435006]","[5, 4, 4, 4, 4, 4]",0.5942808903631015
2020-05-10 15:00:00,"[3.8204546437747426, 3.841953107136701, 3.86460791847342, 3.8880696982455745, 3.911972973422132, 3.935938774281466]","[4, 4, 4, 3, 3, 3]",0.6547124373117027
2020-05-10 15:15:00,"[3.8990337158883515, 3.9228123645455826, 3.9466695467770623, 3.9702164518170635, 3.9930560728429163, 4.0147860626600735]","[3, 3, 3, 3, 3, 3]",0.9585839029016655
2020-05-10 15:30:00,"[3.8583611974628944, 3.881108697036497, 3.9029165568559794, 3.9233793785655933, 3.942091508714858, 3.958649991367939]","[3, 3, 3, 3, 3, 3]",0.9117355687049574
2020-05-10 15:45:00,"[3.8260579426489816, 3.8443339336342857, 3.8605432218181877, 3.874288788290575, 3.8851816969128214, 3.8928439648981867]","[3, 3, 3, 3, 3, 3]",0.8641859387358158
