,prediction,real_values,metrics
2020-05-10 06:00:00,"[19.749975274463264, 19.794476453290233, 19.837510832337518, 19.87886363400398, 19.91833311649652, 19.95573262542058]","[20, 20, 20, 20, 19, 19]",0.5631147906294321
2020-05-10 06:15:00,"[19.80061003582646, 19.839130345716367, 19.875563414449044, 19.90974167799913, 19.941516556000742, 19.970760147117474]","[20, 19, 19, 19, 19, 19]",0.833363265807152
2020-05-10 06:30:00,"[19.92451040129356, 19.956570911274223, 19.986125310779236, 20.013067195162257, 20.03731376069086, 20.058807024732875]","[19, 19, 19, 19, 19, 19]",0.9971281942501714
2020-05-10 06:45:00,"[19.92448911637281, 19.947967352316855, 19.96872513979775, 19.986731097235708, 20.00198035162919, 20.014495177034537]","[19, 19, 19, 19, 19, 19]",0.9745557937983725
2020-05-10 07:00:00,"[19.92277479686336, 19.937522314223074, 19.9495690543514, 19.958966023798716, 19.965791712936905, 19.97015209306622]","[19, 19, 19, 19, 19, 19]",0.9509387778780244
2020-05-10 07:15:00,"[19.905702840987384, 19.912352343024228, 19.916576033674335, 19.918507508445273, 19.918306983481237, 19.91616064187769]","[19, 19, 19, 19, 19, 19]",0.9146119523425481
2020-05-10 07:30:00,"[19.875380041797065, 19.87512830272146, 19.872975082862983, 19.8691315133055, 19.86383262299111, 19.857336062319025]","[19, 19, 19, 19, 19, 20]",0.7975143307154906
2020-05-10 07:45:00,"[19.9863742532803, 19.982601426440883, 19.97766761418528, 19.971848700955302, 19.96543991464661, 19.95875401924061]","[19, 19, 20, 20, 20, 20]",0.5690088740228407
2020-05-10 08:00:00,"[19.859318656923097, 19.851887155442462, 19.844201321431818, 19.836591242964914, 19.829400320783726, 19.822983012600055]","[20, 20, 20, 20, 20, 20]",0.15976209892057092
2020-05-10 08:15:00,"[19.77678879714402, 19.768804857186254, 19.761584895469042, 19.7554939611297, 19.750903360548328, 19.748188092891258]","[20, 20, 20, 20, 20, 20]",0.23991587852185836
2020-05-10 08:30:00,"[19.92806435649298, 19.924949496954277, 19.923686252986975, 19.92464858384318, 19.928208971107573, 19.934735734023715]","[20, 20, 20, 20, 20, 20]",0.07271212067352593
2020-05-10 08:45:00,"[19.82938861849863, 19.8322133736271, 19.83800081111588, 19.847113938047794, 19.859906284209895, 19.87671924353568]","[20, 20, 20, 20, 20, 20]",0.15367870962068148
2020-05-10 09:00:00,"[19.884742409491068, 19.89780544328905, 19.914878829704996, 19.936289286478985, 19.962346320709507, 19.99333978283393]","[20, 20, 20, 20, 20, 20]",0.07799024116070581
2020-05-10 09:15:00,"[19.896723787838035, 19.921675300906575, 19.951541161940103, 19.986592095025983, 20.027074687437718, 20.073209304885463]","[20, 20, 20, 20, 20, 20]",0.06509148230269111
2020-05-10 09:30:00,"[20.07436687437658, 20.115480191000273, 20.162234341879625, 20.21482123863749, 20.273402963751266, 20.338110207829097]","[20, 20, 20, 20, 20, 20]",0.216179688376388
2020-05-10 09:45:00,"[20.135062090184775, 20.192783941638844, 20.256631542908274, 20.32670457566714, 20.403068816750366, 20.48575519754431]","[20, 20, 20, 20, 20, 20]",0.32311649806070186
