,prediction,real_values,metrics
2020-05-10 06:00:00,"[6.471747769304997, 6.515942963491787, 6.5595262152675, 6.602207121388695, 6.643690824468216, 6.683679909210596]","[5, 5, 5, 5, 5, 5]",1.5811289112566649
2020-05-10 06:15:00,"[6.5192195267716535, 6.560248269341985, 6.599850215796595, 6.637727098741349, 6.673581628720759, 6.707119479109588]","[5, 5, 5, 5, 5, 5]",1.6175704919926537
2020-05-10 06:30:00,"[6.539638377935884, 6.57501231068999, 6.608140641673743, 6.638734243354011, 6.6665105067511, 6.69119529004778]","[5, 5, 5, 5, 5, 5]",1.620705357530765
2020-05-10 06:45:00,"[6.589966342634228, 6.6176381336931795, 6.642289888464819, 6.663657301893504, 6.6814879108384915, 6.695542892740862]","[5, 5, 5, 5, 5, 5]",1.6488321672022606
2020-05-10 07:00:00,"[6.588044966451914, 6.6055583634325075, 6.619367051468542, 6.62924769791223, 6.634993563027402, 6.636416033175147]","[5, 5, 5, 5, 5, 5]",1.619030757746193
2020-05-10 07:15:00,"[6.561181499486802, 6.5668250917160975, 6.568225149051191, 6.565211800936998, 6.557635573651826, 6.54536856873098]","[5, 5, 5, 5, 5, 5]",1.560760457587229
2020-05-10 07:30:00,"[6.503173637395944, 6.495362073173435, 6.4829263544713935, 6.465760987336493, 6.443783632315972, 6.416935852721638]","[5, 5, 5, 5, 5, 5]",1.4682973669357462
2020-05-10 07:45:00,"[6.377468755557574, 6.355127550596638, 6.327987551197225, 6.296014580245088, 6.259198974217795, 6.217555853607461]","[5, 5, 5, 5, 5, 5]",1.3067147031513147
2020-05-10 08:00:00,"[6.227433907978247, 6.190263512845782, 6.148325227489885, 6.101659401386236, 6.05033087168839, 5.99442873602994]","[5, 5, 5, 5, 5, 5]",1.1215843662934222
2020-05-10 08:15:00,"[6.095324308076801, 6.044292083067772, 5.988738164094179, 5.928774037453113, 5.864534228597489, 5.796175603530775]","[5, 5, 5, 5, 5, 5]",0.9584554144107317
2020-05-10 08:30:00,"[5.869839503787629, 5.805234656555404, 5.736557538781665, 5.6639870088148445, 5.5877221556151735, 5.50798115988198]","[5, 5, 5, 5, 5, 5]",0.7061493658420038
2020-05-10 08:45:00,"[5.64471531564288, 5.568587564992238, 5.489015728643728, 5.4062349001156385, 5.320496413748269, 5.232066347228635]","[5, 5, 5, 5, 5, 5]",0.4654183736100175
2020-05-10 09:00:00,"[5.423052735404122, 5.337358646097012, 5.249007159943398, 5.1582781714111565, 5.065462898660694, 4.970862113281638]","[5, 5, 5, 5, 5, 5]",0.25330331811918294
2020-05-10 09:15:00,"[5.116244517944074, 5.023242273666391, 4.928461579985509, 4.832210674737314, 4.734803567961494, 4.63655811485483]","[5, 5, 5, 5, 5, 5]",0.20401925803354115
2020-05-10 09:30:00,"[4.837698940651634, 4.740348703196736, 4.6421586808313355, 4.543448435213145, 4.444537461770508, 4.345743226984968]","[5, 5, 5, 5, 5, 5]",0.44099144497055476
2020-05-10 09:45:00,"[4.541634434564558, 4.4425414931654705, 4.343568345520147, 4.245029526537246, 4.147233671389833, 4.0504816323995705]","[5, 5, 5, 5, 5, 5]",0.7246306476227177
2020-05-10 10:00:00,"[4.274566641274115, 4.176886174767743, 4.080207253261207, 3.984820583681828, 3.891005723447151, 3.7990294029837712]","[5, 5, 5, 5, 5, 5]",0.9791643164653799
2020-05-10 10:15:00,"[3.9972592231116244, 3.9034457443269868, 3.8114469073836723, 3.7215156993596894, 3.6338893445278035, 3.5487879257717925]","[5, 5, 5, 5, 5, 5]",1.2401193268930004
2020-05-10 10:30:00,"[3.7734071776417566, 3.685833358835941, 3.6007253539648136, 3.518285581618114, 3.438697266258419, 3.3621234408763123]","[5, 5, 5, 5, 5, 5]",1.4436826125458138
2020-05-10 10:45:00,"[3.5571636464470036, 3.477571643632145, 3.400935746638302, 3.3273986898325187, 3.2570817774228105, 3.190084320886509]","[5, 5, 5, 5, 5, 5]",1.636445597866134
2020-05-10 11:00:00,"[3.38418233342118, 3.313865981105429, 3.246789114372012, 3.1830301973097446, 3.1226454777522736, 3.0656688795926432]","[5, 5, 5, 5, 5, 5]",1.7839627808269474
2020-05-10 11:15:00,"[3.2706874164962567, 3.21078954151348, 3.154233855099235, 3.101031152662714, 3.0511705460215675, 3.0046198234138113]","[5, 5, 5, 5, 5, 4]",1.7317356109635549
