,prediction,real_values,metrics
2020-05-10 06:00:00,"[3.2502131044466815, 3.224282951792569, 3.1965892353809964, 3.1671260923922384, 3.135896260760089, 3.1029112364541094]","[6, 6, 6, 6, 6, 6]",2.8209464465921306
2020-05-10 06:15:00,"[3.371284750354473, 3.341400024298193, 3.3096371872445127, 3.2760154159222146, 3.2405635119637997, 3.203319919411536]","[6, 6, 6, 6, 5, 5]",2.4138530002359357
2020-05-10 06:30:00,"[3.410637541556516, 3.375820263056341, 3.339090433689383, 3.3004957155207295, 3.2600939957290778, 3.2179532445477017]","[6, 5, 5, 5, 5, 5]",1.8793907125199043
2020-05-10 06:45:00,"[3.3600317009688965, 3.3197811963095916, 3.2777010030066736, 3.2338690964772017, 3.1883735915417004, 3.1413124322872146]","[5, 5, 5, 5, 5, 5]",1.7480881543235482
2020-05-10 07:00:00,"[3.309391076540979, 3.26428475867978, 3.217542875111903, 3.169272647897367, 3.119590729294903, 3.0686227280737457]","[5, 5, 5, 5, 5, 5]",1.8104207228661249
2020-05-10 07:15:00,"[3.167967264382266, 3.1180280189737184, 3.0667254345278794, 3.0141945238810703, 2.9605785082041294, 2.9060281926179488]","[5, 5, 5, 5, 5, 5]",1.9631222736386917
2020-05-10 07:30:00,"[3.142185214545709, 3.0894488143592227, 3.035689277189033, 2.9810635435929775, 2.9257352753194663, 2.869874114273423]","[5, 5, 5, 6, 5, 5]",2.195229144860734
2020-05-10 07:45:00,"[3.0543484059102437, 2.99906330387104, 2.9431607676465017, 2.886816424370164, 2.830210786465303, 2.7735284111658745]","[6, 5, 5, 5, 5, 5]",2.274566053660797
2020-05-10 08:00:00,"[2.986099000747604, 2.9299515526543813, 2.8736266852630967, 2.817312034021135, 2.761198086811779, 2.7054772833334124]","[5, 5, 5, 5, 5, 5]",2.1565233031972326
2020-05-10 08:15:00,"[2.9590647458182344, 2.9038338201523475, 2.8489047177813633, 2.7944702364438583, 2.740723821796179, 2.6878586460751936]","[5, 5, 5, 5, 5, 5]",2.1794964367311573
2020-05-10 08:30:00,"[2.893300847161725, 2.8400778155242534, 2.7876448306017263, 2.7361938727388906, 2.6859153189690677, 2.6369970328348806]","[5, 5, 5, 5, 5, 5]",2.238360623118379
2020-05-10 08:45:00,"[2.820732261089196, 2.7706533082280664, 2.7218412958708096, 2.6744817876007385, 2.628756610042117, 2.5848429846802192]","[5, 5, 5, 5, 5, 5]",2.3011958923727547
2020-05-10 09:00:00,"[2.7582739440679704, 2.7128920065643105, 2.669218716687016, 2.6274252564121428, 2.587677093077354, 2.550133195465971]","[5, 5, 5, 5, 5, 5]",2.3501418451963207
2020-05-10 09:15:00,"[2.7609638318864897, 2.7220019572750425, 2.6851497734703242, 2.650558293382943, 2.6183711067254967, 2.5887237081827372]","[5, 5, 5, 5, 5, 5]",2.3297845211376407
2020-05-10 09:30:00,"[2.7654574237569873, 2.7339853785248573, 2.704949201315587, 2.6784753501907614, 2.654681566493127, 2.6336763335547833]","[5, 5, 5, 5, 5, 5]",2.30523837910246
2020-05-10 09:45:00,"[2.767977626743616, 2.7445607432210677, 2.7238332630352127, 2.705894036484464, 2.690832274007841, 2.6787271467084848]","[5, 5, 5, 5, 5, 5]",2.2815692899198043
2020-05-10 10:00:00,"[2.802621088017945, 2.78804371350074, 2.7763263240764973, 2.7675374472877863, 2.761735475069076, 2.758968414200316]","[5, 5, 5, 5, 5, 5]",2.224181085799918
2020-05-10 10:15:00,"[2.847723849054053, 2.8421371057664824, 2.839491570718266, 2.8398252214910933, 2.8431658166825606, 2.8495307889824257]","[5, 5, 5, 5, 5, 5]",2.156357583550138
2020-05-10 10:30:00,"[2.9330634692226463, 2.936905738871383, 2.943673703803536, 2.9533738862939742, 2.966002973026324, 2.981547848497714]","[5, 5, 5, 5, 5, 4]",1.9200750648925875
2020-05-10 10:45:00,"[3.10047964504648, 3.1142782296735403, 3.13089767528756, 3.150313960809248, 3.1724939979195117, 3.1973957897693204]","[5, 5, 4, 4, 3, 3]",1.2048615872870383
2020-05-10 11:00:00,"[3.1360843205528717, 3.1576190581203543, 3.1818141035808702, 3.208620113190999, 3.237979598940076, 3.269827180830718]","[4, 3, 3, 3, 3, 3]",0.4035702717810976
