,prediction,real_values,metrics
2020-05-10 06:00:00,"[25.663928619796888, 25.70188227146958, 25.74504955858728, 25.792931593418984, 25.845004121352044, 25.900721241965872]","[18, 18, 18, 18, 18, 18]",7.775344083542556
2020-05-10 06:15:00,"[25.533323459750157, 25.585028424599248, 25.64073611547668, 25.699879812182672, 25.761876907789937, 25.826132939515603]","[18, 18, 18, 18, 18, 19]",7.51437999326659
2020-05-10 06:30:00,"[25.476585606797258, 25.538450791108314, 25.60296798272106, 25.66953435240264, 25.737541118821735, 25.80637764233608]","[18, 18, 19, 21, 21, 21]",6.105692314118469
2020-05-10 06:45:00,"[25.417202752385464, 25.484689948268908, 25.553312288184294, 25.62245664577192, 25.691514476298448, 25.759885802916735]","[21, 21, 21, 21, 21, 21]",4.589675065871279
2020-05-10 07:00:00,"[25.427775547925915, 25.496440509014523, 25.564662616624215, 25.631853736965827, 25.697440501474706, 25.760867925591604]","[21, 21, 21, 21, 21, 21]",4.5979197844965745
2020-05-10 07:15:00,"[25.532833848930608, 25.597054053482754, 25.65913517466032, 25.718541487538552, 25.774762830030006, 25.8273177176213]","[21, 21, 21, 21, 21, 21]",4.686025669440461
2020-05-10 07:30:00,"[25.599081157958302, 25.657660181415064, 25.712970435238375, 25.764553343326394, 25.811981678688507, 25.854861952324267]","[21, 21, 21, 21, 21, 21]",4.734329537185808
2020-05-10 07:45:00,"[25.512766706333117, 25.557458377135223, 25.597712823706182, 25.633178310742807, 25.66354067250675, 25.688524870739833]","[21, 21, 21, 21, 21, 21]",4.609260095018671
2020-05-10 08:00:00,"[25.5085647853625, 25.538306863906158, 25.562851518283363, 25.581964487551787, 25.595452065325393, 25.603161772869242]","[21, 21, 21, 21, 21, 21]",4.565170244174602
2020-05-10 08:15:00,"[25.567099388119242, 25.584243060387053, 25.595871529205212, 25.60185534321093, 25.60210474753286, 25.596569573845308]","[21, 21, 21, 21, 21, 21]",4.591307165447348
2020-05-10 08:30:00,"[25.48554496783293, 25.48725097053239, 25.48339436095862, 25.4739523725705, 25.45893923029481, 25.438405307904976]","[21, 21, 21, 21, 21, 21]",4.471282263803101
2020-05-10 08:45:00,"[25.340503897483387, 25.324801317422107, 25.303796520413346, 25.27757895634109, 25.246270907196475, 25.210025946855552]","[21, 21, 21, 21, 20, 20]",4.637383521173387
