,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-11 06:00:00,"[6.009957  6.03595   6.0696015 6.0984983 6.1914783 6.1086307 6.0311236
 6.016051  6.1421766 6.054315  6.100736  6.1478586 6.2017426 6.2386284
 6.1449757 6.17457   6.193026  6.2537556 6.2421694 6.213223  6.1746426
 6.2846575 6.126055  6.191904  6.2666416 6.217259  6.2457376 6.265676
 6.206963  6.257295 ]","[5.9723535 6.013019  6.019741  6.031449  6.0722537 6.0740514 6.0653143
 6.0669546 6.0839453 6.06484   6.147995  6.179084  6.1666913 6.1952305
 6.184293  6.1764994 6.2076044 6.1953354 6.205921  6.292584  6.206287
 6.2220426 6.292284  6.2479568 6.3182945 6.2866855 6.345117  6.311331
 6.352733  6.3685107]",[6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6],0.18241449937438872,0.2102216702346852
2020-05-11 06:15:00,"[6.009957  6.03595   6.0696015 6.0984983 6.1914783 6.1086307 6.0311236
 6.016051  6.1421766 6.054315  6.100736  6.1478586 6.2017426 6.238628
 6.1449757 6.1745696 6.193026  6.253756  6.2421694 6.213223  6.1746426
 6.2846575 6.1260543 6.191904  6.266641  6.2172585 6.2457376 6.265676
 6.206963  6.257295 ]","[5.976417  6.0173187 6.025502  6.038267  6.0739975 6.0774117 6.072431
 6.074461  6.0895414 6.0697637 6.155343  6.1868567 6.174339  6.2027855
 6.1912794 6.18155   6.212535  6.200407  6.207259  6.296219  6.208473
 6.225254  6.2912188 6.2482123 6.315794  6.2832837 6.3423133 6.307017
 6.3493457 6.3656244]",[6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6],0.1824144323334748,0.21150386829873125
2020-05-11 06:30:00,"[6.009957  6.0359507 6.0696015 6.0984983 6.1914783 6.108631  6.031124
 6.016051  6.1421766 6.0543156 6.100736  6.147859  6.2017426 6.2386284
 6.1449757 6.17457   6.193026  6.2537556 6.24217   6.2132235 6.1746426
 6.2846575 6.126055  6.191904  6.266642  6.2172585 6.2457376 6.2656765
 6.2069635 6.257295 ]","[5.97237   6.017283  6.0036845 6.0170894 6.0600033 6.0644965 6.0483994
 6.0472007 6.0532517 6.032758  6.11425   6.15008   6.1229677 6.146908
 6.137182  6.1207542 6.159097  6.138514  6.1486    6.2283554 6.149053
 6.159483  6.2367578 6.197346  6.2687182 6.2335534 6.291887  6.2623396
 6.2949815 6.317131 ]",[6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6],0.18241461746711746,0.16862466656964276
2020-05-11 06:45:00,"[6.0099564 6.0359507 6.069601  6.098499  6.1914787 6.108631  6.0311246
 6.016051  6.142177  6.0543156 6.100736  6.1478596 6.2017426 6.2386284
 6.1449757 6.17457   6.193026  6.253756  6.24217   6.2132235 6.1746426
 6.284658  6.126055  6.191905  6.2666416 6.2172585 6.245738  6.265676
 6.206963  6.2572956]","[5.96596   5.986302  6.010839  6.015281  6.055928  6.0580764 6.0439043
 6.0662913 6.102307  6.0785565 6.1429334 6.1983166 6.1896596 6.228239
 6.214861  6.198056  6.2631226 6.240831  6.249961  6.339272  6.2596703
 6.2609415 6.3393264 6.285931  6.364929  6.330986  6.390764  6.355221
 6.3734555 6.4033175]",[6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6],0.1824147235578231,0.23981572705332344
2020-05-11 07:00:00,"[6.0099564 6.0359507 6.069601  6.098499  6.1914783 6.108631  6.0311246
 6.016051  6.142177  6.0543156 6.100736  6.147859  6.2017426 6.2386284
 6.1449757 6.17457   6.1930256 6.253756  6.24217   6.213224  6.1746426
 6.284658  6.1260552 6.191905  6.266641  6.2172585 6.245738  6.265676
 6.206963  6.2572956]","[5.970718  6.0142646 6.0163713 6.024405  6.073676  6.078166  6.0521793
 6.074975  6.114416  6.077305  6.1558623 6.2034435 6.1861587 6.2261395
 6.2120996 6.1899104 6.241432  6.221775  6.2426724 6.3173513 6.242118
 6.2496243 6.3194146 6.2667017 6.345742  6.3192096 6.3723445 6.3434877
 6.372778  6.39307  ]",[6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5],0.7505190995157809,0.8101393884011618
2020-05-11 07:15:00,"[6.0099564 6.0359507 6.069601  6.098499  6.1914783 6.108631  6.0311246
 6.016051  6.142177  6.0543156 6.100736  6.147859  6.2017426 6.2386284
 6.1449757 6.17457   6.1930256 6.253756  6.24217   6.213224  6.1746426
 6.284658  6.1260552 6.191905  6.266641  6.2172585 6.245738  6.265676
 6.206963  6.2572956]","[5.970718  6.0142646 6.0163713 6.024405  6.073676  6.078166  6.0521793
 6.074975  6.114416  6.077305  6.1558623 6.2034435 6.1861587 6.2261395
 6.2120996 6.1899104 6.241432  6.221775  6.2426724 6.3173513 6.242118
 6.2496243 6.3194146 6.2667017 6.345742  6.3192096 6.3723445 6.3434877
 6.372778  6.39307  ]",[6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5],1.1012243113707776,1.145864988355341
2020-05-11 07:30:00,"[4.8973556 5.0863833 5.0063586 4.9689813 5.138381  5.0916553 4.9673243
 4.917295  5.053824  5.0298934 5.054971  5.146279  5.1692533 5.211631
 5.067116  5.2971416 5.1900206 5.262162  5.257817  5.204903  5.2011065
 5.325805  5.127231  5.2503605 5.2729363 5.2700963 5.3228803 5.342408
 5.263208  5.3607774]","[4.9592094 5.0027204 5.001349  5.042401  5.08065   5.083976  5.0257506
 5.082837  5.1601543 5.0831985 5.202835  5.3150134 5.2309976 5.3045373
 5.3176417 5.279634  5.3554597 5.335151  5.3632617 5.432066  5.377802
 5.391149  5.4851646 5.4200864 5.542712  5.5112247 5.5982447 5.535532
 5.612279  5.611182 ]",[5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 5 5 5 5],0.4413169374112104,0.5681741234866812
2020-05-11 07:45:00,"[4.8460546 5.051571  5.0372834 4.972531  5.0932617 5.056567  4.9625425
 4.948564  5.061761  4.9868054 5.066593  5.11819   5.1978745 5.220127
 5.0753474 5.248079  5.2051973 5.242141  5.26457   5.157227  5.2027
 5.288822  5.151337  5.234854  5.306199  5.25003   5.3139057 5.349738
 5.278808  5.3409038]","[5.0444875 5.102221  5.1103296 5.144141  5.1956534 5.201283  5.1319838
 5.230692  5.297739  5.1818504 5.299282  5.426863  5.365949  5.460743
 5.4377136 5.415352  5.4765525 5.502104  5.5000153 5.580729  5.5249743
 5.53546   5.625849  5.5771523 5.684855  5.6444583 5.730643  5.663374
 5.7548804 5.7497225]",[5 5 5 5 5 5 5 5 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5],0.38388748228745334,0.611013675057793
2020-05-11 08:00:00,"[4.8359866 5.121781  5.054096  4.9850473 5.1076818 5.080936  4.976045
 5.015524  5.0876317 4.998046  5.061968  5.146135  5.2142763 5.2187777
 5.0989037 5.2845736 5.181172  5.3357873 5.292994  5.1587873 5.2568064
 5.368169  5.2002597 5.318032  5.3104205 5.283743  5.3147845 5.3617296
 5.3221836 5.330146 ]","[5.070464  5.117704  5.1370616 5.175017  5.2271743 5.2315793 5.1421
 5.256305  5.326589  5.191011  5.324443  5.4746656 5.3956227 5.501348
 5.4835205 5.449182  5.522927  5.5364504 5.543249  5.624747  5.5806737
 5.593674  5.686588  5.625007  5.734944  5.697757  5.7975698 5.710195
 5.8039627 5.814662 ]",[5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6],0.3659769150745864,0.38661620072958064
2020-05-11 08:15:00,"[4.845331  5.05338   5.061516  4.99058   5.1029444 5.0659165 4.972452
 4.9657397 5.070716  4.9862285 5.0827527 5.1247954 5.210985  5.2332406
 5.0899343 5.248814  5.232756  5.2432237 5.279171  5.15937   5.2118945
 5.2809143 5.163107  5.239434  5.3173594 5.266385  5.318312  5.3544936
 5.2978973 5.349048 ]","[5.052871  5.1091866 5.1297455 5.1600714 5.2111735 5.220396  5.1493497
 5.2567253 5.318269  5.1967483 5.3097935 5.435757  5.388482  5.4835825
 5.4513774 5.433941  5.4893813 5.5256934 5.5201564 5.594446  5.544896
 5.5494614 5.6419063 5.599516  5.6965623 5.6612654 5.741569  5.6749477
 5.7705755 5.7651076]",[5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6],0.6771517806865763,0.42706552141103094
