,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[16.935816 16.951324 16.749613 16.742815 16.806614 16.683496],[16.58553  16.636793 16.448435 16.544508 16.454311 16.430912],[17 17 17 17 17 17],0.21326799855698772,0.4893940969131917
2020-05-10 06:15:00,[16.935816 16.951324 16.749613 16.742815 16.806614 16.683496],[16.58553  16.636793 16.448435 16.544508 16.454311 16.430912],[17 17 17 17 17 17],0.21326799855698772,0.4893940969131917
2020-05-10 06:30:00,[16.935816 16.951324 16.749613 16.742815 16.806614 16.683496],[16.58553  16.636793 16.448435 16.544508 16.454311 16.430912],[17 17 17 17 17 17],0.21326799855698772,0.4893940969131917
2020-05-10 06:45:00,[16.935816 16.951324 16.749613 16.742815 16.806614 16.683496],[16.58553  16.636793 16.448435 16.544508 16.454311 16.430912],[17 17 17 17 17 17],0.21326799855698772,0.4893940969131917
2020-05-10 07:00:00,[16.935816 16.951324 16.749613 16.742815 16.806614 16.683496],[16.58553  16.636793 16.448435 16.544508 16.454311 16.430912],[17 17 17 17 17 17],0.21326799855698772,0.4893940969131917
2020-05-10 07:15:00,[16.935816 16.951324 16.749613 16.742815 16.806614 16.683496],[16.58553  16.636793 16.448435 16.544508 16.454311 16.430912],[17 17 17 17 17 17],0.21326799855698772,0.4893940969131917
2020-05-10 07:30:00,[16.935816 16.951324 16.749613 16.742815 16.806614 16.683496],[16.58553  16.636793 16.448435 16.544508 16.454311 16.430912],[17 17 17 17 17 17],0.21326799855698772,0.4893940969131917
2020-05-10 07:45:00,[16.935816 16.951324 16.749613 16.742815 16.806614 16.683496],[16.58553  16.636793 16.448435 16.544508 16.454311 16.430912],[17 17 17 17 17 17],0.21326799855698772,0.4893940969131917
2020-05-10 08:00:00,[16.935816 16.951324 16.749613 16.742815 16.806614 16.683496],[16.58553  16.636793 16.448435 16.544508 16.454311 16.430912],[17 17 17 17 17 17],0.21326799855698772,0.4893940969131917
2020-05-10 08:15:00,[16.061096 16.045652 15.671504 15.749925 15.782013 15.785624],[15.721782 15.758655 15.559484 15.669907 15.534601 15.540849],[16 16 16 16 16 16],0.21202978965632158,0.3799309879000847
2020-05-10 08:30:00,[15.639002  15.588927  15.549362  15.634979  15.4824705 15.449141 ],[15.487509 15.555018 15.423155 15.510477 15.480527 15.391216],[15 15 15 15 15 15],0.561940265019427,0.47772261888303097
2020-05-10 08:45:00,[15.317553 15.320971 15.350334 15.524213 15.26025  15.24051 ],[14.963997 14.996689 14.914822 14.936923 14.949317 14.869485],[15 15 15 15 15 15],0.34808284659839367,0.07319404307312581
2020-05-10 09:00:00,[15.141916 15.146243 15.192791 15.310128 15.113932 15.105843],[15.038288 15.082789 14.969181 14.966392 14.957397 14.861762],[15 15 15 15 15 15],0.1821438168090243,0.07225430801914229
2020-05-10 09:15:00,[15.1078005 15.110201  15.155303  15.250397  15.070993  15.060492 ],[14.947578  15.045364  14.886443  14.9137125 14.853071  14.794669 ],[15 15 15 15 15 15],0.14099764643550294,0.12172062764105926
2020-05-10 09:30:00,[15.1078005 15.110201  15.155303  15.250397  15.070993  15.060492 ],[14.947578  15.045364  14.886443  14.9137125 14.853071  14.794669 ],[15 15 15 15 15 15],0.14099764643550294,0.12172062764105926
