,prediction,real_values,metrics
2020-05-10 06:00:00,"[6.849769950307938, 6.848756999149343, 6.844167568496311, 6.835924179267327, 6.823970826388075, 6.808273805374776]","[6, 6, 6, 6, 5, 5]",1.2550304949784723
2020-05-10 06:15:00,"[6.8868191832664944, 6.8754370607311435, 6.86035027243263, 6.841546382817323, 6.819036212512649, 6.792854162733521]","[6, 5, 5, 5, 5, 5]",1.71654339881268
2020-05-10 06:30:00,"[6.825749027873427, 6.803304098401498, 6.7772557497622135, 6.747660719204978, 6.7145990862373175, 6.6781740647209755]","[5, 5, 5, 5, 5, 5]",1.7585192346419984
2020-05-10 06:45:00,"[6.623329640636125, 6.589681605222859, 6.552756460124533, 6.512679932762753, 6.469599453637427, 6.423683420875944]","[5, 5, 5, 5, 5, 5]",1.5301490651023615
2020-05-10 07:00:00,"[6.458275727462102, 6.414979988963888, 6.368917463841336, 6.32027605230072, 6.26926228474241, 6.216100108146707]","[5, 5, 5, 5, 5, 5]",1.3438580383895893
2020-05-10 07:15:00,"[6.248016877730539, 6.196723342936786, 6.143341702584867, 6.088111728441856, 6.031287430525554, 5.973135447989872]","[5, 5, 5, 5, 5, 5]",1.1173970223669316
2020-05-10 07:30:00,"[6.058211780581216, 6.001355318941665, 5.943230032307728, 5.884112628479418, 5.824288570687214, 5.764050182539044]","[5, 5, 5, 5, 5, 5]",0.9180674457995239
2020-05-10 07:45:00,"[5.849241349416102, 5.789501377095561, 5.7293944171368025, 5.669216582581752, 5.609266618278345, 5.549843854554297]","[5, 5, 5, 5, 5, 5]",0.7068621294950972
2020-05-10 08:00:00,"[5.6398466046327, 5.579822599925415, 5.520359892611046, 5.461756168823422, 5.404305365097213, 5.348295605244236]","[5, 5, 5, 5, 5, 5]",0.5023882560675834
2020-05-10 08:15:00,"[5.51431778029037, 5.457483408971438, 5.4021198077958275, 5.348505652524039, 5.296909632723386, 5.2475885268803895]","[5, 5, 5, 5, 5, 5]",0.38867848472240696
2020-05-10 08:30:00,"[5.289745511910404, 5.237675621729886, 5.187896132046463, 5.140650637743962, 5.096167123030805, 5.054656295382436]","[5, 5, 5, 5, 5, 5]",0.18608472414004898
2020-05-10 08:45:00,"[5.090220334683644, 5.045290700179174, 5.003343285608201, 4.9645704283644285, 4.929144124525148, 4.897214735861587]","[5, 5, 5, 5, 5, 5]",0.0671351299388004
2020-05-10 09:00:00,"[5.012177042202875, 4.977144649625811, 4.945613214045245, 4.917709588113863, 4.8935368223672695, 4.87317334973892]","[5, 5, 5, 5, 5, 5]",0.0793932083372801
2020-05-10 09:15:00,"[4.879476290982639, 4.855073455662418, 4.834472584839903, 4.817727467150498, 4.804866257542471, 4.795891194637819]","[5, 5, 5, 5, 5, 5]",0.17121616500871456
2020-05-10 09:30:00,"[4.824777230406225, 4.811975041201119, 4.803052404894247, 4.79798487857964, 4.796722099296402, 4.799188065150499]","[5, 5, 5, 5, 5, 5]",0.19463735797131307
2020-05-10 09:45:00,"[4.817693012026279, 4.816378085049842, 4.818784911659552, 4.824812453216833, 4.834335174183778, 4.847203872081036]","[5, 5, 5, 5, 5, 4]",0.3820300306009931
2020-05-10 10:00:00,"[4.802225893836073, 4.811614495255453, 4.824338437787574, 4.840226855203596, 4.85908750385289, 4.880708086663302]","[5, 5, 4, 4, 4, 4]",0.704011931347344
2020-05-10 10:15:00,"[4.906968451173786, 4.926395152055024, 4.948585733056113, 4.973307745127352, 5.000311710994693, 5.029332875612028]","[4, 4, 4, 4, 4, 4]",0.9650640994969351
2020-05-10 10:30:00,"[4.880449618132384, 4.906850705321365, 4.935309467865288, 4.9655484821149685, 4.997278660446736, 5.030201305837396]","[4, 4, 4, 4, 4, 4]",0.9539860988623645
2020-05-10 10:45:00,"[4.933597468217995, 4.965275763219757, 4.998187528165618, 5.032026680369867, 5.066481623897996, 5.101237482492151]","[4, 4, 4, 4, 4, 4]",1.0177529160738479
2020-05-10 11:00:00,"[5.018390826081043, 5.053007052301668, 5.0879684771929625, 5.12295896034464, 5.157663391847987, 5.191769962757339]","[4, 4, 4, 5, 5, 4]",0.8934867495191078
2020-05-10 11:15:00,"[5.025028993942695, 5.0590060506893835, 5.092422778339124, 5.124972803713027, 5.15635729619953, 5.186287135597612]","[5, 5, 4, 4, 4, 4]",0.931620350504265
2020-05-10 11:30:00,"[5.089051883824041, 5.120093578426352, 5.149694352434663, 5.177577186994227, 5.203478816472832, 5.227151648126824]","[4, 4, 4, 4, 4, 4]",1.1621382013800587
2020-05-10 11:45:00,"[5.143769849188512, 5.169751485603332, 5.193557715425296, 5.2149581146753015, 5.23374111464286, 5.249715548677058]","[4, 4, 4, 4, 4, 4]",1.2014669739541974
2020-05-10 12:00:00,"[5.229505765253769, 5.248760367431793, 5.2652817862484, 5.278899370888102, 5.28946506877381, 5.296854505708799]","[4, 4, 4, 4, 4, 4]",1.2683427674262997
2020-05-10 12:15:00,"[5.146886316956552, 5.156240241858317, 5.162437849347155, 5.165381234455264, 5.164997731016548, 5.161240447429096]","[4, 4, 4, 4, 4, 4]",1.1595483306119019
2020-05-10 12:30:00,"[5.1736161747670995, 5.174216684047024, 5.171533708941439, 5.165544090704109, 5.156250400761754, 5.1436809169217526]","[4, 4, 4, 4, 3, 3]",1.5669464822647055
