,prediction,real_values,metrics
2020-05-10 06:00:00,"[3.0374810416426703, 3.0062740002355466, 2.975962490030589, 2.9463857566785134, 2.9173719563435907, 2.888739499330287]","[7, 7, 6, 6, 6, 6]",3.3986101135566726
2020-05-10 06:15:00,"[3.2327921033574762, 3.2053569325359623, 3.178124974903454, 3.1509065235566114, 3.123506071905141, 3.0957239027937913]","[6, 6, 6, 6, 6, 6]",2.8359836235925675
2020-05-10 06:30:00,"[3.1072582063648655, 3.078185892610907, 3.048592737389421, 3.018280017950099, 2.9870488999722897, 2.954702120393879]","[6, 6, 6, 6, 6, 6]",2.9681117777306163
2020-05-10 06:45:00,"[3.0479913447054554, 3.0164178402060715, 2.9835908174831474, 2.9493179904298215, 2.913412844159437, 2.8756962849260557]","[6, 6, 6, 6, 6, 6]",3.036165252959903
2020-05-10 07:00:00,"[2.924801365460291, 2.8879520245476327, 2.849142856267623, 2.8082071319489357, 2.7649895158702753, 2.719347533565293]","[6, 6, 6, 7, 7, 8]",3.9255853428543377
2020-05-10 07:15:00,"[2.855054076312534, 2.8113703156726, 2.7651145877503382, 2.716161339726402, 2.664401417424343, 2.6097432283383832]","[7, 7, 8, 7, 7, 6]",4.296738110404032
2020-05-10 07:30:00,"[3.0496507261004386, 2.9997024384301203, 2.94664304509512, 2.8903989690008833, 2.830917378097768, 2.7681669499183856]","[7, 7, 6, 6, 6, 6]",3.442094245296024
2020-05-10 07:45:00,"[2.9904293245821996, 2.930998272489269, 2.86812458561641, 2.80180131942837, 2.7320450686155313, 2.658896229412527]","[6, 6, 6, 6, 6, 6]",3.171642831531292
2020-05-10 08:00:00,"[3.067898472314404, 2.999947788113213, 2.9284569655281225, 2.8534891501174915, 2.775132187678837, 2.6934983505361423]","[6, 6, 6, 6, 4, 4]",2.5864933630128224
2020-05-10 08:15:00,"[2.9313037648681255, 2.852688031421271, 2.7706528507593156, 2.685336634881297, 2.5969018891619022, 2.505534374545719]","[6, 4, 4, 4, 4, 4]",1.7404485689992808
2020-05-10 08:30:00,"[2.6895107188978535, 2.6004614130629733, 2.50839763758661, 2.4135297938429985, 2.3160897950796664, 2.2163296990503643]","[4, 4, 4, 4, 11, 11]",5.179784682424785
2020-05-10 08:45:00,"[2.4754789959219963, 2.3785442549550475, 2.2792097613879743, 2.1777460396566872, 2.074441043992005, 1.9695983419637626]","[4, 11, 11, 11, 11, 11]",8.080344130098934
2020-05-10 09:00:00,"[2.61245111782472, 2.511736258481241, 2.4092016748650495, 2.3051641407541736, 2.1999537033819996, 2.0939115179555188]","[11, 11, 11, 11, 11, 11]",8.64641362021904
2020-05-10 09:15:00,"[2.5943046833635286, 2.4896870128437043, 2.383859807449632, 2.277176433941961, 2.16999884960146, 2.062695164135515]","[11, 11, 11, 11, 11, 11]",8.67228345288359
2020-05-10 09:30:00,"[2.369019215866998, 2.260263328029409, 2.1509865423289574, 2.0415679706322427, 1.9323900801650806, 1.8238360721624987]","[11, 11, 11, 11, 11, 11]",8.905605950552914
2020-05-10 09:45:00,"[2.719656040841361, 2.614603767226545, 2.5097803937134913, 2.4055651146430668, 2.302334870468388, 2.2004617337852475]","[11, 11, 11, 11, 12, 12]",8.896654476259966
2020-05-10 10:00:00,"[2.769837132070177, 2.667792799269157, 2.566722391442221, 2.466993424318704, 2.368965585848925, 2.272988224662598]","[11, 12, 12, 12, 11, 11]",8.993943355273977
2020-05-10 10:15:00,"[2.748727728181856, 2.650986822970168, 2.554888813404003, 2.4607745918520068, 2.3689722261833737, 2.2797946717235815]","[12, 11, 11, 11, 11, 11]",8.660898284842752
2020-05-10 10:30:00,"[2.9128551918184753, 2.8228201058937192, 2.735021357492504, 2.649757783671327, 2.5673111669221127, 2.487944285923371]","[11, 11, 11, 11, 11, 11]",8.305318904539398
2020-05-10 10:45:00,"[2.8144693066166875, 2.7314940942683226, 2.651226096488446, 2.5739133221409793, 2.499783387426259, 2.4290419725720653]","[11, 11, 11, 11, 11, 11]",8.384381004868464
2020-05-10 11:00:00,"[3.1242569747910753, 3.052912891281977, 2.9845834634848343, 2.919451111061421, 2.8576759017689946, 2.7993945159835985]","[11, 11, 11, 11, 11, 12]",8.222674720006385
2020-05-10 11:15:00,"[3.297982765207737, 3.237562410464828, 3.1802757587596266, 3.1262372301427805, 3.075538373613643, 3.0282473560027983]","[11, 11, 12, 12, 12, 12]",8.526879744173776
2020-05-10 11:30:00,"[3.335139195429022, 3.284521740344374, 3.2369502478162024, 3.1924735968138336, 3.1511188105001633, 3.1128910487568193]","[12, 12, 12, 12, 12, 12]",8.781479945282012
2020-05-10 11:45:00,"[3.6076515143420256, 3.5676498362214115, 3.530388554579548, 3.4958537448101428, 3.464012275077873, 3.4348122708479023]","[12, 12, 12, 13, 13, 13]",9.000250317347904
2020-05-10 12:00:00,"[3.594894145946947, 3.5619872284002168, 3.531353290686912, 3.50292908815993, 3.4766360323419985, 3.452381030168274]","[13, 13, 13, 13, 13, 13]",9.480095084497705
2020-05-10 12:15:00,"[3.9129628136148242, 3.8879190146019194, 3.864480650932646, 3.842543244883173, 3.821992265740786, 3.8027042680333603]","[13, 13, 13, 13, 13, 12]",8.984732197805153
2020-05-10 12:30:00,"[4.287939056261568, 4.26893464132092, 4.250777610628172, 4.233338990968081, 4.216485724982762, 4.200081978550329]","[13, 13, 12, 12, 12, 12]",8.102723766989605
2020-05-10 12:45:00,"[4.45749134888198, 4.440623023140229, 4.423829911248944, 4.406978951817858, 4.389939062829336, 4.372582468631152]","[12, 12, 12, 12, 12, 12]",7.584814484081275
2020-05-10 13:00:00,"[4.616739083290768, 4.599688484733414, 4.581982154156105, 4.563500548093991, 4.54413190419999, 4.523773454427693]","[12, 12, 12, 12, 12, 12]",7.428431839553337
2020-05-10 13:15:00,"[4.841886217178837, 4.823081718203847, 4.8029574553982135, 4.781423540049983, 4.758403127751315, 4.733833393993949]","[12, 12, 12, 11, 11, 12]",6.891656455337242
2020-05-10 13:30:00,"[4.926462562222403, 4.903037475965055, 4.877731842625563, 4.850502300120678, 4.821323012610901, 4.790186284496656]","[11, 11, 12, 12, 13, 13]",7.190208951542102
2020-05-10 13:45:00,"[5.100917544311484, 5.072327235085726, 5.041489465335978, 5.008417118161489, 4.973143663101048, 4.935723334457525]","[12, 13, 13, 13, 13, 13]",7.8221011869918184
2020-05-10 14:00:00,"[5.318403444372848, 5.283800500351615, 5.246707670032989, 5.207203054759148, 5.165387307747075, 5.121383309179489]","[13, 13, 13, 13, 13, 14]",7.954022849326041
2020-05-10 14:15:00,"[5.479626221819082, 5.438265494672445, 5.394362462573845, 5.348064743515609, 5.299542995105125, 5.248990058008035]","[13, 13, 14, 14, 14, 14]",8.315918056148249
2020-05-10 14:30:00,"[5.5898262582512785, 5.541495689560588, 5.490780530671936, 5.43789846720824, 5.383089103335111, 5.326612571635165]","[14, 14, 14, 14, 14, 14]",8.538857447523135
2020-05-10 14:45:00,"[5.701787697938434, 5.647268278373107, 5.590699463223677, 5.5323645563512525, 5.472566276385348, 5.411624868787701]","[14, 14, 14, 14, 14, 14]",8.441198112560675
2020-05-10 15:00:00,"[5.8759284198107835, 5.816862219883337, 5.75628506683985, 5.694536125589353, 5.63196992716305, 5.568954057167765]","[14, 14, 14, 15, 15, 15]",8.796016066066215
2020-05-10 15:15:00,"[6.050451610500469, 5.989187741819878, 5.927126562276609, 5.864650075778251, 5.8021504617134365, 5.7400274406824074]","[15, 15, 15, 15, 15, 15]",9.105019975370372
2020-05-10 15:30:00,"[6.081317336246851, 6.018385976687416, 5.955377355521872, 5.892698979723477, 5.830762699486701, 5.769981874403983]","[15, 15, 15, 15, 15, 15]",9.075870654721305
2020-05-10 15:45:00,"[6.188118102560908, 6.126613506975532, 6.065866240213093, 6.006291770632804, 5.948303518600176, 5.892309957706768]","[15, 15, 15, 15, 15, 14]",8.801132798254267
2020-05-10 16:00:00,"[6.434913121752317, 6.378405042556827, 6.323495182899594, 6.270587718507033, 6.220078428516959, 6.172351869914392]","[15, 15, 14, 14, 13, 11]",7.479290031477814
2020-05-10 16:15:00,"[6.946660674966724, 6.900817368777164, 6.857483562349734, 6.817029180507258, 6.779809293274103, 6.746161526032727]","[14, 13, 11, 12, 12, 11]",5.4209283665589165
2020-05-10 16:30:00,"[7.050467193976791, 7.013726970168865, 6.9802824704748785, 6.950454415028897, 6.924542712270698, 6.902824219525579]","[12, 12, 11, 11, 11, 10]",4.244989048025037
2020-05-10 16:45:00,"[7.223597360999691, 7.198632901433691, 7.177638682172592, 7.1608683785863345, 7.148549841641869, 7.140883333206563]","[11, 11, 10, 10, 10, 10]",3.189652974905133
2020-05-10 17:00:00,"[7.247563343980556, 7.2349226434698615, 7.226755961094913, 7.223236879738323, 7.224509392748709, 7.230686708406626]","[10, 10, 10, 11, 12, 12]",3.713220576808427
2020-05-10 17:15:00,"[7.398938610834984, 7.401087263155274, 7.4080067786741415, 7.419778172358741, 7.436450664238288, 7.458041130703786]","[11, 12, 12, 12, 10, 10]",3.8560734630543063
2020-05-10 17:30:00,"[7.503817672803286, 7.51993234667434, 7.540765929803227, 7.5663071568367295, 7.59651304982684, 7.631309006847317]","[12, 10, 10, 9, 9, 9]",2.5269477345559967
2020-05-10 17:45:00,"[8.48346584417412, 8.523217046584652, 8.567625941444499, 8.616574256501105, 8.669913017546826, 8.727463347799926]","[9, 9, 9, 9, 8, 7]",0.8427143856968461
2020-05-10 18:00:00,"[8.986714250177753, 9.04427441233608, 9.106132318662091, 9.172075732285993, 9.241864422683339, 9.315231586558234]","[9, 8, 7, 7, 7, 7]",1.854303340835274
2020-05-10 18:15:00,"[9.236234369585866, 9.306148678027734, 9.379691523647098, 9.45657269078629, 9.5364784903174, 9.61907368898649]","[7, 7, 7, 6, 6, 6]",2.987034953318689
2020-05-10 18:30:00,"[8.195628674400206, 8.259697763676181, 8.3262716821636, 8.395022685478933, 8.465606170415645, 8.537662861254173]","[6, 6, 6, 6, 8, 8]",1.8965127348420168
2020-05-10 18:45:00,"[9.794993200621168, 9.883946138903784, 9.974837006401621, 10.067263275812628, 10.160810515224926, 10.25505500426492]","[6, 8, 8, 9, 9, 9]",2.0781763906844772
2020-05-10 19:00:00,"[8.706690495463546, 8.782465205798934, 8.858726293560087, 8.935075346683393, 9.011110581189426, 9.086429415387663]","[9, 9, 9, 9, 11, 11]",1.1383437402230003
2020-05-10 19:15:00,"[9.714872593706396, 9.80045675984742, 9.88547821321867, 9.969521765089127, 10.052175914945082, 10.133035456826345]","[9, 11, 11, 11, 11, 12]",1.1998554161329429
2020-05-10 19:30:00,"[10.270553054189715, 10.355763577403522, 10.439178033661378, 10.520397520211713, 10.599034507562651, 10.674715266284833]","[11, 11, 12, 12, 12, 13]",1.468682829817345
2020-05-10 19:45:00,"[11.18175575901289, 11.268224459618091, 11.351832120247684, 11.432208310497291, 11.509000572861973, 11.581876580387792]","[12, 12, 13, 15, 15, 14]",2.40433677104854
2020-05-10 20:00:00,"[11.574697708001104, 11.651355242872388, 11.724069987205297, 11.792536851987265, 11.856474811264949, 11.915628563623288]","[15, 15, 14, 13, 13, 13]",2.3118338120512645
2020-05-10 20:15:00,"[11.27017167316212, 11.325461358226638, 11.375727331228077, 11.420761586198848, 11.460385693159632, 11.494451769435642]","[13, 13, 13, 13, 14, 13]",1.8094639019762784
2020-05-10 20:30:00,"[12.068913510217968, 12.115031348181938, 12.155637601990172, 12.190607012342804, 12.219845942146218, 12.24329275774984]","[13, 14, 13, 14, 14, 14]",1.5632150906286493
2020-05-10 20:45:00,"[11.898345783515676, 11.923623656804983, 11.94303650417367, 11.95656308461395, 11.964214573658497, 11.966034243700982]","[14, 14, 14, 14, 14, 15]",2.254047948583108
2020-05-10 21:00:00,"[12.360756373941589, 12.371495485914435, 12.376352069975313, 12.3753992457414, 12.368741185886519, 12.356512173218846]","[14, 14, 15, 15, 15, 16]",2.559613600028338
2020-05-10 21:15:00,"[12.324387281898257, 12.315826288226377, 12.301624206198428, 12.281950892920461, 12.257004129870328, 12.22700807469066]","[15, 15, 16, 16, 16, 16]",3.418358542715446
2020-05-10 21:30:00,"[12.627885282811528, 12.605550920472318, 12.578060510627168, 12.54566127113813, 12.508623771602078, 12.467239927299094]","[16, 16, 16, 16, 16, 16]",3.4449400053199155
2020-05-10 21:45:00,"[12.871896762198723, 12.836737967538793, 12.797137054199373, 12.753403558277379, 12.705864398501939, 12.654861543709098]","[16, 16, 16, 16, 16, 16]",3.2308733780552115
