,prediction,real_values,metrics
2020-05-10 06:00:00,"[3.9389385721377987, 3.9470358869601556, 3.951642499334718, 3.9524541498020005, 3.94918134260032, 3.9415513482565077]","[3, 3, 3, 3, 3, 3]",0.9468138791052381
2020-05-10 06:15:00,"[3.9350354117344857, 3.9316823042341307, 3.9240198886612134, 3.9117941882580163, 3.894771443514085, 3.8727398116123535]","[3, 3, 3, 3, 3, 3]",0.9119388912736532
2020-05-10 06:30:00,"[3.8560213399919316, 3.8388148329250664, 3.8166410835391424, 3.789311425061702, 3.7566618980939763, 3.718554552259435]","[3, 3, 3, 3, 3, 3]",0.7974078751506393
2020-05-10 06:45:00,"[3.7089489325990295, 3.675772009204944, 3.6371905039736925, 3.5930947609917467, 3.5434029295354685, 3.488061783464638]","[3, 3, 3, 3, 3, 3]",0.6124459948483497
2020-05-10 07:00:00,"[3.553205277200563, 3.503345803380858, 3.447859322921024, 3.386721417503085, 3.3199373284248086, 3.2475422614605147]","[3, 3, 3, 3, 3, 3]",0.42291874115388817
2020-05-10 07:15:00,"[3.337841326072308, 3.270824180340843, 3.19822446319933, 3.120107793928202, 3.036569666509596, 2.947735214347948]","[3, 3, 3, 3, 3, 3]",0.20218401954672582
2020-05-10 07:30:00,"[3.11372392053533, 3.030274289785584, 2.941548855134757, 2.8477016487560114, 2.7489152291356085, 2.645399922717771]","[3, 3, 3, 3, 3, 3]",0.19546771422250675
2020-05-10 07:45:00,"[2.832190617773921, 2.7331954553857085, 2.6294751021307854, 2.5212670901349803, 2.408834671026286, 2.2924655719269205]","[3, 3, 3, 3, 3, 3]",0.46831256759562806
2020-05-10 08:00:00,"[2.475756710375836, 2.3625922236395467, 2.2454797760227283, 2.1247317552971943, 2.000682156249523, 1.8736849143907974]","[3, 3, 3, 3, 3, 3]",0.8449592488759003
2020-05-10 08:15:00,"[2.170847260686882, 2.0472214562234137, 1.9206239501308728, 1.791426431597229, 1.6600169795816493, 1.5267980753176182]","[3, 3, 3, 3, 3, 3]",1.1681083248684407
2020-05-10 08:30:00,"[1.7961303182232262, 1.6642844444521039, 1.5305875325179783, 1.395455684327164, 1.259315411767783, 1.122601425724703]","[3, 3, 3, 3, 3, 3]",1.5557303729001173
2020-05-10 08:45:00,"[1.4681431671024763, 1.3325134048173228, 1.196252489517281, 1.059801227371083, 0.9236044114543511, 0.7881085112992345]","[3, 3, 3, 3, 3, 3]",1.8863039635934797
2020-05-10 09:00:00,"[1.1517305869556027, 1.0160267406697914, 0.8809519800647474, 0.7469519016291466, 0.6144695755037899, 0.48394325883397094]","[3, 3, 3, 3, 2, 2]",1.8769195756583203
2020-05-10 09:15:00,"[0.8261694153669652, 0.6938525611378048, 0.5633998961818643, 0.4352425585020021, 0.3098028809824549, 0.1874922420742542]","[3, 2, 2, 2, 2, 2]",1.6874930580312588
2020-05-10 09:30:00,"[0.5104126938313873, 0.38527392745375266, 0.26320242281887674, 0.1445974493553872, 0.02984361968975735, -0.08069102210414014]","[2, 2, 2, 2, 2, 3]",2.027205318398141
2020-05-10 09:45:00,"[0.2291233960027359, 0.11451645777247998, 0.0040599140890233976, -0.1018966532491703, -0.20302336253959297, -0.2990116063691226]","[2, 2, 3, 3, 3, 3]",2.7818251868253396
2020-05-10 10:00:00,"[-0.11522139743693072, -0.21685945954790053, -0.31346903153516914, -0.4047618903662842, -0.49047322802133175, -0.5703628362483399]","[3, 3, 3, 3, 3, 3]",3.3554722426846233
2020-05-10 10:15:00,"[-0.3248490869397278, -0.41064685287948777, -0.4907682932056536, -0.5649976594388035, -0.6331449413950749, -0.695046613514279]","[3, 3, 3, 3, 3, 3]",3.5221895802626033
2020-05-10 10:30:00,"[-0.39200450847417967, -0.4594437729347818, -0.5207985917515257, -0.5759321040741923, -0.6247340599575009, -0.6671211130883048]","[3, 3, 3, 3, 3, 3]",3.541262326810135
2020-05-10 10:45:00,"[-0.4077456859100401, -0.4558419346423004, -0.49767239491243265, -0.5331799061947824, -0.5623335020088365, -0.5851282696901254]","[3, 3, 3, 4, 4, 4]",4.045105985718938
2020-05-10 11:00:00,"[-0.43726551071715747, -0.4661300490231617, -0.48877067706244715, -0.5052074913101836, -0.51548518386726, -0.5196725068058945]","[4, 4, 4, 4, 3, 3]",4.179878989308108
2020-05-10 11:15:00,"[-0.3257259852510801, -0.3354983158122078, -0.3393758967966609, -0.3374491417654881, -0.3298299996647529, -0.3166510925080548]","[4, 3, 3, 2, 2, 2]",3.0888923121529572
2020-05-10 11:30:00,"[-0.09611943164646153, -0.08727125689254, -0.0730283195129986, -0.0535439505072155, -0.02898922320583841, 0.0004481721423714724]","[2, 2, 2, 2, 2, 2]",2.0566928113647864
2020-05-10 11:45:00,"[-0.04898414270241869, -0.02497704471818274, 0.003820955534895809, 0.037209272493680334, 0.0749736627528721, 0.11688750460164599]","[2, 2, 2, 2, 2, 2]",1.9743347122363548
2020-05-10 12:00:00,"[0.11096204309657098, 0.148953428274325, 0.19100508109625425, 0.2368799520409519, 0.28633177427219136, 0.33910641932888996]","[2, 2, 2, 3, 2, 2]",1.9831523350277303
2020-05-10 12:15:00,"[0.3278561800173332, 0.3776684477262, 0.4307192670862867, 0.48674829763818295, 0.5454905380439012, 0.6066776727230776]","[3, 2, 2, 2, 2, 2]",1.759821481295665
2020-05-10 12:30:00,"[0.6122505494700663, 0.6716747659267397, 0.7334592222487171, 0.7973334156357896, 0.8630266271537548, 0.9302691799133049]","[2, 2, 2, 2, 2, 3]",1.4327899961237125
2020-05-10 12:45:00,"[0.855112252457159, 0.9209819433166939, 0.9883379033404931, 1.0569125255907552, 1.1264419728103545, 1.1966672771732105]","[2, 2, 3, 3, 3, 3]",1.6862013440437453
2020-05-10 13:00:00,"[1.111662363306483, 1.1814769914455672, 1.2519233179541418, 1.3227486205863213, 1.393707408578381, 1.4645623053265686]","[3, 3, 3, 4, 4, 4]",2.247869264190357
2020-05-10 13:15:00,"[1.3653332561670963, 1.4360541025379798, 1.5065867997381153, 1.5767039868074313, 1.64618841043244, 1.7148335480325154]","[4, 4, 4, 4, 4, 4]",2.4619496029010164
2020-05-10 13:30:00,"[1.6600018660101943, 1.729504443354763, 1.798056088005639, 1.8654628079546383, 1.9315429391893875, 1.996127484329297]","[4, 4, 4, 4, 4, 4]",2.172923032349634
2020-05-10 13:45:00,"[1.9667872479432804, 2.0333440870892643, 2.0982956147835274, 2.1614860548581944, 2.2227733083585575, 2.2820290073539864]","[4, 4, 4, 4, 4, 4]",1.8756448542301918
2020-05-10 14:00:00,"[2.2325651312937365, 2.2939385337320237, 2.353189394254803, 2.410204206117646, 2.4648835459881075, 2.517141852772888]","[4, 4, 4, 4, 4, 4]",1.6242618011176606
2020-05-10 14:15:00,"[2.4408369337076437, 2.4954385318477974, 2.547536609155826, 2.5970600165700466, 2.643951245281428, 2.688165967743021]","[4, 4, 4, 4, 4, 4]",1.4336644151119002
2020-05-10 14:30:00,"[2.6434673362308785, 2.690404589114118, 2.734594979091059, 2.776007485821661, 2.8146235540735978, 2.8504364456327127]","[4, 4, 4, 4, 4, 4]",1.2504160796763304
2020-05-10 14:45:00,"[2.827349601416477, 2.8659011455078924, 2.9016298309657853, 2.9345397387709915, 2.9646454888293285, 2.9919714695972432]","[4, 4, 4, 4, 4, 4]",1.087120987398079
2020-05-10 15:00:00,"[2.975807872995943, 3.00589684984104, 3.033119396161582, 3.0575109878206743, 3.0791156824816857, 3.097985272450943]","[4, 4, 4, 4, 6, 6]",1.8625076689581184
2020-05-10 15:15:00,"[3.062517009149853, 3.0839494097595552, 3.1026017701442425, 3.1185336890736814, 3.1318110466983478, 3.142505153676016]","[4, 6, 6, 6, 6, 6]",2.6605693211215575
2020-05-10 15:30:00,"[3.202246751737604, 3.2156461442464086, 3.226352975512657, 3.2344442810283467, 3.240001486536039, 3.2431096085153306]","[6, 6, 6, 6, 8, 7]",3.3589005429655585
2020-05-10 15:45:00,"[3.3210085050567417, 3.326624318420214, 3.3296698533338094, 3.3302339488032935, 3.328408217598021, 3.3242863420655953]","[6, 8, 7, 4, 4, 4]",2.703237876748638
2020-05-10 16:00:00,"[3.432583173043654, 3.4307015203349174, 3.4263527129559654, 3.419634333964625, 3.4106456968435093, 3.3994872551611497]","[4, 4, 4, 4, 4, 4]",0.5802172268600228
2020-05-10 16:15:00,"[3.457037645570049, 3.4483034998348714, 3.4373767414308176, 3.4243579142143052, 3.409347817910868, 3.392447066865174]","[4, 4, 4, 4, 3, 3]",0.5113163119102083
2020-05-10 16:30:00,"[3.4609632044617182, 3.445960097661288, 3.429042530495353, 3.410311447414943, 3.389866985628502, 3.3678081874440817]","[4, 3, 3, 3, 3, 3]",0.43381124576974744
2020-05-10 16:45:00,"[3.3859637486322565, 3.365233228279017, 3.342894087673191, 3.3190454526324698, 3.2937849184257306, 3.2672084098981555]","[3, 3, 3, 4, 6, 6]",1.6153115654010592
2020-05-10 17:00:00,"[3.31332447551051, 3.2882098812389082, 3.2617942187029483, 3.234170502510856, 3.2054298461230077, 3.1756614751933543]","[4, 6, 6, 9, 9, 9]",4.398254429102843
2020-05-10 17:15:00,"[3.292089408969728, 3.263163965398924, 3.233124327331666, 3.2020600424973127, 3.1700594190784535, 3.137209640310096]","[9, 9, 9, 10, 10, 10]",6.307487000289022
2020-05-10 17:30:00,"[3.3869096235485934, 3.3553008456989426, 3.3225851464467557, 3.288850305121547, 3.25418468423332, 3.2186773956814316]","[10, 10, 10, 10, 10, 10]",6.6958289388503935
2020-05-10 17:45:00,"[3.4866647958103023, 3.4520027505649935, 3.416214357526922, 3.3793935868451084, 3.341637087736062, 3.303044320498012]","[10, 10, 10, 10, 10, 9]",6.44550963604779
2020-05-10 18:00:00,"[3.559852095593369, 3.522100940893846, 3.4832321278211067, 3.443351390439141, 3.4025690006633917, 3.360999801533602]","[10, 10, 9, 9, 9, 9]",5.886132145516271
2020-05-10 18:15:00,"[3.6251040399290337, 3.584437375877627, 3.5427087497168954, 3.500040274037429, 3.4565600783062154, 3.4124021867805063]","[9, 9, 9, 9, 9, 9]",5.480273493520934
2020-05-10 18:30:00,"[3.650062821126445, 3.6065666138964576, 3.5621547074198987, 3.5169696200346836, 3.471160668993905, 3.424883645827332]","[9, 9, 9, 9, 9, 10]",5.644244184725959
2020-05-10 18:45:00,"[3.6986269250222708, 3.653132245012412, 3.6069395461193707, 3.5602125106555422, 3.513121671712497, 3.465843861631665]","[9, 9, 10, 10, 10, 10]",6.107514811428312
2020-05-10 19:00:00,"[3.733062574415248, 3.686301070701543, 3.639105925744678, 3.591662393124016, 3.544162073716985, 3.4968021220966157]","[10, 10, 10, 10, 10, 10]",6.385328093152537
2020-05-10 19:15:00,"[3.764115734134797, 3.7165406372957976, 3.668828025066546, 3.6211824486017905, 3.573813716277363, 3.5269358680054927]","[10, 10, 10, 10, 10, 10]",6.355281209097513
2020-05-10 19:30:00,"[3.907565698984701, 3.861073149914928, 3.814796393981889, 3.7689547178166247, 3.7237709275088333, 3.679470118504667]","[10, 10, 10, 9, 9, 9]",5.723801015938059
2020-05-10 19:45:00,"[3.989529177211349, 3.9453361309830886, 3.901768147874696, 3.859053098997446, 3.8174199408909257, 3.777097324562637]","[9, 9, 9, 9, 9, 9]",5.1188149048043
2020-05-10 20:00:00,"[4.130907623891845, 4.090071820030781, 4.050318081063791, 4.011874177642912, 3.974965981693877, 3.939815987462662]","[9, 9, 9, 9, 9, 9]",4.967437883250484
2020-05-10 20:15:00,"[4.2342287523163025, 4.198263209601364, 4.163843101634564, 4.131186412402014, 4.100505922063581, 4.072007715238366]","[9, 9, 9, 9, 9, 9]",4.850312039176913
2020-05-10 20:30:00,"[4.252739411268611, 4.222256472598709, 4.193741595882719, 4.16739424750552, 4.14340542369884, 4.121956221314007]","[9, 9, 9, 9, 9, 9]",4.816626352238548
2020-05-10 20:45:00,"[4.354463612662739, 4.3310210794890125, 4.309913855298821, 4.291313182998637, 4.275378820004914, 4.2622577535568675]","[9, 9, 9, 9, 9, 9]",4.696049030120268
2020-05-10 21:00:00,"[4.567780209860443, 4.55319674978678, 4.541217499231803, 4.531975037339196, 4.525587959954056, 4.522159824123494]","[9, 9, 9, 9, 9, 9]",4.459709176152077
2020-05-10 21:15:00,"[4.693521852811021, 4.687546292067765, 4.684342459050268, 4.683999552236628, 4.686590943199454, 4.692173400342778]","[9, 9, 9, 9, 9, 9]",4.311972452662623
2020-05-10 21:30:00,"[4.86338473770901, 4.866583352419075, 4.872580079288245, 4.881415465726902, 4.893113296326064, 4.907680145578899]","[9, 9, 9, 9, 9, 9]",4.11923643746149
