,prediction,real_values,metrics
2020-05-10 06:00:00,"[22.609148095647978, 22.581349244966898, 22.546976868247775, 22.50565523405985, 22.457036240955503, 22.40080211500123]","[22, 22, 22, 22, 22, 22]",0.521763630731005
2020-05-10 06:15:00,"[22.653424998675703, 22.6069029743185, 22.55280039205791, 22.49082877367867, 22.42073466834318, 22.342301776638067]","[22, 22, 22, 22, 22, 22]",0.5221725090262626
2020-05-10 06:30:00,"[22.252243158544633, 22.17885499916963, 22.097150566161893, 22.00695780300152, 21.90814520349872, 21.80062318286111]","[22, 22, 22, 22, 22, 22]",0.1598388689386138
2020-05-10 06:45:00,"[21.9837617174154, 21.885436197856606, 21.77839734003428, 21.662598456672875, 21.538036674409145, 21.404753476550177]","[22, 22, 22, 22, 22, 22]",0.3521516304085308
2020-05-10 07:00:00,"[21.566350637692405, 21.440778532910958, 21.306477248847575, 21.16353472324317, 21.01208349385182, 20.85230036551856]","[22, 22, 22, 22, 22, 22]",0.8139023137921995
2020-05-10 07:15:00,"[21.396649142191283, 21.25006452472387, 21.095165691778067, 20.93216422609296, 20.761314619476938, 20.582913136490266]","[22, 22, 22, 22, 22, 22]",1.0350451270935546
2020-05-10 07:30:00,"[20.804161248754667, 20.62863452863372, 20.445487025662814, 20.255065026926342, 20.05775365205174, 19.853974869397547]","[22, 22, 22, 22, 22, 22]",1.6906471620836745
2020-05-10 07:45:00,"[20.256551366358078, 20.05877504600238, 19.854463967150433, 19.64407678636158, 19.428104691261254, 19.20706872320351]","[22, 22, 22, 22, 22, 22]",2.286801883016528
2020-05-10 08:00:00,"[19.724784134791058, 19.50888403287917, 19.28783700319477, 19.062192494356015, 18.832524350289102, 18.599427601152463]","[22, 22, 22, 22, 21, 21]",2.5109594975692318
2020-05-10 08:15:00,"[19.1160330352547, 18.886562415839858, 18.653548863171395, 18.41760646884669, 18.179364346267274, 17.939463073182853]","[22, 21, 21, 21, 21, 21]",2.6545980528970605
2020-05-10 08:30:00,"[18.554778030698564, 18.31699392717499, 18.077449831666016, 17.836795037323125, 17.59568358881396, 17.354770584441546]","[21, 21, 21, 21, 21, 21]",3.071423798713612
2020-05-10 08:45:00,"[17.791065223017608, 17.548941041025273, 17.306893616792145, 17.06557914789161, 16.825648188911355, 16.587742012611027]","[21, 21, 21, 21, 21, 21]",3.8344709789500193
2020-05-10 09:00:00,"[17.2831079525016, 17.04419002407168, 16.807139531893895, 16.572585423893212, 16.341141231736568, 16.113401714888674]","[21, 21, 21, 21, 21, 21]",4.32492014598379
2020-05-10 09:15:00,"[16.693080271206, 16.46186235584655, 16.23418277913735, 16.010615976220095, 15.791712239012236, 15.577994817088364]","[21, 21, 21, 21, 21, 21]",4.886641981834328
2020-05-10 09:30:00,"[16.136791152182862, 15.918180459812016, 15.704552646870534, 15.496403292128601, 15.294196847251285, 15.098364346010984]","[21, 21, 21, 21, 21, 21]",5.403587119366999
2020-05-10 09:45:00,"[15.696201615379145, 15.494657050466305, 15.299256935759523, 15.110398609955965, 14.928443432952138, 14.75371521258978]","[21, 21, 21, 21, 21, 21]",5.795182296630482
2020-05-10 10:00:00,"[15.264179181080255, 15.082454682938817, 14.90771579465301, 14.740249797064578, 14.580305400110012, 14.428091939139144]","[21, 21, 21, 21, 21, 21]",6.172787549726635
2020-05-10 10:15:00,"[15.007857344987496, 14.848754987128611, 14.697123602180744, 14.553133925280562, 14.416917942290414, 14.288568869843168]","[21, 21, 21, 21, 21, 20]",6.204693610633449
2020-05-10 10:30:00,"[14.801313265467654, 14.66605224943206, 14.538391287024359, 14.418387274029982, 14.306060569725927, 14.201395707935125]","[21, 21, 20, 20, 20, 20]",5.85335999900537
2020-05-10 10:45:00,"[14.66742801384762, 14.555550203044778, 14.451075584921409, 14.35395570419184, 14.264109806024113, 14.18142618674397]","[20, 20, 20, 20, 20, 20]",5.590214269465343
2020-05-10 11:00:00,"[14.724292656263293, 14.636788452483666, 14.556202967569984, 14.482394043193036, 14.415193207908082, 14.354407553324492]","[20, 20, 20, 20, 20, 20]",5.473250233088366
2020-05-10 11:15:00,"[14.859008634442716, 14.794426240078277, 14.736023373029495, 14.683583718939303, 14.636872048942081, 14.595636455699402]","[20, 20, 20, 20, 21, 19]",5.313337588017501
2020-05-10 11:30:00,"[14.74617185470613, 14.699010859711171, 14.657111827651597, 14.620211873936755, 14.588037283865589, 14.560305900148986]","[20, 21, 19, 19, 19, 19]",4.907896608899105
2020-05-10 11:45:00,"[14.50077960757146, 14.465223967966121, 14.433894612676974, 14.406510443189088, 14.382787876470552, 14.362443181100613]","[19, 19, 19, 19, 19, 19]",4.574972195893882
2020-05-10 12:00:00,"[14.803132612203902, 14.782786045643268, 14.765601906231955, 14.751295265373248, 14.73958680613022, 14.730204980904695]","[19, 19, 19, 18, 18, 18]",3.76839162726224
2020-05-10 12:15:00,"[14.996907685669267, 14.986695977211149, 14.978637953302787, 14.972471497544625, 14.967947243940786, 14.96483037437674]","[18, 18, 18, 18, 18, 18]",3.0221052431592055
2020-05-10 12:30:00,"[15.292781718677166, 15.290763933606842, 15.290018416885024, 15.290323776474933, 15.291477132325307, 15.293295435407021]","[18, 18, 18, 18, 18, 19]",2.8991691671127846
2020-05-10 12:45:00,"[14.920956578516794, 14.917172599168637, 14.913956015452213, 14.911153105975863, 14.908632486557794, 14.906285795054544]","[18, 18, 19, 19, 19, 19]",3.7836609622372377
2020-05-10 13:00:00,"[15.015848716634366, 15.013697033488972, 15.011583548653157, 15.009423647726774, 15.007157235602229, 15.004748784042944]","[19, 19, 19, 19, 19, 19]",3.9895919553688914
2020-05-10 13:15:00,"[15.488922863751334, 15.490691920686778, 15.492124474375942, 15.493204846798797, 15.493942580059539, 15.49437186145847]","[19, 19, 19, 19, 20, 20]",3.869774911555507
2020-05-10 13:30:00,"[15.450416503220048, 15.44948601597502, 15.448109508010042, 15.446348414119644, 15.444287718015017, 15.44203474905296]","[19, 20, 20, 20, 20, 19]",4.246092349821072
2020-05-10 13:45:00,"[15.721234805528795, 15.721223192157836, 15.720836675324326, 15.720201899986234, 15.719465989893393, 15.71879481920339]","[20, 20, 19, 19, 19, 17]",3.4285356532652127
2020-05-10 14:00:00,"[15.536738327947932, 15.532817093454664, 15.528791015738545, 15.52484921832012, 15.521196521787811, 15.518051259727926]","[19, 19, 17, 14, 14, 14]",2.349598483982211
2020-05-10 14:15:00,"[16.002215772458783, 16.002785438221075, 16.00373970046052, 16.00530315166909, 16.007710045737248, 16.01120186334168]","[14, 14, 14, 13, 13, 12]",2.7749743974606145
2020-05-10 14:30:00,"[15.952935555577854, 15.955793594776473, 15.959822369828242, 15.965265342365367, 15.972367749320217, 15.981374082285459]","[13, 13, 12, 12, 12, 12]",3.6626746084705037
2020-05-10 14:45:00,"[15.46770283266876, 15.47030466741037, 15.47495575929018, 15.48190218496498, 15.491383336965159, 15.503629472157147]","[12, 12, 12, 13, 13, 13]",3.021541683497256
2020-05-10 15:00:00,"[15.875039230987198, 15.890002939772168, 15.907899732445365, 15.928937590825429, 15.953310001863223, 15.981193851426683]","[13, 13, 13, 12, 12, 13]",3.2920757324414702
2020-05-10 15:15:00,"[15.307710498767348, 15.326128832537858, 15.348181463430247, 15.374034157135043, 15.403831405852426, 15.437694737113198]","[12, 12, 13, 12, 12, 11]",3.420071813385314
2020-05-10 15:30:00,"[15.4174745854623, 15.448873673615886, 15.484478277309055, 15.524380912133086, 15.568647643886218, 15.617317014480076]","[12, 12, 11, 11, 11, 11]",4.210039349039522
2020-05-10 15:45:00,"[15.398129348133768, 15.442044406888588, 15.490527747296966, 15.543588280668251, 15.601205010719056, 15.663326652619563]","[11, 11, 11, 11, 11, 11]",4.524047546332334
2020-05-10 16:00:00,"[15.36212042602317, 15.419532081001684, 15.481635433489139, 15.548347266092998, 15.619553049129275, 15.695107301182004]","[11, 11, 11, 11, 11, 9]",4.924388449101621
2020-05-10 16:15:00,"[15.41373934031931, 15.484772406620872, 15.560363306290446, 15.640333400742195, 15.724473427412475, 15.81254461112242]","[11, 11, 9, 9, 9, 10]",5.855636751872358
2020-05-10 16:30:00,"[15.4178599292505, 15.501157104807582, 15.588614428845661, 15.679963776098997, 15.774909178914426, 15.87312862960438]","[9, 9, 10, 11, 11, 10]",5.684511698752584
2020-05-10 16:45:00,"[15.339478712694898, 15.432697572760896, 15.529461422183342, 15.629423191068284, 15.732212479088528, 15.837437954082507]","[11, 11, 10, 10, 10, 11]",5.115406439017659
2020-05-10 17:00:00,"[15.420393201329162, 15.522295575149965, 15.626841393110258, 15.73362027828907, 15.842205058555916, 15.952154622041151]","[10, 10, 11, 11, 12, 11]",4.881557268689307
2020-05-10 17:15:00,"[15.623246882073728, 15.732246184324408, 15.842838426107868, 15.954568478783923, 16.066972064677863, 16.179578912440466]","[11, 12, 11, 11, 11, 12]",4.590715121033207
2020-05-10 17:30:00,"[15.805289519456524, 15.917373968528295, 16.029844392498347, 16.14222737633757, 16.25404894177431, 16.364837791138395]","[11, 11, 12, 12, 12, 13]",4.283459142190135
2020-05-10 17:45:00,"[15.839336684413162, 15.949279845825695, 16.058394085881417, 16.166214620639767, 16.272284645246565, 16.376158466150383]","[12, 12, 13, 12, 12, 12]",3.9676108499024507
2020-05-10 18:00:00,"[16.100866949740606, 16.20746518524864, 16.31202434981511, 16.4141095512845, 16.513302208294732, 16.609202903469427]","[12, 12, 12, 12, 12, 11]",4.553951474349532
2020-05-10 18:15:00,"[16.32398571747528, 16.423009050941165, 16.51892237782587, 16.61134676027554, 16.699926690239526, 16.784332475332526]","[12, 12, 11, 11, 11, 11]",5.262338591118514
2020-05-10 18:30:00,"[16.449908308893388, 16.538349822557137, 16.622832568481154, 16.703052784517926, 16.77873550825704, 16.849636359256046]","[11, 11, 11, 11, 11, 11]",5.658738170570876
2020-05-10 18:45:00,"[16.371682653108675, 16.44541983492797, 16.51460807482825, 16.579036857222025, 16.638527833612187, 16.692935887441095]","[11, 11, 11, 13, 13, 13]",4.629698316545964
2020-05-10 19:00:00,"[16.521362935213304, 16.58163272126265, 16.63705932331392, 16.687527715446556, 16.73295621712022, 16.773296832656982]","[13, 13, 13, 13, 13, 13]",3.6566579037713356
