,prediction,real_values,metrics
2020-05-10 06:00:00,"[18.563887361511885, 18.54040138411999, 18.51658716705909, 18.492259379083272, 18.467226741701655, 18.441293578266908]","[18, 18, 18, 18, 18, 18]",0.5053423031764336
2020-05-10 06:15:00,"[18.40367017522515, 18.37806016098253, 18.35157806221339, 18.32402669153067, 18.29520752143368, 18.264922361890243]","[18, 18, 18, 18, 18, 18]",0.3395612033401826
2020-05-10 06:30:00,"[18.31023357042621, 18.281320897088285, 18.250961525027968, 18.218959155860286, 18.185121130707323, 18.14926013185974]","[18, 18, 18, 18, 18, 18]",0.23904655555439028
2020-05-10 06:45:00,"[18.192264185320514, 18.15827126452976, 18.12227190544699, 18.084086235061008, 18.043542944823606, 18.000480895213027]","[18, 18, 18, 18, 18, 18]",0.1196748673317977
2020-05-10 07:00:00,"[18.044000747153234, 18.00319915478476, 17.95988624059722, 17.913912967242602, 17.865143431990607, 17.813456257517092]","[18, 18, 18, 18, 18, 18]",0.10324021587102772
2020-05-10 07:15:00,"[17.89095172510856, 17.842010192687788, 17.790158274267174, 17.735290458336657, 17.677318183895817, 17.61617091923534]","[18, 18, 18, 18, 18, 18]",0.2589740381011301
2020-05-10 07:30:00,"[17.744758467979207, 17.686801820832308, 17.62566433899576, 17.56129484988795, 17.493662030237754, 17.42275508391807]","[18, 18, 18, 18, 18, 18]",0.42532743615987273
2020-05-10 07:45:00,"[17.53934013896398, 17.471375970627985, 17.400127710954365, 17.325606408467618, 17.247844576237615, 17.166896406643023]","[18, 18, 18, 18, 18, 18]",0.6539755003341113
2020-05-10 08:00:00,"[17.399792397117874, 17.322546031924727, 17.242100837757107, 17.158532041920378, 17.071936570647537, 16.98243278029801]","[18, 18, 18, 18, 18, 18]",0.8163350298269193
2020-05-10 08:15:00,"[17.191140334366935, 17.104635551523323, 17.015188512769356, 16.922938782765907, 16.828046519762886, 16.730691722435946]","[18, 18, 18, 18, 18, 18]",1.046459463195438
2020-05-10 08:30:00,"[16.872629819026674, 16.777139051858025, 16.679152650519228, 16.578870296980337, 16.4765096823415, 16.372305300203614]","[18, 18, 18, 18, 18, 18]",1.3844982581316896
2020-05-10 08:45:00,"[16.637650554752682, 16.535446072537205, 16.43135362085742, 16.32562418482036, 16.21852300688808, 16.11032799384749]","[18, 18, 18, 18, 18, 17]",1.4849397634352326
2020-05-10 09:00:00,"[16.30621684058023, 16.19870357985879, 16.09002879274461, 15.980482072125753, 15.870362527969553, 15.75997690057885]","[18, 18, 17, 17, 17, 17]",1.341316063483408
2020-05-10 09:15:00,"[16.064858399286162, 15.955191626403106, 15.845200465425583, 15.735197731705352, 15.62550024858416, 15.516426779233933]","[17, 17, 17, 17, 17, 17]",1.224039770723485
