,prediction,real_values,metrics
2020-05-10 06:00:00,"[15.249787558716996, 15.21269301565564, 15.173610971636522, 15.13268684903507, 15.0900721819184, 15.04592359521154]","[15, 15, 15, 15, 15, 15]",0.16613282202834695
2020-05-10 06:15:00,"[15.070537539730063, 15.02676849137534, 14.981461695126065, 14.934778269582582, 14.886882404746517, 14.837940338243113]","[15, 15, 15, 14, 14, 14]",0.6282980435240687
2020-05-10 06:30:00,"[14.957393320732441, 14.909659953463043, 14.860886246886142, 14.811239167473817, 14.760885657158882, 14.709991668786992]","[14, 14, 14, 14, 14, 14]",0.8392806911730861
2020-05-10 06:45:00,"[14.75829215037955, 14.707479793042584, 14.656172536868198, 14.604534910015609, 14.552728411743365, 14.500910669758746]","[14, 14, 14, 14, 14, 14]",0.6361314977640161
2020-05-10 07:00:00,"[14.557345295928691, 14.505149274992997, 14.452975362073426, 14.400976710221979, 14.349300891911271, 14.298089228113966]","[14, 14, 14, 14, 14, 14]",0.43639562912441665
2020-05-10 07:15:00,"[14.380400802343088, 14.328808186835975, 14.277715358392111, 14.227255585936016, 14.177554518798607, 14.128729732183658]","[14, 14, 14, 14, 14, 14]",0.2676090017399414
2020-05-10 07:30:00,"[14.242020938519579, 14.19248215176199, 14.143839463305905, 14.09620137260062, 14.049667518542345, 14.00432845964665]","[14, 14, 14, 14, 14, 14]",0.1460899304562457
2020-05-10 07:45:00,"[14.082423475880223, 14.036999922013978, 13.99280877687927, 13.94992784598426, 13.908425311364923, 13.868359757538853]","[14, 14, 14, 14, 14, 13]",0.35896985714089163
2020-05-10 08:00:00,"[14.007178468987854, 13.967089390607434, 13.928445334926163, 13.89129245934468, 13.855667609066218, 13.82159857801039]","[14, 14, 13, 13, 13, 13]",0.7146956120442972
2020-05-10 08:15:00,"[13.849454216710665, 13.812985847549534, 13.77811458680573, 13.744859498611588, 13.713230953973714, 13.683231073358826]","[13, 13, 13, 13, 13, 13]",0.7657566552964055
2020-05-10 08:30:00,"[13.689756138403688, 13.656470448318766, 13.624860771016397, 13.594926518554118, 13.566659714168955, 13.540045543790022]","[13, 13, 13, 13, 13, 12]",0.8508769039668316
2020-05-10 08:45:00,"[13.575932417986959, 13.548140997502065, 13.522051174383702, 13.497638974063468, 13.474874502069602, 13.453722603495361]","[13, 13, 12, 12, 12, 11]",1.4937496660566798
2020-05-10 09:00:00,"[13.455852108803622, 13.433623012250138, 13.413041419616023, 13.394063935617524, 13.376643011531579, 13.360727661157442]","[12, 12, 11, 11, 11, 10]",2.333524292470467
2020-05-10 09:15:00,"[13.254631902306873, 13.237057346847315, 13.221077825338543, 13.206639751788492, 13.193687050795205, 13.182161851600009]","[11, 11, 10, 10, 10, 10]",2.91751785115409
2020-05-10 09:30:00,"[13.163592961228632, 13.150114199113318, 13.138196743478277, 13.127779558510248, 13.11880035628005, 13.111196237511695]","[10, 10, 10, 10, 10, 11]",2.9929608772033482
2020-05-10 09:45:00,"[13.032357202569237, 13.022914113559954, 13.015018765311932, 13.008608062315288, 13.003618550379313, 12.999986957781324]","[10, 10, 11, 10, 10, 10]",2.8713199398581493
2020-05-10 10:00:00,"[12.840662055138383, 12.835287114568551, 12.83139666342188, 12.828926266327167, 12.827811944589252, 12.827990607101594]","[10, 10, 10, 10, 10, 10]",2.8320162454604167
2020-05-10 10:15:00,"[12.735010356915732, 12.733615836476096, 12.733648007682076, 12.735042954202376, 12.73773762824315, 12.74167015828288]","[10, 10, 10, 10, 11, 11]",2.448107282166187
2020-05-10 10:30:00,"[12.560418344788925, 12.562694072962216, 12.566353513711514, 12.571334591185076, 12.577576071821985, 12.585017745042792]","[10, 11, 11, 11, 11, 11]",1.7758255407865895
2020-05-10 10:45:00,"[12.494886873327653, 12.501126796130402, 12.50864382559771, 12.517376731894856, 12.52726509274364, 12.538249361272603]","[11, 11, 11, 11, 11, 11]",1.5146647881124762
2020-05-10 11:00:00,"[12.494923068472787, 12.505258724242568, 12.516758288033202, 12.529360571555316, 12.543004931142422, 12.557631241720244]","[11, 11, 11, 11, 11, 11]",1.5246408086507155
2020-05-10 11:15:00,"[12.441284113119142, 12.454358856485346, 12.468479413479756, 12.483585250451947, 12.499615876927262, 12.516510744827855]","[11, 11, 11, 11, 11, 11]",1.4775299872224852
2020-05-10 11:30:00,"[12.508198988679002, 12.525798520583733, 12.544334152387792, 12.563739567258335, 12.583947716891428, 12.604890702881942]","[11, 11, 11, 11, 11, 11]",1.5555030944655246
2020-05-10 11:45:00,"[12.412369957595933, 12.431837825379848, 12.452128780271792, 12.473173692641756, 12.494901908786625, 12.51724112724166]","[11, 11, 11, 11, 11, 10]",1.6780495517149354
2020-05-10 12:00:00,"[12.4901528193415, 12.512195094482756, 12.534889342523122, 12.558159384055203, 12.581926943903648, 12.60611157070721]","[11, 11, 10, 10, 10, 10]",2.2706569205285714
2020-05-10 12:15:00,"[12.486984208997864, 12.51069738654728, 12.534909445549106, 12.559536178171983, 12.584490665714016, 12.609683273498216]","[10, 10, 10, 10, 10, 10]",2.5480620726434644
2020-05-10 12:30:00,"[12.44557636961024, 12.470918415196348, 12.496614695172527, 12.522569326202348, 12.548683189064372, 12.574854046121098]","[10, 10, 10, 10, 10, 10]",2.5102583496805773
2020-05-10 12:45:00,"[12.430955831786285, 12.456588357532791, 12.48237667716536, 12.508215225493519, 12.533995162356595, 12.559604621119401]","[10, 10, 10, 10, 10, 10]",2.49567684534997
2020-05-10 13:00:00,"[12.406561915356306, 12.432565828955351, 12.458491487542068, 12.484221299940673, 12.509634812646892, 12.534609119696864]","[10, 10, 10, 10, 10, 10]",2.471401859557314
2020-05-10 13:15:00,"[12.47885265624683, 12.505070219804544, 12.530909534755873, 12.556242174027666, 12.58093789268406, 12.604865199182312]","[10, 10, 10, 11, 12, 12]",1.9127132046394266
2020-05-10 13:30:00,"[12.424191128617645, 12.448298427185891, 12.471756276028348, 12.494431778865328, 12.516191456180495, 12.536901950647488]","[11, 12, 12, 12, 12, 12]",0.7360962281542442
2020-05-10 13:45:00,"[12.399880533153317, 12.421024535369108, 12.441138873267526, 12.460090749834675, 12.477748956437349, 12.493984681088556]","[12, 12, 12, 12, 12, 12]",0.4501329496745135
2020-05-10 14:00:00,"[12.457616855256978, 12.475822034120558, 12.492636891499496, 12.507934169504166, 12.521590572207513, 12.53348763976907]","[12, 12, 12, 12, 12, 12]",0.49886100411975454
2020-05-10 14:15:00,"[12.51317003671645, 12.527165649529675, 12.539393174972624, 12.549738982971304, 12.558096122698423, 12.564365200162694]","[12, 12, 12, 12, 12, 12]",0.5422767461605232
2020-05-10 14:30:00,"[12.528481095159206, 12.536963369799675, 12.5433684704537, 12.547604639747139, 12.549589378898716, 12.5492502669944]","[12, 12, 12, 12, 12, 12]",0.5425965975127963
2020-05-10 14:45:00,"[12.523388526554541, 12.525367368305332, 12.525034249235027, 12.522327231886422, 12.517195958652776, 12.509602348593425]","[12, 12, 12, 12, 12, 12]",0.52051566335504
