,prediction,real_values,metrics
2020-05-10 06:00:00,"[7.122962951888223, 7.080152021165856, 7.0355466765440955, 6.98928693553249, 6.94153925206658, 6.89249599783229]","[6, 6, 6, 6, 6, 6]",1.0133989844074025
2020-05-10 06:15:00,"[6.885767732849123, 6.837171244918097, 6.7873298994948135, 6.736462456727869, 6.684811568543525, 6.632642581725216]","[6, 6, 6, 6, 6, 6]",0.7656053173040644
2020-05-10 06:30:00,"[6.765716868195737, 6.714614418102513, 6.663019122324242, 6.61121636038712, 6.559511069616277, 6.508225943779747]","[6, 6, 6, 6, 6, 6]",0.6431073175769255
2020-05-10 06:45:00,"[6.518982690142032, 6.466643560869718, 6.4147654828410285, 6.363687817219301, 6.313763278805633, 6.265355617137648]","[6, 6, 6, 6, 6, 6]",0.4000540543459273
2020-05-10 07:00:00,"[6.362252893606177, 6.312392623295205, 6.264066840948555, 6.217647367960836, 6.17351193171152, 6.132041478368162]","[6, 6, 6, 6, 6, 7]",0.4338541169955108
2020-05-10 07:15:00,"[6.348551567213157, 6.305411680903578, 6.264957083523229, 6.227567579743787, 6.193620510038096, 6.163487873214361]","[6, 6, 7, 8, 8, 8]",1.3249121302224038
2020-05-10 07:30:00,"[6.21556498965437, 6.181249582363744, 6.150737135825889, 6.1243943053132215, 6.102576592758284, 6.085625435410575]","[8, 8, 8, 7, 7, 7]",1.4329439089635276
2020-05-10 07:45:00,"[6.263713148187369, 6.242852059556688, 6.22676717264801, 6.215780812460117, 6.210196139874347, 6.2102944385870185]","[7, 7, 7, 7, 7, 8]",1.0128438679688092
2020-05-10 08:00:00,"[6.26823575934465, 6.26292571443245, 6.263261936725342, 6.269501222742913, 6.281873599624214, 6.300579980979757]","[7, 7, 8, 8, 8, 8]",1.467970779317327
2020-05-10 08:15:00,"[6.319146480959774, 6.3316895408693235, 6.350518083432536, 6.375802650128761, 6.407680747744461, 6.446255033864942]","[8, 8, 8, 8, 8, 8]",1.6287490079720808
2020-05-10 08:30:00,"[6.4087435642672705, 6.440431824502186, 6.47874041596198, 6.523736361981174, 6.575449300333444, 6.633870345094394]","[8, 8, 8, 8, 8, 8]",1.49184393281064
2020-05-10 08:45:00,"[6.556452084183535, 6.608043637336724, 6.666272557415233, 6.731091785626106, 6.802414618882464, 6.880114338850294]","[8, 8, 8, 8, 7, 7]",1.1153282478719548
2020-05-10 09:00:00,"[6.791656630151517, 6.863098373054111, 6.940852827567591, 7.0247537047801, 7.114595145070378, 7.210132168650899]","[8, 7, 7, 7, 7, 7]",0.5066613702135347
2020-05-10 09:15:00,"[6.950639344655359, 7.039637532991232, 7.134313369097212, 7.234386432322802, 7.339539024190319, 7.449417427106556]","[7, 7, 7, 7, 7, 7]",0.2563355424140169
2020-05-10 09:30:00,"[7.234403921600001, 7.339660093438471, 7.449636319425757, 7.563943699159726, 7.6821606603445005, 7.803834998021305]","[7, 7, 7, 7, 7, 7]",0.5480287954220323
2020-05-10 09:45:00,"[7.627108686560111, 7.7460629160514545, 7.868500308769024, 7.9939382138895905, 8.121867917364776, 8.251757370242506]","[7, 7, 7, 8, 9, 9]",0.7112416020112025
2020-05-10 10:00:00,"[7.880575378430029, 8.007553462591357, 8.136521312768497, 8.26692908315461, 8.398209491688611, 8.529781068094355]","[8, 9, 9, 9, 9, 9]",0.6910690320191466
2020-05-10 10:15:00,"[8.231160879517498, 8.36196850123669, 8.493035650938394, 8.62377122662255, 8.75357700194088, 8.881851216423938]","[9, 9, 9, 9, 9, 9]",0.49521748703102997
2020-05-10 10:30:00,"[8.993645008099003, 9.126676697505541, 9.258154617457548, 9.387469893950078, 9.514017579209142, 9.637200421646996]","[9, 9, 9, 10, 10, 10]",0.37097321473749145
