,prediction,real_values,metrics
2020-05-10 06:00:00,"[10.655813363967432, 10.620476943023863, 10.582700372031528, 10.54258840008275, 10.500257887519245, 10.455837162023796]","[11, 11, 11, 11, 11, 11]",0.4456683960940867
2020-05-10 06:15:00,"[10.551514927112814, 10.508896031565175, 10.464164978476948, 10.417460447750354, 10.368931278274156, 10.318735628097201]","[11, 11, 11, 11, 11, 11]",0.5673274105555056
2020-05-10 06:30:00,"[10.452124847349673, 10.403765530442614, 10.353717692655477, 10.302147948694008, 10.249230494494094, 10.195146112062876]","[11, 11, 11, 11, 11, 11]",0.6796795400779724
2020-05-10 06:45:00,"[10.306166108780406, 10.252883249487882, 10.19839394762146, 10.142884814351511, 10.086547206005276, 10.029576125709811]","[11, 11, 11, 11, 11, 11]",0.8359551537840819
2020-05-10 07:00:00,"[10.191517695055545, 10.135617557442734, 10.079051048001384, 10.022014972676544, 9.964707705614696, 9.907328051413637]","[11, 11, 11, 11, 11, 11]",0.9549139972013955
2020-05-10 07:15:00,"[10.061495356479046, 10.004998800793809, 9.948398961089005, 9.891892976813676, 9.835676256781465, 9.779941373639064]","[11, 11, 11, 11, 11, 11]",1.0838801519683692
2020-05-10 07:30:00,"[9.955931491539701, 9.89983027825886, 9.844157369740401, 9.789101427524693, 9.734846445277245, 9.681570721828894]","[11, 11, 11, 11, 11, 11]",1.1861400482453623
2020-05-10 07:45:00,"[9.79290656286173, 9.738722947925837, 9.685477345354695, 9.633341554240443, 9.582479989486854, 9.533048797394438]","[11, 11, 11, 11, 11, 11]",1.3419468628354811
2020-05-10 08:00:00,"[9.7051355760108, 9.654262637394451, 9.60474861990469, 9.556741057377376, 9.510377956974875, 9.465787076093003]","[11, 11, 11, 11, 11, 11]",1.4195180427227796
2020-05-10 08:15:00,"[9.582908497896128, 9.536966259391372, 9.492737543062885, 9.450338568549297, 9.409874488428903, 9.37143889402583]","[11, 11, 11, 11, 11, 11]",1.5276680014624298
2020-05-10 08:30:00,"[9.53197071345609, 9.491498957549148, 9.452985178816741, 9.41651200324835, 9.382150004281625, 9.349957412446985]","[11, 11, 11, 11, 11, 11]",1.563727044778369
2020-05-10 08:45:00,"[9.45719030090872, 9.422975874904676, 9.390860322500991, 9.360889892904169, 9.333098674761162, 9.307508541415716]","[11, 11, 11, 11, 11, 11]",1.6220545957258379
2020-05-10 09:00:00,"[9.433108667009426, 9.405634146042102, 9.380286477941219, 9.357075412235792, 9.335999025405888, 9.317043884008966]","[11, 11, 11, 11, 11, 11]",1.628960023659774
2020-05-10 09:15:00,"[9.44282364036643, 9.422231958690979, 9.403663383089782, 9.387092462311127, 9.372483337815112, 9.359790106864736]","[11, 11, 11, 11, 11, 11]",1.6022385645313006
2020-05-10 09:30:00,"[9.441645400897029, 9.427013858133042, 9.414236951174939, 9.40325969141917, 9.394018229740265, 9.38644037051038]","[11, 11, 11, 11, 11, 11]",1.589010732260899
2020-05-10 09:45:00,"[9.444912503931441, 9.435676726331689, 9.428022622896199, 9.421870993856478, 9.41713590317087, 9.413725303357566]","[11, 11, 11, 11, 11, 11]",1.5731462435390187
2020-05-10 10:00:00,"[9.43859300418894, 9.43354859531737, 9.429758018305499, 9.427124148816898, 9.42554540613803, 9.424916445330535]","[11, 11, 11, 11, 11, 11]",1.5700931822896165
2020-05-10 10:15:00,"[9.557155729533717, 9.556527225475772, 9.556767901747941, 9.557770878784845, 9.559427502041611, 9.561628036555776]","[11, 11, 11, 11, 11, 11]",1.4417882411674627
2020-05-10 10:30:00,"[9.550786972735926, 9.551748662407553, 9.553178661603065, 9.554967720605157, 9.557007270130871, 9.559190079179798]","[11, 11, 11, 11, 11, 11]",1.44552308037339
2020-05-10 10:45:00,"[9.633518006922245, 9.635940931494337, 9.638441089593137, 9.64091391393961, 9.643257799297308, 9.645374674866403]","[11, 11, 11, 11, 11, 11]",1.3604317333277238
2020-05-10 11:00:00,"[9.684807408825149, 9.687087115131801, 9.689076232388793, 9.690681680629064, 9.691815304546141, 9.692394323736737]","[11, 11, 11, 11, 11, 11]",1.3106923859216586
2020-05-10 11:15:00,"[9.727733594581641, 9.728562955465433, 9.728757309497059, 9.728240010260015, 9.72694099779094, 9.724797106579354]","[11, 11, 11, 11, 11, 11]",1.2724953868105942
2020-05-10 11:30:00,"[9.779694684548561, 9.778531667251057, 9.77645515391074, 9.773409290279702, 9.769345944158818, 9.764224850540492]","[11, 11, 11, 11, 11, 11]",1.2264016698979767
2020-05-10 11:45:00,"[9.82861133331791, 9.824867729526607, 9.820024977499978, 9.814051421334957, 9.806923652440311, 9.798626475990222]","[11, 11, 11, 11, 11, 11]",1.184527462872769
2020-05-10 12:00:00,"[9.869489105702963, 9.862423718873906, 9.854136656409544, 9.844621728739893, 9.833880997550306, 9.821924571963859]","[11, 11, 11, 11, 11, 11]",1.1523694193129548
2020-05-10 12:15:00,"[9.883711329246394, 9.872844513553224, 9.860702768916402, 9.847305263874011, 9.832679002265914, 9.816858464675862]","[11, 11, 11, 11, 11, 11]",1.1478781458911698
2020-05-10 12:30:00,"[9.904356091021487, 9.889721747017846, 9.873844516653614, 9.856766637579112, 9.83853718850574, 9.819211604014026]","[11, 11, 11, 11, 11, 11]",1.136633858265229
2020-05-10 12:45:00,"[9.922176921116378, 9.904625060527252, 9.885947162801244, 9.866204016278104, 9.845461782767762, 9.823791426516204]","[11, 11, 11, 11, 11, 11]",1.1258020109800375
2020-05-10 13:00:00,"[9.885002588194704, 9.863732524780417, 9.84147548596332, 9.818308917953551, 9.794314256222199, 9.769576296093891]","[11, 11, 11, 11, 11, 11]",1.171929781064085
2020-05-10 13:15:00,"[9.877591850642668, 9.853598200666905, 9.828808665942185, 9.803312305428115, 9.777200576646685, 9.750566686913126]","[11, 11, 11, 11, 11, 11]",1.1856158562939803
2020-05-10 13:30:00,"[9.864473540596613, 9.839022236128118, 9.813007629161149, 9.78652290889323, 9.759661945411896, 9.732518677187448]","[11, 11, 11, 11, 11, 11]",1.2016457215432226
2020-05-10 13:45:00,"[9.860847296334718, 9.834373230774812, 9.807566495513052, 9.78052031523848, 9.753327056880249, 9.726077683741]","[11, 11, 11, 11, 11, 11]",1.207093928031349
2020-05-10 14:00:00,"[9.774632740124906, 9.746709777437752, 9.718689111296191, 9.690662408145448, 9.662719161228543, 9.634946220997351]","[11, 11, 11, 11, 11, 11]",1.2961530058737312
2020-05-10 14:15:00,"[9.735639746293428, 9.707634639996437, 9.679765467148759, 9.652118444818168, 9.624776550632527, 9.597819149267046]","[11, 11, 11, 11, 11, 11]",1.334539224930886
2020-05-10 14:30:00,"[9.710758517325239, 9.683984610412061, 9.657511717184004, 9.631412879473514, 9.60575729903817, 9.580610107291784]","[11, 11, 11, 11, 11, 11]",1.3557240365058634
2020-05-10 14:45:00,"[9.72489416134259, 9.699852052369463, 9.67525831674058, 9.651173077424842, 9.627652377439263, 9.604748079295774]","[11, 11, 11, 11, 11, 11]",1.3367011695034674
2020-05-10 15:00:00,"[9.65604839737918, 9.631972543943967, 9.608485178774883, 9.585636135265947, 9.563471139680969, 9.5420318118305]","[11, 11, 11, 11, 11, 11]",1.4026005652898583
2020-05-10 15:15:00,"[9.660560859938672, 9.638863648772407, 9.61783893872188, 9.597523983073014, 9.577952327589642, 9.559153912746352]","[11, 11, 11, 11, 11, 11]",1.3917827047646545
