,prediction,real_values,metrics
2020-05-10 06:00:00,"[7.221255797953538, 7.212907687485757, 7.204926397707956, 7.197348725925265, 7.190211435637974, 7.183551048297409]","[7, 7, 7, 7, 7, 7]",0.20211240156532168
2020-05-10 06:15:00,"[7.159207512839516, 7.151677552773666, 7.144634911603475, 7.138116461874154, 7.1321583084439535, 7.126795546155827]","[7, 7, 7, 7, 7, 7]",0.142531549648288
2020-05-10 06:30:00,"[7.1389839486797415, 7.133027641083688, 7.127682145692707, 7.122982023029271, 7.118960228973211, 7.115647854410685]","[7, 7, 7, 7, 7, 7]",0.12646881164086995
2020-05-10 06:45:00,"[7.069157597808531, 7.064626540852653, 7.060800545730798, 7.0577087265582, 7.055377851819692, 7.0538320976393925]","[7, 7, 7, 7, 7, 7]",0.06048549110844545
2020-05-10 07:00:00,"[7.0718036590962345, 7.069588453624982, 7.06816551044184, 7.067556189604608, 7.067778740353917, 7.068848084043707]","[7, 7, 7, 7, 7, 7]",0.06897186651776699
2020-05-10 07:15:00,"[7.012599486842731, 7.012316701916021, 7.012890261659015, 7.014332421554947, 7.016651635760669, 7.019852386415621]","[7, 7, 7, 7, 7, 7]",0.015018985695645172
2020-05-10 07:30:00,"[7.026413303717725, 7.028824847090889, 7.032125866546032, 7.036316676593393, 7.041393275466486, 7.047347245169017]","[7, 7, 7, 7, 7, 7]",0.036135558669543044
2020-05-10 07:45:00,"[6.95656588043704, 6.960787848668743, 6.965889547665616, 6.971859550563717, 6.978681871201833, 6.986335943942262]","[7, 7, 7, 7, 7, 7]",0.03167725906327612
2020-05-10 08:00:00,"[6.995793641933626, 7.002825286068045, 7.010688533085385, 7.0193581674489645, 7.028804439245871, 7.038993139387352]","[7, 7, 7, 7, 7, 7]",0.021851085844868487
2020-05-10 08:15:00,"[7.022195273361076, 7.0316584444741155, 7.041866356195887, 7.05278058385319, 7.0643584778234345, 7.076553337353882]","[7, 7, 7, 7, 7, 7]",0.05169767275043247
2020-05-10 08:30:00,"[7.041474701767455, 7.052807573976712, 7.064761590703604, 7.077286923170387, 7.090330126705853, 7.103834407403694]","[7, 7, 7, 7, 7, 7]",0.07485234223810612
2020-05-10 08:45:00,"[7.068897953501576, 7.081960799870003, 7.095489420943606, 7.109423860066849, 7.1237013578058095, 7.138256702257894]","[7, 7, 7, 7, 7, 7]",0.10565135510910352
2020-05-10 09:00:00,"[7.106487748989409, 7.120752202286772, 7.135300028759423, 7.150063597394017, 7.164973559838411, 7.179959272896171]","[7, 7, 7, 7, 7, 7]",0.14511347940729433
2020-05-10 09:15:00,"[7.111671202890406, 7.12625494760878, 7.140923089025136, 7.155604629925326, 7.170228103723547, 7.184722041004067]","[7, 7, 7, 7, 7, 7]",0.15032338859676986
2020-05-10 09:30:00,"[7.160991527654505, 7.175673434545299, 7.190247061868322, 7.204642304093223, 7.218789911947095, 7.232621972542502]","[7, 7, 7, 7, 7, 7]",0.19867639200257586
2020-05-10 09:45:00,"[7.196521903116303, 7.210670291556325, 7.224497197614046, 7.237935459931433, 7.250920206115397, 7.263389332194884]","[7, 7, 7, 7, 7, 7]",0.231786537978835
2020-05-10 10:00:00,"[7.206338199004348, 7.219122666402824, 7.231410511668043, 7.243143198661178, 7.254265758190181, 7.264727225953223]","[7, 7, 7, 7, 7, 7]",0.23734335719038366
2020-05-10 10:15:00,"[7.228317887730263, 7.2393694310932, 7.249767039789926, 7.259464051217503, 7.268418565820623, 7.276593817970577]","[7, 7, 7, 7, 7, 7]",0.25419304247489194
2020-05-10 10:30:00,"[7.273408243357657, 7.282608560557548, 7.291054847597777, 7.298715768182902, 7.305565634157063, 7.3115846808970835]","[7, 7, 7, 7, 7, 7]",0.29411422686181543
2020-05-10 10:45:00,"[7.264622908851233, 7.271232236528968, 7.277022039231876, 7.281978535031037, 7.286094219014967, 7.289368025173105]","[7, 7, 7, 7, 7, 7]",0.27851662745283196
2020-05-10 11:00:00,"[7.239299044354788, 7.243136248736, 7.24614545550527, 7.248332410377111, 7.249709391433404, 7.250295239254962]","[7, 7, 7, 7, 7, 7]",0.24618364634010909
2020-05-10 11:15:00,"[7.239372858331326, 7.240922349439336, 7.241704964477373, 7.241745523222849, 7.2410751859469435, 7.239731348898992]","[7, 7, 7, 7, 7, 7]",0.24076042606038195
2020-05-10 11:30:00,"[7.241075396821578, 7.240377718229122, 7.239018131048441, 7.237040179589828, 7.234493225772532, 7.231432209166236]","[7, 7, 7, 7, 7, 7]",0.2372637240345154
2020-05-10 11:45:00,"[7.214358624660539, 7.211698325398078, 7.208538273598926, 7.204938725213669, 7.200964802085855, 7.19668612589881]","[7, 7, 7, 8, 8, 8]",0.5845435357314219
2020-05-10 12:00:00,"[7.1973555467771035, 7.193357082539189, 7.189066273467891, 7.184556763183987, 7.1799057684565435, 7.175193605758404]","[8, 8, 8, 7, 7, 7]",0.5844719136773447
2020-05-10 12:15:00,"[7.215050387998226, 7.210640870011656, 7.206139330426307, 7.20162842842894, 7.197193051300225, 7.1929197580728985]","[7, 7, 7, 7, 7, 7]",0.2040697694142799
2020-05-10 12:30:00,"[7.194261507603796, 7.189891399593234, 7.185701044996695, 7.181777648651323, 7.178208789458357, 7.175081811674984]","[7, 7, 7, 7, 7, 7]",0.18427166632341735
2020-05-10 12:45:00,"[7.1665046164434845, 7.162893409200989, 7.159737550349825, 7.157123502302863, 7.155136156814975, 7.153858207973108]","[7, 7, 7, 7, 7, 7]",0.1592699518311651
2020-05-10 13:00:00,"[7.1469293291341645, 7.14505216318935, 7.1438947025699795, 7.143536048757671, 7.14405177870537, 7.145513342975201]","[7, 7, 7, 7, 7, 7]",0.1448342089300683
2020-05-10 13:15:00,"[7.145837694245322, 7.146396858581329, 7.147918047522877, 7.150467972577169, 7.15410797532644, 7.158893485786558]","[7, 7, 7, 7, 7, 7]",0.15067483792610878
2020-05-10 13:30:00,"[7.159550288209115, 7.163414509128744, 7.168444675684868, 7.174689589869864, 7.182191044065317, 7.190983376573185]","[7, 7, 7, 7, 7, 7]",0.17355060957435778
2020-05-10 13:45:00,"[7.162956277568274, 7.170496979750839, 7.179345094134371, 7.189526911497347, 7.201060406700133, 7.213954923413228]","[7, 7, 7, 6, 6, 6]",0.8581953508274844
2020-05-10 14:00:00,"[7.180905944800227, 7.192542796699681, 7.205551954874465, 7.219933462557652, 7.235678176782306, 7.252767608744492]","[6, 6, 6, 6, 6, 6]",1.2148125767301028
2020-05-10 14:15:00,"[7.173993998374883, 7.18984136263782, 7.207094436492936, 7.225724313127939, 7.2456922376222614, 7.266949624445055]","[6, 6, 6, 6, 6, 6]",1.2186311958247147
2020-05-10 14:30:00,"[7.1491742141034935, 7.168739970811095, 7.189655886631663, 7.2118633618115355, 7.235293846652478, 7.2598690456630335]","[6, 6, 6, 6, 6, 6]",1.2030287700790718
2020-05-10 14:45:00,"[7.169124300799824, 7.192574234413809, 7.2172358329014825, 7.243020562399082, 7.269830363314404, 7.297558042707027]","[6, 6, 6, 6, 6, 6]",1.2323401960324334
2020-05-10 15:00:00,"[7.18732195102678, 7.214173669023929, 7.242002853707058, 7.270692555886262, 7.300117321902919, 7.330143766967726]","[6, 6, 6, 6, 6, 6]",1.2583566840432152
2020-05-10 15:15:00,"[7.218519667775896, 7.247819959752883, 7.27779758568366, 7.308311192956495, 7.339212406240051, 7.370346558662505]","[6, 6, 6, 6, 6, 6]",1.2947090561315338
2020-05-10 15:30:00,"[7.252492978149194, 7.283553195923924, 7.314899045364417, 7.346368832726537, 7.3777958696592485, 7.409009336005573]","[6, 6, 6, 6, 6, 6]",1.3317622890815373
2020-05-10 15:45:00,"[7.293827843189115, 7.3249062832013845, 7.355863903234624, 7.3865264161207564, 7.4167167185956675, 7.446255840519768]","[6, 6, 6, 6, 6, 6]",1.3716736608221372
2020-05-10 16:00:00,"[7.337020408387702, 7.367207487224707, 7.396810302069636, 7.425648056317184, 7.453539675281661, 7.480304802701377]","[6, 6, 6, 6, 6, 6]",1.410940063842545
2020-05-10 16:15:00,"[7.366263453382178, 7.394100525308982, 7.420875958706596, 7.446410417108763, 7.470526915911407, 7.49305181662998]","[6, 6, 6, 6, 6, 7]",1.3119154690609038
2020-05-10 16:30:00,"[7.3829747456818176, 7.406961141591462, 7.4294253646108555, 7.450197003329947, 7.469110557169374, 7.486006383724866]","[6, 6, 7, 7, 7, 9]",1.0639144445309883
2020-05-10 16:45:00,"[7.408253409610584, 7.427657600263805, 7.445096175587948, 7.4604152349727695, 7.473468278268959, 7.4841170559959]","[7, 7, 9, 9, 9, 9]",1.2757879407625516
2020-05-10 17:00:00,"[7.4639324621818295, 7.47657718321898, 7.486819242691452, 7.494529251880758, 7.499587608789038, 7.501885208050714]","[9, 9, 9, 9, 9, 9]",1.5128375111423358
2020-05-10 17:15:00,"[7.5533324156352, 7.558621219847615, 7.561085012590596, 7.560626076307204, 7.5571587864431224, 7.550610132935123]","[9, 9, 9, 8, 8, 8]",1.0670836632603826
2020-05-10 17:30:00,"[7.609999935341969, 7.607050584015063, 7.600965971059535, 7.591685733451273, 7.579163261879792, 7.56336600120393]","[8, 8, 8, 8, 8, 8]",0.40829131747078146
2020-05-10 17:45:00,"[7.607629337587241, 7.595252534255656, 7.579590414390141, 7.560624497509002, 7.538350775589187, 7.512779771509862]","[8, 8, 8, 8, 8, 8]",0.4355214990980456
2020-05-10 18:00:00,"[7.573575312196409, 7.551172962697931, 7.525463678754591, 7.496472379852945, 7.464238426818152, 7.4288154361332595]","[8, 8, 8, 8, 8, 8]",0.49586637607184586
2020-05-10 18:15:00,"[7.521292035774826, 7.489325474843644, 7.454153627845731, 7.415843753835778, 7.374476863108782, 7.330147296881719]","[8, 8, 8, 9, 9, 9]",1.2061082440775834
2020-05-10 18:30:00,"[7.431091783694839, 7.389926980553383, 7.345783583108668, 7.298768283619287, 7.249000153904355, 7.196610014581578]","[9, 9, 9, 9, 9, 9]",1.683381781138129
2020-05-10 18:45:00,"[7.359896512868089, 7.3101057987920655, 7.25762655958331, 7.202600869885258, 7.145181450867443, 7.0855308597439635]","[9, 9, 9, 8, 8, 8]",1.3406690493168825
2020-05-10 19:00:00,"[7.268859147579557, 7.211774482971931, 7.152389135746995, 7.090874566332037, 7.027410709896633, 6.962185023854365]","[8, 8, 8, 8, 8, 8]",0.8873001648305456
2020-05-10 19:15:00,"[7.122059264112252, 7.058764921174065, 6.993680834146252, 6.927000685620774, 6.858923828926703, 6.789654244262348]","[8, 8, 8, 8, 8, 7]",0.9279915020008351
2020-05-10 19:30:00,"[6.952295485025239, 6.884189211303512, 6.814851939860659, 6.744491393535707, 6.673318013488296, 6.601543875636149]","[8, 8, 7, 7, 7, 7]",0.6717850998614262
2020-05-10 19:45:00,"[6.786079036973959, 6.71522893778667, 6.6437510816322, 6.571857765668966, 6.499760893289907, 6.42767090835478]","[7, 7, 7, 7, 7, 7]",0.41127354116570014
2020-05-10 20:00:00,"[6.567299819045804, 6.495088440004695, 6.422871778990318, 6.350857665689496, 6.279250484197476, 6.208250181064142]","[7, 7, 7, 7, 7, 7]",0.6248967280024641
2020-05-10 20:15:00,"[6.383386909595887, 6.3121131255260465, 6.241432651467527, 6.171539153755668, 6.102620084616129, 6.034855817079862]","[7, 7, 7, 7, 7, 7]",0.8012454740079827
2020-05-10 20:30:00,"[6.187545235264663, 6.118714542451188, 6.051008774738145, 5.9845999445179805, 5.919651590845362, 5.856318079680653]","[7, 7, 7, 7, 7, 7]",0.9868746493141334
2020-05-10 20:45:00,"[6.003020440432628, 5.937967823956023, 5.874493221636527, 5.812741460673941, 5.752847186158023, 5.694934352020837]","[7, 7, 7, 7, 7, 8]",1.3944501135489564
2020-05-10 21:00:00,"[5.860774566382427, 5.801078154913174, 5.7433189545015075, 5.687609732616584, 5.634052004451145, 5.582735731645427]","[7, 7, 8, 9, 9, 9]",2.6396681544059146
2020-05-10 21:15:00,"[5.738469087798754, 5.685044740742162, 5.633795373542168, 5.584799070027392, 5.538122351998323, 5.493820088394933]","[9, 9, 9, 9, 9, 9]",3.3886904467575154
2020-05-10 21:30:00,"[5.700841197798938, 5.654403948041378, 5.610192855405579, 5.56825200501676, 5.528614676555806, 5.491303441616014]","[9, 9, 9, 9, 9, 9]",3.4084849059925957
2020-05-10 21:45:00,"[5.730225741535248, 5.691282207107975, 5.654525255867467, 5.619967395952436, 5.5876115656487615, 5.557451389847091]","[9, 9, 9, 9, 9, 9]",3.360342109630407
