,prediction,real_values,metrics
2020-05-10 06:00:00,"[2.1187925949215263, 2.0912664979985185, 2.0675587696954745, 2.0480018747969164, 2.0329175260123247, 2.022614213274591]","[4, 4, 4, 4, 4, 4]",1.936762706209139
2020-05-10 06:15:00,"[2.2017575769617372, 2.187751999087024, 2.178437464588795, 2.174106404644731, 2.175033773317537, 2.181474763773561]","[4, 4, 4, 4, 4, 4]",1.816931106936673
2020-05-10 06:30:00,"[2.1050591781676937, 2.10490404102216, 2.1101797691770576, 2.1211228263684814, 2.1379460739025573, 2.160836805287694]","[4, 4, 4, 4, 4, 4]",1.876768296428782
2020-05-10 06:45:00,"[2.140076265939304, 2.1565427529555903, 2.1789913214942676, 2.2075838797477343, 2.2424537194114027, 2.283704008983948]","[4, 4, 4, 4, 4, 4]",1.799125710390318
2020-05-10 07:00:00,"[2.216910529258178, 2.2515549470144705, 2.2925011924446004, 2.339822846198608, 2.393561344056564, 2.4537250378951665]","[4, 4, 4, 4, 4, 4]",1.677290470646472
2020-05-10 07:15:00,"[2.5113384085795083, 2.5661981007707344, 2.627407443499063, 2.6949402437229635, 2.7687363975404953, 2.8487016067379387]","[4, 4, 4, 4, 4, 4]",1.335451893722936
2020-05-10 07:30:00,"[2.7166892121002553, 2.790305204858732, 2.8700264923808225, 2.9557257705679074, 3.047242016016775, 3.144380880885076]","[4, 4, 4, 6, 7, 7]",2.7124646928351885
2020-05-10 07:45:00,"[3.0748261794602225, 3.1669159630745405, 3.264563944283924, 3.3675432871435262, 3.475595713083031, 3.5884325707868845]","[6, 7, 7, 7, 7, 7]",3.5227266265713904
2020-05-10 08:00:00,"[3.478413627654741, 3.58661801840457, 3.699448805849056, 3.8165897575591914, 3.9376979173952984, 4.062405281367115]","[7, 7, 7, 7, 7, 7]",3.2426234970858956
2020-05-10 08:15:00,"[3.9296472075434306, 4.05034704742059, 4.174482306071783, 4.30166595180299, 4.431490724606444, 4.563531292984101]","[7, 7, 7, 7, 7, 7]",2.7666374097815756
2020-05-10 08:30:00,"[4.437450720613398, 4.568193057340407, 4.701019337694263, 4.835487138907089, 4.971141425608869, 5.107517087601728]","[7, 7, 7, 7, 7, 7]",2.2415965484353775
2020-05-10 08:45:00,"[4.918410949215452, 5.054229613038611, 5.190658701364937, 5.327226641904335, 5.463457712703772, 5.598874779368035]","[7, 7, 7, 7, 7, 7]",1.7566557290375915
2020-05-10 09:00:00,"[5.346662754650709, 5.482189049438845, 5.616830703023368, 5.750116597553503, 5.881580175253609, 6.01076217444791]","[7, 7, 7, 7, 7, 7]",1.3380392577824074
2020-05-10 09:15:00,"[5.913740925078043, 6.046808473598279, 6.177453829206096, 6.3052196247617145, 6.429661787541946, 6.550352180151927]","[7, 7, 7, 7, 7, 7]",0.7932321723222326
2020-05-10 09:30:00,"[6.344573124818962, 6.469070754003139, 6.589790890141776, 6.706325718740381, 6.81828851228873, 6.925315936087071]","[7, 7, 7, 7, 7, 7]",0.4091827473589274
2020-05-10 09:45:00,"[6.755528749271297, 6.867677719310803, 6.9748876605439865, 7.076822006971988, 7.173171828423693, 7.2636576556512615]","[7, 7, 7, 7, 7, 7]",0.17479105158775968
2020-05-10 10:00:00,"[6.9553226209699925, 7.050595325080784, 7.140049073930156, 7.223439473195149, 7.300554419574122, 7.371215309999194]","[7, 7, 7, 7, 7, 7]",0.2244358341526504
