,prediction,real_values,metrics
2020-05-10 06:00:00,"[10.009930683298048, 9.983199342052139, 9.954424106008382, 9.923719068167165, 9.891209747132308, 9.857032402503677]","[10, 10, 10, 10, 10, 10]",0.08221098497722705
2020-05-10 06:15:00,"[9.939172428943033, 9.90680916189199, 9.87277788932112, 9.837224688784145, 9.800304801172802, 9.762181744174894]","[10, 10, 10, 10, 10, 10]",0.15890326634638485
2020-05-10 06:30:00,"[9.822306743260032, 9.78526415545523, 9.747015554914158, 9.707731917392547, 9.667590570238094, 9.626774155871281]","[10, 10, 10, 10, 10, 10]",0.2819283885758551
2020-05-10 06:45:00,"[9.681227751631807, 9.640756004176767, 9.599603431163441, 9.557957638337252, 9.516009391363356, 9.473951488322333]","[10, 10, 10, 10, 10, 10]",0.4276612371554504
2020-05-10 07:00:00,"[9.587492554457016, 9.545662410689973, 9.50370503829925, 9.461814351183804, 9.420184101207731, 9.379006727933112]","[10, 10, 10, 10, 10, 10]",0.5219126107779491
2020-05-10 07:15:00,"[9.491383503168379, 9.449898648179587, 9.408847427088496, 9.368419802377586, 9.328802262929628, 9.290176721785853]","[10, 10, 10, 10, 10, 10]",0.6142763543601042
2020-05-10 07:30:00,"[9.392733140826442, 9.353275180323278, 9.314786653959423, 9.27744389177758, 9.241416674444284, 9.206867241660266]","[10, 10, 10, 10, 10, 10]",0.7051168843911416
2020-05-10 07:45:00,"[9.314011810309577, 9.278058921928725, 9.243554275945868, 9.210651836632195, 9.17949635689302, 9.150222554289469]","[10, 10, 10, 10, 10, 10]",0.7727016790287942
2020-05-10 08:00:00,"[9.22581344061961, 9.194637135829334, 9.165311117229558, 9.137959855842038, 9.112696518212728, 9.089622353525753]","[10, 10, 10, 10, 10, 10]",0.846944295773801
2020-05-10 08:15:00,"[9.170793614820573, 9.14567646863092, 9.122714146515461, 9.101995640196238, 9.083597238430437, 9.067582158910948]","[10, 10, 10, 10, 10, 10]",0.8853145652080786
2020-05-10 08:30:00,"[9.14276862212525, 9.12443085801093, 9.108439397083691, 9.09484430779663, 9.083682311726852, 9.074976677253654]","[10, 10, 10, 10, 10, 10]",0.8954477787569108
2020-05-10 08:45:00,"[9.13200436578324, 9.12095580511872, 9.11232617383605, 9.106125536281969, 9.102350760595579, 9.10098567281389]","[10, 10, 10, 9, 9, 10]",0.7238859264831143
2020-05-10 09:00:00,"[9.120032259424205, 9.116169123437631, 9.11467802621008, 9.115530620479632, 9.118686280652671, 9.124092498493411]","[9, 9, 10, 10, 10, 10]",0.7231772387910297
2020-05-10 09:15:00,"[9.127426539290278, 9.130722877466873, 9.136259842812686, 9.143973374205352, 9.153788604218226, 9.165620470146076]","[10, 10, 10, 10, 10, 11]",1.0860385037066131
2020-05-10 09:30:00,"[9.19120636796014, 9.201189309944548, 9.21315177485102, 9.226999214314318, 9.24262848687532, 9.259928640127123]","[10, 10, 11, 11, 11, 11]",1.5135392845979236
2020-05-10 09:45:00,"[9.282431121300881, 9.298290010098087, 9.315768792193573, 9.334749734021988, 9.355109268058854, 9.376718888802811]","[11, 11, 11, 11, 11, 10]",1.5572249792551778
2020-05-10 10:00:00,"[9.402416959909537, 9.42297706596329, 9.444711819102725, 9.467489132320651, 9.491174256185001, 9.515630723243374]","[11, 11, 10, 10, 10, 9]",1.012913649891953
2020-05-10 10:15:00,"[9.48043191511878, 9.503921013263486, 9.52812518297546, 9.552908206934461, 9.578134347912048, 9.603669271198912]","[10, 10, 9, 9, 9, 9]",0.5476198443145456
2020-05-10 10:30:00,"[9.569766559812493, 9.595152024466335, 9.620842872419887, 9.646706961144265, 9.672615361463098, 9.6984432036758]","[9, 9, 9, 9, 9, 9]",0.6354460328476652
2020-05-10 10:45:00,"[9.648441315766206, 9.674555406326368, 9.700615102145159, 9.726499548614612, 9.752093377253154, 9.77728742862486]","[9, 9, 9, 9, 9, 8]",0.9676913509089443
2020-05-10 11:00:00,"[9.68954454236746, 9.714869324839606, 9.739826510581477, 9.764313969803844, 9.78823687424972, 9.81150825184282]","[9, 9, 8, 8, 9, 9]",1.183650631958072
2020-05-10 11:15:00,"[9.711164841622134, 9.734840272374486, 9.7579134787333, 9.780305699084533, 9.801946663606167, 9.822774956126183]","[8, 9, 9, 9, 9, 9]",0.9976190193049674
2020-05-10 11:30:00,"[9.726028361668238, 9.747464551279219, 9.768134130012877, 9.787984530047154, 9.806972300877575, 9.825063266329716]","[9, 9, 9, 9, 9, 9]",0.7776785739708802
2020-05-10 11:45:00,"[9.736631442064882, 9.7552626031711, 9.773030690761399, 9.789911011133608, 9.80588805095821, 9.820955427577138]","[9, 9, 9, 9, 9, 9]",0.7808122587304114
2020-05-10 12:00:00,"[9.738163880698378, 9.75384392108385, 9.768647911772298, 9.782578526726189, 9.795647083064862, 9.80787329840802]","[9, 9, 9, 10, 10, 10]",0.5522576490431115
2020-05-10 12:15:00,"[9.771124150197002, 9.784307636099927, 9.79668413849883, 9.8082810247948, 9.819133208425725, 9.82928274116324]","[10, 10, 10, 10, 10, 10]",0.1995236135643477
