,prediction,real_values,metrics
2020-05-10 06:00:00,"[12.562463973695229, 12.487663434568136, 12.415347308729444, 12.34559322263794, 12.278472876973366, 12.21405203640444]","[13, 13, 13, 13, 13, 13]",0.6274696700510034
2020-05-10 06:15:00,"[12.428228060266065, 12.361790491825557, 12.298025961657084, 12.23699351511149, 12.178746439078013, 12.123332290008136]","[13, 13, 13, 14, 14, 14]",1.3646757960870473
2020-05-10 06:30:00,"[12.262487982476713, 12.204435850098218, 12.149186312643684, 12.09678124177633, 12.047257030383943, 12.000644641433254]","[14, 14, 14, 14, 14, 13]",1.7369833914237296
2020-05-10 06:45:00,"[12.088362398362587, 12.038310781867217, 11.991087915024206, 11.94672129945063, 11.905233551132184, 11.86664244241281]","[14, 14, 13, 13, 13, 13]",1.420850417630246
2020-05-10 07:00:00,"[12.497986722709165, 12.460570568511388, 12.42599436999371, 12.39426774504267, 12.365395815702957, 12.33937925081685]","[13, 13, 13, 13, 13, 13]",0.5885770574141284
2020-05-10 07:15:00,"[11.867662794694322, 11.834288297259336, 11.803714820644636, 11.775944886095683, 11.750976993232763, 11.728805610383532]","[13, 13, 13, 13, 13, 13]",1.2073713955167835
2020-05-10 07:30:00,"[11.797134899019133, 11.771992308415344, 11.749592822528763, 11.729927890808394, 11.712985174234461, 11.698748502000452]","[13, 13, 13, 13, 13, 13]",1.2570568295661335
2020-05-10 07:45:00,"[11.846385461705275, 11.830179088358165, 11.81662332669387, 11.805697554421972, 11.79737752419718, 11.791635296464774]","[13, 13, 13, 13, 13, 13]",1.1855021599006126
2020-05-10 08:00:00,"[11.753525097594387, 11.744379620886178, 11.73776134394471, 11.733640662004364, 11.731984372448515, 11.732755574955611]","[13, 13, 13, 13, 13, 13]",1.2610159053360441
2020-05-10 08:15:00,"[11.841596299019157, 11.84056605537934, 11.84190506377384, 11.8455724427243, 11.85152373928192, 11.859710819566208]","[13, 13, 13, 13, 13, 13]",1.1532078599239532
2020-05-10 08:30:00,"[11.645022727593094, 11.648922808028576, 11.655007371059133, 11.663228694684605, 11.673535402202116, 11.685872333008017]","[13, 13, 13, 13, 13, 13]",1.338143959394842
2020-05-10 08:45:00,"[11.888681258927026, 11.900503665846607, 11.914294835320737, 11.92999407269122, 11.947537020763562, 11.96685555923041]","[13, 13, 13, 13, 13, 13]",1.0756901412829707
2020-05-10 09:00:00,"[11.776355670044126, 11.792345642456269, 11.810063542447782, 11.829440469539252, 11.850403829657147, 11.872877255270815]","[13, 13, 13, 13, 12, 12]",0.9815321430719645
2020-05-10 09:15:00,"[12.032150335157366, 12.054582498092348, 12.078472016153, 12.103737017549596, 12.130292045865298, 12.158048041427083]","[13, 12, 12, 12, 12, 12]",0.40795968950741185
2020-05-10 09:30:00,"[12.094420051439496, 12.120868860771006, 12.148510220677393, 12.17725197694421, 12.206998426939231, 12.237650367405598]","[12, 12, 12, 12, 12, 12]",0.1714273521920817
2020-05-10 09:45:00,"[11.932336547493355, 11.959895578241424, 11.98836475947099, 12.017645105318918, 12.04763424775767, 12.0782265488007]","[12, 12, 12, 12, 12, 12]",0.050036404264461674
2020-05-10 10:00:00,"[12.15540555751668, 12.186551692623599, 12.21830264193812, 12.250547805922558, 12.283173638952405, 12.316063865992374]","[12, 12, 12, 12, 12, 12]",0.24133874707595948
2020-05-10 10:15:00,"[12.263564408462614, 12.29628551189727, 12.329280085407088, 12.362429396286256, 12.395612468990496, 12.428706398711071]","[12, 12, 12, 12, 12, 13]",0.38295285793445993
2020-05-10 10:30:00,"[12.205636718126177, 12.237564294867576, 12.269416023787283, 12.301069007165705, 12.332399024323893, 12.363280930115243]","[12, 12, 13, 14, 14, 14]",1.2232869005640548
2020-05-10 10:45:00,"[12.305262794372439, 12.336656515609643, 12.367600916904182, 12.397970360262324, 12.42763917059674, 12.456482115758057]","[14, 14, 14, 14, 15, 15]",1.9981906374017095
2020-05-10 11:00:00,"[12.401502670596674, 12.43074724929625, 12.459093519583366, 12.486419016234187, 12.512603129089493, 12.53752762935393]","[14, 15, 15, 15, 15, 16]",2.5854208756081833
2020-05-10 11:15:00,"[12.647882494935773, 12.674966872361347, 12.700693144543036, 12.724945427647778, 12.747611855651408, 12.768585131096652]","[15, 15, 16, 16, 16, 16]",2.988023724723589
2020-05-10 11:30:00,"[12.88725322491866, 12.910685648591313, 12.932309828753844, 12.952023706415856, 12.969731526268989, 12.98534436492547]","[16, 16, 16, 16, 14, 14]",2.5827929748743794
