,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[3.1375763 3.118282  3.1663418 3.2311723 3.2346451 3.3167253],[3.0965736 3.136928  3.1548963 3.1815841 3.2464864 3.2913277],[3 3 3 3 3 3],0.21189673359954353,0.1960734544020894
2020-05-19 06:15:00,[5.0976114 5.023275  5.090552  5.2013993 5.1928825 5.1868653],[5.10233   5.1063237 5.0971255 5.1043963 5.183387  5.201496 ],[5 5 5 5 5 5],0.14773476416920286,0.1392477272437526
2020-05-19 06:30:00,[4.1086884 4.1413317 4.1726947 4.204758  4.2206926 4.329171 ],[4.084474  4.1130023 4.1328645 4.157341  4.2298245 4.252807 ],[4 4 4 4 4 4],0.20840508067433125,0.17274515049431727
2020-05-19 06:45:00,[4.1082206 4.106374  4.1439257 4.2028546 4.216447  4.295925 ],[4.0645456 4.1030436 4.121287  4.1443253 4.19833   4.2356834],[4 4 4 4 4 4],0.19118604149747573,0.15556662079644995
2020-05-19 07:00:00,[4.107034  4.1049643 4.143956  4.2034388 4.215101  4.2961087],[4.1224046 4.153517  4.162003  4.1715994 4.237796  4.2762666],[4 4 4 4 4 4],0.19084602996228436,0.19455577206931673
2020-05-19 07:15:00,[4.106979  4.1048875 4.1439404 4.203413  4.2150135 4.296058 ],[4.0965323 4.129587  4.1399946 4.156646  4.220611  4.256189 ],[4 4 4 4 3 3],0.7349111271781584,0.723204632632112
2020-05-19 07:30:00,[3.1439342 3.1296654 3.172398  3.2331557 3.2430925 3.324251 ],[3.1373363 3.1802506 3.2038956 3.2252905 3.2830024 3.3382976],[3 3 3 3 3 3],0.21826800185702516,0.23742240333831818
2020-05-19 07:45:00,[4.1017895 4.0776653 4.1292086 4.2033906 4.2043624 4.279342 ],[4.083415  4.1183224 4.1143456 4.1340938 4.20057   4.2339964],[4 4 4 4 4 4],0.1799312956999185,0.15652314623166352
2020-05-19 08:00:00,[4.1057057 4.1032696 4.143679  4.2032413 4.2133274 4.2953157],[4.070367  4.0969505 4.111449  4.1311297 4.203858  4.230093 ],[4 4 4 4 4 4],0.1899600926460762,0.15191421333472274
2020-05-19 08:15:00,[5.077843  5.0736713 5.1164794 5.176211  5.1862674 5.261749 ],[5.0480275 5.069487  5.064876  5.073436  5.143798  5.1628566],[5 5 5 5 5 5],0.1629482114026146,0.10322863986931287
2020-05-19 08:30:00,[5.077666  5.096555  5.128253  5.1736546 5.192041  5.270899 ],[5.061843  5.0807266 5.086897  5.0961432 5.1645555 5.184297 ],[5 6 6 6 6 6],0.7582238549157229,0.8023861365665296
2020-05-19 08:45:00,[6.0593715 6.1000957 6.123727  6.1527185 6.1742673 6.2542367],[6.0458646 6.0584927 6.0514603 6.0513477 6.1137176 6.12641  ],[6 6 7 7 7 7],0.675435914328706,0.7476462786766008
2020-05-19 09:00:00,[8.056071  8.117971  8.1306505 8.130783  8.150359  8.238425 ],[7.944303  7.930113  7.907155  7.884959  7.9440064 7.937767 ],[8 8 8 8 8 8],0.14758584767863292,0.07836788914038499
