,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[3.1375763 3.118282  3.1663418 3.2311723 3.2346451 3.3167253],[3.0965736 3.136928  3.1548963 3.1815841 3.2464864 3.2913277],[3 3 3 3 4 3],0.36517372526892167,0.35064130445215397
2020-05-19 06:15:00,[3.1384387 3.121007  3.1682048 3.2317166 3.2358456 3.3189278],[3.0985405 3.1386163 3.1571712 3.1842017 3.2489703 3.2938473],[3 3 3 3 3 3],0.21335864071069524,0.19828020690654302
2020-05-19 06:30:00,[3.1377792 3.1185417 3.1664364 3.2312732 3.2348876 3.316946 ],[3.0969043 3.1376512 3.1562119 3.1825557 3.246766  3.2922418],[3 3 3 3 3 3],0.21207333424559494,0.19679337340704747
2020-05-19 06:45:00,[3.1375763 3.118282  3.1663418 3.2311723 3.2346451 3.3167253],[3.0965736 3.136928  3.1548963 3.1815841 3.2464864 3.2913277],[3 3 3 3 3 3],0.21189673359954353,0.1960734544020894
2020-05-19 07:00:00,[2.1815    2.178603  2.2220767 2.2598023 2.2668006 2.3686118],[2.1489582 2.2002325 2.2335932 2.266349  2.3219328 2.3867288],[2 2 2 2 2 2],0.25453021785046887,0.2711054804150407
2020-05-19 07:15:00,[2.160425  2.132228  2.1861987 2.2434244 2.245231  2.3186262],[2.1258764 2.1785493 2.2019384 2.2351127 2.28895   2.3554614],[2 2 2 2 2 2],0.2231616084976829,0.24277103904214467
2020-05-19 07:30:00,[2.1548514 2.1252372 2.182318  2.2391584 2.23928   2.3106098],[2.0774927 2.1238036 2.1484065 2.184009  2.2464874 2.3013988],[2 2 2 2 2 2],0.21749838309696778,0.19528335123220372
2020-05-19 07:45:00,[2.1548514 2.1252372 2.182318  2.2391584 2.23928   2.3106098],[2.0774927 2.1238036 2.1484065 2.184009  2.2464874 2.3013988],[2 2 2 2 2 2],0.21749838309696778,0.19528335123220372
2020-05-19 08:00:00,[2.1528158 2.1165316 2.1751711 2.2373514 2.2376585 2.2995229],[2.0753837 2.1209002 2.145371  2.1804905 2.2428887 2.2986724],[2 2 2 2 1 1],0.7466046683446812,0.7422186865592115
2020-05-19 08:15:00,[1.1745111 1.154374  1.2036482 1.2359091 1.2472509 1.3075777],[1.1188122 1.1746231 1.2122699 1.2521013 1.3023139 1.3815476],[1 1 1 1 1 1],0.22625509986225087,0.255014840303555
2020-05-19 08:30:00,[1.138354  1.1078259 1.1680554 1.2001439 1.212577  1.2478021],[1.0895754 1.1459731 1.1706287 1.2145852 1.2626556 1.34013  ],[1 1 1 1 1 1],0.18514108323769163,0.21953329649944034
2020-05-19 08:45:00,[1.1281353 1.095785  1.159732  1.1898998 1.202617  1.2316464],[1.0391337 1.0894908 1.1195949 1.1629082 1.2191328 1.2851833],[1 1 1 1 1 1],0.1741088763955883,0.1730754972851909
2020-05-19 09:00:00,[1.1281353 1.095785  1.159732  1.1898998 1.202617  1.2316464],[1.0391337 1.0894908 1.1195949 1.1629082 1.2191328 1.2851833],[1 1 1 1 1 1],0.1741088763955883,0.1730754972851909
2020-05-19 09:15:00,[1.1281353 1.095785  1.159732  1.1898998 1.202617  1.2316464],[1.0391337 1.0894908 1.1195949 1.1629082 1.2191328 1.2851833],[1 1 1 1 1 1],0.1741088763955883,0.1730754972851909
2020-05-19 09:30:00,[1.1281353 1.095785  1.159732  1.1898998 1.202617  1.2316464],[1.0391337 1.0894908 1.1195949 1.1629082 1.2191328 1.2851833],[1 1 1 1 1 1],0.1741088763955883,0.1730754972851909
2020-05-19 09:45:00,[1.1281353 1.095785  1.159732  1.1898998 1.202617  1.2316464],[1.0391337 1.0894908 1.1195949 1.1629082 1.2191328 1.2851833],[1 1 1 1 1 1],0.1741088763955883,0.1730754972851909
2020-05-19 10:00:00,[2.1049035 2.017713  2.106114  2.1925116 2.1908681 2.1708252],[1.99801   2.0342612 2.0496216 2.0856557 2.1544669 2.2008646],[2 2 2 2 2 2],0.14448256014168698,0.11194014179449686
2020-05-19 10:15:00,[2.142217  2.1093285 2.1733663 2.229056  2.2258434 2.291709 ],[2.0210247 2.059869  2.0833406 2.1229644 2.1944358 2.2353234],[2 2 2 2 2 2],0.2044505698129823,0.14099329415584874
2020-05-19 10:30:00,[2.1546342 2.1249578 2.1821606 2.2389834 2.2390363 2.3102767],[2.058494  2.107325  2.132518  2.1757207 2.23566   2.2867217],[2 2 2 2 2 2],0.21726779701718205,0.1830865164905055
2020-05-19 10:45:00,[2.1548514 2.1252372 2.182318  2.2391584 2.23928   2.3106098],[2.0774927 2.1238036 2.1484065 2.184009  2.2464874 2.3013988],[2 2 2 2 2 2],0.21749838309696778,0.19528335123220372
2020-05-19 11:00:00,[2.1548514 2.1252372 2.182318  2.2391584 2.23928   2.3106098],[2.0774927 2.1238036 2.1484065 2.184009  2.2464874 2.3013988],[2 2 2 2 2 2],0.21749838309696778,0.19528335123220372
2020-05-19 11:15:00,[1.2921337 1.2922238 1.3621691 1.3568162 1.3745226 1.52218  ],[1.1693617 1.2312993 1.2655424 1.3104256 1.366104  1.4321297],[1 1 1 1 1 1],0.3746465411255265,0.3081741499747973
2020-05-19 11:30:00,[1.1590704 1.1327099 1.1859897 1.2205478 1.232519  1.2802435],[1.1138512 1.1706101 1.20658   1.2453283 1.2949206 1.3746027],[1 1 1 1 1 1],0.20766572934898195,0.24907712499217724
2020-05-19 11:45:00,[1.1331552 1.1017092 1.1638254 1.1949521 1.2075311 1.2396256],[1.0828701 1.1349717 1.1592008 1.2009906 1.2546803 1.3272806],[1 1 2 2 2 2],0.6559397033624984,0.6296158961329998
2020-05-19 12:00:00,[2.1274102 2.0892282 2.1613047 2.2166939 2.2105668 2.2683802],[2.0097854 2.050007  2.0681064 2.1085377 2.178516  2.2192533],[2 2 2 2 2 3],0.33585125813027733,0.3317752031496824
2020-05-19 12:15:00,[3.1222956 3.0924451 3.153209  3.222832  3.21506   3.2939732],[3.0073278 3.0390975 3.05831   3.0895054 3.1687846 3.1916006],[3 3 3 3 3 3],0.1954910240251734,0.11415823796736534
2020-05-19 12:30:00,[3.13611   3.1163044 3.1655347 3.2303123 3.232741  3.3148944],[3.0629396 3.0969858 3.1217277 3.1488132 3.2222917 3.2568095],[3 3 3 3 3 3],0.21048559880384476,0.16618031030288685
2020-05-19 12:45:00,[4.1013546 4.0694513 4.1245747 4.2032313 4.203446  4.2714167],[4.0500975 4.0784307 4.0813622 4.1004705 4.174019  4.2006693],[4 4 4 4 5 5],0.4541017061670828,0.4737351050637676
2020-05-19 13:00:00,[6.047058  6.051851  6.0877843 6.1461706 6.1485205 6.1981177],[6.055587  6.051348  6.042644  6.04704   6.128321  6.1277084],[6 6 6 6 6 6],0.12601842920826883,0.08419577669744982
2020-05-19 13:15:00,[6.0587525 6.0995703 6.1238003 6.1523705 6.173716  6.2536535],[6.0119495 6.019854  6.022537  6.030674  6.0975285 6.1006026],[6 6 6 6 6 6],0.15621926234528943,0.06002566672683702
2020-05-19 13:30:00,[3.2627673 3.2919414 3.348527  3.3353925 3.3809311 3.5362294],[3.394599  3.4421778 3.4815338 3.4995046 3.5510502 3.599669 ],[3 2 2 2 2 2],1.2653674537592339,1.3930625036895161
2020-05-19 13:45:00,[2.1779654 2.15543   2.1999521 2.25478   2.2635856 2.3409727],[2.2717292 2.3318293 2.3684108 2.3872905 2.4266686 2.5155363],[2 2 2 2 2 2],0.24029968438609256,0.3910438451763248
2020-05-19 14:00:00,[2.1575587 2.1286697 2.184219  2.2413092 2.2422652 2.3146596],[2.1722014 2.220568  2.2333407 2.2597136 2.3182662 2.38713  ],[2 2 2 2 3 3],0.4429824695412824,0.4164479290798493
