,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[8.056973 8.128907 8.129707 8.119891 8.14856  8.215812],[8.0246315 8.019191  8.003282  7.9559317 8.006071  8.008874 ],[8 8 8 8 8 8],0.14124775836790024,0.02252180143358434
2020-05-19 06:15:00,[10.068667 10.144305 10.137145 10.103487 10.120697 10.211094],[9.9942    9.9576645 9.898953  9.837135  9.88445   9.870667 ],[10 10 10 10 10 10],0.1379528568061861,0.10695791245180014
2020-05-19 06:30:00,[10.105354 10.193813 10.171664 10.153085 10.153535 10.246426],[9.902587 9.872833 9.838723 9.780053 9.823281 9.810808],[10 10 10 10 10 10],0.17600437516249537,0.16686849485702035
2020-05-19 06:45:00,[10.1055155 10.191319  10.167116  10.145662  10.149783  10.238194 ],[9.90841  9.880979 9.855009 9.789754 9.830616 9.814223],[10 10 10 10 10 10],0.17129582882797445,0.15863192337931406
2020-05-19 07:00:00,[10.1056185 10.19142   10.167062  10.145624  10.149825  10.238219 ],[9.957682 9.932226 9.896896 9.822309 9.86888  9.852982],[10 10 10 10 10 10],0.1713226709191138,0.12068937425630152
2020-05-19 07:15:00,[10.1056185 10.19142   10.167062  10.145624  10.149825  10.238219 ],[9.957682 9.932226 9.896896 9.822309 9.86888  9.852982],[10 10 10 10 10 10],0.1713226709191138,0.12068937425630152
2020-05-19 07:30:00,[10.1056185 10.19142   10.167062  10.145624  10.149825  10.238219 ],[9.957682 9.932226 9.896896 9.822309 9.86888  9.852982],[10  9  9  9  9  9],1.0770645752761703,0.7993728162646776
2020-05-19 07:45:00,[9.077865 9.159063 9.146856 9.128122 9.147666 9.225948],[9.006584 8.992201 8.966633 8.901474 8.95213  8.943177],[9 9 9 9 9 9],0.15395023336379596,0.05235337057037053
2020-05-19 08:00:00,[9.0791645 9.162626  9.150929  9.134401  9.151312  9.234378 ],[9.001482 8.990736 8.954315 8.897441 8.945645 8.937124],[9 9 9 9 9 9],0.15884268991865222,0.05715662194601153
2020-05-19 08:15:00,[9.079021 9.162519 9.151034 9.134508 9.15128  9.234413],[8.972373 8.958329 8.929259 8.873563 8.920756 8.913196],[9 9 9 9 9 9],0.15884796794480066,0.07885099325932862
