,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[30.469694 30.52873  30.158796 30.26347  30.249958 30.164913],[30.957272 30.845322 30.583006 30.131155 30.014853 29.95111 ],[31 31 31 31 31 31],0.7086786803755534,0.7100716881026918
2020-05-19 06:15:00,[31.344873 31.444427 31.055996 31.141323 31.154514 31.040436],[32.046833 31.91494  31.637356 31.17522  31.059221 30.9882  ],[32 32 32 32 32 32],0.816693624375298,0.6745376223936488
2020-05-19 06:30:00,[32.240574 32.38596  31.946095 32.05307  32.07026  31.967916],[32.98849  32.849834 32.567806 32.097244 31.966644 31.891003],[33 33 33 33 33 33],0.9028456130730621,0.7441035607889617
2020-05-19 06:45:00,[32.26213  32.401634 31.94068  32.083317 32.07861  32.003128],[32.947323 32.819695 32.546528 32.073593 31.93013  31.862734],[33 33 33 33 33 33],0.8857835284245267,0.767805066668875
2020-05-19 07:00:00,[32.263073 32.39873  31.93824  32.084515 32.0765   32.00186 ],[32.985867 32.86567  32.5864   32.114132 31.96873  31.900759],[33 33 33 34 34 35],1.7506994096304362,1.7067102385522013
2020-05-19 07:15:00,[34.01275  34.271145 33.71148  33.875404 33.8762   33.848495],[35.019524 34.892506 34.596462 34.10537  33.933624 33.853985],[35 35 35 36 36 36],1.6742948082239673,1.4514184535439933
2020-05-19 07:30:00,[34.95976  35.26333  34.66576  34.847004 34.83989  34.84523 ],[36.059265 35.916214 35.60285  35.11427  34.928104 34.8606  ],[36 36 36 36 36 34],1.0641626670427413,0.6882792246934762
2020-05-19 07:45:00,[32.27402  32.381844 31.900606 32.104153 32.052773 32.01281 ],[33.03441  32.942192 32.6486   32.173973 32.01344  31.950447],[33 33 33 33 33 33],0.8936961073477095,0.69344437854594
2020-05-19 08:00:00,[31.363483 31.453222 31.004343 31.181002 31.137173 31.109339],[32.12553  32.048378 31.756725 31.297323 31.150238 31.07476 ],[32 32 32 33 33 33],1.4170940011155377,1.2977259426817098
2020-05-19 08:15:00,[32.25346  32.388462 31.934793 32.072746 32.06999  31.986895],[33.024002 32.902378 32.617153 32.14216  32.00383  31.931974],[33 33 33 32 32 32],0.5882640837580793,0.17393917817263618
