,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[16.242453 16.239098 16.176737 16.158535 16.07463  16.147974],[15.929856 15.845509 15.759172 15.571948 15.607683 15.555511],[16 16 16 16 16 16],0.18247659420544307,0.32184278212969836
2020-05-19 06:15:00,[16.242453 16.239098 16.176737 16.158535 16.07463  16.147974],[15.929856 15.845509 15.759172 15.571948 15.607683 15.555511],[16 16 16 16 16 16],0.18247659420544307,0.32184278212969836
2020-05-19 06:30:00,[16.242453 16.239098 16.176737 16.158535 16.07463  16.147974],[15.929856 15.845509 15.759172 15.571948 15.607683 15.555511],[16 16 16 16 16 16],0.18247659420544307,0.32184278212969836
2020-05-19 06:45:00,[15.250996 15.243988 15.194691 15.192908 15.102656 15.172905],[14.978931 14.905031 14.831615 14.658148 14.700563 14.654244],[15 15 15 15 15 15],0.19919902372461162,0.24626828557413244
2020-05-19 07:00:00,[15.236075 15.252334 15.190756 15.173074 15.099208 15.181083],[14.975114 14.902661 14.823566 14.648983 14.694642 14.644575],[15 15 15 15 15 15],0.195097983724013,0.25298425052492013
2020-05-19 07:15:00,[15.235586 15.253138 15.190767 15.174102 15.100077 15.183442],[14.944447  14.8671055 14.790331  14.61642   14.659368  14.612138 ],[15 15 15 15 15 15],0.19576747968079358,0.2823442338226813
2020-05-19 07:30:00,[15.235573 15.253126 15.190765 15.174104 15.100076 15.183438],[14.9378   14.859605 14.785399 14.615358 14.656045 14.607511],[15 15 15 15 15 15],0.19576163151453155,0.285754910960605
2020-05-19 07:45:00,[16.238733 16.269554 16.209904 16.146566 16.100399 16.093191],[15.971019 15.874117 15.793378 15.604496 15.64282  15.590733],[16 16 16 16 16 16],0.1888380469570217,0.2917989325697565
2020-05-19 08:00:00,[16.24192  16.242548 16.177242 16.160284 16.077116 16.154514],[15.895144 15.806007 15.723367 15.542284 15.57225  15.521696],[16 16 16 16 16 16],0.18451846937970703,0.3527043343875909
2020-05-19 08:15:00,[15.244067 15.238908 15.189294 15.184779 15.096981 15.165384],[14.957201 14.876553 14.809782 14.638094 14.677353 14.632239],[15 15 15 15 15 15],0.19295013710671072,0.2656999986290738
2020-05-19 08:30:00,[15.2360735 15.252657  15.190843  15.17327   15.099452  15.181677 ],[14.97493   14.9027195 14.823147  14.649059  14.694449  14.644437 ],[15 15 15 15 15 15],0.1953231891222284,0.25308587253436243
