,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 06:15:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 06:30:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 06:45:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 07:00:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 07:15:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 07:30:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 07:45:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 08:00:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 8 8 7],0.6297728030797728,0.562837280219509
2020-05-10 08:15:00,[6.935006  6.784137  6.9176397 6.9417033 7.007971  6.825917 ],[7.0350647 7.07246   7.0484595 7.0963445 7.04018   7.07046  ],[7 7 7 7 7 7],0.12340404988959458,0.06414778695131494
2020-05-10 08:30:00,[6.89169   6.7567577 6.881208  6.8774147 6.983036  6.769683 ],[6.9924192 7.0396147 6.988855  7.0380483 6.9860806 6.9824305],[7 7 7 7 7 7],0.15988035146380522,0.024836505347677836
2020-05-10 08:45:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 6 6 6],0.6416953432863526,0.7203202658676826
2020-05-10 09:00:00,[6.9372625 6.7635217 6.9142065 6.848281  6.882111  6.563203 ],[6.9865828 7.026692  6.9828806 6.975183  6.900566  6.9591904],[7 7 7 7 7 7],0.2217080433984532,0.04717690829855382
2020-05-10 09:15:00,[6.937945  6.7861433 6.8651032 6.940372  7.0127544 6.8433137],[7.05931   7.085606  7.05882   7.1110177 7.0706077 7.077484 ],[7 7 7 7 7 7],0.12652498569840695,0.07918333565090566
2020-05-10 09:30:00,[6.926713  6.774511  6.8725295 6.934661  7.0013776 6.830873 ],[6.9873853 7.042406  7.0044775 7.074979  7.0198274 7.019393 ],[7 7 7 7 7 7],0.13250163312561003,0.037346332894290166
2020-05-10 09:45:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 10:00:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 10:15:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 10:30:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 10:45:00,[6.13128   5.9853926 6.13703   6.130798  6.3080497 6.148658 ],[6.3776937 6.4500036 6.3895063 6.4963765 6.4765105 6.395742 ],[6 6 6 6 6 6],0.16848683570297354,0.433384846891654
2020-05-10 11:00:00,[5.8858385 5.7704725 5.902899  5.8121834 5.9315295 5.707882 ],[6.0339956 6.122772  6.0455284 6.1164923 6.083106  6.037505 ],[6 6 6 6 6 6],0.18277518514211571,0.0818385156478966
2020-05-10 11:15:00,[7.0003023 6.848775  6.8580756 6.963856  7.0933523 6.8231244],[7.078816  7.1078825 7.039666  7.04987   7.0400133 6.981414 ],[7 7 7 7 7 7],0.11854510540170109,0.06305753990268188
2020-05-10 11:30:00,[6.9670806 6.8045354 6.850085  7.0187745 7.03678   6.91731  ],[7.050665  7.092464  7.1058106 7.159131  7.1304393 7.1570582],[7 7 7 7 7 7],0.10824933625094739,0.12200874132069557
2020-05-10 11:45:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 12:00:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 8 8 8],0.7964990432460917,0.6947546100014427
2020-05-10 12:15:00,[7.1081357 6.9646435 7.08752   7.2145286 7.4095793 7.2985077],[7.358959  7.400626  7.376573  7.4522667 7.4741707 7.4069166],[7 7 7 7 7 7],0.23219521739457008,0.4135465445872607
2020-05-10 12:30:00,[6.870049  6.748292  6.8905993 6.8682475 6.979495  6.743138 ],[6.9867096 7.047708  7.001958  7.0413103 6.993496  6.989763 ],[7 7 7 7 7 7],0.17125520044761414,0.026802269526713433
2020-05-10 12:45:00,[6.874946  6.751553  6.8821516 6.850561  6.9741745 6.738497 ],[7.015548  7.0464044 6.9962854 7.025237  6.9770036 6.977339 ],[7 7 7 7 7 7],0.17446846103319688,0.026102958184589548
2020-05-10 13:00:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 13:15:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 13:30:00,[6.9022408 6.761626  6.8781466 6.8921785 6.9872556 6.786609 ],[7.0021706 7.045122  7.003269  7.0507703 7.00119   7.0023055],[7 7 7 7 7 7],0.151959928085218,0.0277961646450165
2020-05-10 13:45:00,[6.13128   5.9853926 6.13703   6.130798  6.3080497 6.148658 ],[6.3776937 6.4500036 6.3895063 6.4963765 6.4765105 6.395742 ],[6 6 6 6 6 6],0.16848683570297354,0.433384846891654
2020-05-10 14:00:00,[5.8858385 5.7704725 5.902899  5.8121834 5.9315295 5.707882 ],[6.0339956 6.122772  6.0455284 6.1164923 6.083106  6.037505 ],[6 6 6 6 6 6],0.18277518514211571,0.0818385156478966
2020-05-10 14:15:00,[5.924621  5.795192  5.8642893 5.880941  5.937078  5.782973 ],[6.03574   6.092283  6.0432343 6.1051984 6.066885  6.0444355],[6 5 5 6 6 6],0.4916372190299718,0.6191676827371492
2020-05-10 14:30:00,[5.9009132 5.7884274 5.811543  5.8775415 5.921142  5.7931304],[5.950677  6.0247636 5.9695306 6.0489554 6.0169187 5.970123 ],[6 6 6 6 6 6],0.16026378836388996,0.03547278144399674
