,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[14.012843 13.951311 14.016928 13.963943 14.031576 13.96307 ],[14.07286   14.0376425 14.024023  13.9379    13.921366  13.868167 ],[14 14 14 14 14 14],0.03287128350113852,0.0760727468426391
2020-05-10 06:15:00,[14.012843 13.951311 14.016928 13.963943 14.031576 13.96307 ],[14.07286   14.0376425 14.024023  13.9379    13.921366  13.868167 ],[14 14 14 14 14 14],0.03287128350113852,0.0760727468426391
2020-05-10 06:30:00,[13.030054 12.957158 13.043829 12.989663 13.063931 13.008741],[13.031393 13.003536 13.001302 12.90029  12.864229 12.81499 ],[13 13 13 13 13 13],0.03857924935382025,0.10295977639437796
2020-05-10 06:45:00,[13.05438  13.006326 13.056279 13.043096 13.122619 13.056317],[13.134985  13.101326  13.109532  13.058034  13.034744  12.9989395],[13 13 12 12 12 12],0.8739613219182718,0.8609647316420067
2020-05-10 07:00:00,[12.065717 12.055623 12.110401 12.100765 12.207643 12.1473  ],[12.142091 12.115355 12.120449 12.078797 12.073487 12.018902],[12 12 12 12 12 12],0.12554369257336603,0.09997593219255094
2020-05-10 07:15:00,[12.074992 12.106344 12.139027 12.117361 12.258447 12.21532 ],[12.132639 12.098995 12.119476 12.105811 12.088127 12.045683],[12 12 12 12 12 12],0.16492027685666796,0.10223913239266431
2020-05-10 07:30:00,[12.071007  12.121919  12.15061   12.112845  12.273551  12.2357025],[12.129617 12.110384 12.119879 12.115871 12.098562 12.047386],[12 12 12 12 12 12],0.17593057168732057,0.10703752847373982
2020-05-10 07:45:00,[12.071007  12.121919  12.15061   12.112845  12.273551  12.2357025],[12.129617 12.110384 12.119879 12.115871 12.098562 12.047386],[12 12 12 12 12 12],0.17593057168732057,0.10703752847373982
2020-05-10 08:00:00,[12.071007  12.121919  12.15061   12.112845  12.273551  12.2357025],[12.129617 12.110384 12.119879 12.115871 12.098562 12.047386],[12 12 12 12 12 12],0.17593057168732057,0.10703752847373982
2020-05-10 08:15:00,[12.071007  12.121919  12.15061   12.112845  12.273551  12.2357025],[12.129617 12.110384 12.119879 12.115871 12.098562 12.047386],[12 12 12 11 11 11],0.8592542543570703,0.7737766553260785
2020-05-10 08:30:00,[11.095607 11.120779 11.185587 11.198505 11.312373 11.274695],[11.125682 11.105108 11.117684 11.115363 11.108177 11.056086],[11 11 11 11 11 11],0.21237140908277458,0.10712129921952625
2020-05-10 08:45:00,[11.113562 11.150759 11.207712 11.218165 11.335418 11.317349],[11.138734 11.108378 11.137136 11.163193 11.141855 11.102649],[11 11 11 11 11 11],0.23790077021305553,0.13359822759725212
2020-05-10 09:00:00,[10.128945 10.158087 10.248782 10.305923 10.390739 10.372826],[10.072057 10.073157 10.09867  10.135119 10.123031 10.081344],[10 10 10 10 10 10],0.28541674635357356,0.10024182119232508
2020-05-10 09:15:00,[10.137766 10.149196 10.243074 10.316723 10.357456 10.350548],[10.126623 10.09905  10.133436 10.190694 10.167886 10.137074],[10 10 10 10 10 10],0.2742553643635767,0.1454811857411044
2020-05-10 09:30:00,[10.138407 10.145641 10.239259 10.316845 10.351174 10.343849],[10.101382  10.087941  10.116565  10.189564  10.1645155 10.1316595],[10 10 10 10 10 10],0.27066553351167766,0.13658534702246672
2020-05-10 09:45:00,[10.138407 10.145641 10.239259 10.316845 10.351174 10.343849],[10.101382  10.087941  10.116565  10.189564  10.1645155 10.1316595],[10 10 10 10 10 10],0.27066553351167766,0.13658534702246672
2020-05-10 10:00:00,[10.138407 10.145641 10.239259 10.316845 10.351174 10.343849],[10.101382  10.087941  10.116565  10.189564  10.1645155 10.1316595],[10 10 10 10 10 10],0.27066553351167766,0.13658534702246672
2020-05-10 10:15:00,[10.138407 10.145641 10.239259 10.316845 10.351174 10.343849],[10.101382  10.087941  10.116565  10.189564  10.1645155 10.1316595],[10 10 10 10 10 10],0.27066553351167766,0.13658534702246672
2020-05-10 10:30:00,[10.138407 10.145641 10.239259 10.316845 10.351174 10.343849],[10.101382  10.087941  10.116565  10.189564  10.1645155 10.1316595],[10 10 10 11 11 11],0.48576778273361837,0.597279364226178
2020-05-10 10:45:00,[11.127518 11.156606 11.211908 11.231134 11.329    11.321978],[11.128275  11.110546  11.1346855 11.207847  11.166439  11.130445 ],[11 11 10 10 10 10],1.0439561741291485,0.9498740730626969
2020-05-10 11:00:00,[10.129479 10.14738  10.24061  10.310486 10.368496 10.353224],[10.091396 10.088174 10.102019 10.151852 10.145994 10.099991],[10 10 10 10 10 10],0.2748747425823783,0.11612296363520945
2020-05-10 11:15:00,[10.13856   10.148691  10.242224  10.3171625 10.355669  10.348951 ],[10.111953 10.084615 10.12114  10.180142 10.160911 10.128361],[10 10 10 10 10 10],0.2735080474701419,0.1348998745380446
2020-05-10 11:30:00,[10.138407 10.145641 10.239259 10.316845 10.351174 10.343849],[10.101382  10.087941  10.116565  10.189564  10.1645155 10.1316595],[10 10 10 10 10 10],0.27066553351167766,0.13658534702246672
2020-05-10 11:45:00,[10.138407 10.145641 10.239259 10.316845 10.351174 10.343849],[10.101382  10.087941  10.116565  10.189564  10.1645155 10.1316595],[10 10 10 10 10 10],0.27066553351167766,0.13658534702246672
2020-05-10 12:00:00,[9.134409 9.13668  9.259769 9.387446 9.387508 9.372445],[9.037536 9.05306  9.092321 9.168076 9.165956 9.138833],[9 9 9 9 8 8],0.8229142400804157,0.6704960745208707
2020-05-10 12:15:00,[8.084256 8.04772  8.205203 8.38749  8.306478 8.271148],[8.021149 8.028166 8.074388 8.165404 8.191136 8.156401],[8 8 8 8 9 9],0.44978371284018176,0.4830550134771813
2020-05-10 12:30:00,[9.082581 8.964218 9.143507 9.279785 9.089891 9.090343],[9.077666 9.027671 9.064808 9.170992 9.115819 9.100617],[9 9 9 9 9 9],0.14330404661852414,0.10309697563850334
2020-05-10 12:45:00,[11.120172 11.026186 11.127617 11.224178 11.118235 11.105662],[11.265976 11.206488 11.207123 11.345095 11.305281 11.256178],[11 11 11 11 11 11],0.13342466792056806,0.2690086639411423
2020-05-10 13:00:00,[11.120304 11.134238 11.191034 11.224984 11.313099 11.290995],[11.072642  11.074843  11.087699  11.1634035 11.130506  11.085483 ],[11 11 11 11 11 11],0.2244674362449431,0.10771043751547424
2020-05-10 13:15:00,[11.760438 11.842609 11.759718 11.759984 11.824858 11.953236],[11.5985365 11.554821  11.587061  11.574713  11.561414  11.553834 ],[12 12 12 12 12 12],0.19594499038657887,0.4285960056902092
2020-05-10 13:30:00,[12.076753 12.151791 12.17055  12.118451 12.299135 12.276456],[12.102065 12.08941  12.100151 12.129606 12.095535 12.045707],[12 12 13 13 13 12],0.5861862376514057,0.6332285442403988
2020-05-10 13:45:00,[12.061744 12.116671 12.148815 12.102079 12.273222 12.231863],[12.096532 12.096126 12.094895 12.102839 12.067043 12.008408],[12 12 12 12 12 12],0.17243413137012925,0.08436538763420348
2020-05-10 14:00:00,[12.07236   12.1133375 12.144714  12.114211  12.265295  12.224353 ],[12.142109 12.124585 12.133337 12.132574 12.109049 12.061334],[12 12 12 12 12 12],0.16969749138549975,0.12022515004169221
2020-05-10 14:15:00,[12.071007  12.121919  12.15061   12.112845  12.273551  12.2357025],[12.129617 12.110384 12.119879 12.115871 12.098562 12.047386],[12 12 12 12 12 12],0.17593057168732057,0.10703752847373982
2020-05-10 14:30:00,[13.044661 13.118119 13.124479 13.058587 13.236374 13.180842],[13.185633 13.159347 13.155783 13.165144 13.165543 13.10102 ],[13 13 13 13 13 13],0.1434403800485866,0.15758647287032906
2020-05-10 14:45:00,[13.024827 13.075323 13.094518 13.021109 13.191612 13.138731],[13.0851555 13.068819  13.059839  13.024452  13.014294  12.947228 ],[13 13 13 13 13 13],0.10926318724719326,0.056502672121307156
2020-05-10 15:00:00,[13.035891  13.045431  13.077226  13.0299425 13.163933  13.103166 ],[13.109416 13.085178 13.084116 13.038871 13.023496 12.970127],[13 13 13 13 13 13],0.08919042540163867,0.06983085916690357
2020-05-10 15:15:00,[13.035891  13.045431  13.077226  13.0299425 13.163933  13.103166 ],[13.109416 13.085178 13.084116 13.038871 13.023496 12.970127],[13 13 13 13 13 13],0.08919042540163867,0.06983085916690357
2020-05-10 15:30:00,[13.035891  13.045431  13.077226  13.0299425 13.163933  13.103166 ],[13.109416 13.085178 13.084116 13.038871 13.023496 12.970127],[13 13 14 15 15 15],1.396729183028244,1.4566543724122425
2020-05-10 15:45:00,[14.95258   14.978335  14.99475   14.9013815 15.020539  14.971324 ],[15.029922 14.97986  14.949458 14.904993 14.863332 14.829732],[15 15 15 15 15 15],0.047810944662183226,0.10045821360692855
2020-05-10 16:00:00,[14.966702 14.874061 14.980855 14.879488 14.91103  14.849796],[15.034413 15.009849 14.95865  14.846016 14.838934 14.753339],[15 15 15 15 15 15],0.10192805727633802,0.13752953258851072
2020-05-10 16:15:00,[16.942337 16.8396   16.889307 16.865755 16.806849 16.687466],[16.993036 16.941221 16.869282 16.802124 16.812317 16.753323],[17 17 17 17 17 17],0.1799597811831008,0.16115224771394698
