,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 06:15:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 06:30:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 06:45:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 07:00:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 07:15:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 07:30:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 07:45:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 08:00:00,[21.427568 21.394312 21.614002 21.473867 21.651854 21.501663],[21.376074 21.426104 21.34619  21.336018 21.50734  21.341434],[21 22 22 22 22 22],0.4734673716988554,0.5795907092987426
2020-05-10 08:15:00,[21.983728 21.979855 22.086617 21.997524 22.073595 21.991564],[21.896767 21.900112 21.842157 21.781523 21.950207 21.841333],[22 22 22 22 22 22],0.04772587188740264,0.14197169361238196
2020-05-10 08:30:00,[21.989115 21.985863 22.077997 21.999006 22.06476  21.988728],[21.889046 21.885683 21.837843 21.766829 21.94219  21.841162],[22 22 22 22 22 22],0.042276579233037556,0.14978575370379388
2020-05-10 08:45:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 09:00:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 09:15:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 09:30:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 09:45:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 10:00:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 10:15:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 10:30:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 10:45:00,[20.89125  20.947685 21.052149 20.913004 21.0813   21.02039 ],[20.936733 20.973026 20.93119  20.899027 21.051264 20.94815 ],[21 21 21 21 21 21],0.07288875575866029,0.06451991966083255
2020-05-10 11:00:00,[21.04907  21.092728 21.20608  21.151352 21.218475 21.17308 ],[21.007425 21.025187 20.963654 20.907928 21.061218 20.973293],[21 21 21 21 21 21],0.1602450176223222,0.04991434445215686
2020-05-10 11:15:00,[21.054062 21.100307 21.194614 21.151531 21.216736 21.176859],[20.954727 20.963455 20.928347 20.875448 21.043518 20.949333],[21 21 21 21 21 21],0.15920335531512295,0.06891232106106267
2020-05-10 11:30:00,[22.076782 22.05878  22.199333 22.125443 22.190691 22.095734],[21.873484 21.868092 21.817919 21.755749 21.948416 21.818653],[22 22 22 22 22 22],0.13561477681779757,0.16419809706819027
2020-05-10 11:45:00,[21.222801 21.21091  21.416798 21.260553 21.459494 21.326725],[21.124306 21.166899 21.117785 21.113607 21.301369 21.131514],[21 21 21 21 21 21],0.33005446504459,0.1723397115384066
2020-05-10 12:00:00,[21.071676 21.11318  21.229454 21.180803 21.237076 21.191113],[21.008312 21.02338  20.963354 20.907028 21.060772 20.974043],[21 21 21 21 21 21],0.18074621069070002,0.049948987424307985
2020-05-10 12:15:00,[20.08864  20.138449 20.333973 20.193354 20.39376  20.325224],[20.133366 20.185347 20.145397 20.101068 20.267447 20.157948],[20 20 20 20 20 20],0.26980448530168777,0.17319064793611802
2020-05-10 12:30:00,[21.164734 21.178642 21.338936 21.29069  21.359093 21.285706],[20.96629  20.975763 20.917091 20.859238 21.039173 20.92553 ],[21 21 21 21 21 21],0.2795840484030269,0.07691129036183164
2020-05-10 12:45:00,[22.17151  22.141743 22.29147  22.240288 22.283321 22.182566],[21.8787   21.858612 21.821972 21.730875 21.950386 21.825089],[22 22 22 22 22 22],0.22575830713921397,0.16925425558568077
2020-05-10 13:00:00,[22.001472 21.997784 22.080336 22.011301 22.071882 21.999525],[21.839867 21.830173 21.800388 21.742823 21.926651 21.81379 ],[22 22 22 22 22 22],0.0442641471741106,0.18281284540366824
2020-05-10 13:15:00,[21.986063 21.982996 22.07601  21.995403 22.061747 21.98552 ],[21.910278 21.90901  21.85471  21.768715 21.942749 21.852669],[22 22 22 22 22 22],0.041441360204044486,0.13899366186088014
2020-05-10 13:30:00,[21.98666  21.983572 22.076439 21.99616  22.062477 21.986313],[21.897978 21.899496 21.845125 21.784254 21.950758 21.845957],[22 22 22 22 22 22],0.0416257318943278,0.13975940849674062
2020-05-10 13:45:00,[22.97304  22.929472 22.978136 22.96461  22.906967 22.851444],[22.828241 22.782106 22.72976  22.62622  22.799547 22.715662],[23 23 23 23 23 23],0.07974493750552183,0.26164515511001274
