,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[15.014276 14.941565 14.947573 14.94699  14.802524 14.782283],[14.38485  14.354679 14.32636  14.282121 14.100849 14.158   ],[15 15 15 15 15 15],0.1262107110517673,0.7395299480007334
2020-05-10 06:15:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 06:30:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 06:45:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 07:00:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 16 16 16 16],0.9042992851769722,1.415977915868158
2020-05-10 07:15:00,[15.620004 15.54924  15.350675 15.361766 15.223475 15.233556],[14.837416 14.777124 14.744523 14.730241 14.434653 14.601678],[16 16 16 16 16 16],0.6280890336564241,1.319163421193673
2020-05-10 07:30:00,[15.619469 15.576514 15.359435 15.362307 15.238365 15.234965],[14.908314  14.854781  14.8338585 14.841684  14.551458  14.7024555],[16 16 16 16 16 16],0.6200115888707811,1.2238450900670461
2020-05-10 07:45:00,[15.024284 15.160331 15.023292 14.979853 14.845637 14.781007],[14.67026  14.641057 14.653314 14.698436 14.572246 14.662491],[15 15 15 15 15 15],0.12847175566372473,0.35251168324411725
2020-05-10 08:00:00,[15.006045 15.054335 15.00489  14.951915 14.845366 14.787732],[14.507406 14.4839   14.42872  14.475031 14.296127 14.387904],[15 15 15 15 15 15],0.11127621454060371,0.5746098194675702
2020-05-10 08:15:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 08:30:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 08:45:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 09:00:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 09:15:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 09:30:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 09:45:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 10:00:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 10:15:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 10:30:00,[14.320166  14.451604  14.636804  14.563213  14.5154295 14.326263 ],[14.001194 14.041506 13.992547 14.029935 13.929931 13.972375],[14 14 14 14 14 14],0.4832693575823561,0.037302046421439645
2020-05-10 10:45:00,[13.609673 12.920667 13.42774  13.116526 13.339298 12.691793],[12.9967985 12.9663    12.717163  12.6925125 12.478755  12.500687 ],[13 13 13 13 13 13],0.3616279830431397,0.3407592974403883
2020-05-10 11:00:00,[11.744732 11.39784  10.585418 11.132217 10.728445 10.571725],[11.5855665 11.272371  11.0197935 10.898202  10.709126  10.895739 ],[13 13 13 14 14 14],2.6029836264501607,2.5493129582339162
2020-05-10 11:15:00,[13.034837 12.668494 11.626433 12.197449 11.603331 11.819311],[13.2072315 12.977818  12.853974  12.715295  12.568219  12.664487 ],[14 14 14 14 14 14],1.9186316893758601,1.1881899816787411
2020-05-10 11:30:00,[12.63626  11.911226 11.04316  11.440725 11.047704 10.609733],[13.484948  13.400829  13.2302065 13.140327  12.933747  12.936914 ],[14 14 14 14 14 14],2.6370916895033143,0.8389426462939087
2020-05-10 11:45:00,[12.751526 11.778616 11.192712 11.323302 11.102549 10.360097],[13.408886 13.298675 13.096593 13.032242 12.805845 12.850745],[14 14 14 14 14 14],2.6827514266082764,0.9434657353462966
2020-05-10 12:00:00,[12.751526 11.778616 11.192712 11.323302 11.102549 10.360097],[13.408886 13.298675 13.096593 13.032242 12.805845 12.850745],[14 14 14 14 14 14],2.6827514266082764,0.9434657353462966
2020-05-10 12:15:00,[12.751526 11.778616 11.192712 11.323302 11.102549 10.360097],[13.408886 13.298675 13.096593 13.032242 12.805845 12.850745],[14 14 14 14 14 14],2.6827514266082764,0.9434657353462966
2020-05-10 12:30:00,[12.751526 11.778616 11.192712 11.323302 11.102549 10.360097],[13.408886 13.298675 13.096593 13.032242 12.805845 12.850745],[14 14 15 15 15 15],3.4454223747403576,1.7209452436728252
2020-05-10 12:45:00,[14.904982 14.231096 14.256452 14.252636 13.938537 14.069547],[14.225041 14.147757 14.067776 14.017615 13.794367 13.880745],[15 15 15 15 15 15],0.7857169201404008,0.9888785472744629
2020-05-10 13:00:00,[15.0089445 15.01545   14.989353  14.953243  14.839466  14.789914 ],[14.420421 14.404339 14.374172 14.353333 14.171528 14.205704],[15 15 15 15 15 15],0.10994350590590611,0.6853022575989457
2020-05-10 13:15:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 13:30:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
2020-05-10 13:45:00,[15.007733 15.02303  14.993869 14.952674 14.843591 14.791911],[14.44752   14.426823  14.386094  14.388696  14.206572  14.2740755],[15 15 15 15 15 15],0.10849914432101734,0.6507475885361468
