,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[17.240208 17.21665  17.155592 17.134329 17.043722 17.104807],[16.919628 16.830893 16.731226 16.527225 16.556644 16.501904],[17 17 17 17 17 17],0.1631901561905747,0.35950809373244696
2020-05-19 06:15:00,[17.240208 17.21665  17.155592 17.134329 17.043722 17.104807],[16.919628 16.830893 16.731226 16.527225 16.556644 16.501904],[17 17 17 18 18 18],0.6575295142514014,1.0491210194507012
2020-05-19 06:30:00,[18.227907 18.194841 18.127972 18.102602 18.011795 18.066406],[17.880102 17.78221  17.67298  17.458673 17.47578  17.418224],[18 18 18 18 18 18],0.14221912426596267,0.42329150097262197
2020-05-19 06:45:00,[17.24943  17.200405 17.1553   17.147152 17.041521 17.08955 ],[16.925987 16.835611 16.74152  16.536257 16.562683 16.512728],[17 17 16 17 16 16],0.7885255106405308,0.4790464655079396
2020-05-19 07:00:00,[16.243416 16.230625 16.175306 16.156584 16.069424 16.134224],[15.996539  15.9247265 15.828931  15.631111  15.676604  15.62512  ],[16 16 16 16 16 16],0.17819732916147363,0.2633569849590873
2020-05-19 07:15:00,[15.277024 15.267797 15.211618 15.221898 15.123689 15.221375],[14.902761 14.849514 14.769326 14.592096 14.636073 14.58674 ],[15 15 15 16 16 16],0.601783536889737,0.9937392510650774
2020-05-19 07:30:00,[16.242867 16.244303 16.178644 16.15935  16.077574 16.155048],[15.932948 15.849938 15.762323 15.576103 15.611795 15.558631],[16 15 15 15 15 15],1.0673853326269411,0.6226670116412758
2020-05-19 07:45:00,[12.189381 12.199475 12.170125 12.200011 12.11627  12.262893],[12.077611 12.035042 11.990904 11.851702 11.918413 11.883528],[12 12 12 12 12 12],0.19460804680663082,0.09087418188085265
2020-05-19 08:00:00,[12.168425 12.236224 12.189019 12.165761 12.138876 12.229312],[12.097964 12.063513 11.999681 11.86993  11.934016 11.895096],[12 12 12 11 11 11],0.8452950147148001,0.6382257305656694
2020-05-19 08:15:00,[12.151114  12.243112  12.197993  12.1470175 12.146021  12.159577 ],[11.991526 11.938909 11.888102 11.765793 11.819794 11.788651],[12 12 12 13 13 13],0.6170237535851614,0.8563337266612283
2020-05-19 08:30:00,[12.171652 12.236777 12.192847 12.181508 12.144451 12.233938],[11.948633 11.901893 11.848264 11.743884 11.784716 11.757931],[12 12 12 12 11 11],0.7056952866244038,0.46388226551954326
2020-05-19 08:45:00,[8.10579   8.176719  8.1773815 8.163898  8.182105  8.250866 ],[8.089222  8.079127  8.095182  8.023093  8.085416  8.0833645],[ 8 10  9  9  9  8],0.9524703841025424,1.025846639764707
2020-05-19 09:00:00,[8.058256 8.129693 8.128832 8.118361 8.148214 8.214734],[8.135836 8.140575 8.111477 8.057593 8.109632 8.108149],[8 8 8 8 8 7],0.5079972962871617,0.46439372647760224
2020-05-19 09:15:00,[8.061393 8.13555  8.13584  8.129243 8.154546 8.234094],[8.021412  8.021356  7.993945  7.9523516 8.000861  8.001554 ],[8 8 8 8 8 8],0.150545309933783,0.02318304578224164
2020-05-19 09:30:00,[7.0648117 7.1312976 7.140959  7.1398835 7.1711454 7.251155 ],[7.007355  7.018018  7.008786  6.9791965 7.029922  7.0407414],[7 8 7 7 7 7],0.3852814469687692,0.40154044507597686
2020-05-19 09:45:00,[7.0562725 7.092713  7.1252356 7.1253133 7.1587534 7.263656 ],[7.1900945 7.1959214 7.1727276 7.147869  7.1985316 7.206474 ],[7 7 7 7 7 7],0.15158432019958556,0.18630953275669074
2020-05-19 10:00:00,[8.059118 8.124204 8.131801 8.128218 8.152245 8.239106],[7.976649  7.972693  7.940214  7.909017  7.9615674 7.959291 ],[8 8 8 8 8 7],0.5182173359503677,0.39472763633155705
2020-05-19 10:15:00,[6.0923533 6.130001  6.1702223 6.167861  6.209997  6.3302484],[6.1697316 6.18689   6.1856003 6.1727448 6.22636   6.24235  ],[6 6 6 6 6 6],0.1982192155383411,0.199163795524885
2020-05-19 10:30:00,[5.078874  5.1099067 5.1333256 5.1652093 5.195989  5.2645936],[5.1482058 5.180808  5.1867614 5.1855464 5.230621  5.266502 ],[5 5 5 5 5 5],0.16920989724844815,0.20337691955505396
2020-05-19 10:45:00,[5.07921   5.0980053 5.1274343 5.172422  5.1935697 5.2699165],[5.133031  5.1648607 5.1570754 5.1576614 5.211486  5.244408 ],[5 5 5 5 6 6],0.45555822941878826,0.46315578849169803
2020-05-19 11:00:00,[6.0602064 6.0999265 6.1239533 6.1548343 6.1741652 6.2570972],[6.0458927 6.060168  6.0509853 6.0507936 6.1137166 6.125236 ],[6 6 6 6 6 6],0.15778715689424525,0.08115965063436827
2020-05-19 11:15:00,[6.0892224 6.114695  6.1614065 6.1692724 6.203646  6.3381433],[6.119769  6.134241  6.128819  6.123609  6.1877146 6.193753 ],[6 6 6 6 6 6],0.19648304031390285,0.15111570626031326
2020-05-19 11:30:00,[5.0781317 5.109607  5.134167  5.166657  5.1958356 5.266064 ],[5.1075172 5.1311574 5.14501   5.142259  5.1971173 5.2303166],[5 5 5 5 5 5],0.1698211818384933,0.164280639939749
2020-05-19 11:45:00,[5.07921   5.0980053 5.1274343 5.172422  5.1935697 5.2699165],[5.133031  5.1648607 5.1570754 5.1576614 5.211486  5.244408 ],[5 5 5 5 5 5],0.16939706391015127,0.18205662728739566
2020-05-19 12:00:00,[6.060966  6.0844736 6.115618  6.152747  6.170781  6.2509837],[6.0291834 6.0429206 6.0301685 6.026833  6.0918136 6.1037197],[6 6 6 7 7 7],0.5760044741591341,0.6555886468890512
2020-05-19 12:15:00,[5.1366224 5.179271  5.2245936 5.224497  5.2619195 5.4035954],[5.2301774 5.2569494 5.2672915 5.2767367 5.338776  5.355035 ],[5 5 5 5 5 5],0.25269748132669045,0.2909328726192572
2020-05-19 12:30:00,[4.112661  4.1395593 4.166043  4.199522  4.2245135 4.314509 ],[4.1584415 4.1968217 4.225086  4.22643   4.2770605 4.3246746],[4 4 5 5 5 5],0.6376645093319404,0.6112078769482236
2020-05-19 12:45:00,[4.17862   4.1781874 4.2385774 4.263418  4.2977667 4.4314103],[4.3437777 4.3841825 4.3807383 4.3891387 4.4503098 4.4859385],[4 4 4 4 4 3],0.6228382056359031,0.7039131134974547
2020-05-19 13:00:00,[2.3291578 2.2821882 2.3585877 2.3984656 2.4311647 2.5411825],[2.4375389 2.48467   2.5261235 2.541288  2.599107  2.6700082],[2 2 2 2 2 2],0.39877241328895535,0.5483283592462015
2020-05-19 13:15:00,[2.16742   2.141785  2.192083  2.248613  2.2527277 2.3289235],[2.2039986 2.2634597 2.2782633 2.3108537 2.354433  2.4336777],[2 2 2 2 2 3],0.3319266319819966,0.34914913401363395
2020-05-19 13:30:00,[3.1253176 3.0966365 3.1550076 3.2248383 3.2189276 3.298217 ],[3.0529087 3.094919  3.1012535 3.1393974 3.2064178 3.2414622],[3 3 3 3 4 4],0.4476226217994736,0.45582253438029996
2020-05-19 13:45:00,[5.0774155 5.050053  5.102896  5.1823726 5.179356  5.229926 ],[5.039789  5.044794  5.044902  5.0583997 5.1456013 5.1472225],[5 5 5 5 5 5],0.1513167097897536,0.09299694364453547
2020-05-19 14:00:00,[6.0452685 6.057699  6.0878296 6.14112   6.1500983 6.196123 ],[6.0513697 6.0462003 6.0470715 6.048105  6.1259995 6.1285195],[6 6 6 6 6 6],0.12516729056431886,0.08336289231405031
2020-05-19 14:15:00,[6.9424367 7.0019045 6.9910984 7.0504236 7.044307  6.999615 ],[6.758097  6.751125  6.7506146 6.7382374 6.7981524 6.8126817],[7 7 7 7 7 7],0.03629100003539459,0.23345203960797642
2020-05-19 14:30:00,[8.027042  8.111505  8.103028  8.1165905 8.122556  8.139827 ],[7.9195094 7.9065275 7.8875756 7.8670626 7.9227033 7.9219956],[8 8 8 8 8 8],0.10950202873189502,0.09796845182059566
2020-05-19 14:45:00,[8.060895 8.137112 8.139872 8.135696 8.156628 8.239925],[7.9297576 7.917104  7.910183  7.8839326 7.936512  7.9322677],[8 8 9 9 9 9],0.6829274853510862,0.8865826260734297
2020-05-19 15:00:00,[10.082012 10.16942  10.152622 10.127084 10.136124 10.231671],[9.90061  9.863778 9.825542 9.769758 9.814278 9.800486],[10 11 11 11 11 11],0.7652049653225286,1.0830894221297014
2020-05-19 15:15:00,[10.11863   10.184841  10.168299  10.171411  10.1475315 10.313543 ],[9.906009 9.879095 9.851868 9.790736 9.832984 9.817887],[10 10 10 10 10 10],0.19408779217551103,0.15824362670213551
2020-05-19 15:30:00,[11.175685  11.267181  11.221621  11.2031765 11.186604  11.305111 ],[10.868928 10.840019 10.808536 10.720634 10.761569 10.73142 ],[11 11 11 11 11 11],0.23114245922671042,0.21850333367046562
2020-05-19 15:45:00,[13.18857  13.289767 13.230663 13.169686 13.162062 13.199205],[12.877379 12.810987 12.750548 12.625467 12.668256 12.633629],[13 11 11 11 10 10],2.4219668170213864,1.960308856973239
2020-05-19 16:00:00,[9.076906 9.150584 9.140862 9.122712 9.138563 9.1971  ],[9.087059  9.0665455 9.052541  8.970166  9.031061  9.02281  ],[ 9 10 10  8  8  8],0.9535368626827471,0.8969434622192682
2020-05-19 16:15:00,[7.0477223 7.1051    7.114834  7.1136394 7.1525345 7.206027 ],[7.1864777 7.199391  7.1828966 7.1375303 7.1926756 7.2029023],[7 7 7 7 7 7],0.13237452087932852,0.1849277516984355
2020-05-19 16:30:00,[6.0941534 6.131331  6.170334  6.1710854 6.211135  6.3373075],[6.2261515 6.256098  6.2353215 6.2231903 6.2703257 6.2863975],[6 5 5 6 6 6],0.6887283496408535,0.7483157527177323
2020-05-19 16:45:00,[6.0602674 6.099756  6.120187  6.146182  6.174076  6.247286 ],[6.0734215 6.092708  6.086973  6.072487  6.12541   6.1462173],[6 5 5 5 5 4],1.3045046954567046,1.2519276664935006
2020-05-19 17:00:00,[4.177614  4.1474934 4.2147417 4.254844  4.294105  4.394498 ],[4.342624  4.378213  4.3826723 4.384908  4.4431357 4.485282 ],[4 4 4 4 3 3],0.7941130128271056,0.8984924397130438
2020-05-19 17:15:00,[4.110178  4.0700297 4.1191087 4.205954  4.214953  4.256304 ],[4.165594  4.200148  4.1978903 4.2091265 4.265103  4.314819 ],[4 4 4 4 3 3],0.7220407627160806,0.7615345256488024
2020-05-19 17:30:00,[3.142409  3.127692  3.1716406 3.2329507 3.241361  3.323223 ],[3.1386046 3.1854577 3.1970797 3.2286782 3.2829587 3.337402 ],[3 3 3 3 2 2],0.7541229366265692,0.7723737723849227
2020-05-19 17:45:00,[2.1731079 2.1514804 2.1992052 2.252813  2.2588935 2.3388126],[2.1450307 2.202063  2.2291396 2.267793  2.314242  2.3859568],[2 2 2 2 2 2],0.23746214589276274,0.26888411102396303
2020-05-19 18:00:00,[2.966427  2.9220378 2.9546025 3.0692513 3.0467908 3.022239 ],[2.8596992 2.8968575 2.908719  2.9344697 2.9921463 3.052187 ],[3 3 3 3 4 4],0.5595662389005986,0.5711199271853008
2020-05-19 18:15:00,[5.067978  5.0616136 5.116146  5.1785364 5.1689157 5.260579 ],[5.007184  5.0189543 5.0084014 5.030463  5.1212053 5.1147575],[5 5 5 5 5 5],0.158227891457503,0.06984445872080314
2020-05-19 18:30:00,[6.009762  6.015065  6.033196  6.1145773 6.1122203 6.0966187],[5.8845   5.872777 5.889606 5.886979 5.965552 5.971555],[6 6 6 4 4 4],1.4905337785981652,1.375550013303801
2020-05-19 18:45:00,[2.200537  2.2245424 2.2617445 2.2701783 2.288608  2.4155784],[2.2342966 2.290948  2.3328822 2.3594556 2.4031284 2.4830718],[2 2 3 3 3 3],0.579643905934139,0.5193520646514157
2020-05-19 19:00:00,[4.099266  4.098456  4.144069  4.2035847 4.2003107 4.301332 ],[4.0828104 4.1325116 4.122451  4.1524897 4.207057  4.2425003],[4 4 4 4 4 5],0.31885506728704355,0.3364873900649349
2020-05-19 19:15:00,[8.06757  8.122717 8.145221 8.15667  8.152035 8.278176],[7.941747  7.916352  7.8947945 7.876721  7.973062  7.9343495],[8 7 7 7 7 8],0.9415448514081554,0.7487267409101885
2020-05-19 19:30:00,[10.1006155 10.195568  10.179534  10.155814  10.156381  10.255821 ],[9.969454 9.911511 9.890402 9.835347 9.903351 9.879088],[10  9 11 10 10 10],0.6092137713168393,0.5935859171212117
2020-05-19 19:45:00,[12.17629  12.271966 12.233915 12.188245 12.172272 12.256325],[11.970573 11.904018 11.853539 11.772473 11.811408 11.781037],[12 13 13 13 13 13],0.7124056288296087,1.0740775796552724
2020-05-19 20:00:00,[13.150375 13.229854 13.185456 13.130233 13.11754  13.117115],[12.8696995 12.783914  12.741882  12.625775  12.660501  12.63975  ],[13 13 13 13 13 13],0.16038065217564804,0.2930815249402676
