,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[9.079021 9.162519 9.151034 9.134508 9.15128  9.234413],[8.972373 8.958329 8.929259 8.873563 8.920756 8.913196],[9 9 9 9 9 9],0.15884796794480066,0.07885099325932862
2020-05-19 06:15:00,[9.079021 9.162519 9.151034 9.134508 9.15128  9.234413],[8.972373 8.958329 8.929259 8.873563 8.920756 8.913196],[9 9 9 9 9 9],0.15884796794480066,0.07885099325932862
2020-05-19 06:30:00,[9.079021 9.162519 9.151034 9.134508 9.15128  9.234413],[8.972373 8.958329 8.929259 8.873563 8.920756 8.913196],[9 9 9 9 9 9],0.15884796794480066,0.07885099325932862
2020-05-19 06:45:00,[9.079021 9.162519 9.151034 9.134508 9.15128  9.234413],[8.972373 8.958329 8.929259 8.873563 8.920756 8.913196],[9 9 9 9 9 9],0.15884796794480066,0.07885099325932862
2020-05-19 07:00:00,[9.079021 9.162519 9.151034 9.134508 9.15128  9.234413],[8.972373 8.958329 8.929259 8.873563 8.920756 8.913196],[9 9 9 9 9 9],0.15884796794480066,0.07885099325932862
2020-05-19 07:15:00,[9.079021 9.162519 9.151034 9.134508 9.15128  9.234413],[8.972373 8.958329 8.929259 8.873563 8.920756 8.913196],[9 9 9 9 9 9],0.15884796794480066,0.07885099325932862
2020-05-19 07:30:00,[9.079021 9.162519 9.151034 9.134508 9.15128  9.234413],[8.972373 8.958329 8.929259 8.873563 8.920756 8.913196],[ 9  9  9  9  9 10],0.33728567702958717,0.44924263205516657
2020-05-19 07:45:00,[9.095756 9.165334 9.162603 9.157507 9.156858 9.315693],[8.998449 8.990868 8.957404 8.906868 8.952679 8.94034 ],[9 9 9 9 9 9],0.1879801647436859,0.05223728467015179
2020-05-19 08:00:00,[9.07803  9.159771 9.147873 9.129529 9.148444 9.227901],[8.974027 8.95609  8.936482 8.873033 8.92346  8.915415],[9 9 9 9 9 9],0.15504531421407147,0.0772128430211708
2020-05-19 08:15:00,[9.07913  9.162607 9.150961 9.134442 9.151313 9.2344  ],[9.000994  8.989519  8.953818  8.8960905 8.944948  8.936484 ],[9 9 9 9 9 9],0.15885289815413445,0.057887400738135586
2020-05-19 08:30:00,[10.107629 10.200152 10.174531 10.15147  10.157164 10.26178 ],[9.91887  9.896137 9.853222 9.787097 9.831962 9.814131],[10 10 10 10 10 10],0.18178663574171156,0.15653824001939337
2020-05-19 08:45:00,[11.139367 11.229405 11.191311 11.169974 11.157608 11.263299],[10.87894  10.841371 10.798349 10.719066 10.759777 10.737973],[11 11 11 11 11 12],0.3428094287417869,0.5492152955194936
2020-05-19 09:00:00,[10.12246   10.183543  10.170504  10.167042  10.145172  10.2867565],[10.042542 10.014017  9.988524  9.91028   9.958756  9.940372],[10 10 10 10 11 11],0.47348109119346277,0.6078906578809586
2020-05-19 09:15:00,[12.167248 12.257304 12.202902 12.174071 12.154244 12.272967],[11.898649 11.854424 11.79667  11.692039 11.734134 11.699992],[12 12 12 12 12 12],0.20974180661272654,0.2339291750635294
2020-05-19 09:30:00,[13.196964 13.268901 13.207673 13.185478 13.144784 13.256358],[12.849301 12.787054 12.732245 12.61038  12.648462 12.614869],[13 13 13 13 13 13],0.21420969864389142,0.3064464947190212
2020-05-19 09:45:00,[12.180729 12.236366 12.19524  12.18666  12.144554 12.226846],[11.963804 11.910356 11.874499 11.75725  11.804552 11.775765],[12 12 12 12 12 12],0.19741977060366672,0.1695608832323361
2020-05-19 10:00:00,[14.201238 14.278118 14.209165 14.156286 14.125971 14.222513],[14.002733 13.922558 13.846058 13.70111  13.745703 13.698551],[14 13 13 13 13 13],1.0981430057404926,0.7190892133504698
2020-05-19 10:15:00,[13.195992 13.251508 13.197417 13.179961 13.133193 13.226921],[12.91172  12.847525 12.795033 12.661103 12.705467 12.672845],[13 13 13 15 15 15],1.2962742224511252,1.6443855449736262
2020-05-19 10:30:00,[15.236263  15.268356  15.197217  15.1818285 15.1112    15.209345 ],[14.869504 14.790317 14.715464 14.562934 14.590535 14.545096],[15 15 15 15 15 15],0.20655200338608937,0.3434100527472304
2020-05-19 10:45:00,[16.22421  16.247236 16.180283 16.13516  16.072618 16.131935],[15.942192 15.825918 15.754896 15.575045 15.605567 15.556925],[16 16 16 16 16 16],0.1755214608486111,0.32305887202066846
2020-05-19 11:00:00,[16.241848 16.241608 16.176922 16.160023 16.076538 16.153137],[15.894404 15.804918 15.722663 15.541217 15.571304 15.520886],[16 16 16 16 16 16],0.1839757290258037,0.35353805542758326
2020-05-19 11:15:00,[16.24236  16.239016 16.176682 16.158552 16.074615 16.147978],[15.9085045 15.819907  15.739909  15.555831  15.587711  15.535944 ],[16 15 15 15 15 15],1.064062311569209,0.6013420308081162
2020-05-19 11:30:00,[15.235691 15.248535 15.189335 15.171782 15.096729 15.175277],[14.973032 14.899076 14.821989 14.645445 14.69198  14.642259],[15 15 15 15 15 15],0.19268068986430453,0.2553314982632961
2020-05-19 11:45:00,[16.220423 16.223818 16.135283 16.148594 16.044418 16.232264],[15.82256  15.752658 15.654638 15.477161 15.509327 15.449436],[16 16 15 15 15 15],0.9412844152898184,0.4491295425792867
2020-05-19 12:00:00,[17.231806 17.245502 17.161537 17.12197  17.051455 17.136433],[16.842434 16.743551 16.652342 16.45244  16.479242 16.417614],[17 17 17 17 17 17],0.17138532586608046,0.43236614804790297
2020-05-19 12:15:00,[15.238624  15.201412  15.151487  15.193465  15.0643425 15.219619 ],[14.904257 14.838752 14.755123 14.58364  14.625833 14.580542],[15 14 14 14 14 14],1.0701175834037508,0.6261273828552691
2020-05-19 12:30:00,[14.220098 14.249726 14.194313 14.17496  14.113051 14.194482],[14.054082 13.998048 13.923796 13.75509  13.815297 13.768223],[14 14 14 15 15 15],0.6143820434727562,0.8640344526908814
2020-05-19 12:45:00,[15.269527 15.303562 15.248093 15.207055 15.152778 15.159229],[14.999805 14.928975 14.849461 14.677591 14.722409 14.671471],[15 15 15 14 14 14],0.8520598438818522,0.4932181112145846
2020-05-19 13:00:00,[15.247452 15.268644 15.202243 15.189243 15.11362  15.205833],[14.909152 14.829157 14.762556 14.59672  14.632592 14.582781],[15 15 15 15 15 16],0.3772106747161702,0.6324494649099244
2020-05-19 13:15:00,[17.23208  17.248262 17.162125 17.126383 17.055092 17.14397 ],[16.843142 16.745483 16.650301 16.455675 16.479206 16.419567],[17 17 17 14 15 15],1.7671097659053614,1.3194212376426926
2020-05-19 13:30:00,[14.23428  14.239071 14.197105 14.195464 14.114495 14.181493],[14.004738  13.933063  13.876202  13.708623  13.761821  13.7204485],[14 14 14 14 14 14],0.1979677643382234,0.19983663333248952
2020-05-19 13:45:00,[12.159052 12.185148 12.155265 12.164491 12.100148 12.228964],[12.2085085 12.168849  12.105077  11.973121  12.041885  12.005651 ],[12 12 12 12 12 12],0.16989989640286998,0.11939830115580916
2020-05-19 14:00:00,[12.168586 12.238102 12.19063  12.168382 12.140857 12.233589],[12.036659 11.994481 11.938191 11.811208 11.868571 11.833437],[12 12 12 12 12 12],0.1933090814863276,0.11962017503185506
2020-05-19 14:15:00,[12.168279 12.239612 12.192398 12.171636 12.142957 12.238094],[11.957802 11.909604 11.85905  11.741497 11.790231 11.759959],[12 12 12 12 12 12],0.19550481418654014,0.181780803799657
