,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[15.235573 15.253126 15.190765 15.174104 15.100076 15.183438],[14.9378   14.859605 14.785399 14.615358 14.656045 14.607511],[15 15 15 15 15 15],0.19576163151453155,0.285754910960605
2020-05-19 06:15:00,[16.202644 16.225565 16.151497 16.113527 16.048906 16.12738 ],[15.918333 15.821565 15.732746 15.549637 15.584978 15.534078],[16 16 16 16 16 16],0.15620585958940433,0.3420738421166777
2020-05-19 06:30:00,[15.262301 15.256389 15.205031 15.207239 15.114576 15.191548],[14.939205 14.862571 14.794394 14.626375 14.663052 14.616734],[15 15 15 15 14 14],0.6930116659992297,0.4132089906762592
2020-05-19 06:45:00,[14.219479 14.247447 14.193052 14.175794 14.112157 14.192427],[13.999496 13.933389 13.870084 13.709381 13.761146 13.715123],[14 14 14 14 14 14],0.19458531481982713,0.20165197332748905
2020-05-19 07:00:00,[14.220323 14.258155 14.197845 14.180731 14.119809 14.210238],[13.991409  13.928279  13.853544  13.695518  13.746398  13.7012415],[14 14 14 14 14 14],0.2022979998875438,0.21328666405987776
2020-05-19 07:15:00,[13.204045 13.241956 13.195236 13.187414 13.129873 13.208928],[12.997126  12.936195  12.885502  12.7461405 12.796129  12.75917  ],[13 13 13 12 12 12],0.8452186548320179,0.545294251853529
2020-05-19 07:30:00,[12.166933 12.232028 12.186678 12.164309 12.136075 12.223331],[12.0314455 11.985125  11.936844  11.809163  11.867185  11.831221 ],[12 12 12 12 12 11],0.5257702038029836,0.3535970327695503
2020-05-19 07:45:00,[10.12096  10.177144 10.160317 10.160323 10.138723 10.290241],[10.076907  10.057807  10.0213175  9.930395   9.989273   9.965687 ],[10  9  9  9  9  9],1.0843123158895611,0.9078185378226878
2020-05-19 08:00:00,[9.077144  9.156264  9.143124  9.1223755 9.144584  9.218614 ],[9.085788 9.075029 9.046586 8.971559 9.028419 9.015588],[9 9 9 9 9 9],0.14973653258981928,0.053258357325486144
2020-05-19 08:15:00,[8.073178 8.155151 8.150932 8.141179 8.1627   8.238742],[8.087807 8.093799 8.066629 8.018275 8.069308 8.067431],[8 8 8 8 8 7],0.5217106046709218,0.44073711035522156
2020-05-19 08:30:00,[5.0811567 5.1313853 5.151639  5.159265  5.1989923 5.271181 ],[5.1968703 5.2255316 5.248708  5.2283397 5.2784767 5.3152666],[5 5 4 4 4 4],0.9787321844221766,1.0426041779096156
2020-05-19 08:45:00,[3.1518528 3.1502786 3.185487  3.2339706 3.252538  3.336116 ],[3.3033473 3.3568268 3.377488  3.3823636 3.4229956 3.4963546],[3 3 3 3 3 3],0.22786694791676237,0.39440611243014156
2020-05-19 09:00:00,[3.141516  3.1332061 3.1761906 3.233799  3.2391093 3.3305461],[3.1969419 3.2459533 3.252729  3.271857  3.326031  3.3856306],[3 2 2 2 2 2],1.1191970352531881,1.187186180847916
2020-05-19 09:15:00,[3.1315892 3.0716147 3.1334252 3.2281601 3.2267766 3.2654562],[3.091636  3.1290195 3.1455941 3.1671872 3.2328305 3.2818742],[3 3 3 3 3 4],0.33746257751350867,0.3276449134855808
2020-05-19 09:30:00,[3.1393642 3.1552646 3.198421  3.2330263 3.2373168 3.3617482],[3.0934722 3.1356378 3.1496322 3.1823442 3.2532215 3.2878802],[3 3 3 3 3 3],0.232516195493915,0.19569108394602097
2020-05-19 09:45:00,[3.1396418 3.12102   3.1673956 3.2318583 3.23707   3.3186545],[3.0846407 3.126719  3.1526399 3.1822011 3.2447276 3.2873278],[3 3 3 3 3 3],0.21356815989904857,0.19242608771344719
2020-05-19 10:00:00,[3.1377099 3.1184678 3.1664183 3.2312567 3.2348294 3.3169007],[3.1241672 3.1622796 3.1783948 3.1977708 3.264903  3.3131514],[3 3 3 3 3 3],0.21203155632277418,0.21638221591358414
2020-05-19 10:15:00,[3.1375763 3.118282  3.1663418 3.2311723 3.2346451 3.3167253],[3.0965736 3.136928  3.1548963 3.1815841 3.2464864 3.2913277],[3 3 3 3 3 3],0.21189673359954353,0.1960734544020894
