,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[11.176759 11.095455 10.933387 11.117526 10.993703 11.007451],[10.888694 10.896337 10.87427  10.894613 10.820502 10.821042],[11 11 11 11 11 11],0.09891091465278253,0.13801862132253814
2020-05-19 06:15:00,[11.176759 11.095455 10.933387 11.117526 10.993703 11.007451],[10.888694 10.896337 10.87427  10.894613 10.820502 10.821042],[11 11 11 11 11 11],0.09891091465278253,0.13801862132253814
2020-05-19 06:30:00,[11.176759 11.095455 10.933387 11.117526 10.993703 11.007451],[10.888694 10.896337 10.87427  10.894613 10.820502 10.821042],[11 11 11 11 11 11],0.09891091465278253,0.13801862132253814
2020-05-19 06:45:00,[11.176759 11.095455 10.933387 11.117526 10.993703 11.007451],[10.888694 10.896337 10.87427  10.894613 10.820502 10.821042],[11 11 11 11 11 11],0.09891091465278253,0.13801862132253814
2020-05-19 07:00:00,[10.045056   9.9986105  9.850682   9.997745   9.909472   9.934236 ],[9.850729  9.889803  9.864305  9.877458  9.828234  9.8066025],[10 10 10 10 10 10],0.07837205503020456,0.1498673734156457
2020-05-19 07:15:00,[10.1596365 10.108693   9.961007  10.152247  10.031199  10.009274 ],[9.80801  9.840033 9.80336  9.809199 9.761301 9.754743],[10 10 10 10 10 10],0.10251596223256661,0.20601385946194117
2020-05-19 07:30:00,[10.165634 10.095841  9.956641 10.171214 10.022759 10.032318],[9.877611 9.895895 9.882124 9.878234 9.813284 9.828168],[10  9  9  9  9  9],0.9684115412573343,0.7868012429960902
2020-05-19 07:45:00,[9.132054  9.096005  8.978758  9.1904545 9.052285  9.01705  ],[8.734677 8.762164 8.728134 8.711173 8.663627 8.659102],[9 9 9 9 9 9],0.10520136708083609,0.29258965530373426
2020-05-19 08:00:00,[9.143996 9.094071 8.979027 9.205497 9.059011 9.040681],[8.822765  8.859867  8.842908  8.8323145 8.771082  8.784354 ],[9 9 9 9 9 9],0.11357114866420487,0.18382614064720718
2020-05-19 08:15:00,[9.177343 9.119776 9.063753 9.223151 9.191227 9.066026],[8.894049  8.973735  8.8992    8.8981085 8.8762665 8.819644 ],[9 9 9 9 8 8],0.665218054761352,0.4953310607054911
