,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[4.954254  5.084941  5.151915  5.3880916 5.450119  5.532449 ],[5.4353304 5.5120025 5.7082586 5.699247  5.8570704 6.115614 ],[5 5 5 5 5 5],0.3339435368396444,0.7551379313948848
2020-05-19 06:15:00,[4.954254  5.084941  5.151915  5.3880916 5.450119  5.532449 ],[5.4353304 5.5120025 5.7082586 5.699247  5.8570704 6.115614 ],[5 5 5 5 5 5],0.3339435368396444,0.7551379313948848
2020-05-19 06:30:00,[4.954254  5.084941  5.151915  5.3880916 5.450119  5.532449 ],[5.4353304 5.5120025 5.7082586 5.699247  5.8570704 6.115614 ],[5 5 5 5 5 5],0.3339435368396444,0.7551379313948848
2020-05-19 06:45:00,[4.954254  5.084941  5.151915  5.3880916 5.450119  5.532449 ],[5.4353304 5.5120025 5.7082586 5.699247  5.8570704 6.115614 ],[5 5 5 5 5 5],0.3339435368396444,0.7551379313948848
2020-05-19 07:00:00,[4.954254  5.084941  5.151915  5.3880916 5.450119  5.532449 ],[5.4353304 5.5120025 5.7082586 5.699247  5.8570704 6.115614 ],[5 5 5 5 5 5],0.3339435368396444,0.7551379313948848
2020-05-19 07:15:00,[4.954254  5.084941  5.151915  5.3880916 5.450119  5.532449 ],[5.4353304 5.5120025 5.7082586 5.699247  5.8570704 6.115614 ],[5 5 5 5 5 5],0.3339435368396444,0.7551379313948848
2020-05-19 07:30:00,[4.954254  5.084941  5.151915  5.3880916 5.450119  5.532449 ],[5.4353304 5.5120025 5.7082586 5.699247  5.8570704 6.115614 ],[5 5 5 5 5 5],0.3339435368396444,0.7551379313948848
2020-05-19 07:45:00,[4.954254  5.084941  5.151915  5.3880916 5.450119  5.532449 ],[5.4353304 5.5120025 5.7082586 5.699247  5.8570704 6.115614 ],[5 5 5 5 5 5],0.3339435368396444,0.7551379313948848
2020-05-19 08:00:00,[4.954254  5.084941  5.151915  5.3880916 5.450119  5.532449 ],[5.4353304 5.5120025 5.7082586 5.699247  5.8570704 6.115614 ],[5 5 5 6 6 6],0.3932325461445749,0.42378006068768315
2020-05-19 08:15:00,[4.9709177 5.088914  5.173169  5.4103975 5.4628797 5.549788 ],[5.4578633 5.533103  5.7356005 5.7232456 5.8806005 6.1411166],[5 5 5 5 5 5],0.34729659929884305,0.7784208591334139
2020-05-19 08:30:00,[4.9543304 5.084785  5.1518435 5.387861  5.449607  5.531965 ],[5.4271846 5.5102854 5.69176   5.688258  5.8299465 6.092422 ],[5 5 5 5 5 5],0.3336414073381692,0.7390654228796131
2020-05-19 08:45:00,[4.176993  4.257167  4.3542266 4.605136  4.6791115 4.7668767],[4.6790347 4.7770796 4.944617  4.933308  5.1452527 5.404565 ],[4 4 4 4 4 4],0.5225609226401317,1.009348961348501
2020-05-19 09:00:00,[3.435002  3.507386  3.5732896 3.8463428 3.9581506 4.0593033],[3.969463  4.0702105 4.2087803 4.208854  4.4877424 4.7420077],[3 3 3 3 3 3],0.7672244942930304,1.307392816697862
2020-05-19 09:15:00,[3.430699  3.5135534 3.5499523 3.827603  3.9524982 4.039588 ],[4.037259  4.1141534 4.329647  4.324651  4.6621165 4.900626 ],[3 3 3 3 3 3],0.7554920210683863,1.4268214330129974
2020-05-19 09:30:00,[3.8241737 3.9265888 3.887038  4.182274  4.2427115 4.3801327],[4.3752522 4.4550676 4.7380567 4.730505  5.0892935 5.3375664],[4 4 4 5 5 5],0.5284350879670625,0.4256720917051064
2020-05-19 09:45:00,[4.153962  4.265143  4.3262243 4.574749  4.6697474 4.7536006],[4.728627  4.752911  5.1100674 5.0947146 5.43304   5.6382236],[4 4 4 3 3 3],1.1932751208906627,1.8072889482441972
2020-05-19 10:00:00,[3.4320047 3.5064275 3.562125  3.8371618 3.9543588 4.0483522],[4.0407677 4.1335497 4.3539057 4.35566   4.649575  4.894721 ],[3 3 3 3 3 3],0.7604564844239281,1.434693521017728
2020-05-19 10:15:00,[3.430723  3.5140836 3.5493019 3.8272293 3.9528034 4.039218 ],[4.0518923 4.117495  4.3557973 4.344061  4.706444  4.938687 ],[3 3 3 3 3 3],0.7553865715110816,1.4531813181256825
2020-05-19 10:30:00,[3.430414  3.513683  3.549338  3.8271167 3.952853  4.03936  ],[4.0887156 4.1402464 4.440476  4.4261656 4.8100195 5.0345607],[3 3 3 3 3 3],0.7553386652663455,1.5280701508705048
2020-05-19 10:45:00,[3.430414  3.513683  3.549338  3.8271167 3.952853  4.03936  ],[4.0887156 4.1402464 4.440476  4.4261656 4.8100195 5.0345607],[3 3 3 3 3 4],0.6250998457186165,1.3503622325824058
2020-05-19 11:00:00,[4.198569  4.2664514 4.3134923 4.5729523 4.6568265 4.725129 ],[4.833225  4.908023  5.20891   5.1861787 5.5069456 5.769476 ],[4 3 3 3 3 3],1.388279152296004,2.158249625226767
2020-05-19 11:15:00,[3.430661  3.5104148 3.5545776 3.8313243 3.9536874 4.042982 ],[4.080346  4.140398  4.4279795 4.412294  4.7792706 5.0086975],[3 3 3 3 3 3],0.7574056606231173,1.5111819078817579
2020-05-19 11:30:00,[3.1025083 3.1967103 3.1457946 3.459647  3.5498025 3.739762 ],[3.676813  3.753641  3.9844158 3.9939544 4.3936443 4.6328855],[3 3 3 3 3 3],0.4342167372835083,1.1248429158049051
2020-05-19 11:45:00,[3.430476  3.5181768 3.5427015 3.821823  3.9520328 4.0349464],[4.0980244 4.1389194 4.451941  4.4410887 4.8437724 5.0615406],[3 3 4 4 4 4],0.3411275075890896,0.8888592916808253
2020-05-19 12:00:00,[4.15283   4.2613134 4.3097987 4.562095  4.666234  4.728344 ],[4.813641  4.8466964 5.2287793 5.217384  5.5503354 5.768803 ],[4 4 4 4 4 4],0.49630647017271234,1.284720006602103
2020-05-19 12:15:00,[4.9699116 5.090343  5.144836  5.3810325 5.459205  5.50582  ],[5.5933337 5.663146  5.9652343 5.944428  6.161776  6.422585 ],[5 5 5 5 5 5],0.3270966731484674,0.9990746290134809
2020-05-19 12:30:00,[4.953397  5.0861473 5.1515484 5.387768  5.4524684 5.5337243],[5.4866858 5.537308  5.8188353 5.7995906 6.0114675 6.251651 ],[5 5 5 5 5 5],0.334791795100569,0.8587874782164995
2020-05-19 12:45:00,[5.775556  5.976383  5.98431   6.2152715 6.2790856 6.371401 ],[6.255303  6.3010993 6.5296345 6.537745  6.63641   6.883161 ],[6 6 6 6 6 6],0.2285272311499203,0.5642863022090238
2020-05-19 13:00:00,[5.830669  5.9922776 6.045079  6.282614  6.3059564 6.425808 ],[6.2611656 6.29755   6.539004  6.5273194 6.638966  6.889948 ],[6 6 7 7 7 7],0.6146329175107644,0.35003450534088454
2020-05-19 13:15:00,[6.7732053 6.969289  6.9846582 7.2325525 7.233613  7.388371 ],[7.1247272 7.1293135 7.341954  7.353175  7.3950253 7.6497827],[7 7 7 7 7 7],0.22807240662440753,0.3768745823755866
2020-05-19 13:30:00,[7.7598405 7.974365  7.9483995 8.213545  8.201538  8.387655 ],[8.070651  8.040258  8.265375  8.294292  8.331875  8.5503645],[8 8 8 8 8 9],0.29500887649980506,0.281649108758726
2020-05-19 13:45:00,[8.814418  8.983499  8.96329   9.2398815 9.2208    9.412437 ],[9.155151 9.106448 9.316318 9.364966 9.436902 9.582356],[9 9 9 9 9 9],0.22820357979130756,0.36484765359326704
2020-05-19 14:00:00,[8.790809 8.93356  8.933887 9.189063 9.154205 9.340248],[9.103677 9.066034 9.229201 9.257188 9.316438 9.409578],[9 9 9 9 9 9],0.194867102741947,0.2587390815206198
2020-05-19 14:15:00,[8.786137 8.934871 8.925733 9.170503 9.144776 9.320866],[9.081475 9.040142 9.164637 9.201518 9.232596 9.339433],[9 8 7 7 7 7],1.7947019972571177,1.8743131743918693
2020-05-19 14:30:00,[6.7605543 6.9228344 6.9408593 7.1741796 7.1654453 7.2943783],[7.0236106 7.0353894 7.102728  7.104069  7.077664  7.291498 ],[7 7 7 7 7 7],0.18759692294982422,0.13795903286064634
2020-05-19 14:45:00,[5.8740625 6.0527024 6.1300426 6.352763  6.4277396 6.539978 ],[6.2928047 6.2951922 6.3878098 6.415978  6.448423  6.6591816],[6 6 6 5 5 5],1.022699843041119,1.0938521779560262
2020-05-19 15:00:00,[6.768335  6.95209   6.9349923 7.183969  7.18318   7.28002  ],[7.0579166 7.144378  7.2181435 7.216778  7.1631947 7.4934325],[7 7 7 7 7 7],0.1852929732124132,0.2545868328979732
2020-05-19 15:15:00,[6.777879  6.9608355 6.9861197 7.2382607 7.2287083 7.3870506],[7.1317506 7.1233883 7.340809  7.33068   7.4065533 7.655618 ],[7 7 7 7 6 6],0.7682735831271119,0.9108189038606292
2020-05-19 15:30:00,[5.8215213 5.8955827 5.9519033 6.2101316 6.1502967 6.291361 ],[6.0627966 6.1882515 6.2661886 6.26577   6.2655177 6.5886974],[6 6 7 7 7 7],0.7058471749308749,0.5516020551905072
2020-05-19 15:45:00,[6.7720327 6.9709077 6.981409  7.228187  7.2356877 7.3853064],[7.102486  7.1089773 7.2762175 7.299529  7.3167186 7.5832057],[7 7 7 7 7 7],0.22702426462101816,0.3237367146202219
2020-05-19 16:00:00,[5.8452997 5.975792  6.0687394 6.310082  6.314013  6.44083  ],[6.287237  6.342652  6.529565  6.5352664 6.577585  6.816857 ],[6 6 6 6 6 6],0.26404847862860403,0.5427897615432352
2020-05-19 16:15:00,[5.829526  5.991162  6.038678  6.274035  6.2994637 6.413591 ],[6.1811223 6.246952  6.351052  6.3627753 6.384197  6.665789 ],[6 7 7 7 7 7],0.7452748272181019,0.5653885814257082
2020-05-19 16:30:00,[8.01671  8.293636 8.096295 8.404783 8.218257 8.49434 ],[8.0355835 8.047555  8.260402  8.255543  8.228506  8.56849  ],[ 9  9  9  9  9 10],0.9587237855979118,0.9646153447508528
2020-05-19 16:45:00,[8.703265 8.858681 8.878007 9.138617 9.248679 9.407133],[9.269718 9.231957 9.475601 9.592754 9.796623 9.795374],[ 9 10 10 10 10 10],0.8472981825586768,0.4447310666720624
2020-05-19 17:00:00,[ 9.828546  9.921589  9.948377 10.178707 10.143731 10.330364],[10.070141 10.06345  10.204991 10.24116  10.293333 10.301396],[10 10 10 10 10 10],0.18254921006539795,0.21833058223659926
2020-05-19 17:15:00,[ 9.812344  9.921127  9.926292 10.122391 10.101819 10.263684],[10.033689  9.995665 10.087472 10.092295 10.152581 10.195575],[10 10 10 10 10 10],0.1537013553788814,0.11463993076208465
2020-05-19 17:30:00,[10.885022  10.9671335 10.982121  11.169308  11.155703  11.333037 ],[10.989115 10.990447 11.050542 11.088289 11.121226 11.146204],[11 11 11 11 11 11],0.1724538785459581,0.08815767017687194
2020-05-19 17:45:00,[10.843431 10.902137 10.949037 11.084153 11.046062 11.19923 ],[10.898508 10.888656 10.943174 10.94413  10.971887 10.959108],[11 12 12 12 12 12],0.887350539158605,0.9676088539329509
2020-05-19 18:00:00,[11.887704 11.917942 11.983834 12.068498 12.017815 12.168248],[11.869691 11.88799  11.911719 11.924338 11.920609 11.905045],[12 13 13 14 14 14],1.4849875130257026,1.6051467294090085
2020-05-19 18:15:00,[13.988311  14.012649  14.0543995 14.075566  14.026063  14.203853 ],[13.831107 13.880023 13.918613 13.939828 13.927514 13.860067],[14 12 12 12 12 13],1.7384675244929213,1.6053061776164972
2020-05-19 18:30:00,[13.377195 13.548061 13.471184 13.451721 13.514209 13.625213],[13.336691 13.31603  13.335455 13.354737 13.38778  13.264788],[14 13 12 13 13 13],0.786552837112577,0.6670354887878454
2020-05-19 18:45:00,[10.206219 10.17651  10.258227 10.297046 10.293552 10.25901 ],[10.432785 10.409188 10.457501 10.441804 10.479802 10.428028],[10 10 10 10 10 10],0.25227589389811184,0.4420886653530871
2020-05-19 19:00:00,[10.794112 10.936256 10.886115 10.982332 11.018434 11.105359],[11.004094 10.936597 10.94349  10.997732 11.015254 11.059771],[11 13 13 13 13 13],1.8419731198011842,1.8348326800299195
2020-05-19 19:15:00,[15.132571 15.113983 15.229361 15.290481 15.225099 15.428997],[14.911761  14.982867  15.001046  15.004797  15.025474  14.9593935],[15 16 16 16 16 16],0.6863454425127662,0.9186263749906077
2020-05-19 19:30:00,[14.933974  15.030493  14.939251  14.9521885 14.954444  15.159687 ],[14.638894  14.667556  14.7991905 14.830457  14.825357  14.63973  ],[15 15 15 15 15 15],0.08045796214220774,0.2799643315320977
2020-05-19 19:45:00,[15.807633 15.764486 15.859771 15.825773 15.888269 15.889795],[15.737138  15.744568  15.73716   15.820296  15.7985325 15.58011  ],[15 15 13 13 13 13],2.38372997206506,2.2742257868693536
2020-05-19 20:00:00,[15.483679 15.644309 15.492013 15.454187 15.444446 15.611005],[15.274012 15.212649 15.252032 15.195704 15.241591 15.15759 ],[16 16 16 18 21 20],3.089222649002351,3.321112108469084
2020-05-19 20:15:00,[19.271074 19.287823 19.189983 19.203802 19.14208  19.384338],[19.42659  19.60399  19.580002 19.74666  19.8364   19.650661],[19 21 22 22 21 21],2.032329389271522,1.6451663640643353
2020-05-19 20:30:00,[21.117323 21.086887 20.972347 20.893002 20.856152 21.000824],[20.595673 20.677858 20.672922 20.81548  20.881771 20.454048],[21 21 21 21 21 21],0.09506179468924263,0.34648838340828436
2020-05-19 20:45:00,[19.11017  19.086636 19.12241  19.20259  19.227152 19.319725],[18.748154 18.858484 18.80983  18.894949 19.042496 18.61962 ],[19 19 19 19 17 17],1.3176367854033881,1.0743687624733531
2020-05-19 21:00:00,[15.450868 15.431331 15.539451 15.553868 15.546446 15.657301],[15.544983 15.526621 15.542357 15.595334 15.51186  15.266149],[15 15 15 16 16 16],0.4476833524646347,0.5490993721391192
2020-05-19 21:15:00,[17.136765 17.309076 17.031475 16.979134 16.912151 17.189411],[16.876026 16.716831 16.764462 16.660683 16.663736 16.617386],[18 18 18 19 19 19],1.5210652261945847,1.8727777152879024
2020-05-19 21:30:00,[21.036259 21.089697 20.924246 20.775757 20.82943  21.000753],[21.015812 21.196913 21.153229 21.246965 21.501245 21.227116],[21 21 21 21 21 21],0.12548488246121886,0.2665596179661535
2020-05-19 21:45:00,[21.337175 21.350395 21.311386 21.136477 21.249426 21.289114],[20.891058 21.050997 20.947765 21.104956 21.24639  20.69445 ],[21 21 21 20 19 19],1.4097850860354677,1.2352834970443918
