,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[9.239486 9.365022 9.39709  9.409125 9.470345 9.447598],[9.23146  9.321143 9.433097 9.362748 9.269362 9.560871],[9 9 9 9 9 9],0.39522706618868153,0.37925324757147083
2020-05-19 06:15:00,[9.239486 9.365022 9.39709  9.409125 9.470345 9.447598],[9.23146  9.321143 9.433097 9.362748 9.269362 9.560871],[9 9 9 9 9 9],0.39522706618868153,0.37925324757147083
2020-05-19 06:30:00,[8.303894 8.384245 8.426399 8.407898 8.451824 8.499517],[8.189814 8.25152  8.385671 8.274668 8.163297 8.468161],[8 8 8 8 8 8],0.4167044433932666,0.30803571519029305
2020-05-19 06:45:00,[8.246959 8.39159  8.451113 8.391509 8.512627 8.486652],[8.312036  8.401158  8.52802   8.439063  8.327662  8.6521435],[8 8 8 8 8 8],0.422439364819319,0.4587173076348411
2020-05-19 07:00:00,[9.232717 9.402746 9.406308 9.455998 9.541867 9.502825],[9.304712 9.441897 9.556713 9.505376 9.440294 9.743029],[9 9 9 9 9 9],0.4350929551306688,0.5163021938462931
2020-05-19 07:15:00,[9.259408 9.373356 9.397251 9.443662 9.48928  9.49411 ],[9.253117 9.344526 9.472026 9.398471 9.332211 9.637246],[9 9 9 9 9 9],0.41730698830383034,0.4244212377772709
2020-05-19 07:30:00,[9.239486 9.365022 9.39709  9.409125 9.470345 9.447598],[9.23146  9.321143 9.433097 9.362748 9.269362 9.560871],[9 9 9 9 9 9],0.39522706618868153,0.37925324757147083
2020-05-19 07:45:00,[9.239486 9.365022 9.39709  9.409125 9.470345 9.447598],[9.23146  9.321143 9.433097 9.362748 9.269362 9.560871],[9 9 9 8 8 8],1.0481223895458265,1.0205359372001923
2020-05-19 08:00:00,[8.238169 8.367886 8.434257 8.370047 8.476379 8.461813],[8.295897 8.349414 8.485657 8.383657 8.279927 8.602513],[8 8 8 9 9 9],0.4728121508421414,0.5003142072812
2020-05-19 08:15:00,[8.329645  8.431163  8.442009  8.455981  8.5040245 8.5566635],[8.19093   8.2999325 8.426875  8.329465  8.207884  8.506179 ],[8 8 8 8 8 8],0.4585798956529789,0.3455951658894053
2020-05-19 08:30:00,[6.515423  6.6626596 6.6975245 6.6562157 6.731747  6.838    ],[6.630221  6.724033  6.8664713 6.7268105 6.6678724 6.9009495],[6 6 6 6 6 6],0.6903665184004302,0.7591872253465745
2020-05-19 08:45:00,[6.287908  6.473652  6.6133733 6.450897  6.5985146 6.670434 ],[6.553439  6.573306  6.7726727 6.6191797 6.5239897 6.9292974],[6 6 6 6 6 6],0.5314247627632509,0.6774388332422249
2020-05-19 09:00:00,[6.369376  6.5406694 6.6791096 6.5499477 6.70396   6.7726593],[6.5808253 6.629943  6.856411  6.6839504 6.6255903 7.027987 ],[6 6 6 6 6 6],0.6171110830761887,0.7509476895988769
2020-05-19 09:15:00,[7.222015  7.3817286 7.5387325 7.3899975 7.576816  7.590793 ],[7.555557  7.614697  7.824923  7.7244916 7.657785  8.122001 ],[7 6 6 6 6 6],1.3708408138110513,1.6568666651570918
2020-05-19 09:30:00,[7.229241  7.399724  7.5432806 7.4051375 7.5938835 7.6010084],[7.5757046 7.6357913 7.8426275 7.7421865 7.6787076 8.119727 ],[7 7 7 6 6 5],1.4016422164666977,1.684817400852501
2020-05-19 09:45:00,[5.3823876 5.5455203 5.713384  5.5896354 5.6497836 5.860392 ],[5.6588235 5.608559  5.8543324 5.6901145 5.6156745 6.084507 ],[5 5 5 5 5 5],0.6406887993430743,0.7709026150433209
2020-05-19 10:00:00,[4.475817  4.6983094 4.857719  4.754577  4.7636323 5.0426173],[4.732283  4.683191  4.9434314 4.763227  4.683644  5.1507545],[4 4 4 4 4 4],0.7841440876650795,0.8433238934010171
2020-05-19 10:15:00,[4.8238215 5.09642   5.2156653 5.0653443 5.0890727 5.363621 ],[5.3146577 5.2551856 5.5430293 5.390221  5.332684  5.897321 ],[5 4 4 4 4 4],1.0717212205382147,1.3762284903424125
2020-05-19 10:30:00,[4.416988  4.6844926 4.8484807 4.7161403 4.750748  5.0123982],[4.969457  4.894427  5.2054305 5.030688  5.0420175 5.5640273],[4 4 4 4 4 4],0.7597980427022833,1.1392401258076472
2020-05-19 10:45:00,[4.413733  4.6857963 4.8479695 4.7132525 4.7507653 5.0091786],[4.9744687 4.903646  5.2127004 5.043098  5.0481954 5.568169 ],[4 4 5 5 5 5],0.3672036331123904,0.5969929036560603
2020-05-19 11:00:00,[5.3500237 5.57023   5.7425275 5.57235   5.6989017 5.848578 ],[5.7979646 5.8109775 6.0897017 5.9481826 5.9400783 6.427    ],[5 5 5 5 5 5],0.650020333532909,1.0247770540685173
2020-05-19 11:15:00,[5.3613315 5.560119  5.735685  5.5810027 5.685619  5.8586984],[5.804419  5.8036656 6.069085  5.926481  5.9167914 6.410581 ],[5 5 5 5 5 5],0.6494262089222471,1.0103236841330325
2020-05-19 11:30:00,[5.3572345 5.5609164 5.7348037 5.5773616 5.68413   5.85249  ],[5.759044 5.757214 6.021618 5.868693 5.835318 6.315743],[5 5 5 5 5 5],0.6468255534395511,0.9466420912143486
2020-05-19 11:45:00,[4.5026393 4.707994  4.8710847 4.774673  4.7833266 5.0705266],[4.769115  4.7266736 5.0063205 4.8104186 4.8027015 5.2741513],[4 4 4 4 4 4],0.8033716777997812,0.9180452818422231
2020-05-19 12:00:00,[4.4103465 4.684652  4.8450685 4.7101417 4.7455964 5.004297 ],[4.952211  4.883409  5.1812005 5.0054383 4.986112  5.496514 ],[4 4 4 4 4 4],0.7549945154131626,1.1034211013623085
2020-05-19 12:15:00,[4.414106  4.685716  4.848185  4.713569  4.7510056 5.009732 ],[4.975145  4.9023623 5.2138867 5.0405335 5.0515304 5.572476 ],[4 4 4 4 4 4],0.758711288497049,1.1474459292225434
2020-05-19 12:30:00,[5.1826377 5.4298425 5.609985  5.4138703 5.505714  5.705668 ],[5.825622  5.75684   6.0606055 5.924642  5.896828  6.481175 ],[5 5 5 5 6 6],0.426700779283496,0.7611920232107626
2020-05-19 12:45:00,[7.192794 7.366781 7.51005  7.353426 7.5577   7.564983],[7.5216784 7.6152163 7.853238  7.770412  7.7471185 8.233864 ],[7 7 7 7 7 7],0.4447834333838323,0.8218673123404396
2020-05-19 13:00:00,[9.205518 9.388935 9.421426 9.476804 9.613356 9.538111],[ 9.469675  9.62027   9.774718  9.762937  9.764118 10.167129],[ 9  9  9 10 10 10],0.40981248188325275,0.4735132737722303
2020-05-19 13:15:00,[12.937042 13.122749 13.007986 13.308374 13.171064 13.258326],[12.423363 12.502258 12.647567 12.643377 12.623553 13.069506],[13 13 13 13 13 13],0.18716514687018077,0.40377168180596446
2020-05-19 13:30:00,[11.7683935 11.638811  11.841989  11.835781  11.8460245 11.912838 ],[11.683807 11.742442 11.841888 11.850483 11.795844 11.960172],[11 11 11 11 11 11],0.8118922008709425,0.8171299047750991
2020-05-19 13:45:00,[7.9073153 7.991692  8.075195  8.011888  8.040571  7.8711486],[8.267345 8.270411 8.326123 8.258124 8.171748 8.255528],[7 7 6 6 6 7],1.5855404945270801,1.826787893077475
2020-05-19 14:00:00,[7.1249914 7.4026904 7.476127  7.257765  7.4738774 7.3628216],[7.42584   7.434302  7.557254  7.4416943 7.284416  7.591818 ],[7 7 7 8 8 8],0.5225249354054345,0.5277101002771697
2020-05-19 14:15:00,[ 9.799273   9.999723   9.927379  10.0240755 10.06519   10.073654 ],[ 9.61897   9.751474  9.894489  9.823337  9.73593  10.089705],[10 10 10 10 10 10],0.09645361180586282,0.2334777562896986
2020-05-19 14:30:00,[6.7454376 6.8733034 6.852079  6.9140153 6.932371  7.091865 ],[7.127716  7.272946  7.3801155 7.274772  7.2710567 7.33715  ],[6 6 6 6 6 6],0.9074950679455027,1.2796778910235995
2020-05-19 14:45:00,[6.215609  6.4593067 6.5765333 6.375227  6.5403523 6.561864 ],[6.631758  6.6176524 6.7889915 6.6583004 6.558064  6.9312196],[6 6 6 6 6 6],0.4722830328959527,0.7088823580988469
2020-05-19 15:00:00,[6.3151064 6.4844966 6.6272006 6.483757  6.6293893 6.7121296],[6.4209003 6.427637  6.6686935 6.4605484 6.3743625 6.795772 ],[6 6 6 6 6 6],0.5574779320379962,0.546608776527323
2020-05-19 15:15:00,[5.8624854 6.015624  6.204703  6.0751333 6.2343903 6.30751  ],[6.2138624 6.261362  6.4850883 6.3368764 6.298949  6.687712 ],[5 5 5 5 5 5],1.12663920294362,1.3900157366162649
2020-05-19 15:30:00,[5.3707633 5.5850244 5.7503896 5.5927615 5.706652  5.862245 ],[5.7824683 5.7807183 6.028682  5.8722577 5.8228517 6.270249 ],[5 5 5 5 5 5],0.6629471471862122,0.94263951353018
2020-05-19 15:45:00,[6.034556  6.198902  6.3719816 6.183846  6.280556  6.460266 ],[6.349914  6.3109813 6.5795856 6.4328976 6.3411646 6.920616 ],[6 5 5 5 5 5],1.1898590006554577,1.4069403307234958
2020-05-19 16:00:00,[5.5450788 5.7807784 5.95075   5.787228  5.9670196 6.040199 ],[6.049653  6.100667  6.3486047 6.2056084 6.1944075 6.5892296],[5 6 6 6 6 5],0.4959784382531951,0.7999114880106305
2020-05-19 16:15:00,[6.277793  6.4723377 6.631116  6.4676433 6.6377053 6.711074 ],[6.746069  6.790662  7.0200815 6.9290047 6.879902  7.34118  ],[6 8 8 8 8 8],1.3006446540722536,0.9844670929125987
2020-05-19 16:30:00,[8.416731 8.586736 8.618421 8.671941 8.80057  8.751675],[8.636656 8.795139 8.954173 8.887708 8.866709 9.200686],[8 9 9 9 9 9],0.3413491982538176,0.2944061230064393
2020-05-19 16:45:00,[10.222456 10.350859 10.368713 10.48784  10.519432 10.494482],[10.223156 10.335326 10.46365  10.420875 10.402616 10.769084],[10 10 10 10 10 10],0.4204853882587203,0.46689367170136575
