,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[17.97844  18.200064 18.234125 18.178078 18.225618 18.560135],[17.836437 17.8964   17.845766 17.866737 17.877504 17.865175],[18 18 18 18 18 18],0.28626075901927883,0.13675743845775243
2020-05-19 06:15:00,[17.97844  18.200064 18.234125 18.178078 18.225618 18.560135],[17.836437 17.8964   17.845766 17.866737 17.877504 17.865175],[18 18 18 18 18 18],0.28626075901927883,0.13675743845775243
2020-05-19 06:30:00,[18.915548 19.17336  19.229893 19.121078 19.118591 19.545544],[18.786268 18.833464 18.763042 18.774446 18.78171  18.747349],[19 19 19 19 20 20],0.4258537632839431,0.7341440907584471
2020-05-19 06:45:00,[19.916441 20.150526 20.205261 20.09689  20.01739  20.459297],[19.868597 19.912304 19.890408 19.916637 19.975632 19.935953],[20 20 20 20 20 20],0.22076240539507058,0.09001201555147392
2020-05-19 07:00:00,[20.758055 20.91719  20.855482 20.815973 20.698174 20.875315],[20.633121 20.663538 20.561487 20.487253 20.520308 20.420622],[21 21 21 21 21 21],0.1944187130753384,0.45985381237879797
2020-05-19 07:15:00,[21.608097 21.681683 21.639204 21.50126  21.377258 21.421265],[21.429262 21.455252 21.29216  21.165916 21.148258 20.981895],[22 22 22 22 22 22],0.47549452777824125,0.7725742849600203
2020-05-19 07:30:00,[20.908054 21.01575  21.051325 21.076792 20.991293 20.770172],[20.860651 20.912731 20.69337  20.587135 20.535122 20.26662 ],[21 21 21 21 21 21],0.10811257607983803,0.41742656311134935
2020-05-19 07:45:00,[20.797134 20.888391 20.799444 20.87763  20.779049 20.665184],[20.521515 20.46794  20.293095 20.115322 20.070013 19.846352],[21 21 21 21 21 21],0.21202555632016667,0.8154944281561627
2020-05-19 08:00:00,[19.935991 20.069164 20.012402 20.141745 20.080023 20.038824],[19.724304 19.711096 19.560308 19.433279 19.46735  19.248163],[20 20 20 20 19 19],0.6157286866589561,0.3987430505248638
2020-05-19 08:15:00,[19.839064 20.000948 19.947432 20.045542 20.025993 19.926939],[19.653463 19.694891 19.486206 19.382864 19.368164 19.19168 ],[20 20 20 20 20 20],0.07826500288996054,0.5643014303343354
2020-05-19 08:30:00,[20.774994 20.935446 20.91267  20.870548 20.768124 20.891321],[20.640753 20.668272 20.569065 20.510225 20.532022 20.427078],[21 23 24 24 24 24],2.700215876981397,3.0085570657756917
2020-05-19 08:45:00,[24.004017 23.903683 23.595245 22.86497  22.843924 22.947777],[23.54015  23.535988 23.190315 22.883486 22.487902 22.462828],[26 26 26 26 26 26],2.6853504552836784,3.0159473685288645
2020-05-19 09:00:00,[24.7691   24.485903 23.982439 23.111618 23.137522 23.285955],[24.011429 23.792706 23.419985 22.87768  22.279041 22.375456],[28 28 28 28 28 28],4.256183306858492,4.919173289168361
2020-05-19 09:15:00,[24.829641 24.609179 24.049011 23.124659 23.206692 23.332005],[23.8377   23.569279 23.266289 22.656239 21.870026 22.13082 ],[28 27 27 27 27 27],3.350054358887059,4.319124358181396
2020-05-19 09:30:00,[24.080824 23.910332 23.57438  22.895838 22.895357 22.825771],[23.072279 22.82164  22.606771 22.078947 21.451876 21.598988],[26 26 26 26 26 26],2.6858870845669127,3.777488664198814
2020-05-19 09:45:00,[24.07779  23.905327 23.57025  22.88994  22.888384 22.811607],[23.058443 22.728346 22.56835  21.953535 21.36429  21.517553],[26 26 26 26 26 26],2.6927900946113255,3.853325668699012
