,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[6.169125  6.2146564 6.625642  6.5357885 6.5258408 6.672232 ],[6.387022  6.6137457 6.7271686 6.6049614 6.78557   6.9183197],[6 6 6 6 6 7],0.4353385570219283,0.5838113767418751
2020-05-19 06:15:00,[6.255969  6.2904196 6.752666  6.6402025 6.579886  6.7355084],[6.476937  6.6896234 6.82442   6.6873918 6.831097  6.9975414],[6 6 6 6 6 6],0.5778508243364016,0.7682269801027699
2020-05-19 06:30:00,[7.2566833 7.2756934 7.6643023 7.523603  7.615402  7.6711297],[7.4592934 7.661217  7.765689  7.6332736 7.8012967 7.9353404],[7 8 7 7 7 7],0.5965315045420134,0.6867771598811309
2020-05-19 06:45:00,[9.325712  9.310421  9.4879465 9.487314  9.490587  9.635831 ],[9.303547 9.476603 9.582831 9.40148  9.546661 9.717121],[9 9 9 9 8 8],0.9640029002336379,1.0133143207768966
2020-05-19 07:00:00,[8.857267 8.92338  9.089173 9.187826 9.022959 9.287937],[8.929231 9.109833 9.226932 9.0804   9.20015  9.353195],[ 9  9  9 10 10 10],0.5993697451874925,0.5733454451783424
2020-05-19 07:15:00,[10.157001 10.170244 10.290008 10.407603 10.392565 10.511701],[10.319921 10.453283 10.515883 10.411885 10.526443 10.578705],[10 11 11 11 11 11],0.6021601077243187,0.48014622271685214
2020-05-19 07:30:00,[11.076945  11.0919075 11.178597  11.266682  11.232568  11.344017 ],[11.248175 11.331131 11.385617 11.28164  11.35486  11.38563 ],[11 11 11 11 11 11],0.21977989877123458,0.33513585469059587
2020-05-19 07:45:00,[11.258315 11.244148 11.376768 11.430703 11.526007 11.48226 ],[11.557144 11.61976  11.616714 11.588336 11.665936 11.611813],[11 12 12 12 12 12],0.5542682917560036,0.4150614609975255
2020-05-19 08:00:00,[12.909168 12.938406 12.890907 12.921132 12.918007 12.972052],[13.100319 13.073201 13.077562 12.999584 13.000787 12.962692],[13 12 12 12 12 12],0.8483982304980575,0.9354574971846276
2020-05-19 08:15:00,[11.958327 11.998225 12.028845 12.035712 12.029973 12.066408],[12.1652975 12.190078  12.213922  12.148842  12.1668625 12.158585 ],[12 12 12 12 13 13],0.5502110510242387,0.5055470889220326
2020-05-19 08:30:00,[11.321886 11.328313 11.469915 11.435456 11.482273 11.479764],[11.589471 11.634611 11.668088 11.628896 11.657759 11.620815],[11 11 11 11 11 11],0.42516730984992585,0.6337871244902169
2020-05-19 08:45:00,[10.547511  10.736628  10.700414  10.7608795 10.707157  10.839837 ],[10.756503  10.848941  10.896207  10.826769  10.890911  10.9672165],[11 11 11 11 11 11],0.29789564642157124,0.15048077963522005
2020-05-19 09:00:00,[11.974711 12.02884  12.000749 12.079329 12.079945 12.130807],[12.19652  12.22556  12.236925 12.157556 12.203318 12.213375],[12 12 12 12 14 13],0.8611885336162176,0.8182604483264916
2020-05-19 09:15:00,[12.939679 12.945617 12.944219 12.941731 12.937903 12.972916],[13.097566 13.07007  13.081707 13.002747 12.992765 12.940948],[13 12 12 11 11 11],1.483664675811821,1.5315593746979115
2020-05-19 09:30:00,[9.235009 9.274748 9.595954 9.624105 9.50494  9.556214],[9.409833 9.572598 9.66305  9.603932 9.637134 9.732802],[ 9  9  9 10 10 10],0.422138129275024,0.46465096084445423
2020-05-19 09:45:00,[9.132172 9.204777 9.387217 9.49311  9.431656 9.51948 ],[9.352148 9.527052 9.58588  9.524016 9.616003 9.715258],[9 9 9 9 8 7],1.214489844960459,1.3542359928090835
2020-05-19 10:00:00,[14.229877 14.098811 14.0948   14.265321 14.370304 14.154656],[14.369576 14.367934 14.268932 14.212729 14.26248  14.181719],[14 14 14 14 14 14],0.22473435691659296,0.28619869094153433
2020-05-19 10:15:00,[14.9562025 14.914175  14.873569  14.822259  14.80352   14.939691 ],[14.842429  14.696772  14.689093  14.5779505 14.499745  14.3813095],[15 15 17 17 17 17],1.7484731134513511,2.0179282221452266
2020-05-19 10:30:00,[23.129179 22.794699 22.137121 22.219957 21.749817 21.838346],[22.929539 22.635891 22.42882  22.434706 21.902855 21.559542],[24 24 24 25 25 25],2.3794179308798373,2.3623817112924694
2020-05-19 10:45:00,[22.439863 22.389467 21.824701 21.72478  21.70611  21.7228  ],[22.452976 22.268415 22.01935  22.224962 22.051455 21.869   ],[23 22 24 23 25 25],2.1761321334074637,1.9745051773446254
2020-05-19 11:00:00,[23.532177 23.429062 22.765356 22.453716 22.354736 22.212645],[23.280571 23.069618 22.892557 23.132812 22.726526 22.403973],[24 24 25 25 25 25],2.1130070663065186,1.8805554977084513
2020-05-19 11:15:00,[24.161137 24.024912 23.26847  22.940752 22.744383 22.709873],[23.789963 23.46647  23.324942 23.286102 22.939518 22.760117],[25 24 25 25 25 25],1.7452553543586786,1.6710661960222484
2020-05-19 11:30:00,[23.563814 23.39511  22.80824  22.558453 22.405718 22.341133],[23.289625 22.98188  22.895687 22.872936 22.571877 22.433886],[24 24 25 25 25 25],2.0461747088881084,1.9568026716226274
2020-05-19 11:45:00,[24.165588 24.024782 23.274223 22.946205 22.75024  22.709463],[23.756489 23.435806 23.316576 23.280798 22.927141 22.769798],[25 25 25 25 25 24],1.6109301160410796,1.6120759932712352
2020-05-19 12:00:00,[23.20073  23.07655  22.477386 22.362354 22.204857 22.338608],[22.853447 22.526049 22.51214  22.457777 22.225943 22.15729 ],[24 24 24 24 24 25],1.6731894254466,1.793858842163637
2020-05-19 12:15:00,[23.535694 23.430923 22.772465 22.459692 22.356592 22.217518],[23.224382 22.954525 22.791283 22.832792 22.519157 22.301886],[24 25 25 24 24 24],1.627373907802611,1.6382329967396112
2020-05-19 12:30:00,[24.162605 24.025019 23.269882 22.941364 22.747152 22.706263],[23.786077 23.471062 23.333216 23.310253 22.956259 22.769806],[25 25 25 25 25 25],1.7897700499545455,1.7604600879144885
2020-05-19 12:45:00,[20.783125 20.80746  20.49018  20.580404 20.662834 20.81414 ],[20.712082 20.483166 20.505842 20.585955 20.543932 20.465933],[21 21 21 21 21 21],0.33374359499959566,0.45805125630541543
2020-05-19 13:00:00,[21.351072 21.051968 20.994371 21.097645 21.182163 20.994663],[21.458818 21.291157 21.304024 21.461535 21.315063 21.193666],[21 21 21 22 22 20],0.65808318942533,0.6546805590005249
2020-05-19 13:15:00,[16.921743 16.98585  16.929428 17.05773  17.36465  17.439205],[17.173166 17.165758 17.337906 17.456142 17.602499 17.668598],[16 16 15 14 11 10],4.296208913109353,4.519336725740734
2020-05-19 13:30:00,[ 9.991125  9.883261 10.18665  10.263382  9.899198 10.432344],[10.22645   10.508049  10.788828  10.71557   10.9172945 11.414568 ],[10  8  8  8  8  8],1.9567974664353898,2.6351266513653697
2020-05-19 13:45:00,[7.99266  8.091058 8.326691 8.390933 8.413545 8.486885],[8.267484  8.480337  8.516522  8.5051155 8.6334    8.788735 ],[8 8 6 6 6 7],1.7876623789474126,1.959809927408065
2020-05-19 14:00:00,[13.2350855 13.254482  13.092484  13.20225   13.377566  13.282146 ],[13.234335 13.232483 13.199918 13.078407 13.186855 13.216796],[13 13 13 13 12 12],0.786455466472475,0.7123077346149838
2020-05-19 14:15:00,[15.254112 15.401404 14.931806 15.003363 14.663541 15.180408],[14.880669  14.7375765 14.826266  14.530691  14.467704  14.585512 ],[16 15 17 18 19 17],2.4525677785773587,2.72196164416288
2020-05-19 14:30:00,[16.890343 16.83922  16.702187 16.68448  16.71849  16.724518],[16.73573  16.524508 16.49402  16.503647 16.278894 16.045063],[17 16 16 16 15 13],1.7560911965569102,1.399442942271759
2020-05-19 14:45:00,[14.76418  14.706909 14.724103 14.57756  14.558178 14.69641 ],[14.856611 14.803774 14.829197 14.812455 14.770171 14.6775  ],[15 14 14 14 12 13],1.3438324948256661,1.443497922588462
2020-05-19 15:00:00,[16.027102 15.84789  15.902208 15.851042 15.749931 15.803409],[16.024698  15.932563  15.8775625 15.8288355 15.70568   15.623106 ],[16 15 15 13 11 11],3.035804479905328,2.976553991939654
2020-05-19 15:15:00,[13.399941  13.506924  13.345979  13.3311405 13.235503  13.389889 ],[13.435595 13.417183 13.463208 13.350368 13.32366  13.416216],[14 14 14 15 15 15],1.2597577463862855,1.2238021454231007
2020-05-19 15:30:00,[18.300776 18.346548 17.844196 17.91793  17.66738  18.054186],[17.926868 17.640133 17.653645 17.471554 17.212353 17.182129],[19 18 19 17 17 17],0.8509007240102715,0.7521542682328347
2020-05-19 15:45:00,[20.800148 20.557451 20.236036 20.2728   20.055302 20.12658 ],[20.654924 20.422834 20.322815 20.377832 20.044514 19.801409],[21 22 24 24 24 25],3.4032142008365502,3.4621654869133707
2020-05-19 16:00:00,[22.404129 22.450888 21.788158 21.583017 21.630749 21.534046],[22.33849  22.16794  21.835768 22.074087 21.882702 21.55724 ],[23 21 21 21 21 19],1.306424776881488,1.3523120823850383
2020-05-19 16:15:00,[15.90298  16.03606  15.937948 16.322298 16.914045 16.858238],[16.514006 16.631987 16.886465 17.265774 17.405775 17.482008],[15 15 15 15 14 13],2.156180071561863,2.748811079030756
2020-05-19 16:30:00,[12.227778 12.047181 12.470875 12.405578 12.630943 12.684282],[12.749464 12.992735 13.014966 13.080094 13.508713 13.776703],[12 11 12 11 11 11],1.2139896946963251,1.995551546882769
2020-05-19 16:45:00,[12.722476 12.774547 12.712692 12.74574  12.66864  12.797951],[12.846621 12.875963 12.901843 12.803725 12.802775 12.908171],[13 13 14 13 13 13],0.5773908913461366,0.47094107358388276
