,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[6.9949765 6.972008  6.9986634 6.954219  6.994916  6.970701 ],[6.987032  6.9706283 6.989214  6.9703445 6.990337  6.990688 ],[7 7 7 7 7 7],0.025135431567749358,0.01917788045802639
2020-05-19 06:15:00,[8.251817 8.229641 8.33759  8.263215 8.290966 8.34799 ],[8.017996 8.001175 8.035559 8.010234 8.011778 8.065283],[8 8 8 8 8 8],0.2901592291936224,0.03187200752652445
2020-05-19 06:30:00,[7.987003  7.9744096 8.127192  8.027791  8.077184  8.077278 ],[7.8664284 7.8666224 7.910553  7.877056  7.859324  7.880527 ],[8 8 8 8 8 8],0.07035986413947054,0.12437205827325198
2020-05-19 06:45:00,[8.007299  8.009459  8.087705  8.037884  8.0789795 8.084741 ],[7.9280686 7.938735  7.966172  7.9660463 7.9565945 7.9481344],[8 8 8 8 8 8],0.06149358763077862,0.051314014982775054
2020-05-19 07:00:00,[8.008336 8.009784 8.087555 8.040963 8.079109 8.087584],[7.9225826 7.928538  7.9534063 7.923209  7.9228454 7.921901 ],[8 8 8 8 8 8],0.06250093374940734,0.07213453151923617
2020-05-19 07:15:00,[8.008336 8.009784 8.087555 8.040963 8.079109 8.087584],[7.9225826 7.928538  7.9534063 7.923209  7.9228454 7.921901 ],[8 8 8 8 8 8],0.06250093374940734,0.07213453151923617
2020-05-19 07:30:00,[8.008336 8.009784 8.087555 8.040963 8.079109 8.087584],[7.9225826 7.928538  7.9534063 7.923209  7.9228454 7.921901 ],[8 8 8 8 8 8],0.06250093374940734,0.07213453151923617
2020-05-19 07:45:00,[8.008336 8.009784 8.087555 8.040963 8.079109 8.087584],[7.9225826 7.928538  7.9534063 7.923209  7.9228454 7.921901 ],[8 8 8 8 8 8],0.06250093374940734,0.07213453151923617
2020-05-19 08:00:00,[8.008336 8.009784 8.087555 8.040963 8.079109 8.087584],[7.9225826 7.928538  7.9534063 7.923209  7.9228454 7.921901 ],[8 8 8 8 8 8],0.06250093374940734,0.07213453151923617
2020-05-19 08:15:00,[8.966431  9.001156  9.157011  9.055569  9.130428  9.1744175],[8.865359  8.8913355 8.912913  8.86846   8.8564205 8.841633 ],[9 9 9 9 9 9],0.11276937257773183,0.12943354574283872
2020-05-19 08:30:00,[9.003305 9.04936  9.123151 9.05892  9.11779  9.130729],[8.798051  8.821971  8.862226  8.819178  8.794407  8.8169365],[9 9 9 9 9 9],0.09313930336496182,0.18254547453284625
2020-05-19 08:45:00,[7.8863616 8.027006  7.872902  7.950412  7.98256   7.980159 ],[7.743961  7.7628384 7.8032475 7.7384143 7.736049  7.7435393],[8 8 8 8 9 9],0.5926657046588332,0.7533486829587378
2020-05-19 09:00:00,[9.041809 9.120706 9.105475 9.104944 9.091148 9.173412],[8.743862 8.748967 8.787633 8.72939  8.725879 8.782357],[9 9 9 9 9 9],0.11316364203246893,0.2481479396807912
2020-05-19 09:15:00,[8.999376  9.03114   9.1422615 9.065154  9.116877  9.1300335],[8.805237 8.828463 8.867455 8.802288 8.782577 8.801363],[ 9 10 10 10 10 10],0.8251353768748905,1.0837016986979648
2020-05-19 09:30:00,[9.069105  9.0743    9.1258135 9.099592  9.17543   9.123777 ],[8.997447 9.061631 9.074422 9.056183 9.017645 8.954833],[ 9  9  9  9 10 10],0.49728008226601883,0.5873521976610081
2020-05-19 09:45:00,[10.973645  11.0424385 10.940468  10.96746   10.999567  10.969571 ],[10.715527  10.773698  10.7852335 10.701699  10.673562  10.647372 ],[11 11 10 11 12 12],0.7012707555707453,0.8589482176923696
2020-05-19 10:00:00,[11.963049 11.992943 11.736948 11.858091 11.81831  11.704087],[11.628424 11.673216 11.6891   11.559351 11.532979 11.536637],[12 12 12 12 12 12],0.18767226859735553,0.4017670610840119
2020-05-19 10:15:00,[13.0412655 13.053018  12.693323  12.91289   12.803451  12.693713 ],[12.641422  12.682228  12.649804  12.53571   12.517655  12.4477415],[13 13 13 13 13 13],0.1994140448557084,0.4292250394486494
2020-05-19 10:30:00,[12.936721 12.910829 12.544869 12.769868 12.634457 12.468682],[12.57808  12.597842 12.580094 12.436609 12.409263 12.333221],[13 13 13 12 12 12],0.48887532863160443,0.40522176763142037
2020-05-19 10:45:00,[10.9830475 11.107412  10.723357  10.931007  10.910509  10.822873 ],[10.664338  10.688038  10.673866  10.548232  10.536859  10.4596615],[11 11 11 11 11 11],0.14860381902969907,0.4137052981840004
2020-05-19 11:00:00,[11.899994  12.059506  11.661813  11.8442135 11.79811   11.778621 ],[11.445479 11.461339 11.464417 11.308863 11.275481 11.265696],[12 12 12 12 12 12],0.20081111398785245,0.6359112459041331
2020-05-19 11:15:00,[11.965213  12.002948  11.684     11.85082   11.7917185 11.672893 ],[11.604237 11.644378 11.64551  11.518758 11.489926 11.443883],[12 12 12 12 12 12],0.21358452029774164,0.4490350019181293
2020-05-19 11:30:00,[11.965322 12.017218 11.651666 11.84872  11.787399 11.67199 ],[11.636387 11.680131 11.663934 11.555054 11.531857 11.451717],[12 12 12 12 12 12],0.22305117439884434,0.4213511144640792
2020-05-19 11:45:00,[12.078271 12.16106  11.778266 11.990259 11.91557  11.816843],[11.717918 11.755064 11.748836 11.620725 11.59519  11.545721],[12 12 12 12 12 12],0.14259645492225262,0.3456244281277929
2020-05-19 12:00:00,[11.966149 12.016187 11.657954 11.851889 11.790424 11.675151],[11.6025505 11.63469   11.625201  11.488427  11.46383   11.395125 ],[12 12 12 12 12 12],0.21976846784324428,0.47380547130796147
