,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[17.904484 17.745394 17.853172 17.852793 17.799335 17.411995],[17.790613 17.79415  17.816954 17.852955 17.811892 17.742283],[18 18 18 18 18 18],0.28959518984035737,0.2013075817174051
2020-05-19 06:15:00,[18.689583 18.54461  18.544905 18.582253 18.475288 18.132933],[18.595943 18.54796  18.60063  18.603128 18.577124 18.496483],[19 19 19 19 19 19],0.534242837604589,0.4314624605978779
2020-05-19 06:30:00,[19.685759 19.68065  19.671265 19.650959 19.6638   19.287376],[19.615822 19.597633 19.662569 19.718815 19.616522 19.537848],[20 20 20 20 20 20],0.4186270182266732,0.3792661614452682
2020-05-19 06:45:00,[19.84633  19.936817 20.008364 19.85136  20.023603 19.571169],[19.70951  19.754103 19.778774 19.91294  19.739098 19.646547],[20 20 20 20 20 20],0.1975783737281622,0.2563749690101593
2020-05-19 07:00:00,[19.039953 18.870884 19.007954 18.865322 19.117502 18.657059],[18.818445 18.792154 18.792728 18.86401  18.73672  18.637241],[19 19 19 19 19 19],0.16727427839994738,0.23753155667736642
2020-05-19 07:15:00,[18.926254 18.73033  18.768448 18.805252 18.769773 18.414661],[18.73869  18.76181  18.78484  18.860426 18.788027 18.6919  ],[19 19 19 19 19 19],0.3069552792766735,0.23475183262278004
2020-05-19 07:30:00,[19.008654 19.04948  19.106804 19.085361 19.163475 18.71687 ],[18.829084 18.931684 18.946377 19.090546 18.958849 18.88062 ],[19 19 19 19 19 19],0.14611861825258995,0.10074583122086386
2020-05-19 07:45:00,[18.961658 18.751783 18.833334 18.814291 18.856422 18.481306],[18.660769 18.635542 18.657576 18.697723 18.637638 18.497128],[19 19 19 19 19 19],0.26299710791491343,0.37432610215706785
2020-05-19 08:00:00,[18.271736 18.140537 18.310738 18.30639  18.367361 17.911453],[18.158195 18.24215  18.238317 18.345196 18.258532 18.151495],[18 18 18 18 18 18],0.26671429726827245,0.24131817568779365
2020-05-19 08:15:00,[20.427036 20.337963 20.20968  20.3196   20.036083 19.775301],[20.181395 20.131712 20.23297  20.259172 20.271688 20.007616],[21 21 21 21 21 21],0.8449017351337064,0.8242637288333581
2020-05-19 08:30:00,[21.141891 21.559114 21.74764  21.368086 21.480112 20.976269],[21.22203  21.295824 21.367008 21.495565 21.160088 21.15549 ],[22 22 22 22 22 23],0.9797535904687388,0.9885932536236147
2020-05-19 08:45:00,[23.117407 23.318253 23.257845 22.921875 22.872038 22.675344],[23.180681 22.993929 23.187689 23.227297 22.887411 22.847744],[26 26 26 27 27 27],3.544816574020925,3.4948062031978813
2020-05-19 09:00:00,[23.414228 23.930582 24.256063 23.878393 23.932465 22.837423],[24.457428 24.334784 24.57867  24.763632 24.077024 24.143023],[27 27 27 27 27 28],3.5499923129050908,2.8240718687004835
2020-05-19 09:15:00,[23.54824  24.136976 24.434437 24.066006 24.168251 22.970673],[24.829119 24.687832 24.93164  25.194672 24.406937 24.537846],[28 28 28 28 28 28],4.141398715804932,3.245670436459491
2020-05-19 09:30:00,[23.93979  24.491447 24.676973 24.357626 24.455708 23.254213],[25.427418 25.175627 25.476551 25.668362 24.851934 25.037327],[29 29 29 30 30 30],5.365049313275816,4.275855898690425
2020-05-19 09:45:00,[23.438572 24.090275 24.43991  24.062384 24.199162 22.882578],[24.97692  24.83856  25.082273 25.34054  24.466713 24.718176],[28 28 28 27 27 27],3.701221922169326,2.6465361066555837
2020-05-19 10:00:00,[23.135258 23.772484 24.16094  23.745054 23.856617 22.679588],[24.482265 24.419638 24.577196 24.839014 24.006237 24.309471],[27 27 27 27 26 26],3.152439548962316,2.2498175625953634
2020-05-19 10:15:00,[22.783955 23.423592 23.848066 23.390665 23.49163  22.434404],[23.923548 23.922295 24.034922 24.272873 23.515974 23.795938],[26 26 26 26 26 26],2.811454691265909,2.101637717623914
2020-05-19 10:30:00,[21.52027  22.30242  22.913647 22.32444  22.49046  21.455475],[22.463581 22.68113  22.67167  22.995245 22.266935 22.547642],[23 23 23 23 23 23],0.9819409949316474,0.45447002857502744
2020-05-19 10:45:00,[21.27616  21.808294 22.152462 21.584818 21.767378 21.203035],[21.607136 21.709322 21.659597 21.887606 21.435556 21.464022],[22 22 22 22 22 22],0.49084671998188917,0.40274304340939476
2020-05-19 11:00:00,[21.374744 21.751938 22.03696  21.541447 21.667694 21.203157],[21.476118 21.587803 21.593813 21.786488 21.422731 21.355206],[22 22 22 22 22 22],0.48468235346694477,0.4837239459718958
2020-05-19 11:15:00,[19.361166 19.723246 19.986755 19.485548 20.07095  19.366379],[19.340858 19.430382 19.358559 19.522438 19.219288 19.206572],[19 19 18 18 18 18],1.469886501807084,1.111109811917371
2020-05-19 11:30:00,[17.78631  17.168625 17.430517 17.279778 17.196419 16.818634],[17.215626 17.110958 17.092735 16.919724 16.870043 16.776789],[18 18 18 19 19 19],1.4160736038308706,1.6348141623615173
2020-05-19 11:45:00,[19.18492  19.298489 19.347404 19.41554  19.31287  18.84529 ],[19.365759 19.493607 19.542814 19.665878 19.54116  19.487062],[19 19 19 19 19 18],0.4525954965712685,0.7767107734206194
2020-05-19 12:00:00,[17.99049  17.58589  17.84484  17.712069 17.794773 17.396328],[17.586565 17.478775 17.488443 17.416113 17.368914 17.223167],[18 16 16 16 16 15],1.7230469729222282,1.4941520136422077
