,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-19 06:00:00,[4.8046002 4.7790523 4.7464595 4.786472  4.820651  4.6248856],[4.899448  4.885257  4.9052896 4.861419  4.873114  4.844815 ],[5 5 5 5 5 5],0.2482448141058595,0.12358121593640552
2020-05-19 06:15:00,[4.8046002 4.7790523 4.7464595 4.786472  4.820651  4.6248856],[4.899448  4.885257  4.9052896 4.861419  4.873114  4.844815 ],[5 5 5 5 5 5],0.2482448141058595,0.12358121593640552
2020-05-19 06:30:00,[4.8046002 4.7790523 4.7464595 4.786472  4.820651  4.6248856],[4.899448  4.885257  4.9052896 4.861419  4.873114  4.844815 ],[5 5 5 5 5 5],0.2482448141058595,0.12358121593640552
2020-05-19 06:45:00,[3.8908935 3.9102263 3.876697  3.9057763 3.9395387 3.7790802],[4.034143  4.036649  4.0768495 4.0156517 4.0643497 4.0650544],[4 4 4 4 4 4],0.12682430036328535,0.05328020031402384
2020-05-19 07:00:00,[3.8474326 3.8497982 3.8169162 3.83646   3.9383023 3.75975  ],[4.013825  4.0473237 4.0537934 4.0396266 4.077724  4.056574 ],[4 4 4 4 4 4],0.16714717776123356,0.051859235624585
2020-05-19 07:15:00,[3.8682988 3.8197355 3.8344615 3.8599942 3.9410253 3.791471 ],[3.973566  3.9788816 4.0153656 3.9704232 4.0057645 3.9932432],[4 4 4 3 3 3],0.623001922007062,0.7001424091060489
2020-05-19 07:30:00,[2.9066448 2.9337008 2.9176195 2.955316  3.0778632 2.9416502],[3.0554574 3.0910912 3.1224172 3.0861504 3.1675344 3.1390636],[3 3 3 3 3 3],0.07229726215855499,0.1163238482484777
2020-05-19 07:45:00,[1.9667709 2.0543096 2.032612  2.1410947 2.212691  2.1690133],[2.1538873 2.2201288 2.2949548 2.247588  2.3642027 2.4197352],[2 2 2 2 2 2],0.1283406526712312,0.29700093564433716
2020-05-19 08:00:00,[1.9891999 2.047428  2.0353296 2.1575768 2.2766528 2.1997676],[2.1669772 2.2525227 2.295834  2.2774732 2.3887174 2.3895621],[2 2 2 2 2 2],0.15539655904448252,0.30523710696689854
2020-05-19 08:15:00,[2.0019495 2.0386364 2.044819  2.1813216 2.2820437 2.2209177],[2.1687982 2.2306967 2.3053167 2.2663913 2.3730025 2.3884573],[2 2 2 2 2 2],0.16569858992021486,0.2988662865776489
2020-05-19 08:30:00,[2.0019495 2.0386364 2.044819  2.1813216 2.2820437 2.2209177],[2.1687982 2.2306967 2.3053167 2.2663913 2.3730025 2.3884573],[2 2 2 2 2 2],0.16569858992021486,0.2988662865776489
2020-05-19 08:45:00,[2.8963182 2.8919883 2.860625  2.9697883 3.105538  3.016372 ],[2.9991262 3.041559  3.0919063 3.0750601 3.1379037 3.1109164],[3 3 3 3 3 3],0.09500953012667936,0.08862709835549269
2020-05-19 09:00:00,[1.9317472 2.0031006 1.9901989 2.1205773 2.1631289 2.1600215],[2.036846  2.0548317 2.1802437 2.091989  2.2141342 2.2416604],[2 2 2 2 2 2],0.10917946406535058,0.15788556960003072
2020-05-19 09:15:00,[1.9886911 2.0475724 2.0353734 2.1562827 2.275697  2.197821 ],[2.1603582 2.2437778 2.2877238 2.2665668 2.380277  2.3779268],[2 2 2 2 2 2],0.1544929961128885,0.29620498810111057
2020-05-19 09:30:00,[0.9597533 1.1365426 1.0874913 1.2495024 1.3300331 1.327636 ],[1.1690476 1.2432725 1.3536537 1.2905982 1.4622886 1.4862573],[1 1 1 1 1 1],0.22599300286242757,0.35294800530883746
