predicted_time,station_name,model_A
2020-06-18 15:10:00,8015 - RoquÃ©pine - Malesherbes,30
2020-06-18 15:10:00,19023 - Manin - Simon Bolivar,2
2020-06-18 15:10:00,8027 - Mairie du 8Ã¨me,10
2020-06-18 15:10:00,19032 - Villette - Belleville,24
2020-06-18 15:10:00,8036 - Lisbonne - Monceau,29
2020-06-18 15:10:00,19041 - Belleville - PyrÃ©nÃ©es,0
2020-06-18 15:10:00,8048 - Marceau - Chaillot,18
2020-06-18 15:10:00,19105 - Ambroise Rendu - Porte Brunet,1
2020-06-18 15:10:00,8056 - Beaujon - Wagram,8
2020-06-18 15:10:00,19117 - Euryale Dehaynin - Loire,1
2020-06-18 15:10:00,8116 - Champs-Elysees - Bassano,23
2020-06-18 15:10:00,19127 - Aubervilliers - Curial,6
2020-06-18 15:10:00,9007 - Condorcet - Turgot,1
2020-06-18 15:10:00,20004 - Commandant l'Herminier - Gallieni,2
2020-06-18 15:10:00,9015 - Lamartine - Faubourg Montmartre,4
2020-06-18 15:10:00,20012 - Buzenval - Vignoles,6
2020-06-18 15:10:00,9024 - Taitbout - La Fayette,42
2020-06-18 15:10:00,20021 - Indre - Prairies,3
2020-06-18 15:10:00,9034 - Godot de Mauroy - Madeleine,22
2020-06-18 15:10:00,20032 - Square des Amandiers,2
2020-06-18 15:10:00,9104 - Caumartin - Provence,19
2020-06-18 15:10:00,20042 - PyrÃ©nÃ©es - Emmery,1
2020-06-18 15:10:00,9118 - Faubourg Poissonniere - Delta,3
2020-06-18 15:10:00,20105 - BenoÃ®t Frachon - RÃ©publique,12
2020-06-18 15:10:00,10010 - Place Jacques Bonsergent,2
2020-06-18 15:10:00,20115 - Louis LumiÃ¨re - Porte de Bagnolet,1
2020-06-18 15:10:00,10018 - Square Alban Satragne,1
2020-06-18 15:10:00,20131 - Repos - CimetiÃ¨re du PÃ¨re Lachaise,2
2020-06-18 15:10:00,10027 - Dunkerque - Alsace,3
2020-06-18 15:10:00,20201 - EugÃ¨ne Reisz - Davout,0
2020-06-18 15:10:00,10037 - Quai de Valmy,5
2020-06-18 15:10:00,21008 - Victor Hugo - GalliÃ©ni,19
2020-06-18 15:10:00,10111 - Jemmapes - Grange aux Belles,2
2020-06-18 15:10:00,21017 - Place Marcel Sembat,15
2020-06-18 15:10:00,10162 - Alexandre Parodi - Quai de Valmy,3
2020-06-18 15:10:00,21028 - Pierre Lefaucheux - TraversiÃ¨re,12
2020-06-18 15:10:00,11003 - Keller - La Roquette,7
2020-06-18 15:10:00,21108 - Mairie de Clichy,21
2020-06-18 15:10:00,11014 - Place de la Nation - Taillebourg,11
2020-06-18 15:10:00,21119 - Belfort - Victor Hugo,21
2020-06-18 15:10:00,11023 - Saint-Maur - Roquette,3
2020-06-18 15:10:00,21215 - Verdier - Jean JaurÃ¨s,7
2020-06-18 15:10:00,11031 - Jacquard - Ternaux,3
2020-06-18 15:10:00,21306 - Place Lafayette,55
2020-06-18 15:10:00,11039 - Richard Lenoir - Jean-Pierre Timbaud,5
2020-06-18 15:10:00,21314 - Chemin de Bretagne,27
2020-06-18 15:10:00,11048 - Place Mireille Havet,23
2020-06-18 15:10:00,21502 - Verdun - Place Henri IV,11
2020-06-18 15:10:00,11110 - Roquette - Folie Regnault,2
2020-06-18 15:10:00,21706 - Jean Bleuzen - Square du 11 Novembre,13
2020-06-18 15:10:00,12002 - LacuÃ©e - Lyon,11
2020-06-18 15:10:00,22002 - Argenson - ChÃ¢teau,16
2020-06-18 15:10:00,12011 - Charenton - Place du Col Bourgoin,9
2020-06-18 15:10:00,22012 - Madeleine Michelis - Roule,8
2020-06-18 15:10:00,12022 - Sahel - GÃ©nÃ©ral Michel Bizot,7
2020-06-18 15:10:00,22201 - Henri Ravera - Gabriel PÃ©ri,6
2020-06-18 15:10:00,12032 - Porte DorÃ©e,13
2020-06-18 15:10:00,22402 - Jean JaurÃ¨s - Salvador Allende,9
2020-06-18 15:10:00,12040 - Porte de Charenton,2
2020-06-18 15:10:00,22503 - Joffre - Aigle,4
2020-06-18 15:10:00,12108 - Bercy,56
2020-06-18 15:10:00,23002 - Pont de Levallois-bÃ©con,42
2020-06-18 15:10:00,12120 - Lac Daumesnil - Saint-Maurice,20
2020-06-18 15:10:00,23010 - Voltaire - Anatole France,16
2020-06-18 15:10:00,12150 - Bastille - Quai de la RapÃ©e,16
2020-06-18 15:10:00,23302 - Parc de Sceaux - Centre-Ville,20
2020-06-18 15:10:00,12163 - Hippodrome Paris-Vincennes,3
2020-06-18 15:10:00,24004 - Paix - Verdun,6
2020-06-18 15:10:00,13007 - Le Brun - Gobelins,6
2020-06-18 15:10:00,25005 - 18 juin 1940 - Buzenval,5
2020-06-18 15:10:00,13016 - Primo Levi - Frigos,33
2020-06-18 15:10:00,26007 - Square Gilbert Thomain,2
2020-06-18 15:10:00,13024 - Bobillot - Tolbiac,6
2020-06-18 15:10:00,31003 - Paris - Emile Zola,12
2020-06-18 15:10:00,13035 - Choisy - Tolbiac,2
2020-06-18 15:10:00,31016 - Lucie Aubrac - Franklin,3
2020-06-18 15:10:00,13045 - Jean Colly - Tolbiac,6
2020-06-18 15:10:00,31024 - Romainville - Vaillant-Couturier,0
2020-06-18 15:10:00,13053 - Chevaleret - Tolbiac,10
2020-06-18 15:10:00,31105 - Lavoisier - Missak Manouchian,12
2020-06-18 15:10:00,13109 - Brillat-Savarin - KÃ¼ss,4
2020-06-18 15:10:00,31708 - Noisy le Sec - Jean-Baptiste ClÃ©ment,0
2020-06-18 15:10:00,13121 - Bruneseau - Quai d'Ivry,28
2020-06-18 15:10:00,32013 - UniversitÃ©,11
2020-06-18 15:10:00,14001 - Edgar Quinet - GaitÃ©,4
2020-06-18 15:10:00,32021 - Place du Front Populaire - George Sand,26
2020-06-18 15:10:00,14009 - Tombe Issoire - RenÃ© Coty,0
2020-06-18 15:10:00,33001 - Victor Hugo - Magasins GÃ©nÃ©raux,23
2020-06-18 15:10:00,14019 - Sarrette - GÃ©nÃ©ral Leclerc,6
2020-06-18 15:10:00,33016 - Fort d'Aubervilliers,15
2020-06-18 15:10:00,14028 - AlÃ©sia - Suisses,2
2020-06-18 15:10:00,35001 - Jean JaurÃ¨s - OuvriÃ¨res PivÃ©reuses,2
2020-06-18 15:10:00,14103 - Maine - Liancourt,1
2020-06-18 15:10:00,35009 - Jean Lolive - Parc Stalingrad,7
2020-06-18 15:10:00,14116 - Romain Rolland,1
2020-06-18 15:10:00,35018 - Ancien Canal - HÃ©lÃ¨ne Brion,3
2020-06-18 15:10:00,14131 - Jourdan - Monticelli,2
2020-06-18 15:10:00,41204 - RÃ©publique - Danton,1
2020-06-18 15:10:00,14139 - Pierre Larousse - Raymond Losserand,1
2020-06-18 15:10:00,41301 - Bois de Vincennes - Gare,25
2020-06-18 15:10:00,15009 - Suffren - PÃ©rignon,14
2020-06-18 15:10:00,41601 - GÃ©nÃ©ral De Gaulle - Alouette,2
2020-06-18 15:10:00,15019 - Paul Barruel - Vaugirard,2
2020-06-18 15:10:00,42011 - Quai Marcel Boyer - Victor Hugo,14
2020-06-18 15:10:00,15027 - Duhamel - AndrÃ© Gide,2
2020-06-18 15:10:00,42023 - Place LÃ©on Gambetta,21
2020-06-18 15:10:00,15035 - Place Etienne Pernet,5
2020-06-18 15:10:00,42209 - Place de l'Europe,9
2020-06-18 15:10:00,15044 - Dantzig - Lefebvre,9
2020-06-18 15:10:00,15047 - Morillons - Dantzig,6
2020-06-18 15:10:00,42703 - Fontainebleau - Edmond Michelet,6
2020-06-18 15:10:00,15057 - Lucien Bossoutrot - GÃ©nÃ©ral Martial Vallin,36
2020-06-18 15:10:00,43005 - Gare RER de Vincennes,15
2020-06-18 15:10:00,15067 - Desaix - Edgar Faure,3
2020-06-18 15:10:00,44001 - Quai Jules Guesde - Saint-Simon,0
2020-06-18 15:10:00,15104 - HÃ´pital EuropÃ©en Georges Pompidou,54
2020-06-18 15:10:00,44009 - Gare RER les Ardoines,0
2020-06-18 15:10:00,15112 - VigÃ©e-Lebrun - Anselme Payen,7
2020-06-18 15:10:00,44101 - Place Mongolfier,32
2020-06-18 15:10:00,15127 - Place Charles Michels,12
2020-06-18 15:10:00,1001 - Quai de l'Horloge - Pont Neuf,15
2020-06-18 15:10:00,46002 - Rouget de Lisle,0
2020-06-18 15:10:00,16001 - Portugais - KlÃ©ber,23
2020-06-18 15:10:00,1014 - Rivoli - MusÃ©e du Louvre,18
2020-06-18 15:10:00,47007 - LibertÃ© - Vert-de-Maisons,13
2020-06-18 15:10:00,16009 - Saint-Didier - Raymond PoincarÃ©,4
2020-06-18 15:10:00,1023 - Saint-HonorÃ© - MusÃ©e du Louvre,17
2020-06-18 15:10:00,48009 - RÃ©publique - Auguste Perret,1
2020-06-18 15:10:00,16017 - Siam - La Pompe,2
2020-06-18 15:10:00,1120 - Lavandieres Sainte Opportune - Rivoli,22
2020-06-18 15:10:00,16025 - Jean de la Fontaine - Boulainvilliers,27
2020-06-18 15:10:00,2008 - Mairie du 2Ã¨me,27
2020-06-18 15:10:00,16034 - Porte d'Auteuil,9
2020-06-18 15:10:00,2017 - Caire - Dussoubs,24
2020-06-18 15:10:00,16043 - Place de Passy,4
2020-06-18 15:10:00,2110 - JeÃ»neurs - Mulhouse,9
2020-06-18 15:10:00,16108 - Sablons - Georges Mandel,1
2020-06-18 15:10:00,3006 - Mairie du 3Ã¨me,25
2020-06-18 15:10:00,16122 - Route de la Muette - Porte de Neuilly,5
2020-06-18 15:10:00,3102 - Bourg l'AbbÃ© - Saint-Martin,4
2020-06-18 15:10:00,17001 - Guy MÃ´quet - Saint-Ouen,2
2020-06-18 15:10:00,4010 - Saint-Antoine SÃ©vignÃ©,23
2020-06-18 15:10:00,17010 - JonquiÃ¨re - Docteur Paul Brousse,19
2020-06-18 15:10:00,4018 - Saint-Bon - Rivoli,18
2020-06-18 15:10:00,17019 - Phalsbourg - Villiers,4
2020-06-18 15:10:00,4108 - Quai de BÃ©thune - Pont de la Tournelle,7
2020-06-18 15:10:00,17027 - Place du MarÃ©chal Juin - PÃ©reire,3
2020-06-18 15:10:00,5005 - Gay Lussac - Saint-Jacques,8
2020-06-18 15:10:00,17037 - Bayen - Pereire,3
2020-06-18 15:10:00,5019 - Poissy - Saint-Germain,2
2020-06-18 15:10:00,17045 - Place des Ternes,23
2020-06-18 15:10:00,5029 - Georges Bernanos - Port Royal,4
2020-06-18 15:10:00,17106 - Berthier - Porte de Clichy,0
2020-06-18 15:10:00,5107 - Pontoise - La Tournelle,3
2020-06-18 15:10:00,17121 - Square des Epinettes,5
2020-06-18 15:10:00,5123 - Saint-Germain - Thenard,24
2020-06-18 15:10:00,18005 - Tardieu - Chappe,1
2020-06-18 15:10:00,6007 - BrÃ©a - Raspail,10
2020-06-18 15:10:00,18014 - LÃ©on - Doudeauville,7
2020-06-18 15:10:00,6016 - Danton - Serpente,17
2020-06-18 15:10:00,18022 - Marcadet - BarbÃ¨s,2
2020-06-18 15:10:00,6026 - Saint-Placide - Cherche Midi,47
2020-06-18 15:10:00,18030 - Joseph Dijon - Ornano,3
2020-06-18 15:10:00,6104 - Herschel - Observatoire,9
2020-06-18 15:10:00,18041 - Rochechouart - Martyrs,3
2020-06-18 15:10:00,7006 - Quai Voltaire,28
2020-06-18 15:10:00,18101 - Championnet,4
2020-06-18 15:10:00,7014 - Saint-FranÃ§ois-Xavier,26
2020-06-18 15:10:00,18114 - VÃ©ron - Lepic,4
2020-06-18 15:10:00,7024 - Rapp - Place du GÃ©nÃ©ral Gouraud,21
2020-06-18 15:10:00,18141 - Clignancourt - Sofia,4
2020-06-18 15:10:00,7112 - Quai d'Orsay - Invalides,0
2020-06-18 15:10:00,19007 - Flandre - Ourcq,3
2020-06-18 15:10:00,8009 - Gare Saint-Lazare - Isly,26
2020-06-18 15:10:00,19016 - Hautpoul - Jean JaurÃ¨s,1
2020-06-18 15:10:00,8018 - Saint-Augustin,28
2020-06-18 15:10:00,19026 - Place de Rhin et Danube,1
2020-06-18 15:10:00,8031 - Jean Mermoz - Champs-ElysÃ©es,31
2020-06-18 15:10:00,19036 - HÃ´pital Robert DebrÃ©,1
2020-06-18 15:10:00,8039 - ColisÃ©e - Champs-ElysÃ©es,8
2020-06-18 15:10:00,19045 - Macdonald - CÃ©saria Evora,0
2020-06-18 15:10:00,8051 - Batignolles - Rome,2
2020-06-18 15:10:00,19110 - Square Claude Bernard,22
2020-06-18 15:10:00,8102 - Lamennais - Washington,24
2020-06-18 15:10:00,19120 - Carducci - Place Hannah Arendt,4
2020-06-18 15:10:00,9001 - Bellefond - PoissonniÃ¨re,5
2020-06-18 15:10:00,19130 - Place Paul Delouvrier,0
2020-06-18 15:10:00,9010 - Rochechouart lamartine,4
2020-06-18 15:10:00,20007 - Buzenval - Avron,6
2020-06-18 15:10:00,9019 - Victor MassÃ© - Jean-Baptiste Pigalle,1
2020-06-18 15:10:00,20015 - Bagnolet - Orteaux,1
2020-06-18 15:10:00,9027 - Douai - Pierre Fontaine,0
2020-06-18 15:10:00,20024 - Gambetta - PÃ¨re Lachaise,2
2020-06-18 15:10:00,9037 - Parme - Clichy,5
2020-06-18 15:10:00,20035 - PyrÃ©nÃ©es - MÃ©nilmontant,1
2020-06-18 15:10:00,9113 - Bleue - TrÃ©vise,2
2020-06-18 15:10:00,20045 - Louis Ganne - Davout,3
2020-06-18 15:10:00,10004 - Metz - Faubourg Saint-Denis,13
2020-06-18 15:10:00,20109 - Haxo - Surmelin,2
2020-06-18 15:10:00,10013 - Alibert - Jemmapes,3
2020-06-18 15:10:00,20118 - Orteaux - Mouraud,3
2020-06-18 15:10:00,10021 - MarchÃ© Saint-Quentin,4
2020-06-18 15:10:00,20136 - Henri Chevreau - Couronnes,2
2020-06-18 15:10:00,10031 - Louis Blanc - Aqueduc,12
2020-06-18 15:10:00,21003 - Jean JaurÃ¨s - Jean Baptiste ClÃ©ment,19
2020-06-18 15:10:00,10041 - Gare du Nord - La Chapelle,2
2020-06-18 15:10:00,21011 - Silly - Louis BlÃ©riot,5
2020-06-18 15:10:00,10115 - Granges aux Belles,2
2020-06-18 15:10:00,21022 - DÃ´me - RÃ©publique,21
2020-06-18 15:10:00,10165 - Gare de l'Est - Place du 11 Novembre 1918,5
2020-06-18 15:10:00,21031 - CimetiÃ¨re communal,9
2020-06-18 15:10:00,11007 - Jean MacÃ© - Faidherbe,5
2020-06-18 15:10:00,21111 - Professeur RenÃ© Leriche - GÃ©nÃ©ral Leclerc,27
2020-06-18 15:10:00,11018 - Saint-Maur - RÃ©publique,4
2020-06-18 15:10:00,21205 - Arthur Auger - Jean JaurÃ¨s,4
2020-06-18 15:10:00,11026 - Chemin Vert - Saint-Maur,2
2020-06-18 15:10:00,21219 - Amaury Duval - Gabriel PÃ©ri,2
2020-06-18 15:10:00,11034 - Parmentier - Fontaine au Roi,8
2020-06-18 15:10:00,21309 - Mairie d'Issy,19
2020-06-18 15:10:00,11042 - Grand PrieurÃ© - Crussol,8
2020-06-18 15:10:00,21319 - Esplanade du Foncet - Camille Desmoulins,27
2020-06-18 15:10:00,11103 - PelÃ©e - Alphonse Baudin,4
2020-06-18 15:10:00,21507 - Gardenat-Lapostol - Velettes,3
2020-06-18 15:10:00,11113 - Richard Lenoir - Republique,2
2020-06-18 15:10:00,21951 - Place Centrale,1
2020-06-18 15:10:00,12006 - Gare de Lyon - Van Gogh,45
2020-06-18 15:10:00,22006 - Pierret - Madrid,22
2020-06-18 15:10:00,12016 - Saint-Mande - Picpus,1
2020-06-18 15:10:00,22015 - ÃŽle de la Jatte,2
2020-06-18 15:10:00,12027 - Montgallet - Charenton,6
2020-06-18 15:10:00,22206 - Louis Pasteur - Albert Petit,14
2020-06-18 15:10:00,12035 - Madagascar - Meuniers,4
2020-06-18 15:10:00,22406 - Guy MÃ´quet - Etienne Dolet,6
2020-06-18 15:10:00,12101 - Charenton - Prague,20
2020-06-18 15:10:00,22506 - Gare des VallÃ©es,3
2020-06-18 15:10:00,12112 - Charenton - Jardiniers,1
2020-06-18 15:10:00,23005 - Gare de Clichy-Levallois,16
2020-06-18 15:10:00,12125 - Pyramide - Parc Floral,24
2020-06-18 15:10:00,23042 - AndrÃ© Theuriet - Blagis,19
2020-06-18 15:10:00,12154 - Square Georges Melies,6
2020-06-18 15:10:00,23702 - HÃ´tel de Ville de Chaville,14
2020-06-18 15:10:00,12166 - Parc Floral du Bel Air,0
2020-06-18 15:10:00,24007 - Jean-Baptiste Charcot - Sainte-GeneviÃ¨ve,10
2020-06-18 15:10:00,13010 - Place d'Italie - Vincent Auriol,6
2020-06-18 15:10:00,26002 - Redoute - Les Courtilles,16
2020-06-18 15:10:00,13019 - Fernand Braudel - Vincent Auriol,34
2020-06-18 15:10:00,27004 - Gare de la Garenne-Colombes,5
2020-06-18 15:10:00,13027 - Mazagran - Pierre de Coubertin,12
2020-06-18 15:10:00,31008 - FranÃ§ois Debergue - Croix de Chavaux,11
2020-06-18 15:10:00,13038 - Choisy - Malmaisons,5
2020-06-18 15:10:00,31019 - Vincennes - Douy-Delcupe,4
2020-06-18 15:10:00,13048 - Wurtz - Tolbiac,3
2020-06-18 15:10:00,31027 - Place de la RÃ©publique,5
2020-06-18 15:10:00,13101 - Croulebarde - Corvisart,12
2020-06-18 15:10:00,31703 - Sadi Carnot - FranÃ§ois Mitterrand,2
2020-06-18 15:10:00,13114 - Nationale - Marcel Duchamp,6
2020-06-18 15:10:00,32003 - Wilson - MÃ©tallurgie,21
2020-06-18 15:10:00,13125 - Gare d'Austerlitz - Pont Charles de Gaulle,39
2020-06-18 15:10:00,32016 - Place de la Porte de Paris,0
2020-06-18 15:10:00,14004 - Port Royal - HÃ´pital Cochin,2
2020-06-18 15:10:00,32303 - Gaston Roussel - Commune de Paris,13
2020-06-18 15:10:00,14012 - Sibelle - AlÃ©sia,5
2020-06-18 15:10:00,33006 - AndrÃ© Karman - RÃ©publique,5
2020-06-18 15:10:00,14022 - Didot - Mariniers,0
2020-06-18 15:10:00,33019 - Madeleine Vionnet,0
2020-06-18 15:10:00,14032 - Mairie du 14Ã¨me,0
2020-06-18 15:10:00,35004 - Place du PrÃ©sident Salvador Allende,13
2020-06-18 15:10:00,14108 - Le Brix et Mesmin - Jourdan,4
2020-06-18 15:10:00,35012 - Candale - Mehul,0
2020-06-18 15:10:00,14124 - David Weill - Parc Montsouris,1
2020-06-18 15:10:00,41101 - Paul Doumer - Stalingrad,16
2020-06-18 15:10:00,14134 - ChÃ¢teau - Place de Catalogne,2
2020-06-18 15:10:00,41207 - Place du GÃ©nÃ©ral de Gaulle,8
2020-06-18 15:10:00,15003 - Gare Montparnasse - Vaugirard,0
2020-06-18 15:10:00,41401 - Marne - Charles de Gaulle,11
2020-06-18 15:10:00,15012 - Cambronne - Mademoiselle,10
2020-06-18 15:10:00,41605 - GÃ©nÃ©ral De Gaulle - Vivien,3
2020-06-18 15:10:00,15022 - Emile Zola - Fondary,5
2020-06-18 15:10:00,42016 - Pierre et Marie Curie - Maurice Thorez,1
2020-06-18 15:10:00,15030 - Emeriau - Beaugrenelle,37
2020-06-18 15:10:00,42027 - Verdun - Pierre et Marie Curie,0
2020-06-18 15:10:00,15039 - AbbÃ© Groult - Convention,1
2020-06-18 15:10:00,42303 - Place Eustache Deschamps,15
2020-06-18 15:10:00,42501 - Raspail - Albert Schweitzer,10
2020-06-18 15:10:00,15052 - Convention - Vaugirard,7
2020-06-18 15:10:00,42707 - Place Jean-Baptiste ClÃ©ment,12
2020-06-18 15:10:00,15060 - Place de la Montagne du Goulet,12
2020-06-18 15:10:00,43008 - Fontenay - LibÃ©ration,6
2020-06-18 15:10:00,15070 - Balard - Montagne de la Fage,25
2020-06-18 15:10:00,44004 - Place de l'Eglise,3
2020-06-18 15:10:00,15107 - Palais des Sports,10
2020-06-18 15:10:00,44012 - GÃ©nie - Mozart,7
2020-06-18 15:10:00,15120 - Colonel Pierre Avia,21
2020-06-18 15:10:00,45001 - HÃ´tel de Ville de Champigny sur Marne,15
2020-06-18 15:10:00,15131 - Charles Lecocq - Lecourbe,14
2020-06-18 15:10:00,1006 - Grande Truanderie - Saint-Denis,23
2020-06-18 15:10:00,47002 - Les Juilliottes,15
2020-06-18 15:10:00,16004 - UniversitÃ© Paris Dauphine,5
2020-06-18 15:10:00,1017 - Saint-HonorÃ© - 29 juillet,18
2020-06-18 15:10:00,48004 - Maxime Gorki - Louis Aragon,2
2020-06-18 15:10:00,16012 - Flandrin - Longchamp,3
2020-06-18 15:10:00,1026 - Place du Lieutenant Henri Karcher,26
2020-06-18 15:10:00,51001 - Gare d'Argenteuil,21
2020-06-18 15:10:00,16020 - Place de la Porte de Passy,3
2020-06-18 15:10:00,2002 - Etienne Marcel - Montorgueil,19
2020-06-18 15:10:00,16029 - Maison de Radio - France,36
2020-06-18 15:10:00,2012 - Choiseul - Quatre Septembre,36
2020-06-18 15:10:00,16038 - Molitor - Chardon-Lagache,12
2020-06-18 15:10:00,2022 - Saint-Fiacre - PoissoniÃ¨re,24
2020-06-18 15:10:00,16102 - PergolÃ¨se - Marbeau,15
2020-06-18 15:10:00,3001 - Beaumarchais - Saint-Gilles,16
2020-06-18 15:10:00,16112 - Chernoviz - Raynouard,13
2020-06-18 15:10:00,3009 - Temple - Haudriettes,4
2020-06-18 15:10:00,16129 - Ceinture du Lac Inferieure - Saint-Cloud,7
2020-06-18 15:10:00,4003 - Quai aux Fleurs - Pont Saint-Louis,4
2020-06-18 15:10:00,17005 - Brochant - Clichy,11
2020-06-18 15:10:00,4013 - Vieille du Temple - Francs Bourgeois,21
2020-06-18 15:10:00,17013 - Legendre - Dulong,1
2020-06-18 15:10:00,4021 - Centre Georges Pompidou,16
2020-06-18 15:10:00,17022 - Pereire - Place de Wagram,2
2020-06-18 15:10:00,4111 - HÃ´tel de Ville - Pont d'Arcole,0
2020-06-18 15:10:00,17030 - Pereire - Rennequin,5
2020-06-18 15:10:00,5012 - Estrapade - Ulm,6
2020-06-18 15:10:00,17040 - Pereire - Ternes,8
2020-06-18 15:10:00,5022 - Boulangers - Cardinal Lemoine,1
2020-06-18 15:10:00,17048 - De Toqueville - Terrasse,4
2020-06-18 15:10:00,5032 - PanthÃ©on - Valette,3
2020-06-18 15:10:00,17110 - Legendre - Nollet,7
2020-06-18 15:10:00,5115 - Buffon - Jardin des Plantes,14
2020-06-18 15:10:00,17124 - Porte de Saint-Ouen - Henri Huchard,3
2020-06-18 15:10:00,6002 - Saint-BenoÃ®t - Jacob,24
2020-06-18 15:10:00,18008 - Square LÃ©on,1
2020-06-18 15:10:00,6010 - Chevreuse - Montparnasse,5
2020-06-18 15:10:00,18017 - Caulaincourt - Place Constantin Pecqueur,6
2020-06-18 15:10:00,6020 - Place Saint-AndrÃ© des Arts,28
2020-06-18 15:10:00,18025 - Mairie du 18Ã¨me,5
2020-06-18 15:10:00,6029 - Vaugirard - Monsieur le Prince,15
2020-06-18 15:10:00,18033 - Belliard - DamrÃ©mont,2
2020-06-18 15:10:00,7001 - Invalides - Duroc,22
2020-06-18 15:10:00,18044 - Clichy - Douai,2
2020-06-18 15:10:00,7009 - AssemblÃ©e Nationale,50
2020-06-18 15:10:00,18109 - Pajol - Riquet,1
2020-06-18 15:10:00,7017 - La Motte-Picquet - La Tour Maubourg,25
2020-06-18 15:10:00,18136 - Poulet - BarbÃ¨s,3
2020-06-18 15:10:00,7101 - Raspail - Chomel,43
2020-06-18 15:10:00,19002 - Centquatre,1
2020-06-18 15:10:00,8002 - Gare Saint-Lazare - Cour du Havre,39
2020-06-18 15:10:00,19010 - Emile Reynaud - Porte de la Villette,5
2020-06-18 15:10:00,8012 - Batignolles - Place de Clichy,6
2020-06-18 15:10:00,19021 - Mairie du 19Ã¨me,3
2020-06-18 15:10:00,8025 - Miromesnil - La BoÃ©tie,28
2020-06-18 15:10:00,19030 - Melun - Jean JaurÃ¨s,5
2020-06-18 15:10:00,8034 - Berri - Haussmann,32
2020-06-18 15:10:00,19039 - Edouard Pailleron - Simon Bolivar,2
2020-06-18 15:10:00,8045 - Place de la Reine Astrid,48
2020-06-18 15:10:00,19102 - Rampal - Belleville,0
2020-06-18 15:10:00,8054 - Bertie Albrecht - Hoche,28
2020-06-18 15:10:00,19114 - Manin - SecrÃ©tan,10
2020-06-18 15:10:00,8105 - FranÃ§ois 1er - Lincoln,28
2020-06-18 15:10:00,19124 - Alexander Fleming - BelvÃ©dÃ¨re,2
2020-06-18 15:10:00,9005 - Square d'Anvers,4
2020-06-18 15:10:00,20002 - Square de la rue PixÃ©rÃ©court,0
2020-06-18 15:10:00,9013 - Mairie du 9Ã¨me,21
2020-06-18 15:10:00,20010 - Sorbier - Gasnier-Guy,1
2020-06-18 15:10:00,9022 - Rossini - Laffitte,27
2020-06-18 15:10:00,20019 - Place du Maquis du Vercors,1
2020-06-18 15:10:00,9031 - Provence - ChaussÃ©e d'Antin,21
2020-06-18 15:10:00,20029 - FrÃ¨res Flavien - Porte des Lilas,1
2020-06-18 15:10:00,9101 - Cadet - La Fayette,6
2020-06-18 15:10:00,20039 - Belleville - Couronnes,2
2020-06-18 15:10:00,9116 - Victoire - ChaussÃ©e d'Antin,11
2020-06-18 15:10:00,20103 - Le Vau - Maurice Bertaux,1
2020-06-18 15:10:00,10008 - CitÃ© Riverin - ChÃ¢teau d'Eau,6
2020-06-18 15:10:00,20112 - Jourdain - Place des Grandes Rigoles,3
2020-06-18 15:10:00,10016 - RÃ©collets - Square Villemin,2
2020-06-18 15:10:00,20121 - Boyer - MÃ©nilmontant,0
2020-06-18 15:10:00,10025 - Jemmapes - Ecluses Saint-Martin,3
2020-06-18 15:10:00,20142 - MÃ»riers - PÃ¨re Lachaise,2
2020-06-18 15:10:00,10034 - Louis Blanc - La Chapelle,2
2020-06-18 15:10:00,21006 - Marcelin Berthelot,10
2020-06-18 15:10:00,10107 - Gare du Nord - HÃ´pital LariboisiÃ¨re,1
2020-06-18 15:10:00,21015 - Nationale - Place Jules Guesde,15
2020-06-18 15:10:00,10153 - Gare du Nord - Denain,2
2020-06-18 15:10:00,21026 - SÃ¨vres - GÃ©nÃ©ral Leclerc,21
2020-06-18 15:10:00,11001 - Richard Lenoir - Place de la Bastille,16
2020-06-18 15:10:00,21105 - Morice - GÃ©nÃ©ral Leclerc,14
2020-06-18 15:10:00,11011 - Richard Lenoir - Voltaire,5
2020-06-18 15:10:00,21115 - ChancÃ© Milly - CimetiÃ¨re Communal Sud,13
2020-06-18 15:10:00,11021 - Charonne - Pierre Bayle,4
2020-06-18 15:10:00,21212 - Marne - Germain Dardan,14
2020-06-18 15:10:00,11029 - MÃ©nilmontant - Oberkampf,2
2020-06-18 15:10:00,21303 - Jean Monnet - Iles,17
2020-06-18 15:10:00,11037 - Faubourg Du Temple - Republique,5
2020-06-18 15:10:00,21312 - Lucie Aubrac - Fort,2
2020-06-18 15:10:00,11046 - Place de la RÃ©publique - Voltaire,6
2020-06-18 15:10:00,21403 - Gare de Clamart,1
2020-06-18 15:10:00,11107 - Faidherbe - Dahomey,8
2020-06-18 15:10:00,21703 - Square du Carrefour de l'Insurrection,4
2020-06-18 15:10:00,11116 - Faubourg St-Antoine - Place de la Nation,4
2020-06-18 15:10:00,21954 - Val-Fleury,3
2020-06-18 15:10:00,12009 - Charenton - Diderot,8
2020-06-18 15:10:00,22009 - Charles de Gaulle - OrlÃ©ans,9
2020-06-18 15:10:00,12019 - Gare de Reuilly - Picpus,1
2020-06-18 15:10:00,22102 - Mont ValÃ©rien - Michel Salles,1
2020-06-18 15:10:00,12030 - Charenton - Wattignies,0
2020-06-18 15:10:00,22303 - Lucien Lanternier - Le Luth,13
2020-06-18 15:10:00,12038 - Picpus - Louis Braille,5
