,prediction,real_values,metrics
2020-05-10 06:00:00,"[2.159544755443098, 2.160383706870304, 2.1626338187881613, 2.166580493167395, 2.172502821082271, 2.180671331780686]","[3, 3, 3, 3, 3, 3]",0.8329807702143437
2020-05-10 06:15:00,"[2.21372376766424, 2.2199476830721223, 2.228378263327499, 2.2392748908934075, 2.2528842692862487, 2.2694383600170034]","[3, 3, 3, 3, 3, 3]",0.7629675562899098
2020-05-10 06:30:00,"[2.3552484537391254, 2.3697915347033813, 2.3872435416711966, 2.4078183230176764, 2.431711375336239, 2.4590981129004157]","[3, 3, 3, 3, 3, 3]",0.5992417005828679
2020-05-10 06:45:00,"[2.4017810139205964, 2.425538025244153, 2.452760170490379, 2.483601692993294, 2.518193861917407, 2.5566436800788654]","[3, 3, 3, 3, 3, 3]",0.5295773691248904
2020-05-10 07:00:00,"[2.5785017270376076, 2.613739482490727, 2.6528001675074915, 2.6957644643446073, 2.742686955953677, 2.793595370802299]","[3, 3, 3, 3, 3, 3]",0.3288307163079979
2020-05-10 07:15:00,"[2.711096475162015, 2.758145762902055, 2.8091723831023745, 2.864176507823389, 2.923130531440648, 2.985978900860926]","[3, 3, 3, 3, 3, 3]",0.18390551264239963
2020-05-10 07:30:00,"[2.9308822041428737, 2.9903357172227523, 3.053663535197289, 3.1207814436380388, 3.1915777134090417, 3.2659135408972926]","[3, 3, 3, 3, 3, 3]",0.14705476967810235
2020-05-10 07:45:00,"[3.11086773239526, 3.181733316531307, 3.2561439231129703, 3.3339338787493347, 3.414911853184796, 3.498861886676284]","[3, 3, 3, 3, 3, 3]",0.3274790642264218
2020-05-10 08:00:00,"[3.4034551443056245, 3.485067237966823, 3.569657664288764, 3.6569860580252063, 3.74679000326518, 3.8387865885531944]","[3, 3, 3, 3, 3, 3]",0.6344899610253075
2020-05-10 08:15:00,"[3.6306012979183975, 3.720263014457754, 3.812140270113342, 3.90593123982678, 4.001317041097749, 4.097963720851256]","[3, 3, 3, 3, 3, 3]",0.8760593763804183
2020-05-10 08:30:00,"[3.8837597548688976, 3.9791353501612123, 4.075803378879561, 4.17341682706676, 4.271617743672698, 4.370039536930945]","[3, 3, 3, 3, 3, 3]",1.137835468267898
2020-05-10 08:45:00,"[4.141344389471854, 4.239539644128402, 4.337998485062886, 4.436347293525291, 4.534208377617286, 4.631202439699105]","[3, 3, 3, 3, 3, 3]",1.396846196712689
2020-05-10 09:00:00,"[4.338878314023937, 4.436229871939554, 4.5327665420837455, 4.628109965501333, 4.7218848844914465, 4.813721624385407]","[3, 3, 3, 3, 3, 3]",1.5869226195856014
2020-05-10 09:15:00,"[4.739456050264829, 4.834569628918253, 4.927815112732674, 5.018828279499446, 5.107254969691361, 5.192753441611789]","[3, 3, 3, 3, 3, 3]",1.9761993391410293
2020-05-10 09:30:00,"[4.839305485344009, 4.926600742119693, 5.011047645336515, 5.092320128848313, 5.170108556025655, 5.244121785386518]","[3, 3, 3, 3, 3, 3]",2.0519261265914768
2020-05-10 09:45:00,"[5.065199012320088, 5.14312398354743, 5.217362818341838, 5.2876433582992135, 5.353715172713034, 5.415351221831855]","[3, 3, 3, 3, 3, 3]",2.2502568005801624
