,prediction,real_values,metrics
2020-05-10 06:00:00,"[8.342105699195283, 8.3601987404184, 8.380005217407495, 8.40143996177219, 8.424408364653281, 8.44880703452314]","[9, 9, 9, 9, 9, 9]",0.6082704481384105
2020-05-10 06:15:00,"[8.521829672208113, 8.54569279578096, 8.570952575936705, 8.597495579225008, 8.62520129012682, 8.653942951464604]","[9, 9, 9, 9, 9, 9]",0.4166059194627284
2020-05-10 06:30:00,"[8.728647441209384, 8.75730146663665, 8.786955621172881, 8.817475556050132, 8.84872271522804, 8.880555304735893]","[9, 9, 9, 9, 9, 9]",0.20346568972134238
2020-05-10 06:45:00,"[8.854657635410053, 8.885912149796932, 8.917725495813041, 8.949952951136844, 8.982448705590443, 9.015066883764757]","[9, 9, 9, 9, 9, 9]",0.08558553282098126
2020-05-10 07:00:00,"[9.050577065305584, 9.084236353748334, 9.118017939423915, 9.151774515909993, 9.18536076693764, 9.21863437885341]","[9, 9, 9, 9, 9, 9]",0.14650207397260412
2020-05-10 07:15:00,"[9.008861685353983, 9.041888097882717, 9.074627119041653, 9.106940234692146, 9.13869371306232, 9.16975952918474]","[9, 9, 9, 9, 9, 9]",0.10558788337687482
2020-05-10 07:30:00,"[9.262015306422615, 9.295174231513618, 9.327630651170317, 9.359260329609691, 9.389946630883719, 9.41958131573485]","[9, 9, 9, 9, 9, 9]",0.34648148849500693
2020-05-10 07:45:00,"[9.306301387432057, 9.336530455000338, 9.365722154500046, 9.393777370936025, 9.420606666274848, 9.446130876449276]","[9, 9, 9, 9, 9, 9]",0.3811887821616349
2020-05-10 08:00:00,"[9.437070509845444, 9.464718324129503, 9.4910768397849, 9.516075241835036, 9.53965393141496, 9.561764901646148]","[9, 9, 9, 9, 9, 9]",0.503535837781125
2020-05-10 08:15:00,"[9.503086932597713, 9.526798149572386, 9.549060405743575, 9.569836336693964, 9.58910054603154, 9.60683972763259]","[9, 9, 9, 9, 9, 9]",0.5585826468666648
2020-05-10 08:30:00,"[9.574757284492708, 9.594029432381733, 9.611797711526968, 9.62806029630178, 9.642827312242195, 9.656120697281862]","[9, 9, 9, 9, 9, 9]",0.6185594017553572
2020-05-10 08:45:00,"[9.678180780867521, 9.693396521624202, 9.707166625343483, 9.719525401223699, 9.730518428604215, 9.740202159733727]","[9, 9, 9, 9, 9, 9]",0.7118152567613409
2020-05-10 09:00:00,"[9.711642037397018, 9.722867479633914, 9.732795582631603, 9.741489362038926, 9.749021511706188, 9.75547380304588]","[9, 9, 9, 9, 9, 9]",0.735701650867091
2020-05-10 09:15:00,"[9.709192404406814, 9.71653312033881, 9.722837736951478, 9.728197747877784, 9.732712182554584, 9.736486814903511]","[9, 9, 9, 9, 9, 9]",0.7243870862065415
2020-05-10 09:30:00,"[9.705927173877317, 9.710764135435598, 9.714871052360092, 9.718356951064838, 9.721335805364173, 9.723925633042773]","[9, 9, 9, 9, 9, 9]",0.7158898690862867
