,prediction,real_values,metrics
2020-05-10 06:00:00,"[17.10206242026089, 17.055330483291645, 17.012743495441565, 16.975116850856143, 16.943250399799567, 16.917923058416253]","[14, 14, 14, 14, 14, 14]",3.0017433034171215
2020-05-10 06:15:00,"[17.188380417242232, 17.159525067174297, 17.13736546920157, 17.12264629932998, 17.11608008600324, 17.11834223991685]","[14, 14, 14, 14, 14, 14]",3.140497937186864
2020-05-10 06:30:00,"[16.64245148163593, 16.632140741050414, 16.630803751058426, 16.639079931239152, 16.657561360515697, 16.686788483975526]","[14, 14, 14, 14, 14, 14]",2.6482085364789287
2020-05-10 06:45:00,"[16.65548775030978, 16.67485451899619, 16.705095197198453, 16.746691650587767, 16.800065775522956, 16.86557623922328]","[14, 14, 14, 14, 14, 14]",2.742268296781892
2020-05-10 07:00:00,"[16.672407678014114, 16.725518916832787, 16.79089009451735, 16.868813610080885, 16.95951257805395, 17.063138825015898]","[14, 14, 14, 14, 14, 14]",2.8498803885298374
2020-05-10 07:15:00,"[16.74016561967601, 16.83034640458236, 16.93358334554048, 17.04995517791251, 17.179466004239508, 17.322044706450814]","[14, 14, 14, 14, 14, 14]",3.0158606104357433
2020-05-10 07:30:00,"[16.747676811395515, 16.875365489473367, 17.016245502714206, 17.170171579650347, 17.33692285737928, 17.516203775713016]","[14, 14, 14, 14, 14, 14]",3.1215360130188117
2020-05-10 07:45:00,"[17.339622824255894, 17.50860788519992, 17.690270011112563, 17.88423464826935, 18.090054951011275, 18.30721417362848]","[14, 14, 14, 14, 14, 14]",3.8177092803998907
2020-05-10 08:00:00,"[17.73321648896801, 17.93833983978584, 18.15495553650571, 18.382480194053578, 18.62026585464913, 18.867603727229163]","[14, 14, 14, 14, 14, 14]",4.300341785287348
2020-05-10 08:15:00,"[18.23762402259773, 18.47503269027484, 18.72217233895018, 18.978276742246216, 19.24252653620572, 19.514054110667463]","[14, 14, 14, 13, 13, 13]",5.437893554393563
2020-05-10 08:30:00,"[18.897893532803664, 19.162448870166163, 19.43447928782172, 19.713071677496544, 19.997274324388876, 20.28610269090091]","[13, 13, 13, 13, 13, 13]",6.59896355053097
2020-05-10 08:45:00,"[19.578293830458456, 19.863156230725835, 20.152937209108526, 20.446619644087097, 20.74316415159039, 21.04151545294785]","[13, 13, 13, 14, 14, 14]",6.808738030031392
2020-05-10 09:00:00,"[19.97653950202457, 20.270442649970814, 20.566455899468984, 20.863517125172542, 21.160559618080505, 21.456518625593407]","[14, 14, 14, 14, 14, 14]",6.73469833413677
2020-05-10 09:15:00,"[20.602901420565022, 20.899164663103008, 21.194630767501934, 21.48824176566909, 21.77895296727424, 22.06573932902635]","[14, 14, 14, 14, 14, 14]",7.355287406926761
2020-05-10 09:30:00,"[21.439565014628364, 21.73152681352811, 22.0198692354611, 22.303587791726834, 22.581708277894215, 22.85329262722063]","[14, 14, 14, 14, 14, 14]",8.16923103841557
2020-05-10 09:45:00,"[21.94268432517802, 22.219461174271977, 22.49004917071963, 22.753551107719193, 23.00911486072261, 23.25593837342184]","[14, 14, 14, 14, 14, 14]",8.623494206215154
2020-05-10 10:00:00,"[22.633060848996248, 22.88936706770325, 23.13726787402342, 23.376008388477857, 23.604890760097746, 23.823278061172893]","[14, 14, 14, 14, 14, 14]",9.252931989103402
2020-05-10 10:15:00,"[23.06916260917307, 23.297808122152123, 23.516403840106147, 23.724374435919263, 23.921209528294803, 24.106466256751304]","[14, 14, 14, 14, 14, 14]",9.612452039144403
2020-05-10 10:30:00,"[23.4616824731051, 23.65845384150628, 23.844083765758832, 24.018194402181265, 24.180476730916844, 24.33069172045338]","[14, 14, 14, 14, 14, 14]",9.920052654340497
2020-05-10 10:45:00,"[23.79608802889027, 23.95792744944636, 24.10804039837536, 24.24625505715331, 24.37246852392276, 24.486646549582147]","[14, 14, 14, 14, 14, 14]",10.163986605373438
2020-05-10 11:00:00,"[23.79961825359701, 23.92544960179307, 24.039770776417278, 24.142610426683895, 24.234060999191826, 24.314277124378084]","[14, 14, 14, 14, 14, 14]",10.077507366722632
2020-05-10 11:15:00,"[24.048824342520085, 24.141532693332543, 24.22345046434302, 24.294785182370756, 24.355799601402595, 24.406808926050292]","[14, 14, 14, 14, 14, 14]",10.245937038590169
2020-05-10 11:30:00,"[23.490880731366186, 23.54734446363699, 23.594266196199836, 23.632014162015945, 23.66099987413202, 23.681674367032716]","[14, 14, 14, 14, 14, 14]",9.601423341901047
