,prediction,real_values,metrics
2020-05-10 06:00:00,"[11.484599523207901, 11.480839610469564, 11.47615623924962, 11.470547239881352, 11.46401928411917, 11.45658801583294]","[11, 11, 10, 10, 10, 10]",1.229674141688835
2020-05-10 06:15:00,"[11.297702934904969, 11.289817184355991, 11.28106135015126, 11.271461121849201, 11.261051011339365, 11.249874271918038]","[10, 10, 10, 10, 10, 10]",1.2752665206633649
2020-05-10 06:30:00,"[11.296311659971332, 11.286257553099153, 11.275504845161738, 11.26410555219316, 11.252119659837224, 11.23961483505156]","[10, 10, 10, 10, 11, 11]",1.0552043610798902
2020-05-10 06:45:00,"[11.254406182228461, 11.242617295521207, 11.230364831403339, 11.21772277081667, 11.204771718132246, 11.191598438285654]","[10, 11, 11, 11, 11, 11]",0.5494710487791749
2020-05-10 07:00:00,"[11.15304312747538, 11.139736530232332, 11.126227295936964, 11.112607777189922, 11.098975328217309, 11.085431698473135]","[11, 11, 11, 11, 11, 11]",0.12155727674074637
2020-05-10 07:15:00,"[11.127115711584537, 11.11363472344539, 11.100247705001816, 11.08705970070506, 11.074178799523608, 11.061715424064264]","[11, 11, 11, 11, 11, 11]",0.09661912872660958
2020-05-10 07:30:00,"[11.09768742866744, 11.084854502262411, 11.072447090674853, 11.060577172298537, 11.049357493016071, 11.038900791520803]","[11, 11, 11, 11, 11, 11]",0.07025041959847536
2020-05-10 07:45:00,"[11.016149566038187, 11.00460258309844, 10.993810034597999, 10.983884758574918, 10.974938141939036, 10.967079334611505]","[11, 11, 11, 11, 11, 10]",0.39506340104983256
2020-05-10 08:00:00,"[10.9795166039106, 10.970500032412371, 10.962572212586773, 10.955839307604395, 10.950403683436566, 10.946363160658453]","[11, 11, 10, 10, 10, 10]",0.7789238577839428
2020-05-10 08:15:00,"[10.959261971870484, 10.954025084506707, 10.950209485799691, 10.947905108170477, 10.94719559252365, 10.948157641650086]","[10, 10, 10, 10, 10, 10]",0.9511354580587666
2020-05-10 08:30:00,"[10.922770295941277, 10.922101648628345, 10.923147101205295, 10.925974989424482, 10.93064528003369, 10.93720907022171]","[10, 10, 10, 9, 9, 9]",1.5134688015115403
2020-05-10 08:45:00,"[10.855605047597066, 10.85969542132623, 10.865722636241886, 10.873732760431166, 10.883762128475885, 10.895836995467583]","[9, 9, 9, 9, 9, 9]",1.8724444911991105
2020-05-10 09:00:00,"[10.789466990001296, 10.799329337866263, 10.811317280151522, 10.825445497558016, 10.841717636967514, 10.860126178400286]","[9, 9, 9, 9, 9, 9]",1.8213956636888897
2020-05-10 09:15:00,"[10.759373469840844, 10.775364165885023, 10.79354925202879, 10.81390659079886, 10.836402373654586, 10.860991234338345]","[9, 9, 9, 9, 9, 9]",1.806933452922075
