,prediction,real_values,metrics
2020-05-10 06:00:00,"[9.605884943381287, 9.505205138096436, 9.402960592739804, 9.299249118108062, 9.194170957932837, 9.087828484773365]","[13, 13, 13, 13, 13, 13]",3.655071326106434
2020-05-10 06:15:00,"[9.73819443123032, 9.636814582808949, 9.534003901704526, 9.429858422007294, 9.324476744004496, 9.217959830354326]","[13, 13, 13, 13, 13, 13]",3.5242666047787496
2020-05-10 06:30:00,"[9.683253509455936, 9.579448198932662, 9.474353725852978, 9.36806959135672, 9.26069808581223, 9.152344125916214]","[13, 13, 13, 13, 13, 13]",3.584896943678569
2020-05-10 06:45:00,"[9.770650371418403, 9.667205580136555, 9.562627032652733, 9.457014645185199, 9.350471648655999, 9.243104481896987]","[13, 13, 13, 13, 13, 13]",3.496136365832553
2020-05-10 07:00:00,"[9.504920235863866, 9.397704340827959, 9.28949373521086, 9.180397982652531, 9.070530535168869, 8.96000858890087]","[13, 13, 13, 13, 13, 13]",3.770755754543178
2020-05-10 07:15:00,"[9.724620915045458, 9.62038763065947, 9.515346938803493, 9.409610207498256, 9.303293469129665, 9.196517289542513]","[13, 13, 13, 13, 13, 13]",3.5429675330221064
2020-05-10 07:30:00,"[9.737399999450972, 9.63375353618885, 9.529502200696522, 9.424763936370082, 9.319661612741616, 9.214322824124034]","[13, 13, 13, 13, 13, 13]",3.5279617398962273
2020-05-10 07:45:00,"[9.499184811884998, 9.394069939724142, 9.288577166358607, 9.182838161913276, 9.0769895494219, 8.97117257210615]","[13, 13, 13, 13, 14, 14]",4.145860580651435
2020-05-10 08:00:00,"[9.365095153470731, 9.260817916486781, 9.156414133219272, 9.052023386494998, 8.94778988368646, 8.843862007693993]","[13, 14, 14, 14, 14, 14]",4.756149751212765
2020-05-10 08:15:00,"[9.322048779630684, 9.219123693064176, 9.116287165963978, 9.013690393073318, 8.911488991601438, 8.809842403767153]","[14, 14, 14, 14, 14, 14]",4.937688740361551
2020-05-10 08:30:00,"[9.135515621879327, 9.033752012875327, 8.93234655091236, 8.831458916611634, 8.73125221297065, 8.631892219371137]","[14, 14, 14, 13, 13, 14]",4.803184054913687
2020-05-10 08:45:00,"[9.266544087534292, 9.170521601306193, 9.075106889357432, 8.980462270949808, 8.886752771825371, 8.794145263140935]","[13, 13, 14, 13, 13, 13]",4.155776509681962
2020-05-10 09:00:00,"[9.208920729139303, 9.11602977918987, 9.024052926117008, 8.933155765312188, 8.843504964759429, 8.755267288283557]","[13, 13, 13, 13, 13, 13]",4.022832556162323
2020-05-10 09:15:00,"[9.151589432266803, 9.063099983980964, 8.97584416876791, 8.88998345260062, 8.805678344941404, 8.723087358382823]","[13, 13, 13, 13, 13, 13]",4.067755886194612
2020-05-10 09:30:00,"[9.3389311979751, 9.258344507637075, 9.179301712512828, 9.101953623487944, 9.02644803932029, 8.952928685473701]","[13, 13, 13, 12, 12, 12]",3.3795086837138255
2020-05-10 09:45:00,"[9.131568561618199, 9.055862216439458, 8.981935642057415, 8.909925813898333, 8.839964708771081, 8.772178265131831]","[12, 12, 12, 12, 10, 10]",2.530031134165888
2020-05-10 10:00:00,"[9.448014711110318, 9.383900490897698, 9.321899006316126, 9.262123252932547, 9.204678884580176, 9.14966326167319]","[12, 10, 10, 9, 9, 9]",1.1169176047554634
2020-05-10 10:15:00,"[9.19502138957984, 9.136830215282139, 9.080903605182552, 9.02732517628366, 8.976169183017115, 8.927499725223598]","[9, 9, 9, 9, 7, 7]",1.1317057729700073
2020-05-10 10:30:00,"[9.048306568044016, 8.99638238746345, 8.946928379919939, 8.899992054989328, 8.855609495734948, 8.8138048020197]","[9, 7, 7, 7, 7, 6]",1.9471842983986531
2020-05-10 10:45:00,"[9.090103611103212, 9.049141551941666, 9.01078874954032, 8.975052528654537, 8.941927347813337, 8.91139449516377]","[7, 7, 6, 6, 6, 5]",2.899346020061028
2020-05-10 11:00:00,"[8.717880585207489, 8.682483492609249, 8.649775802783713, 8.619720749510053, 8.592267445780443, 8.567350909212724]","[6, 6, 5, 5, 5, 5]",3.3325718844475767
2020-05-10 11:15:00,"[8.80369472106766, 8.780450673304589, 8.759956812276645, 8.742129366329545, 8.726870025412946, 8.714066294520894]","[5, 5, 5, 7, 7, 5]",3.2328666151561296
2020-05-10 11:30:00,"[8.616643355188756, 8.602320478939776, 8.59054727731733, 8.581188558214532, 8.574095364792102, 8.569105717650052]","[7, 7, 5, 7, 7, 8]",1.9737785757993542
2020-05-10 11:45:00,"[8.322596161307539, 8.311559081667992, 8.302656508955637, 8.295712741865303, 8.290540721058035, 8.286943116598763]","[7, 7, 8, 8, 8, 8]",0.797417193348027
2020-05-10 12:00:00,"[8.334067040537759, 8.330545451050192, 8.328634042816704, 8.328121698191474, 8.328789347707037, 8.33041133993117]","[8, 8, 8, 8, 5, 5]",1.9411767685373953
2020-05-10 12:15:00,"[8.161743035321464, 8.161599195288764, 8.162399023369892, 8.163908700103837, 8.16589095132645, 8.168106626976686]","[8, 5, 5, 4, 4, 3]",3.683855477012292
2020-05-10 12:30:00,"[7.779355758378485, 7.77576658199269, 7.7724671501052995, 7.769227715523966, 7.765819645352471, 7.76201704628121]","[4, 4, 3, 3, 3, 3]",4.4619084514091405
2020-05-10 12:45:00,"[8.108064161777508, 8.113162168238834, 8.117912720826215, 8.122073619874753, 8.125408309139843, 8.127687610658546]","[3, 3, 3, 3, 3, 4]",4.966102277298566
2020-05-10 13:00:00,"[7.6959438084600915, 7.694674357895048, 7.692696082351642, 7.689792264925053, 7.685755363153013, 7.680388646077482]","[3, 3, 4, 4, 5, 5]",3.7802158681424114
2020-05-10 13:15:00,"[7.568760214898191, 7.565573565700927, 7.561211309171538, 7.555483883721157, 7.548214924057783, 7.539242752631689]","[4, 5, 5, 5, 5, 5]",2.7492323625160555
2020-05-10 13:30:00,"[7.4429327114771695, 7.435183521964895, 7.4258714230045335, 7.41484906742949, 7.401985819598256, 7.38716899909835]","[5, 5, 5, 5, 5, 5]",2.4180742649774354
2020-05-10 13:45:00,"[7.214411716725744, 7.199355852024673, 7.182506510426426, 7.163771324518783, 7.143077316925041, 7.120371802278186]","[5, 5, 5, 5, 6, 6]",1.9038507099945081
2020-05-10 14:00:00,"[7.243668865360683, 7.224510726922864, 7.2033757821261375, 7.180229347656786, 7.1550583069359615, 7.127871623915556]","[5, 6, 6, 6, 6, 6]",1.4130808644159867
2020-05-10 14:15:00,"[7.16522595788937, 7.142557146283388, 7.117860317122236, 7.0911592718703425, 7.062500620366175, 7.031953897251313]","[6, 6, 6, 6, 6, 7]",1.0192609438931506
2020-05-10 14:30:00,"[7.137434981096066, 7.109673639491124, 7.079993277309296, 7.048483054193468, 7.0152550701153, 6.98044402716001]","[6, 6, 7, 7, 6, 6]",0.8685137497615926
2020-05-10 14:45:00,"[6.972978165482353, 6.939684111499912, 6.904840253909194, 6.868601401988507, 6.831143696159749, 6.792663813488668]","[7, 6, 6, 7, 7, 7]",0.5463879316602158
2020-05-10 15:00:00,"[6.672328256457077, 6.632601141382517, 6.591918689660707, 6.550497954886999, 6.508574232780209, 6.46639982654756]","[7, 7, 7, 7, 8, 8]",0.9298040517925796
2020-05-10 15:15:00,"[6.729547835988543, 6.690638589178884, 6.651307352870119, 6.611819802937065, 6.572456783834337, 6.533512701537204]","[7, 8, 8, 9, 9, 9]",1.8835460284200622
2020-05-10 15:30:00,"[6.56369802676978, 6.524011116292152, 6.48469423218611, 6.446052935632164, 6.408403206173871, 6.372069529541405]","[9, 9, 9, 11, 11, 11]",3.6885359964839273
2020-05-10 15:45:00,"[6.656538581736291, 6.620350593431869, 6.585356568973497, 6.551884976550438, 6.520269525608539, 6.490847055771414]","[11, 11, 11, 11, 10, 11]",4.2771247030023
2020-05-10 16:00:00,"[6.7237077303764545, 6.692452144029747, 6.663166815870396, 6.636193474221914, 6.611873746277647, 6.590546911476389]","[11, 10, 11, 11, 11, 11]",4.198738032922599
2020-05-10 16:15:00,"[6.840589035826409, 6.817036532286014, 6.796250057023884, 6.778566868028015, 6.764318702968678, 6.75382951270214]","[11, 11, 11, 11, 10, 12]",4.248172792500582
2020-05-10 16:30:00,"[6.744885906726749, 6.730655426508403, 6.719996513411152, 6.713220068914801, 6.710626214766902, 6.712502151486558]","[11, 10, 12, 12, 13, 12]",5.0354897950037065
2020-05-10 16:45:00,"[6.921295739948408, 6.919644744644405, 6.92223940776927, 6.929353907065081, 6.941246713701188, 6.958158645798921]","[12, 13, 12, 13, 13, 13]",5.753443779506394
2020-05-10 17:00:00,"[7.163053165574688, 7.175811513461171, 7.193321606783627, 7.215806599147629, 7.243469998998977, 7.276494012193357]","[13, 13, 13, 13, 13, 14]",5.96529822607171
2020-05-10 17:15:00,"[7.443129247790677, 7.4714145848166496, 7.504783942685798, 7.543399084475055, 7.587399124499613, 7.6368992313306325]","[13, 13, 14, 16, 16, 16]",7.255564621754982
2020-05-10 17:30:00,"[7.812076026678319, 7.85713369892169, 7.907391614439133, 7.962941264246084, 8.023849803904739, 8.090159174580617]","[16, 16, 16, 18, 18, 18]",9.104117631209125
2020-05-10 17:45:00,"[8.199442691388706, 8.260615850055409, 8.326808665915042, 8.398042169301354, 8.474313031505947, 8.55559310029481]","[18, 18, 18, 19, 19, 19]",10.138658600086353
2020-05-10 18:00:00,"[8.739455918713219, 8.81686990760169, 8.898797023276076, 8.985190882200124, 9.07598277630722, 9.171081590347354]","[19, 19, 19, 19, 19, 19]",10.053186572139209
2020-05-10 18:15:00,"[9.324252908210882, 9.415264788140957, 9.510138802700272, 9.60876349654016, 9.711007688073073, 9.816720777100457]","[19, 19, 19, 18, 17, 19]",8.976075355036821
2020-05-10 18:30:00,"[10.008696351621253, 10.112263276036238, 10.218875405764448, 10.32836575445067, 10.440551306936277, 10.555233647779072]","[18, 17, 19, 18, 18, 18]",7.744178274661423
2020-05-10 18:45:00,"[10.633673592274132, 10.744897349943773, 10.858185571822586, 10.97332897388658, 11.090107128479406, 11.208289346405618]","[18, 18, 18, 17, 16, 16]",6.341570457296167
2020-05-10 19:00:00,"[11.221799710616969, 11.340357143874506, 11.460016964668522, 11.580543121471036, 11.701692675664182, 11.823216815542839]","[17, 16, 16, 15, 18, 18]",5.247623701823825
2020-05-10 19:15:00,"[11.70885922422543, 11.829188224993933, 11.949621946160217, 12.06991168951197, 12.189806675822657, 12.30905512115715]","[15, 18, 18, 18, 19, 20]",6.140207838164779
2020-05-10 19:30:00,"[12.379540485521453, 12.500789513973348, 12.621165551258205, 12.740417767255147, 12.858297812778673, 12.974560895944819]","[18, 19, 20, 20, 19, 19]",6.519259368270437
2020-05-10 19:45:00,"[12.776539461626175, 12.892208994216674, 13.00596972085896, 13.117593264143395, 13.226858682497554, 13.33355339869782]","[20, 19, 19, 19, 21, 21]",6.821665614613044
2020-05-10 20:00:00,"[13.569781966178647, 13.681621556394864, 13.79057716942264, 13.896444385105491, 13.999030608266285, 14.098155837831348]","[19, 21, 21, 23, 23, 22]",7.760509266754732
2020-05-10 20:15:00,"[13.96339943333232, 14.064648851743208, 14.16213859500494, 14.255710052132187, 14.345220267519498, 14.430542427612192]","[23, 23, 22, 22, 22, 22]",8.152699847675038
2020-05-10 20:30:00,"[14.701365798813086, 14.7920774337578, 14.87823059947766, 14.959722307790173, 15.03646860534111, 15.108404720811809]","[22, 22, 22, 22, 22, 22]",7.088654941499263
2020-05-10 20:45:00,"[15.110744864566954, 15.187265318071276, 15.25864626001983, 15.324847199201784, 15.38584858078482, 15.441651567327781]","[22, 22, 22, 22, 22, 22]",6.716120389153676
2020-05-10 21:00:00,"[15.645021363910992, 15.706470172257884, 15.7624292078474, 15.812926484236431, 15.858011683635263, 15.897755550664277]","[22, 22, 22, 22, 23, 23]",6.565456477702269
2020-05-10 21:15:00,"[15.94498845501151, 15.989437565280769, 16.028224947666867, 16.061445340325683, 16.08921466700323, 16.111669067920616]","[22, 23, 23, 24, 24, 24]",7.328525743112424
