,prediction,real_values,metrics
2020-05-10 06:00:00,"[6.571937489489334, 6.500639910532794, 6.428413974121719, 6.3552316669073665, 6.2810619244360595, 6.205870858484947]","[11, 11, 11, 11, 11, 11]",4.611169433349076
2020-05-10 06:15:00,"[6.5246521313233306, 6.451694604348617, 6.377445297317243, 6.301860273196029, 6.2248949707671235, 6.146504661645443]","[11, 11, 11, 11, 11, 11]",4.663946726919934
2020-05-10 06:30:00,"[6.495353708018735, 6.41905324427519, 6.3411098803194434, 6.261480164521371, 6.180122751884124, 6.09699896487639]","[11, 11, 11, 11, 11, 11]",4.702948979283389
2020-05-10 06:45:00,"[6.322135719426889, 6.23988462225553, 6.155712866474605, 6.069592288299389, 5.981499294204097, 5.891415411453876]","[11, 11, 11, 10, 10, 10]",4.406153849879685
2020-05-10 07:00:00,"[6.387465828235671, 6.3011102358417235, 6.212463006040454, 6.121508939678864, 6.0282409734596305, 5.932660744005233]","[10, 10, 10, 10, 9, 9]",3.520422319323673
2020-05-10 07:15:00,"[6.296411285828053, 6.203791344297035, 6.1087596033345415, 6.011328455777517, 5.911520400875625, 5.809368492512455]","[10, 9, 9, 9, 9, 9]",3.1237161760555097
2020-05-10 07:30:00,"[6.099617169278305, 6.000132369202929, 5.898207203528127, 5.793886404118314, 5.68722639364192, 5.578295572892855]","[9, 9, 9, 9, 9, 8]",3.0041868175443773
2020-05-10 07:45:00,"[6.041891875563214, 5.9367008730137245, 5.829073340498128, 5.719090379023829, 5.606846503106465, 5.492449731401264]","[9, 9, 8, 8, 8, 8]",2.584075220992827
2020-05-10 08:00:00,"[5.817770242015661, 5.705755463540101, 5.5914787340396215, 5.47506158638889, 5.356639527521283, 5.236361883026769]","[8, 8, 8, 8, 8, 8]",2.47746589683461
2020-05-10 08:15:00,"[5.683224910407322, 5.565817362301264, 5.446451427750848, 5.325290558865015, 5.202512135257708, 5.078307034948075]","[8, 8, 8, 8, 8, 8]",2.624550786013286
2020-05-10 08:30:00,"[5.226653085423667, 5.10197735500169, 4.975752175554016, 4.8481888969144915, 4.719511974397021, 4.589958210599869]","[8, 8, 8, 8, 8, 8]",3.0973096708889205
2020-05-10 08:45:00,"[5.0791270140288445, 4.952194796363823, 4.824242093233238, 4.69551444780829, 4.566268691600817, 4.436771920848002]","[8, 8, 8, 8, 8, 8]",3.2484043172215387
2020-05-10 09:00:00,"[4.852771336082212, 4.724714257654393, 4.596240318922932, 4.467619868146613, 4.339131998363982, 4.211063307845853]","[8, 8, 8, 8, 8, 8]",3.475001920910526
2020-05-10 09:15:00,"[4.60171706636736, 4.4730239752933665, 4.344660508593702, 4.216927556036593, 4.090131430103041, 3.964582359149858]","[8, 8, 8, 8, 8, 8]",3.7245290185368094
2020-05-10 09:30:00,"[4.308510005840933, 4.181744239723005, 4.056081173860674, 3.9318367631429907, 3.809328550517023, 3.688873985271691]","[8, 8, 8, 8, 8, 8]",4.0095335965075165
2020-05-10 09:45:00,"[4.015069891161891, 3.8924425694045595, 3.7716439171288307, 3.6529887604758082, 3.5367895444367625, 3.4233545780857315]","[8, 8, 8, 8, 8, 7]",4.1279502165686885
2020-05-10 10:00:00,"[3.7678833580257844, 3.6518950352216017, 3.538599928035338, 3.4283074394854767, 3.321319799897858, 3.2179302585528995]","[8, 8, 7, 8, 9, 9]",4.750056678469861
2020-05-10 10:15:00,"[3.653263762889721, 3.547330750486203, 3.444811076376622, 3.345987394935964, 3.251130883883924, 3.160499524363101]","[8, 9, 9, 8, 7, 7]",4.653698506153084
2020-05-10 10:30:00,"[3.4816493241948034, 3.3858598462669356, 3.2939461027936274, 3.2061523488456505, 3.1227082095656473, 3.043827131379507]","[8, 7, 7, 7, 7, 8]",4.106958698383399
2020-05-10 10:45:00,"[3.3760548924450537, 3.29287359608615, 3.2140393384555397, 3.1397493566942405, 3.0701830304167905, 3.0055005635810974]","[7, 7, 8, 8, 7, 7]",4.179368119081059
2020-05-10 11:00:00,"[3.2660430286269966, 3.1970317081100146, 3.1327532059192484, 3.073348360301219, 3.018937336005462, 2.9696186062359438]","[8, 7, 7, 8, 8, 8]",4.586504348095149
