,prediction,real_values,metrics
2020-05-10 06:00:00,"[16.61230604694101, 16.5977338046918, 16.583595412829023, 16.569827038196664, 16.556358108138383, 16.54311192796353]","[16, 16, 16, 16, 16, 16]",0.5776382614454749
2020-05-10 06:15:00,"[16.602262500417748, 16.58907082054366, 16.57613090776112, 16.563361072899895, 16.550674546130896, 16.537980197232987]","[16, 16, 16, 16, 16, 16]",0.5703350215346097
2020-05-10 06:30:00,"[16.40856898866865, 16.39497948543411, 16.381427461091643, 16.367819069875857, 16.354057384141125, 16.340043182028772]","[16, 16, 16, 16, 16, 16]",0.3752113150310071
2020-05-10 06:45:00,"[16.33818240753656, 16.324328865675284, 16.31026611006482, 16.29589423333905, 16.281112318453403, 16.265819237755064]","[16, 16, 16, 16, 16, 16]",0.30360583355244003
2020-05-10 07:00:00,"[16.25334972102424, 16.23830896981809, 16.22277686856182, 16.20665301391842, 16.189838282007848, 16.172235599858602]","[16, 16, 16, 16, 16, 16]",0.21564473976927087
2020-05-10 07:15:00,"[16.375860585100074, 16.360090576172723, 16.343556777244526, 16.326163561024188, 16.307818462992664, 16.288432872507947]","[16, 16, 16, 16, 16, 16]",0.33498658140119336
2020-05-10 07:30:00,"[16.276859179294078, 16.25807849339369, 16.23829437568804, 16.217423648785186, 16.195388025822172, 16.172114680194113]","[16, 16, 16, 16, 16, 16]",0.22916977339240985
2020-05-10 07:45:00,"[16.1500999517853, 16.127389915508726, 16.103467398978243, 16.078266708015835, 16.05172843817526, 16.02379989267945]","[16, 16, 16, 16, 16, 16]",0.09902157386300023
2020-05-10 08:00:00,"[16.102466170280145, 16.07602081544954, 16.048210925454317, 16.018990522746375, 15.988320795527368, 15.956170352229668]","[16, 16, 16, 16, 16, 16]",0.05919016748528952
2020-05-10 08:15:00,"[15.964890126165436, 15.934289295781811, 15.902222705790114, 15.868666693484489, 15.83360527996936, 15.797030246534531]","[16, 16, 16, 16, 16, 16]",0.12989955108258422
