,prediction,real_values,metrics
2020-05-10 06:00:00,"[6.421453044884112, 6.442192681944573, 6.461220385226594, 6.478402005972457, 6.49361796097348, 6.506763954369391]","[7, 7, 7, 7, 7, 7]",0.5335288324256661
2020-05-10 06:15:00,"[6.421505706342052, 6.4361139090193, 6.448630038047188, 6.4589667965009, 6.467053355871133, 6.47283568008346]","[7, 7, 7, 7, 7, 7]",0.5494365719094934
2020-05-10 06:30:00,"[6.504743393093607, 6.5130626037347055, 6.5190491957738805, 6.5226658798693675, 6.523892565702457, 6.52272628010555]","[7, 7, 7, 7, 7, 7]",0.48235829794665586
2020-05-10 06:45:00,"[6.567017645687104, 6.568673626359292, 6.5679075803451745, 6.5647323408660645, 6.559177476801885, 6.5512888231303]","[7, 7, 7, 7, 7, 7]",0.43691039721397174
2020-05-10 07:00:00,"[6.652683429816223, 6.6478699090088735, 6.64070901572177, 6.6312610555461236, 6.619601373818016, 6.605819534361386]","[7, 7, 7, 7, 7, 7]",0.3673699714952297
2020-05-10 07:15:00,"[6.642679308951454, 6.631091532755521, 6.617361220773552, 6.60159117938137, 6.583896606815008, 6.56440397901307]","[7, 7, 7, 7, 7, 7]",0.39408110089388637
2020-05-10 07:30:00,"[6.667092831971365, 6.649908351168872, 6.63090622419765, 6.610222108855091, 6.588000620293537, 6.564394013070852]","[7, 7, 7, 7, 7, 7]",0.38319804052964984
2020-05-10 07:45:00,"[6.648874387085351, 6.626925601256113, 6.603572409083469, 6.578972904067285, 6.553290178996527, 6.526690895938708]","[7, 7, 7, 7, 7, 7]",0.4124042364720319
2020-05-10 08:00:00,"[6.687989032313988, 6.663257853498546, 6.637585115167552, 6.611138576196555, 6.5840869013390835, 6.556598227943654]","[7, 7, 7, 7, 7, 7]",0.3792300774722738
2020-05-10 08:15:00,"[6.490748458406557, 6.462615812047578, 6.434033609487956, 6.405168825927325, 6.3761850885403195, 6.347241325667066]","[7, 7, 7, 7, 7, 7]",0.5827377783061074
2020-05-10 08:30:00,"[6.5554713660673825, 6.527569080643923, 6.4996757304145705, 6.471944652779304, 6.4445222630199295, 6.417546886861834]","[7, 7, 7, 7, 7, 7]",0.5160378942317821
