,prediction,real_values,metrics
2020-05-10 06:00:00,"[27.31725739305412, 27.286173245467968, 27.25397539782468, 27.22042694698999, 27.18529644663247, 27.148360435616194]","[33, 33, 33, 33, 33, 33]",5.765039839794323
2020-05-10 06:15:00,"[27.42972288609205, 27.394551267669897, 27.357318735062336, 27.31781854086116, 27.275858067772454, 27.231260994972082]","[33, 33, 33, 33, 33, 33]",5.66598375067066
2020-05-10 06:30:00,"[27.484179219360563, 27.44233176941796, 27.39755808134742, 27.349698684516145, 27.298615989109756, 27.244195977694375]","[33, 33, 33, 33, 33, 33]",5.631167360263967
2020-05-10 06:45:00,"[27.639720836393742, 27.589792020891693, 27.536283780430097, 27.479110981147873, 27.418216112101703, 27.353570286447574]","[33, 33, 33, 34, 34, 34]",6.025944444612898
2020-05-10 07:00:00,"[27.719169981493785, 27.659067549838912, 27.5950125257614, 27.52700883406174, 27.45509127163617, 27.37932572152291]","[34, 34, 34, 34, 34, 34]",6.4452681273763925
2020-05-10 07:15:00,"[27.729456816965158, 27.657688065572927, 27.58171890777607, 27.501648876463047, 27.41761037006323, 27.329768070220094]","[34, 34, 34, 33, 33, 33]",5.976139136297241
2020-05-10 07:30:00,"[27.846928240636327, 27.76406955116545, 27.677147162946216, 27.586358531068143, 27.4919327828843, 27.39412932877252]","[33, 33, 33, 33, 34, 34]",5.738784115250864
2020-05-10 07:45:00,"[27.84237161625677, 27.7484236714761, 27.650824183555006, 27.549864700848634, 27.44586531069412, 27.339172511450332]","[33, 34, 34, 34, 34, 34]",6.257301340826094
2020-05-10 08:00:00,"[27.7765303589408, 27.67426150371288, 27.56909320220016, 27.46139134743074, 27.351544028226623, 27.23995881522053]","[34, 34, 34, 34, 34, 34]",6.490462629614829
2020-05-10 08:15:00,"[27.716321331261305, 27.60660488068132, 27.494854505488583, 27.381499019812868, 27.26698254485301, 27.151761340775007]","[34, 34, 34, 34, 34, 34]",6.566499431181066
2020-05-10 08:30:00,"[27.73315925555085, 27.619908358912202, 27.505664125875867, 27.390895356498742, 27.276078092306225, 27.16169218318551]","[34, 34, 34, 34, 34, 34]",6.555012134719538
2020-05-10 08:45:00,"[27.653603410350645, 27.53850289127778, 27.423563347686375, 27.309274242253796, 27.19612359940475, 27.084594482108933]","[34, 34, 34, 34, 34, 34]",6.635241672537335
2020-05-10 09:00:00,"[27.58227118168251, 27.470171692685426, 27.359403950476786, 27.250444064810985, 27.143757857279965, 27.03979750223962]","[34, 34, 34, 34, 34, 34]",6.694928394602118
2020-05-10 09:15:00,"[27.443276953612575, 27.3370798208434, 27.23328669387633, 27.132332597350366, 27.034634245096456, 26.940587058050358]","[34, 34, 34, 34, 34, 34]",6.815301633408909
2020-05-10 09:30:00,"[27.494795576113475, 27.397947415505737, 27.30455034226641, 27.21498499235919, 27.12960655540535, 27.04874228091302]","[34, 34, 34, 34, 34, 34]",6.736623135998623
2020-05-10 09:45:00,"[27.53976541726221, 27.456058861537485, 27.376434114924212, 27.301181012482314, 27.230559361216436, 27.164797186553614]","[34, 34, 34, 34, 34, 34]",6.656437002532342
2020-05-10 10:00:00,"[27.504802478468967, 27.434396043675974, 27.368597321037665, 27.307605689284877, 27.251587480286208, 27.200674963102767]","[34, 34, 34, 34, 34, 34]",6.656203644586617
2020-05-10 10:15:00,"[27.724030901649826, 27.66890934153072, 27.618390541669374, 27.5725668773192, 27.531498076566645, 27.495211047625286]","[34, 34, 34, 34, 34, 34]",6.398712491884462
2020-05-10 10:30:00,"[27.920588273833317, 27.88152517241092, 27.84697185396232, 27.816922105238763, 27.791338843222952, 27.770154703457187]","[34, 34, 34, 34, 34, 33]",6.005330187371801
2020-05-10 10:45:00,"[28.202279809850726, 28.180161561832577, 28.16233215793363, 28.148693672185843, 28.13912051805932, 28.133460719133645]","[34, 34, 33, 33, 34, 34]",5.525523708540659
2020-05-10 11:00:00,"[28.31737942509043, 28.307352148430766, 28.300944846513815, 28.29798416200885, 28.298275143089075, 28.30160306487541]","[33, 34, 34, 35, 35, 35]",6.076060380761098
2020-05-10 11:15:00,"[28.494774105518083, 28.49411197853174, 28.49615154446409, 28.50066464281408, 28.507409230812584, 28.516131584331212]","[35, 35, 35, 35, 35, 35]",6.498464334385869
2020-05-10 11:30:00,"[28.94992131765828, 28.960063527178328, 28.971935128315305, 28.985269779840344, 28.999795575468532, 29.01523746100394]","[35, 35, 35, 35, 35, 35]",6.019671449521777
2020-05-10 11:45:00,"[29.22122063776705, 29.240383670388688, 29.260323623029045, 29.280753527595547, 29.301389026297286, 29.32195084516904]","[35, 35, 35, 35, 35, 35]",5.729100358992464
2020-05-10 12:00:00,"[29.42237403400749, 29.438557043304264, 29.454331143628416, 29.46944085600703, 29.483642385773642, 29.496705800403145]","[35, 35, 35, 35, 35, 35]",5.5392167777008865
2020-05-10 12:15:00,"[29.827352887302276, 29.844921136351974, 29.861122062025526, 29.875736155639053, 29.88856310369283, 29.899423587482044]","[35, 35, 35, 35, 35, 35]",5.133873286577772
2020-05-10 12:30:00,"[30.114086329860708, 30.128809656326712, 30.14133824421881, 30.15151248775841, 30.1591981714985, 30.1642877177422]","[35, 35, 35, 35, 35, 35]",4.856825928343971
