,prediction,real_values,metrics
2020-05-10 06:00:00,"[13.174083230191393, 13.196573561540417, 13.218773040064466, 13.24054545504445, 13.26175890653343, 13.28228708349079]","[13, 13, 13, 13, 13, 13]",0.23197471765527092
2020-05-10 06:15:00,"[13.22230450011461, 13.243195548482479, 13.263395193968805, 13.282784597596336, 13.301252933676693, 13.318698508583408]","[13, 13, 13, 13, 13, 13]",0.27393113241548783
2020-05-10 06:30:00,"[13.28157463699568, 13.300297457417637, 13.318009680382632, 13.334619355581319, 13.350045621042366, 13.364219578062752]","[13, 13, 13, 13, 13, 13]",0.32602426978488674
2020-05-10 06:45:00,"[13.295251275562041, 13.310164312774893, 13.323827610711241, 13.336186223162231, 13.347198581923081, 13.35683704121755]","[13, 13, 13, 13, 13, 13]",0.32892254509166363
2020-05-10 07:00:00,"[13.366427419564396, 13.37820197165229, 13.388617980461696, 13.39766035421682, 13.405328635116197, 13.411637183152795]","[13, 13, 13, 13, 13, 13]",0.391620554070604
2020-05-10 07:15:00,"[13.368434061434536, 13.376210389820912, 13.382642752075787, 13.387759967691517, 13.391605576399128, 13.394237628847364]","[13, 13, 13, 13, 13, 13]",0.3835860222428805
2020-05-10 07:30:00,"[13.384561921242682, 13.388392762074892, 13.391021206150121, 13.392519757690602, 13.392974551698426, 13.392484751445327]","[13, 13, 13, 13, 13, 13]",0.3903373393912607
2020-05-10 07:45:00,"[13.368991043516358, 13.36930829358713, 13.36869573548361, 13.36726489658561, 13.365138681938522, 13.362450416020456]","[13, 13, 13, 13, 13, 13]",0.3669831096605061
2020-05-10 08:00:00,"[13.370778248774506, 13.368711380424143, 13.366094594214681, 13.363070612208388, 13.359790297258606, 13.356411397144209]","[13, 13, 13, 13, 13, 13]",0.364176755435433
2020-05-10 08:15:00,"[13.352084731182078, 13.348870320916252, 13.345570629609337, 13.342348372369745, 13.33937039502795, 13.336806210056945]","[13, 13, 13, 12, 12, 12]",0.9787710210534607
2020-05-10 08:30:00,"[13.291916668903024, 13.2886790488927, 13.28586844641039, 13.28365632740002, 13.282213672076345, 13.281709403532885]","[12, 12, 12, 12, 12, 12]",1.2856791003691774
2020-05-10 08:45:00,"[13.233013915178415, 13.23144660086, 13.230871379505825, 13.231453305143907, 13.233351929287013, 13.236719741837097]","[12, 12, 12, 12, 12, 12]",1.2328110386940414
2020-05-10 09:00:00,"[13.207144392697902, 13.209193903921669, 13.212766702609827, 13.218005956590764, 13.225044459829004, 13.2340032057432]","[12, 12, 12, 12, 12, 12]",1.2177292328822007
2020-05-10 09:15:00,"[13.172717983677465, 13.17967723446678, 13.188606749617206, 13.199614538628161, 13.212793927837044, 13.228222379986532]","[12, 12, 12, 12, 12, 12]",1.197091351246954
2020-05-10 09:30:00,"[13.180883395195382, 13.194216933726942, 13.209849992671439, 13.22784239433148, 13.248235780866269, 13.271052778725219]","[12, 12, 12, 12, 12, 12]",1.2224048264843237
2020-05-10 09:45:00,"[13.226941150208159, 13.247540050700824, 13.270616223265758, 13.296171642629243, 13.324187704982624, 13.354624823316668]","[12, 12, 12, 12, 12, 12]",1.2874230571269056
2020-05-10 10:00:00,"[13.216483052819283, 13.244169197701838, 13.274329177789788, 13.306902925478674, 13.34180878087604, 13.378943559945146]","[12, 12, 12, 12, 12, 12]",1.2949668120745996
