,prediction,real_values,metrics
2020-05-10 06:00:00,"[20.971863850206795, 20.999360675501574, 21.027440823849965, 21.056240803905805, 21.085895755029092, 21.11653822516297]","[19, 19, 19, 19, 19, 19]",2.043486720117501
2020-05-10 06:15:00,"[21.02865192083223, 21.058706239879392, 21.089851056117496, 21.122212642253373, 21.15591168916419, 21.191062163823013]","[19, 19, 19, 19, 19, 19]",2.1084620204832425
2020-05-10 06:30:00,"[21.05686232003398, 21.090657857025025, 21.12600892702228, 21.16301976279375, 21.201785170566584, 21.242389559183437]","[19, 19, 19, 19, 19, 19]",2.1477224449476933
2020-05-10 06:45:00,"[21.096210549529644, 21.134906596786188, 21.175544364293724, 21.218195238915296, 21.262917900431958, 21.30975760274719]","[19, 19, 19, 19, 19, 19]",2.2007985615627894
2020-05-10 07:00:00,"[21.151005429083746, 21.19581237638725, 21.242849652649888, 21.292146957327272, 21.34371876186581, 21.39756390538521]","[19, 19, 19, 19, 19, 19]",2.272079036981597
2020-05-10 07:15:00,"[21.250786831557406, 21.302402786454124, 21.356391818368905, 21.412735166080804, 21.471397439919333, 21.532326583805624]","[19, 19, 19, 19, 19, 20]",2.243390417834134
2020-05-10 07:30:00,"[21.3620865229907, 21.420651311396735, 21.481588688563328, 21.54482813664519, 21.610282185231387, 21.67784676108189]","[19, 19, 20, 20, 20, 20]",1.8898316943164124
2020-05-10 07:45:00,"[21.462602630660996, 21.5283527678255, 21.59631958228408, 21.66638039446506, 21.7383963989603, 21.81221339546567]","[20, 20, 20, 20, 20, 20]",1.6384071480455664
2020-05-10 08:00:00,"[21.61022230273611, 21.68188082642427, 21.755419579055076, 21.830668480709697, 21.907443379753758, 21.98554712817786]","[20, 20, 20, 20, 20, 20]",1.799774134370662
2020-05-10 08:15:00,"[21.770906103961018, 21.847711347769508, 21.92591813894842, 22.005316682697735, 22.08568627011207, 22.166796640746163]","[20, 20, 20, 20, 20, 20]",1.97170384140392
2020-05-10 08:30:00,"[21.942614748764676, 22.023202284531035, 22.10461971587207, 22.18662641073737, 22.268974636657866, 22.351411141412136]","[20, 20, 20, 20, 20, 20]",2.150784314793679
2020-05-10 08:45:00,"[22.09972392544478, 22.18178838946035, 22.264039136097036, 22.34621818256703, 22.428064775741575, 22.509317091388027]","[20, 20, 20, 20, 20, 20]",2.3091060654787827
2020-05-10 09:00:00,"[22.288821423087374, 22.370834162601366, 22.45235619822641, 22.53312415825951, 22.61287647264467, 22.691355101813713]","[20, 20, 20, 20, 20, 21]",2.344430726893354
2020-05-10 09:15:00,"[22.458858292802443, 22.538608211940304, 22.61720789524875, 22.69440450607041, 22.76995150274751, 22.84361028349387]","[20, 20, 21, 21, 21, 21]",2.021076897924438
2020-05-10 09:30:00,"[22.626204479273763, 22.70165797224124, 22.775310095853015, 22.846928167834033, 22.91629005090458, 22.983185643812185]","[21, 21, 21, 22, 22, 22]",1.367201252461616
2020-05-10 09:45:00,"[22.6977052068138, 22.76641639864981, 22.832736684755798, 22.8964692755508, 22.957431749359525, 23.015457278773926]","[22, 22, 22, 22, 22, 22]",0.8678635875504545
2020-05-10 10:00:00,"[22.896465917308618, 22.957734008613176, 23.01612388264536, 23.071483953927075, 23.123680055342742, 23.172596335980433]","[22, 22, 22, 22, 22, 22]",1.0439612232969135
2020-05-10 10:15:00,"[23.07706111355593, 23.129385851774494, 23.178444919576563, 23.224139678511253, 23.26639113545193, 23.30514046130562]","[22, 22, 22, 22, 22, 22]",1.1993026833117415
2020-05-10 10:30:00,"[23.135112523752134, 23.17747253573515, 23.21640616806835, 23.251874240558458, 23.283857988711368, 23.312359163892488]","[22, 22, 22, 22, 22, 22]",1.2310113053981693
2020-05-10 10:45:00,"[23.197456146511016, 23.22940399536914, 23.25793044411991, 23.283056695960678, 23.304823919523706, 23.323292933330045]","[22, 22, 22, 22, 22, 22]",1.2667299463778314
2020-05-10 11:00:00,"[23.229764854461276, 23.25144073584267, 23.269873418272304, 23.28514194936588, 23.29734370576569, 23.30659368856427]","[22, 22, 22, 22, 22, 22]",1.273635321886068
2020-05-10 11:15:00,"[23.246521232749057, 23.258919668892972, 23.268424955969625, 23.275167285944153, 23.279292423924936, 23.280960670397036]","[22, 22, 22, 22, 22, 22]",1.2682728897667819
2020-05-10 11:30:00,"[23.20791473682476, 23.211966953350817, 23.21362292250646, 23.21305514808256, 23.210447988134398, 23.205996355481027]","[22, 22, 22, 22, 22, 22]",1.2105038096585885
2020-05-10 11:45:00,"[23.174166941835335, 23.17169726506002, 23.16743388986412, 23.161579421428694, 23.154343968793434, 23.145943676092113]","[22, 22, 22, 22, 22, 22]",1.1625695703055972
2020-05-10 12:00:00,"[23.116679146101262, 23.109645805364003, 23.10150558542906, 23.092477757730872, 23.082784279926198, 23.072648256665058]","[22, 22, 22, 22, 22, 22]",1.096061465273834
2020-05-10 12:15:00,"[23.029464985531703, 23.01961849368473, 23.009374283967674, 22.998954329466972, 22.98857845532173, 22.97846283255121]","[22, 22, 22, 22, 22, 22]",1.0042279873619504
2020-05-10 12:30:00,"[22.96907500624235, 22.95887914262121, 22.948984073203736, 22.93959932248371, 22.930927653857907, 22.92316370236214]","[22, 22, 22, 22, 22, 22]",0.9452363684955695
2020-05-10 12:45:00,"[22.899170782823013, 22.891554275170712, 22.884866038699904, 22.87928641917002, 22.8749850328012, 22.87211964679147]","[22, 22, 22, 21, 21, 20]",1.7167179254172351
2020-05-10 13:00:00,"[22.79883459160874, 22.792949543957715, 22.78855899570347, 22.785811370004026, 22.784840967336056, 22.785767123156795]","[21, 21, 20, 20, 20, 20]",2.5001039276639188
