,prediction,real_values,metrics
2020-05-10 06:00:00,"[5.927721662576267, 5.893713293441855, 5.8585863111246415, 5.822242981836725, 5.784580664520703, 5.74549242541448]","[6, 6, 6, 6, 6, 6]",0.17286603993608154
2020-05-10 06:15:00,"[5.836303662551516, 5.7992291667816165, 5.760728536277636, 5.720690975861984, 5.679002819473578, 5.635548339635362]","[6, 6, 6, 6, 6, 5]",0.3438339387459209
2020-05-10 06:30:00,"[5.721152333179578, 5.679451199011044, 5.635970216502861, 5.590592382578281, 5.543200493129181, 5.493678099239194]","[6, 6, 5, 5, 5, 5]",0.4954038546393312
2020-05-10 06:45:00,"[5.649168591058235, 5.601758939974333, 5.5522093867452895, 5.500405496401642, 5.446235645422935, 5.3895920586375246]","[5, 5, 5, 5, 5, 5]",0.5306886677537653
2020-05-10 07:00:00,"[5.439205205874407, 5.385137654153798, 5.328627259235707, 5.2695704624235695, 5.207869508787677, 5.143433501628457]","[5, 5, 5, 5, 5, 5]",0.31243112235908116
2020-05-10 07:15:00,"[5.263345147523073, 5.201087797857856, 5.136102113231373, 5.068306248477717, 4.997627278286186, 4.924002181315035]","[5, 5, 5, 5, 5, 5]",0.15207333550605337
2020-05-10 07:30:00,"[5.02228844744305, 4.9515500247269255, 4.877872070176583, 4.80120209548682, 4.721499306205436, 4.638735453775007]","[5, 5, 5, 5, 5, 5]",0.21029927955114014
2020-05-10 07:45:00,"[4.866559184641002, 4.787090721563782, 4.704556947663259, 4.618942897383329, 4.530247716271436, 4.438485305098484]","[5, 5, 5, 5, 5, 5]",0.3722888406723806
2020-05-10 08:00:00,"[4.613265112746884, 4.52443452508003, 4.432520602121718, 4.337553035860845, 4.239577400419678, 4.138655527077711]","[5, 5, 5, 5, 5, 5]",0.6398895832165484
2020-05-10 08:15:00,"[4.391103016860244, 4.293515278984496, 4.192958267537009, 4.089509655363627, 3.9832639569243717, 3.8743325964472555]","[5, 5, 5, 4, 4, 4]",0.5074900532520725
2020-05-10 08:30:00,"[4.050324096525035, 3.9435517466475725, 3.83405810252996, 3.7219728202324442, 3.607442468653647, 3.490630249973588]","[4, 4, 4, 4, 5, 5]",0.8493103345683193
2020-05-10 08:45:00,"[3.7554945975761633, 3.641164517422514, 3.5245441756180402, 3.4058127015097277, 3.285164986624089, 3.16281106209728]","[4, 5, 5, 5, 5, 5]",1.4685901464527398
2020-05-10 09:00:00,"[3.3763192894775926, 3.255159148474746, 3.1322411242842714, 3.0077912013074237, 2.8820492288952595, 2.75526796425564]","[5, 5, 5, 5, 5, 5]",1.9434833479861662
2020-05-10 09:15:00,"[3.129475395259228, 3.0045201571806714, 2.878437545149468, 2.751491220906224, 2.6239560401860276, 2.4961168088851178]","[5, 5, 5, 5, 5, 6]",2.413862858417256
2020-05-10 09:30:00,"[2.8186451395268173, 2.6911603011773266, 2.5632736609552276, 2.4352795593824914, 2.3074800941390174, 2.180183632919305]","[5, 5, 6, 6, 6, 6]",3.2360745218244245
2020-05-10 09:45:00,"[2.5236947962079443, 2.3960528746350436, 2.2687867911161588, 2.142210413758208, 2.016641423021887, 1.892399651464578]","[6, 6, 6, 6, 6, 6]",3.7994989018350904
2020-05-10 10:00:00,"[2.2680703752595766, 2.142626394254447, 2.0183451203606464, 1.8955477851386888, 1.7745552510361038, 1.6556862559064576]","[6, 6, 6, 6, 6, 4]",3.7606941664238422
2020-05-10 10:15:00,"[2.0243176722313336, 1.9034882249345237, 1.7845928892444336, 1.667948212666745, 1.553866152211243, 1.4426523037084271]","[6, 6, 4, 5, 5, 5]",3.491146363866401
2020-05-10 10:30:00,"[1.7432007142455754, 1.6287890450939115, 1.5170780726241402, 1.4083672510535803, 1.30294712003231, 1.2010976068527777]","[5, 5, 5, 5, 5, 5]",3.5379427929143237
2020-05-10 10:45:00,"[1.551363183869066, 1.446271485696097, 1.3445885145513272, 1.2465832009555458, 1.1525115221557871, 1.0626149649845789]","[5, 5, 5, 5, 5, 5]",3.7031162899049606
2020-05-10 11:00:00,"[1.3530473906283849, 1.2590253013662052, 1.1690067449403005, 1.0832190694719266, 1.0018732502962044, 0.9251625913259258]","[5, 5, 5, 5, 5, 5]",3.8708774763763962
2020-05-10 11:15:00,"[1.2547296038868123, 1.1739157030836833, 1.097558636542085, 1.0258338240818898, 0.9588977251290265, 0.8968868492829949]","[5, 5, 5, 4, 4, 4]",3.454907106727384
2020-05-10 11:30:00,"[1.143875740981879, 1.0769152902038788, 1.0146963743016175, 0.9573368541837608, 0.904934041774466, 0.857564059111648]","[4, 4, 4, 4, 4, 4]",3.009043139395683
2020-05-10 11:45:00,"[1.0814820148774893, 1.0295355469990097, 0.9824887275820147, 0.9403967619988602, 0.9032935159662312, 0.8711912584609482]","[4, 4, 4, 4, 4, 4]",3.0327926552538633
2020-05-10 12:00:00,"[1.01626977325834, 0.979088561707731, 0.946770996869486, 0.9193094671877597, 0.8966754217940025, 0.8788195005337629]","[4, 4, 4, 4, 4, 4]",3.0608769069347583
2020-05-10 12:15:00,"[1.024083266044833, 1.0019023794560944, 0.9843673635311214, 0.9714088412880018, 0.9629380040645898, 0.958847118799905]","[4, 4, 4, 4, 3, 3]",2.7211211235514043
2020-05-10 12:30:00,"[1.0901482089547114, 1.0816377214898223, 1.0773687514065093, 1.0772175812891223, 1.0810437553562506, 1.088690916139066]","[4, 3, 3, 3, 3, 3]",2.1164612725072725
2020-05-10 12:45:00,"[1.1858818423001392, 1.1904611865694816, 1.1987548746918022, 1.2105905920419318, 1.225782653757876, 1.244133128074807]","[3, 3, 3, 3, 3, 2]",1.6698855927839127
2020-05-10 13:00:00,"[1.2510798006487773, 1.2662965423468857, 1.2845861461740404, 1.3057405589675066, 1.3295424419146404, 1.355766496612763]","[3, 3, 2, 2, 2, 2]",1.149116533151035
2020-05-10 13:15:00,"[1.3562201057431729, 1.3801343404297644, 1.4064033081766434, 1.4347956500187689, 1.4650752260415274, 1.4970025599305665]","[2, 2, 2, 2, 2, 2]",0.5787414385912533
2020-05-10 13:30:00,"[1.470032682170845, 1.5004678010878516, 1.5325198847946764, 1.565947611582927, 1.600509437368678, 1.6359650710135063]","[2, 2, 2, 2, 2, 2]",0.45266820978020145
2020-05-10 13:45:00,"[1.610088656084685, 1.644843837876083, 1.6804666051091819, 1.7167196787039578, 1.7533701129774695, 1.790190707507855]","[2, 2, 2, 2, 2, 2]",0.3069642560302633
2020-05-10 14:00:00,"[1.721349059375724, 1.7579021852100718, 1.7946086835895727, 1.8312490183153276, 1.8676121951172897, 1.9034970215831368]","[2, 2, 2, 3, 3, 3]",0.819455415810472
2020-05-10 14:15:00,"[1.8250767197376168, 1.8614043574334458, 1.897227731245171, 1.9323566896106317, 1.966613342162737, 1.999833092957183]","[3, 3, 3, 3, 3, 3]",1.0878905806856656
2020-05-10 14:30:00,"[1.9598652741051317, 1.9940758265529226, 2.027193392900272, 2.059068309240561, 2.0895663030744864, 2.118569228372867]","[3, 3, 3, 4, 3, 2]",1.1291796721634657
2020-05-10 14:45:00,"[2.082269599331331, 2.1126810532678446, 2.1415449851980397, 2.168760843409217, 2.194245628451659, 2.2179342792186123]","[4, 3, 2, 2, 2, 2]",0.8754776526952488
2020-05-10 15:00:00,"[2.1960632136685296, 2.221430249488159, 2.2449558555451534, 2.266594182946923, 2.286317971826005, 2.3041185586278314]","[2, 2, 2, 2, 1, 1]",0.7717822564568233
2020-05-10 15:15:00,"[2.2690199128554553, 2.28878192577489, 2.306619742085849, 2.3225432329402476, 2.3365805197643477, 2.3487776067513937]","[2, 1, 1, 1, 1, 1]",1.2107404647163154
2020-05-10 15:30:00,"[2.2636585910584044, 2.2773655324067743, 2.2892816847527344, 2.2994703880574088, 2.3080115048383947, 2.3150007044702017]","[1, 1, 1, 2, 0, 0]",1.615888346094421
2020-05-10 15:45:00,"[2.25790903490175, 2.266346730057827, 2.27328663658609, 2.2788390769755225, 2.283128144167546, 2.2862906901377062]","[2, 0, 0, 1, 1, 1]",1.5972407281464103
2020-05-10 16:00:00,"[2.228983975746168, 2.2331634636294, 2.2362877683638698, 2.23850484916399, 2.2399727734712678, 2.2408584812059003]","[1, 1, 1, 1, 1, 1]",1.2363021271525008
2020-05-10 16:15:00,"[2.2170313737915635, 2.2185430773340986, 2.219526912739684, 2.2201565970382635, 2.220611778335881, 2.2210766609925123]","[1, 1, 1, 1, 0, 0]",1.6230803436877828
2020-05-10 16:30:00,"[2.173667890633536, 2.1738852024896325, 2.174159789861884, 2.1746797290892625, 2.1756345684267133, 2.1772138960482934]","[1, 0, 0, 1, 1, 1]",1.579982365113723
2020-05-10 16:45:00,"[2.102768337067905, 2.1033907339150923, 2.1047173066441625, 2.106936426645533, 2.110233220011006, 2.1147881769835752]","[1, 1, 1, 1, 1, 1]",1.1071470979896545
2020-05-10 17:00:00,"[2.070736441826933, 2.073935296784228, 2.078439870710832, 2.0844242807916533, 2.0920550647414475, 2.1014899287539954]","[1, 1, 1, 1, 1, 1]",1.0835655996614793
2020-05-10 17:15:00,"[2.040428999761841, 2.0479680059860232, 2.0573556429705437, 2.0687394677820015, 2.0822556686526825, 2.0980280300674203]","[1, 1, 1, 1, 1, 2]",0.9679722170463811
2020-05-10 17:30:00,"[2.0470673506528616, 2.060511902299454, 2.07625494413319, 2.094406663145645, 2.1150628044113087, 2.1383039214482946]","[1, 1, 2, 1, 1, 2]",0.8838428711252864
2020-05-10 17:45:00,"[2.0650263127829738, 2.0855657683950346, 2.1087220466726455, 2.134560015145838, 2.163127991605123, 2.194457323655464]","[1, 1, 2, 2, 2, 2]",0.6333884218903256
2020-05-10 18:00:00,"[2.11387925017561, 2.14242246992352, 2.1737609985264905, 2.2079084912026348, 2.24486095290837, 2.2845966788568783]","[2, 2, 2, 3, 3, 3]",0.5435824651977147
2020-05-10 18:15:00,"[2.2093421794167316, 2.2462287014789664, 2.28590288403516, 2.328325642553488, 2.3734403925727383, 2.4211733491370966]","[3, 3, 3, 3, 3, 2]",0.67383925195935
2020-05-10 18:30:00,"[2.3560272220690543, 2.4012092727108567, 2.448974350947947, 2.499232254039397, 2.551876713840061, 2.6067860283856907]","[3, 3, 2, 2, 2, 3]",0.5296614043955425
2020-05-10 18:45:00,"[2.5096903879310037, 2.5623042977305577, 2.617169640998774, 2.6741503559851454, 2.7330965809919845, 2.7938455740432624]","[2, 2, 3, 3, 3, 3]",0.39632574386331254
2020-05-10 19:00:00,"[2.6749767301573897, 2.7339829167251297, 2.794803571537832, 2.857263809358837, 2.921177874102116, 2.9863502890991365]","[3, 3, 3, 3, 3, 4]",0.46054009467980417
2020-05-10 19:15:00,"[2.878983625938237, 2.942830726584306, 3.0079158583427343, 3.0740360825741053, 3.140981344932949, 3.2085357740088454]","[3, 3, 4, 2, 2, 2]",0.9053631762960338
2020-05-10 19:30:00,"[3.045266618242038, 3.1119490303504214, 3.179225051771652, 3.2468746866245137, 3.3146748772956163, 3.3824008713089744]","[2, 2, 2, 1, 2, 2]",1.4380213681430645
2020-05-10 19:45:00,"[3.2212103006468213, 3.2890069596862923, 3.356775619584555, 3.4242906811500524, 3.491327332677056, 3.557662906866137]","[1, 2, 2, 4, 4, 4]",1.23975840589827
2020-05-10 20:00:00,"[3.3778834903810107, 3.4448478703806447, 3.511182269124553, 3.576666980241769, 3.6410866807211457, 3.704231699554586]","[4, 4, 4, 4, 4, 4]",0.4707572121064454
2020-05-10 20:15:00,"[3.5902625414066245, 3.6546226722886255, 3.71768216102586, 3.779238732123707, 3.839098292652779, 3.897076034573413]","[4, 4, 4, 4, 3, 3]",0.5663392004219957
2020-05-10 20:30:00,"[3.808970576493487, 3.8689864080350738, 3.9271015315602247, 3.9831414530752696, 4.036943040665307, 4.0883553973618545]","[4, 3, 3, 3, 3, 3]",0.9016172806982359
2020-05-10 20:45:00,"[3.9433481249769042, 3.996883723186326, 4.048057693868367, 4.09673279500863, 4.142785352462077, 4.1861058507655775]","[3, 3, 3, 3, 3, 3]",1.07220458610578
2020-05-10 21:00:00,"[4.086814603714454, 4.132949149538139, 4.176384995908314, 4.217026266270108, 4.254791933362203, 4.2896161136398]","[3, 3, 3, 3, 3, 3]",1.1949467816787238
2020-05-10 21:15:00,"[4.228569592665722, 4.266584890573023, 4.30170439509476, 4.333877682629203, 4.363069464161799, 4.389259570816662]","[3, 3, 3, 3, 3, 3]",1.3149958841958402
