,prediction,real_values,metrics
2020-05-10 06:00:00,"[5.6121058568537405, 5.645686285393846, 5.682237765506089, 5.721671116638446, 5.763878340182886, 5.808732955551816]","[7, 7, 7, 7, 7, 7]",1.2960293052179361
2020-05-10 06:15:00,"[5.736140436236859, 5.778245795669636, 5.822934723571387, 5.870063757611674, 5.91947236024546, 5.970983610762904]","[7, 7, 7, 7, 7, 7]",1.153160701372765
2020-05-10 06:30:00,"[5.923337862070257, 5.972847185091141, 6.024399971451892, 6.077804242424018, 6.132853674481815, 6.189328611992725]","[7, 7, 7, 7, 7, 7]",0.9509307321964603
2020-05-10 06:45:00,"[6.098542175752522, 6.1535659888330585, 6.209961543899713, 6.267496684726288, 6.325928609692179, 6.385005152180746]","[7, 7, 7, 7, 7, 7]",0.7662016178566847
2020-05-10 07:00:00,"[6.312869404171896, 6.371427785172925, 6.430589957831317, 6.490095764763499, 6.549678700533918, 6.609067381870354]","[7, 7, 7, 7, 7, 7]",0.5488016027188822
2020-05-10 07:15:00,"[6.582891686835539, 6.643078187821727, 6.703042972367552, 6.76251027250137, 6.821202659651749, 6.878842623174307]","[7, 7, 7, 6, 6, 6]",0.6347855387684017
2020-05-10 07:30:00,"[6.735347010690096, 6.793786860324027, 6.851160330297038, 6.907192024423676, 6.961609728420074, 7.014145997726285]","[6, 6, 6, 6, 6, 7]",0.779230118113067
2020-05-10 07:45:00,"[6.925215905604398, 6.9799234748478085, 7.032784961878897, 7.083538223624283, 7.131928829687876, 7.177711576616444]","[6, 6, 7, 6, 5, 5]",1.4305565740942132
2020-05-10 08:00:00,"[6.934552980669969, 6.982124210473212, 7.02712043696871, 7.069307890549442, 7.108464693415456, 7.144382209481314]","[6, 5, 5, 5, 5, 5]",1.9251604476427875
2020-05-10 08:15:00,"[7.113969580003538, 7.15369434597055, 7.190255084892057, 7.2234560524926295, 7.253116818748622, 7.279073386552246]","[5, 5, 5, 5, 5, 5]",2.2029885676631076
2020-05-10 08:30:00,"[7.073536384483841, 7.10264450268971, 7.128143636433772, 7.149886767019291, 7.167744732301852, 7.181607057958471]","[5, 5, 5, 5, 5, 5]",2.134252487036325
2020-05-10 08:45:00,"[7.166812060165173, 7.18534541183374, 7.199982596753613, 7.210630257396351, 7.217214490511417, 7.219681350218149]","[5, 5, 5, 5, 5, 5]",2.200024394844866
2020-05-10 09:00:00,"[7.0489484088565515, 7.054631625246118, 7.056288581817777, 7.053886168811972, 7.047411463047068, 7.03687188364752]","[5, 5, 5, 5, 5, 6]",1.9206539175449193
