,prediction,real_values,metrics
2020-05-10 06:00:00,"[11.832694553074292, 11.787001417807009, 11.74058533209423, 11.693453805530874, 11.645617275776909, 11.597089114194793]","[12, 12, 12, 12, 12, 12]",0.29511307013400695
2020-05-10 06:15:00,"[11.660446378058483, 11.612101447067596, 11.563037787002516, 11.513273609352424, 11.46283019336269, 11.411731842523697]","[12, 12, 12, 12, 12, 12]",0.4704981988531697
2020-05-10 06:30:00,"[11.54566127056518, 11.495366271468653, 11.444396676080249, 11.392780525334347, 11.340548887083006, 11.287735768556326]","[12, 12, 12, 12, 12, 12]",0.5888810760984645
2020-05-10 06:45:00,"[11.413338505740171, 11.36065202209045, 11.307326575358928, 11.25340049352292, 11.198915188026328, 11.143915024386011]","[12, 12, 12, 12, 12, 12]",0.7262647822278632
2020-05-10 07:00:00,"[11.214833001930048, 11.159781458529757, 11.104196389105995, 11.04812735887267, 10.991626632290332, 10.934748992204542]","[12, 12, 12, 12, 12, 12]",0.9293865902502033
2020-05-10 07:15:00,"[11.076345861398423, 11.019657580324496, 10.962535627120817, 10.905039006374379, 10.847229207318254, 10.789169986719179]","[12, 12, 12, 12, 12, 12]",1.071173029257177
2020-05-10 07:30:00,"[10.914984270266206, 10.85678111024807, 10.79827823013834, 10.73954392648006, 10.680648563018142, 10.621664313158997]","[12, 12, 12, 12, 12, 12]",1.2354210327504878
2020-05-10 07:45:00,"[10.791853059512585, 10.733203049887047, 10.674412120913823, 10.615554702912792, 10.556706795706207, 10.497945689881128]","[12, 12, 12, 12, 12, 12]",1.3587695397269657
2020-05-10 08:00:00,"[10.622860406810414, 10.562815588629284, 10.502781791832701, 10.442842198591435, 10.383081079953168, 10.323583474019234]","[12, 12, 12, 12, 12, 12]",1.5304255636564759
2020-05-10 08:15:00,"[10.424658930967833, 10.363764150956774, 10.303073579619017, 10.24267463172616, 10.182655059494987, 10.123102617258214]","[12, 12, 12, 12, 12, 12]",1.7297497594431375
2020-05-10 08:30:00,"[10.359985796028141, 10.301426537666009, 10.243253953850699, 10.185555259748215, 10.12841753668086, 10.071927397162918]","[12, 12, 12, 12, 12, 12]",1.7876171132300676
2020-05-10 08:45:00,"[10.241093783634966, 10.183664780641898, 10.126804454218524, 10.070601833960348, 10.015145261902287, 9.960522045008773]","[12, 12, 12, 12, 12, 12]",1.9027778904864803
2020-05-10 09:00:00,"[10.12033340064989, 10.064760246507099, 10.00993409989259, 9.955942843798237, 9.902873114055868, 9.850809952059917]","[12, 12, 12, 12, 12, 12]",2.0179936575187765
2020-05-10 09:15:00,"[10.024256470300468, 9.970894802869129, 9.91845406284978, 9.867018990809589, 9.816672445143492, 9.767495062020467]","[12, 12, 12, 12, 12, 18]",3.861008690222882
2020-05-10 09:30:00,"[9.942160772421376, 9.892132914553835, 9.843176021351471, 9.795370118620149, 9.748792914532338, 9.70351946799418]","[12, 12, 18, 19, 19, 19]",7.438034881925977
2020-05-10 09:45:00,"[9.969115677631725, 9.923083238065058, 9.87816148916206, 9.834423379772446, 9.791939612788298, 9.750778330445875]","[19, 19, 19, 19, 19, 19]",9.14238754131224
2020-05-10 10:00:00,"[10.273523006303607, 10.233197427121887, 10.193749662540661, 10.155247484610252, 10.11775801952391, 10.081347414046808]","[19, 19, 19, 19, 19, 19]",8.82444055532221
2020-05-10 10:15:00,"[10.569794985079177, 10.533665029495728, 10.498172570451626, 10.463384422144781, 10.42936817579772, 10.396191823535943]","[19, 19, 19, 19, 19, 19]",8.518443760410895
2020-05-10 10:30:00,"[10.767406912648557, 10.733905436694421, 10.700834664319663, 10.668266922052798, 10.636276389317429, 10.604938637888917]","[19, 19, 19, 19, 19, 19]",8.314913885423328
2020-05-10 10:45:00,"[11.056681580520927, 11.02572978396784, 10.995042191126828, 10.964697793710167, 10.934778128605926, 10.905366729678418]","[19, 19, 19, 19, 19, 19]",8.019784033621576
2020-05-10 11:00:00,"[11.291978823225497, 11.262739004837904, 11.2336241535493, 11.204723914554343, 11.176130871352854, 11.147939884802515]","[19, 19, 19, 19, 19, 19]",7.780632979824411
2020-05-10 11:15:00,"[11.53543974418818, 11.507469316055692, 11.479540056021127, 11.451752389760347, 11.424209600171048, 11.397017061093262]","[19, 19, 19, 19, 19, 19]",7.5342438834123575
2020-05-10 11:30:00,"[11.792395120260437, 11.765788994999212, 11.739190655214955, 11.712709664060371, 11.686457968894436, 11.66054904880734]","[19, 19, 19, 19, 19, 19]",7.273957738107312
2020-05-10 11:45:00,"[12.03852609994969, 12.01307149171534, 11.987636531521577, 11.962338685582608, 11.937296972801263, 11.912631043087359]","[19, 19, 19, 19, 19, 19]",7.024881728699206
2020-05-10 12:00:00,"[12.257773191285526, 12.233484490411211, 12.209263243410536, 12.185231911920544, 12.161513439306507, 12.138230289111025]","[19, 19, 19, 18, 18, 18]",6.31951023365986
2020-05-10 12:15:00,"[12.38132149943662, 12.35748347532927, 12.333779778164898, 12.31033538287109, 12.287274516896936, 12.26471968647625]","[18, 18, 18, 18, 19, 19]",6.032005749815713
2020-05-10 12:30:00,"[12.496721512435947, 12.473780485229442, 12.451106710565274, 12.428823827776267, 12.407053174309079, 12.385912835296267]","[18, 19, 19, 19, 19, 19]",6.405194138849971
2020-05-10 12:45:00,"[12.652533867172687, 12.63129344870561, 12.61040726791051, 12.58999120372182, 12.570157584352478, 12.55101430979749]","[19, 19, 19, 19, 19, 19]",6.399194577141733
2020-05-10 13:00:00,"[12.805738348963882, 12.786328120303668, 12.76734185023378, 12.748885954401974, 12.73106225177428, 12.71396717666362]","[19, 19, 19, 19, 19, 19]",6.2411916490381
2020-05-10 13:15:00,"[13.046223795351686, 13.02950821514193, 13.013272345348273, 12.997609944350067, 12.98260933895781, 12.968352752621312]","[19, 19, 19, 19, 19, 19]",5.9937964669542545
2020-05-10 13:30:00,"[13.192808245273545, 13.178109711043863, 13.163844043335502, 13.15008674181823, 13.136907731440452, 13.124370846350933]","[19, 19, 19, 19, 19, 19]",5.842359012596705
2020-05-10 13:45:00,"[13.370324290129608, 13.35792296085172, 13.3459054370472, 13.334330286833996, 13.323250539566263, 13.312713318862157]","[19, 19, 19, 19, 19, 19]",5.659293165073275
2020-05-10 14:00:00,"[13.604605941100887, 13.5947859334402, 13.585243131153987, 13.576020012300726, 13.567154045129785, 13.55867746101983]","[19, 19, 19, 19, 19, 19]",5.418941673340228
2020-05-10 14:15:00,"[13.709327848131114, 13.700447798610234, 13.691803739215244, 13.68342593717086, 13.675339993952258, 13.667566740480563]","[19, 19, 19, 19, 18, 18]",4.999867244545465
2020-05-10 14:30:00,"[13.940950400023485, 13.933509714742005, 13.926019690900073, 13.9184987269338, 13.910962288709479, 13.903422906918477]","[19, 18, 18, 18, 18, 18]",4.260056094701325
2020-05-10 14:45:00,"[14.084898918722468, 14.078085246917292, 14.071107470313384, 14.063976110537197, 14.056699767988071, 14.049285200931555]","[18, 18, 18, 18, 18, 18]",3.9326767075932993
