,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[23.18822  23.23541  23.289822 23.439495 23.505177 23.515938],[23.252296 23.324503 23.438044 23.424627 23.432985 23.435642],[23 23 23 23 23 23],0.3850091506657757,0.39123876664887486
2020-05-10 06:15:00,[23.18822  23.23541  23.289822 23.439495 23.505177 23.515938],[23.252296 23.324503 23.438044 23.424627 23.432985 23.435642],[23 23 23 23 23 23],0.3850091506657757,0.39123876664887486
2020-05-10 06:30:00,[23.18822  23.23541  23.289822 23.439495 23.505177 23.515938],[23.252296 23.324503 23.438044 23.424627 23.432985 23.435642],[23 23 23 23 23 23],0.3850091506657757,0.39123876664887486
2020-05-10 06:45:00,[23.18822  23.23541  23.289822 23.439495 23.505177 23.515938],[23.252296 23.324503 23.438044 23.424627 23.432985 23.435642],[23 23 23 23 23 23],0.3850091506657757,0.39123876664887486
2020-05-10 07:00:00,[23.18822  23.23541  23.289822 23.439495 23.505177 23.515938],[23.252296 23.324503 23.438044 23.424627 23.432985 23.435642],[23 23 23 23 23 23],0.3850091506657757,0.39123876664887486
2020-05-10 07:15:00,[23.18822  23.23541  23.289822 23.439495 23.505177 23.515938],[23.252296 23.324503 23.438044 23.424627 23.432985 23.435642],[23 23 23 23 23 23],0.3850091506657757,0.39123876664887486
2020-05-10 07:30:00,[22.18248  22.403921 22.459465 22.569868 22.672148 22.733744],[22.385323 22.462646 22.62716  22.609928 22.633976 22.633423],[22 22 22 22 22 22],0.5357971153496288,0.5673044734784828
2020-05-10 07:45:00,[22.104998 22.356693 22.421011 22.472113 22.619368 22.549828],[22.337185 22.373222 22.50505  22.490114 22.564543 22.579733],[22 22 22 22 22 22],0.45172295607934426,0.48357616814351373
2020-05-10 08:00:00,[22.220985 22.511822 22.68318  22.754147 22.895857 22.81424 ],[22.51667  22.566536 22.736101 22.738737 22.85039  22.89553 ],[22 21 21 21 21 21],1.587991518441832,1.6214815654249277
2020-05-10 08:15:00,[20.994843 21.112335 21.16584  21.361015 21.516409 21.455574],[21.401936 21.379444 21.558994 21.516865 21.611658 21.630993],[21 21 21 21 21 21],0.3277973685205688,0.5255840435083555
2020-05-10 08:30:00,[20.946379 20.917665 20.889584 21.055315 21.17082  21.116364],[21.342495 21.27161  21.458685 21.397848 21.48913  21.493645],[21 21 21 22 22 22],0.6301624414570692,0.46213949520239866
2020-05-10 08:45:00,[22.085917 22.150051 22.16872  22.403936 22.568773 22.39357 ],[22.541897 22.54713  22.70082  22.7154   22.84432  22.910316],[22 22 22 22 22 22],0.3415475677150964,0.7231303474864813
2020-05-10 09:00:00,[22.258577 22.57453  22.781796 22.836315 22.975706 22.90128 ],[22.567423 22.619562 22.794592 22.808191 22.90103  22.962584],[22 22 22 22 22 22],0.7606883775066328,0.7883312361744985
2020-05-10 09:15:00,[22.250866 22.568735 22.756514 22.810114 22.948236 22.8745  ],[22.54548  22.606007 22.779179 22.798264 22.892141 22.945332],[22 22 22 22 22 22],0.7392444166103608,0.7744573611192987
2020-05-10 09:30:00,[22.228228 22.52672  22.705767 22.765512 22.90266  22.833424],[22.509483 22.562923 22.729528 22.737097 22.82686  22.874708],[22 22 22 22 22 22],0.6979766539436226,0.718887105076893
2020-05-10 09:45:00,[22.22859  22.525158 22.703678 22.769497 22.909525 22.832428],[22.524622 22.577808 22.744986 22.75683  22.851158 22.901716],[22 22 22 22 22 22],0.6994646258591678,0.7387431404380495
2020-05-10 10:00:00,[22.331865 22.694647 22.92212  22.936747 23.060724 23.01671 ],[22.613066 22.698404 22.891283 22.932127 23.013445 23.073393],[22 22 22 22 22 22],0.8640314863042952,0.8856360394612498
2020-05-10 10:15:00,[22.203194 22.495426 22.653963 22.703997 22.834671 22.785696],[22.434431 22.484558 22.643293 22.633114 22.706213 22.74211 ],[22 22 22 22 22 22],0.6485892052932116,0.6174746231202041
2020-05-10 10:30:00,[22.225344 22.519455 22.694923 22.763073 22.903873 22.82469 ],[22.520561 22.570908 22.742039 22.745892 22.85259  22.90108 ],[22 22 22 22 22 22],0.6931705777244044,0.735158658454725
2020-05-10 10:45:00,[22.22859  22.525158 22.703678 22.769497 22.909525 22.832428],[22.524622 22.577808 22.744986 22.75683  22.851158 22.901716],[22 22 22 22 22 22],0.6994646258591678,0.7387431404380495
2020-05-10 11:00:00,[21.683308 22.033546 22.28208  22.393148 22.544628 22.434885],[22.095312 22.16358  22.356138 22.387756 22.499638 22.55361 ],[21 21 21 21 21 21],1.2625694444394018,1.3528502008552106
