,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 06:15:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 06:30:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 06:45:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 07:00:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 07:15:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 07:30:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 07:45:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 08:00:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 08:15:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 08:30:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 08:45:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 09:00:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 18 18],0.6864703812352341,0.8256643097277419
2020-05-10 09:15:00,[17.85446  17.729713 17.218885 17.208595 17.320614 16.98256 ],[17.393803 17.29681  17.30988  17.074562 17.036005 17.016949],[18 18 18 18 17 17],0.488841425592284,0.6050119495148667
2020-05-10 09:30:00,[16.952297 16.81907  16.415268 16.41944  16.467909 16.17832 ],[16.596079 16.493328 16.496786 16.287003 16.277046 16.288754],[17 17 17 17 17 17],0.5279287086473449,0.6069036187676168
2020-05-10 09:45:00,[16.88014  16.81291  16.263327 16.299408 16.387648 16.053871],[16.601196 16.5448   16.55081  16.371777 16.343199 16.342045],[17 17 17 17 17 17],0.626234919060651,0.5518123045303784
2020-05-10 10:00:00,[17.148945 17.024483 16.423079 16.463213 16.591116 16.208656],[16.627962 16.555595 16.548925 16.339329 16.283577 16.196318],[17 17 17 17 17 17],0.48941694327639007,0.5965218160937975
2020-05-10 10:15:00,[16.893686 16.82639  16.257442 16.315924 16.389156 16.057337],[16.376156 16.267189 16.282879 16.043127 16.00517  15.991904],[17 17 17 17 17 17],0.6221654683998074,0.8526433496467981
2020-05-10 10:30:00,[16.86654  16.817072 16.223446 16.283453 16.368484 16.027754],[16.494982 16.421762 16.436714 16.198133 16.161882 16.176119],[17 17 17 17 17 17],0.6470219421882292,0.6989163253013447
2020-05-10 10:45:00,[16.8652   16.816828 16.220581 16.283455 16.3674   16.026075],[16.394022 16.301315 16.317858 16.09264  16.049389 16.034037],[17 17 17 17 17 17],0.648249800510312,0.8145281589475628
2020-05-10 11:00:00,[16.8652   16.816828 16.220581 16.283455 16.3674   16.026075],[16.394022 16.301315 16.317858 16.09264  16.049389 16.034037],[17 17 17 17 17 17],0.648249800510312,0.8145281589475628
2020-05-10 11:15:00,[16.8652   16.816828 16.220581 16.283455 16.3674   16.026075],[16.394022 16.301315 16.317858 16.09264  16.049389 16.034037],[17 17 17 17 17 17],0.648249800510312,0.8145281589475628
2020-05-10 11:30:00,[16.8652   16.816828 16.220581 16.283455 16.3674   16.026075],[16.394022 16.301315 16.317858 16.09264  16.049389 16.034037],[17 17 17 17 17 17],0.648249800510312,0.8145281589475628
2020-05-10 11:45:00,[16.8652   16.816828 16.220581 16.283455 16.3674   16.026075],[16.394022 16.301315 16.317858 16.09264  16.049389 16.034037],[17 17 17 17 17 17],0.648249800510312,0.8145281589475628
2020-05-10 12:00:00,[16.8652   16.816828 16.220581 16.283455 16.3674   16.026075],[16.394022 16.301315 16.317858 16.09264  16.049389 16.034037],[17 17 17 17 17 17],0.648249800510312,0.8145281589475628
2020-05-10 12:15:00,[16.8652   16.816828 16.220581 16.283455 16.3674   16.026075],[16.394022 16.301315 16.317858 16.09264  16.049389 16.034037],[17 17 17 17 17 17],0.648249800510312,0.8145281589475628
2020-05-10 12:30:00,[16.8652   16.816828 16.220581 16.283455 16.3674   16.026075],[16.394022 16.301315 16.317858 16.09264  16.049389 16.034037],[17 17 17 17 17 17],0.648249800510312,0.8145281589475628
2020-05-10 12:45:00,[16.8652   16.816828 16.220581 16.283455 16.3674   16.026075],[16.394022 16.301315 16.317858 16.09264  16.049389 16.034037],[17 17 16 16 16 16],0.22963299715664487,0.40178416776978565
2020-05-10 13:00:00,[14.960574 15.07303  14.915853 15.078447 14.905187 14.985461],[15.002982  14.931125  14.95546   14.851399  14.824025  15.0086775],[15 16 16 16 16 16],0.923161874216613,0.9931841425327376
2020-05-10 13:15:00,[15.862199 15.839988 15.479769 15.516334 15.564254 15.328924],[15.895903  15.907499  15.9097805 15.875667  15.866305  15.84935  ],[16 16 16 16 16 16],0.4452310896899673,0.11801177569824976
2020-05-10 13:30:00,[15.939493 15.894549 15.512252 15.591243 15.606825 15.375996],[15.442003 15.350557 15.342938 15.209926 15.179524 15.128994],[16 16 16 16 16 16],0.40077627728490395,0.7326794657686108
2020-05-10 13:45:00,[16.889553 16.817255 16.248373 16.30349  16.398129 16.043358],[16.469578 16.414848 16.421097 16.23926  16.181454 16.126575],[17 16 16 16 16 16],0.40708018399806123,0.35046668484769483
2020-05-10 14:00:00,[15.997033 15.932214 15.560984 15.657273 15.64315  15.431677],[15.495587 15.392259 15.399974 15.20505  15.170873 15.176388],[16 16 16 16 16 16],0.3571025977054878,0.7049287162631298
2020-05-10 14:15:00,[15.941238  15.90339   15.509439  15.590908  15.605839  15.3786545],[15.729419 15.691765 15.692499 15.568202 15.536608 15.546766],[16 16 16 16 16 16],0.40046340137937236,0.38065351274911713
2020-05-10 14:30:00,[15.937409 15.899673 15.504189 15.588639 15.603267 15.374197],[15.598253  15.534707  15.535428  15.3947525 15.362027  15.350883 ],[16 16 16 16 16 16],0.40374421527124615,0.5459567166235856
