,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 06:15:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 06:30:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 06:45:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 07:00:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 07:15:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 07:30:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 07:45:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 08:00:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 08:15:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 08:30:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 08:45:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 09:00:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 09:15:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 09:30:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 09:45:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 10:00:00,[13.097176  13.171328  13.014437  12.986707  12.979639  12.9527445],[13.042574 13.008208 13.01797  13.006348 13.030895 13.030857],[13 13 13 13 13 13],0.08349553092245802,0.026298945135310253
2020-05-10 10:15:00,[12.10278  12.153353 12.035712 11.953157 11.953129 11.911654],[12.014084 12.000382 12.023931 11.986535 11.979309 12.036509],[12 12 12 12 12 12],0.08902461470789663,0.02126603693047093
2020-05-10 10:30:00,[10.522314 10.697941 10.416922 10.256594 10.325884 10.408756],[10.518505 10.499573 10.485904 10.437521 10.389047 10.404841],[11 10 11 11 11 11],0.6340268519489932,0.5461327058831189
2020-05-10 10:45:00,[11.153874 11.295981 11.270855 11.093278 11.198209 11.180457],[10.768042 10.701098 10.731375 10.686092 10.59458  10.681277],[11 11 11 11 11 11],0.21023677216875278,0.3108574591286506
2020-05-10 11:00:00,[11.126529 11.219913 11.233556 11.062118 11.150432 11.136105],[10.845677  10.796464  10.8106785 10.7258415 10.613146  10.710873 ],[11 11 11 10 10 11],0.6568904649518973,0.4257294471431406
2020-05-10 11:15:00,[11.132991 11.248133 11.249488 11.071453 11.175225 11.169561],[10.857694 10.807645 10.827432 10.802317 10.674717 10.74991 ],[11 11 11 11 11 11],0.18532003960139443,0.22153405186842046
2020-05-10 11:30:00,[11.124591 11.215191 11.231084 11.059802 11.147245 11.133894],[10.865977  10.823347  10.844825  10.794354  10.6710825 10.770173 ],[11 11 11 11 11 11],0.1624883836104616,0.21468772685235077
2020-05-10 11:45:00,[10.458619 10.499339 10.655087 10.447117 10.605927 10.422339],[10.501128 10.475192 10.49064  10.449524 10.330419 10.402667],[10 10 10 10 10 10],0.5218944349241001,0.4455433437402715
2020-05-10 12:00:00,[10.2382965 10.380957  10.408476  10.244789  10.368612  10.340722 ],[10.122874 10.088674 10.164659 10.195719 10.06612  10.122689],[10 11 11 11 11 11],0.6046406597386456,0.7991749172929403
2020-05-10 12:15:00,[11.093157 11.16331  11.20987  11.035076 11.118818 11.156091],[10.743663 10.678258 10.69951  10.607038 10.468527 10.599115],[11 11 11 11 11 11],0.14089379089586065,0.37795785894427436
2020-05-10 12:30:00,[11.120186 11.199455 11.225891 11.054592 11.140738 11.127407],[10.819462 10.765454 10.79632  10.737457 10.622543 10.750891],[11 11 11 11 11 11],0.1550665191229462,0.2590202451296739
2020-05-10 12:45:00,[11.128231 11.225021 11.23582  11.064214 11.153241 11.138495],[10.882606 10.840511 10.866798 10.814662 10.696843 10.806887],[11 11 11 11 11 11],0.16806548722125678,0.1917062757103375
2020-05-10 13:00:00,[11.128231 11.225021 11.23582  11.064214 11.153241 11.138495],[10.882606 10.840511 10.866798 10.814662 10.696843 10.806887],[11 11 11 11 11 11],0.16806548722125678,0.1917062757103375
2020-05-10 13:15:00,[11.128231 11.225021 11.23582  11.064214 11.153241 11.138495],[10.882606 10.840511 10.866798 10.814662 10.696843 10.806887],[11 11 11 11 11 11],0.16806548722125678,0.1917062757103375
2020-05-10 13:30:00,[11.128231 11.225021 11.23582  11.064214 11.153241 11.138495],[10.882606 10.840511 10.866798 10.814662 10.696843 10.806887],[11 11 11 11 11 11],0.16806548722125678,0.1917062757103375
2020-05-10 13:45:00,[11.128231 11.225021 11.23582  11.064214 11.153241 11.138495],[10.882606 10.840511 10.866798 10.814662 10.696843 10.806887],[11 11 11 11 11 11],0.16806548722125678,0.1917062757103375
2020-05-10 14:00:00,[11.107924 11.196723 11.191966 11.021444 11.102614 11.116664],[10.781783 10.733191 10.751306 10.689034 10.578236 10.683824],[11 11 11 11 11 11],0.1365031358935059,0.3041948651540537
2020-05-10 14:15:00,[11.13078  11.229884 11.238486 11.066731 11.156828 11.139517],[10.859521 10.813688 10.840025 10.786298 10.672222 10.780812],[11 11 11 11 11 11],0.170947813264213,0.2164827441578942
2020-05-10 14:30:00,[11.128231 11.225021 11.23582  11.064214 11.153241 11.138495],[10.882606 10.840511 10.866798 10.814662 10.696843 10.806887],[11 11 11 11 11 11],0.16806548722125678,0.1917062757103375
2020-05-10 14:45:00,[9.286556  9.4310055 9.434571  9.356554  9.449156  9.40523  ],[9.274334 9.319802 9.479449 9.410026 9.443199 9.605896],[9 9 9 9 9 9],0.3978724896560638,0.4357102755232705
2020-05-10 15:00:00,[9.338065 9.482545 9.54598  9.441529 9.561807 9.606361],[8.859023 8.740281 8.866411 8.827264 8.762621 8.832481],[9 9 9 9 9 9],0.5038983457973009,0.1912343468811221
2020-05-10 15:15:00,[9.278321 9.358445 9.464344 9.351781 9.461972 9.527136],[9.569955 9.536705 9.713302 9.89085  9.740279 9.74557 ],[9 9 9 9 9 9],0.41565237576240105,0.7093661628499943
